Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],CCL,MACD,3,4,6,true,false,1,1188,0.9947913053592955,49.53664700926706,1.0994665199636198,0.1527182242787143,0.6416074701781919,-0.24239818191251883,0 days 23:59:59.999999999,0.08611998825338146,2.621689785624212,5.241172761664565,0.40037980867017275,0,9516,9517 days 00:00:00,1000.0,4007.799413346272,300.7799413346272,397.01586526538114,100.0,7002.191876275156,64.52745360679228,6339 days 00:00:00,1187,-4.007799413345765,19.78000000000003,-13.979310344827569,1.9730083518651786,-1.6341442048044923,1 days 00:00:00,1 days 00:00:00,2.5373270537149786,0.3814273062107551,0.08474738257541926,1.1745853640134625,3.67180980882584,85.88247608624746,3.4593685222522583,0.0675266404935502,-0.002897935924532929,None,None,0.00019049617898236337,0.04800503710355557,3.0077994133462456,0.037443147976339075,0.1514681045549444,1188,1187,13783.095238095239,14
Most Sharpe Ratio,CCL,MACD,3,4,6,true,false,1,1188,0.9947913053592955,49.53664700926706,1.0994665199636198,0.1527182242787143,0.6416074701781919,-0.24239818191251883,0 days 23:59:59.999999999,0.08611998825338146,2.621689785624212,5.241172761664565,0.40037980867017275,0,9516,9517 days 00:00:00,1000.0,4007.799413346272,300.7799413346272,397.01586526538114,100.0,7002.191876275156,64.52745360679228,6339 days 00:00:00,1187,-4.007799413345765,19.78000000000003,-13.979310344827569,1.9730083518651786,-1.6341442048044923,1 days 00:00:00,1 days 00:00:00,2.5373270537149786,0.3814273062107551,0.08474738257541926,1.1745853640134625,3.67180980882584,85.88247608624746,3.4593685222522583,0.0675266404935502,-0.002897935924532929,None,None,0.00019049617898236337,0.04800503710355557,3.0077994133462456,0.037443147976339075,0.1514681045549444,1188,1187,13783.095238095239,14
Most Sortino Ratio,CCL,MACD,3,4,6,true,false,1,1188,0.9947913053592955,49.53664700926706,1.0994665199636198,0.1527182242787143,0.6416074701781919,-0.24239818191251883,0 days 23:59:59.999999999,0.08611998825338146,2.621689785624212,5.241172761664565,0.40037980867017275,0,9516,9517 days 00:00:00,1000.0,4007.799413346272,300.7799413346272,397.01586526538114,100.0,7002.191876275156,64.52745360679228,6339 days 00:00:00,1187,-4.007799413345765,19.78000000000003,-13.979310344827569,1.9730083518651786,-1.6341442048044923,1 days 00:00:00,1 days 00:00:00,2.5373270537149786,0.3814273062107551,0.08474738257541926,1.1745853640134625,3.67180980882584,85.88247608624746,3.4593685222522583,0.0675266404935502,-0.002897935924532929,None,None,0.00019049617898236337,0.04800503710355557,3.0077994133462456,0.037443147976339075,0.1514681045549444,1188,1187,13783.095238095239,14
Most Total Fees Paid,CCL,MACD,3,4,5,true,false,1,1222,0.9810284179676805,49.713349713349714,1.0751710642067336,0.1470007470343897,0.5796182841894041,-0.31272976874658104,0 days 23:59:59.999999999,0.08858677814437976,2.6967213114754096,5.3912358133669604,0.39642004733044434,0,9516,9517 days 00:00:00,1000.0,3728.571855322147,272.8571855322147,397.01586526538114,100.0,8313.104895946528,69.57083100422314,6339 days 00:00:00,1221,-3.728571855321661,19.780000000000015,-17.30460888340576,2.0022657657681844,-1.6871130418441336,1 days 00:00:00,1 days 00:00:00,2.2377562876146406,0.35668002061540743,0.07441079653057266,1.1635928315962147,2.652156390801342,84.80652276443246,3.4213382774191765,0.0696864111498258,-0.0032394715674647677,None,None,0.00018862035310609308,0.047532328982735454,2.72857185532213,0.03546121360258092,0.16038231322031335,1222,1221,13783.095238095239,14
Most Omega Ratio,CCL,MACD,16,36,17,false,false,0,243,0.9160835280544585,52.674897119341566,1.215524057722766,0.22904752030457676,0.4613484338817849,-0.8427918690304869,0 days 23:59:59.999999999,0.017630292456252483,0.5362547288776797,1.0725094577553593,0.12282781590103564,0,9516,9517 days 00:00:00,1000.0,1624.1412214361465,62.41412214361465,397.01586526538114,100.0,769.9895023200821,28.333320901458286,5411 days 00:00:00,243,0.0,8.468578459090361,-13.277820557433282,1.8272269128792824,-1.5497956296916175,1 days 00:00:00,1 days 00:00:00,2.568482392741343,0.2875416066318587,0.06626186440461272,1.2911731353221407,1.2430163344852105,294.5124574227668,3.4626915901820983,0.014064997336174747,0.0,None,None,0.0000585087981068487,0.014744217122925873,0.6241412214361444,0.012924540513526761,0.06171165370491029,243,243,13783.095238095239,14
Most Win Rate [%],CCL,MACD,16,34,18,false,false,0,240,0.9024881566414423,52.916666666666664,1.181017311968731,0.20547142516913675,0.4005806728333554,-0.8682262037214332,1 days 00:00:00,0.01741263452469381,0.5296343001261034,1.0592686002522067,0.10882471446536876,0,9516,9517 days 00:00:00,1000.0,1523.1628774883927,52.31628774883927,397.01586526538114,100.0,747.7166034865035,27.32068319068402,5411 days 00:00:00,240,0.0,8.468578459090377,-13.277820557433277,1.8193097860928327,-1.6083115114442208,1 days 00:00:00,1 days 00:00:00,2.179845322868296,0.25355665083395845,0.05954903489231625,1.2534669311542832,0.9959537540068986,290.4873391536264,3.339388999792704,0.013956957170253569,0.0,None,None,0.00005184104031162021,0.013063942158528293,0.5231628774883947,0.01120434760756095,0.06200766877866072,240,240,13783.095238095239,14
Most Expectancy,CCL,MACD,6,11,17,false,false,0,496,0.8405244394096486,47.17741935483871,1.2056513704521774,0.20742411729950505,0.5496055032233695,-0.6644484737451178,0 days 23:59:59.999999999,0.03598611135103388,1.094577553593947,2.189155107187894,0.22704178287007615,0,9516,9517 days 00:00:00,1000.0,2332.1927953720133,133.21927953720134,397.01586526538114,100.0,1580.6400757158187,27.935364700242886,2593 days 00:00:00,496,0.0,13.455919912273123,-13.87262591787578,2.119315222256523,-1.5001427474330988,1 days 00:00:00,1 days 00:00:00,2.6858725713145404,0.33203824146663224,0.11816675203795812,1.246943849615738,3.0965635701574947,165.89950223803083,3.843460672272387,0.026202285960750485,-0.0009990009990008917,None,None,0.00010815583968698616,0.027255271601120512,1.3321927953720065,0.022675872592927915,0.09878899582346486,496,496,13783.095238095239,14
Most Profit Factor,CCL,MACD,7,10,15,false,false,0,500,0.8391097304736342,46.800000000000004,1.2203680042917486,0.20636625715949486,0.5628020319995808,-0.6636444310885141,1 days 00:00:00,0.036276321926445435,1.1034047919293821,2.2068095838587642,0.22770551704231778,0,9516,9517 days 00:00:00,1000.0,2335.384972282231,133.5384972282231,397.01586526538114,100.0,1438.255135565673,25.867745428679616,2079 days 00:00:00,500,0.0,16.00717810495656,-13.87262591787576,2.144269006916146,-1.4984053347316943,1 days 00:00:00,1 days 00:00:00,2.6707699445644604,0.33072860846306945,0.1278213639346624,1.2444645222624526,4.273273564377366,181.86510330094436,3.8979508589873575,0.026091644204851754,-0.0009990009990008988,None,None,0.00010847229024871035,0.027335017142675007,1.3353849722822249,0.022712912662938844,0.09947037353820166,500,500,13783.095238095239,14
Most Calmar Ratio,CCL,MACD,6,9,17,false,false,0,527,0.8158110486128992,46.67931688804554,1.1521311625983837,0.16726287641999438,0.5039512331843435,-0.7359382525543869,0 days 23:59:59.999999999,0.03823524331047349,1.1629886506935687,2.3259773013871374,0.1945248269588144,0,9516,9517 days 00:00:00,1000.0,2048.367031456086,104.83670314560862,397.01586526538114,100.0,1692.3099987925941,20.50758910185816,2529 days 00:00:00,527,0.0,13.78600254058839,-10.439623488807989,2.0370763222591988,-1.469655656236391,1 days 00:00:00,1 days 00:00:00,1.9893112551349112,0.2986098590333531,0.1359592116196785,1.2014058164898926,4.089691436563078,128.6371873233879,3.803660312286193,0.02731001727115717,-0.0009990009990009047,None,None,0.00009267645605336165,0.023354466925447136,1.0483670314560833,0.019167920999798804,0.09412651473259219,527,527,13783.095238095239,14
Least Max Drawdown [%],CCL,MACD,6,17,9,false,false,0,526,0.8122013355570903,46.57794676806083,1.1501397940748426,0.164970166400912,0.4961065261177432,-0.7429204350709355,0 days 23:59:59.999999999,0.0381626906666206,1.16078184110971,2.32156368221942,0.19149437348302584,0,9516,9517 days 00:00:00,1000.0,2020.646659123603,102.0646659123603,397.01586526538114,100.0,1667.3898581752358,20.50758910185804,2529 days 00:00:00,526,0.0,13.786002540588388,-10.439623488808017,2.0397859058339014,-1.4696556562363918,1 days 00:00:00,1 days 00:00:00,1.9403928880676826,0.2940550542237336,0.13334069952156186,1.1983150507277982,4.09279392941944,128.80701793714323,3.804174764215247,0.027199136535348084,-0.0009990009990009073,None,None,0.00009123342963058485,0.02299082426690738,1.0206466591235954,0.0188002879908602,0.09409619352180912,526,526,13783.095238095239,14
