Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Most Max Drawdown Duration,21,34,35,0,2652,2653 days 00:00:00,1000.0,1289.4372880780038,28.94372880780038,753.5983482975843,100.0,101.95435442410975,14.871433192413194,991 days 00:00:00,40,40,0,0.0,55.00000000000001,12.51512635967533,-12.658258277565743,4.003443045383957,-3.213031952284047,1 days 00:00:00,1 days 00:00:00,1.376818526034254,7.23593220195011,0.35765621911747664,0.23933433535529897,1.503457179470316,0.6263001697092211,3.6545112131061166,-0.9615926323708303,15.082956259426847,0.45248868778280543,1,3.2741774669457513,1 days 00:00:00,0
Least Max Drawdown Duration,5,33,10,0,2652,2653 days 00:00:00,1000.0,1185.9328607478633,18.593286074786317,753.5983482975843,100.0,239.53374725587597,32.075344056605125,1005 days 00:00:00,127,127,0,0.0,45.66929133858268,14.844804325325493,-11.5546652636676,3.714318873409871,-2.702746255280065,1 days 00:00:00,1 days 00:00:00,1.1046772443008017,1.4640382736052366,0.2183732781906348,0.07400973513729205,1.1505119748303458,0.3536305695690869,1.0130544007289874,-0.9753273263976899,47.88838612368024,1.4366515837104072,3,2.1033129043876135,0 days 23:59:59.999999999,0
Mean Total Trades,4,22,35,0,2652,2653 days 00:00:00,1000.0,1158.9436342000872,15.89436342000871,753.5983482975843,100.0,197.6102534291557,37.93013811096727,1298 days 00:00:00,103,103,0,0.0,48.54368932038835,17.27390617963549,-11.554665263667603,3.685872202901657,-2.9963195404154943,1 days 00:00:00,1 days 00:00:00,1.1049167414912773,1.5431420796124993,0.2019494959102747,0.05405100903046424,1.155676420729768,0.3325479687002095,1.1349971165140478,-0.9789087071967251,38.83861236802414,1.165158371040724,3,1.7980049117656949,0 days 23:59:59.999999999,0
Most Avg Losing Trade [%],14,16,22,0,2652,2653 days 00:00:00,1000.0,1074.6595319919907,7.465953199199066,753.5983482975843,100.0,161.81266909222052,23.25987050599774,1771 days 00:00:00,84,84,0,0.0,41.66666666666667,17.273906179635485,-10.458488618030508,3.4438040316132206,-2.1752634232438237,1 days 00:00:00,1 days 00:00:00,1.0716319698009757,0.8888039522856097,0.13826312738410537,0.04280132621958277,1.126695368476763,0.2554504890057729,0.5611136062409153,-0.9900929278626142,31.674208144796378,0.9502262443438914,2,0.8445648415383621,0 days 23:59:59.999999999,0
Most Best Trade [%],9,31,35,0,2652,2653 days 00:00:00,1000.0,1054.8153921600106,5.481539216001067,753.5983482975843,100.0,101.22520679164414,42.023491066849054,2595 days 00:00:00,64,64,0,0.0,43.75,27.02754976663747,-18.333027705351316,4.802713831507665,-3.274553231363897,1 days 00:00:00,1 days 00:00:00,1.0569785148986253,0.8564905025001757,0.12689802625445654,0.017535636500006425,1.1375439616675609,0.22206371755106608,0.5505448592746767,-0.9927261793654615,24.132730015082956,0.7239819004524887,2,0.6200836217195842,1 days 00:00:00,0
Most Avg Winning Trade [%],15,34,35,0,2652,2653 days 00:00:00,1000.0,1049.133794350753,4.913379435075308,753.5983482975843,100.0,98.32285864585442,36.38443140142978,1813 days 00:00:00,45,45,0,0.0,35.55555555555556,16.467012455387657,-13.364601274617932,5.92422834678943,-2.863520551838406,1 days 00:00:00,1 days 00:00:00,1.0529548163755884,1.0918620966834176,0.11533348194701765,0.018196882975819503,1.1387550625033238,0.19753319602610978,0.4010512751821552,-0.9934801085403453,16.968325791855204,0.5090497737556561,2,0.55581215328907,0 days 23:59:59.999999999,0
Mean Expectancy,24,34,35,0,2652,2653 days 00:00:00,1000.0,959.4018560198514,-4.059814398014862,753.5983482975843,100.0,60.87795621314556,26.421376356097536,1403 days 00:00:00,34,34,0,0.0,50.0,12.51512635967532,-12.146838559870558,3.6862882116600533,-3.6873773893084096,1 days 00:00:00,1 days 00:00:00,0.9296141008990275,-1.1940630582396619,-0.00019494941309487561,-0.021519758956118608,0.9997651608809907,-0.0002862547655192202,-0.4660025709383437,-1.005387238981065,12.82051282051282,0.3846153846153846,1,-0.4592550223998699,1 days 00:00:00,0
Mean Calmar Ratio,17,24,7,0,2652,2653 days 00:00:00,1000.0,948.8212990569954,-5.1178700943004625,753.5983482975843,100.0,182.485928619467,33.69262925034896,1676 days 00:00:00,103,103,0,0.0,45.63106796116505,17.273906179635475,-10.537515779807137,3.9907298389590293,-3.227008277929773,1 days 00:00:00,1 days 00:00:00,0.9683268858207795,-0.4968805916796484,0.05106369717111189,-0.021374663025188586,1.0370010046176408,0.08340494778283385,-0.3435332128411808,-1.006791243778416,38.83861236802414,1.165158371040724,3,-0.5789445808032102,0 days 23:59:59.999999999,0
Most Worst Trade [%],4,34,35,0,2652,2653 days 00:00:00,1000.0,948.7333150165889,-5.126668498341109,753.5983482975843,100.0,186.00851249997461,39.82713260871189,744 days 00:00:00,86,86,0,0.0,43.02325581395349,17.273906179635482,-6.781387943914624,3.443561076186165,-2.5660312526538704,1 days 00:00:00,1 days 00:00:00,0.9632228422822102,-0.5961242439931489,0.01646108347999975,-0.018114164647291816,1.0130139421321929,0.029519893334977218,-0.3885940279729829,-1.0068029189686025,32.42835595776773,0.9728506787330318,2,-0.5799398753779503,0 days 23:59:59.999999999,0
Mean Profit Factor,26,32,8,0,2652,2653 days 00:00:00,1000.0,891.5274808428484,-10.847251915715162,753.5983482975843,100.0,128.48473960240187,29.119096594419137,1564 days 00:00:00,72,72,0,0.0,52.77777777777778,16.467012455387664,-18.333027705351327,3.45755990064927,-3.9028889908277344,1 days 00:00:00,1 days 00:00:00,0.913187568688122,-1.5065627660715393,-0.010805538223965377,-0.05382274240528105,0.9904480416862621,-0.014968982997396702,-1.204742952666635,-1.0143939433256717,27.149321266968325,0.8144796380090498,2,-1.22706469634786,1 days 00:00:00,0
Mean Sortino Ratio,11,19,29,0,2652,2653 days 00:00:00,1000.0,884.4611663562333,-11.553883364376668,753.5983482975843,100.0,145.09147710483518,27.686307574039997,838 days 00:00:00,75,75,0,0.0,45.33333333333333,11.69683342734109,-18.333027705351327,3.1482963847527197,-2.7470436262527502,1 days 00:00:00,1 days 00:00:00,0.8977503232100479,-1.5405177819168951,-0.05713192483424591,-0.06049836277689286,0.951919648591458,-0.0798060676385497,-1.0581334259631199,-1.015331619808453,28.28054298642534,0.8484162895927602,2,-1.307000380585601,1 days 00:00:00,0
Most Total Fees Paid,2,35,2,0,2652,2653 days 00:00:00,1000.0,876.252705768047,-12.3747294231953,753.5983482975843,100.0,995.3055532596817,67.03268380986366,1877 days 00:00:00,399,399,0,0.0,43.859649122807014,18.50531661655756,-16.83683447795868,3.7454616793627804,-2.7994628120137395,1 days 00:00:00,1 days 00:00:00,0.9846646648272069,-0.3101435945662949,0.11472040780731337,-0.02686790152749606,1.0440651086341348,0.17951048928185934,-0.20610286720248197,-1.0164208552886964,150.4524886877828,4.513574660633484,10,-1.3998562695922134,0 days 23:59:59.999999999,0
Mean Avg Winning Trade [%],4,21,32,0,2652,2653 days 00:00:00,1000.0,871.588073726042,-12.841192627395797,753.5983482975843,100.0,203.22408626930257,31.943873767925435,1490 days 00:00:00,112,112,0,0.0,42.857142857142854,17.27390617963549,-11.554665263667603,3.677223503771344,-2.8029244244887628,1 days 00:00:00,1 days 00:00:00,0.9222609378849733,-1.1465350560174858,-0.02270631291396579,-0.058637638950349555,0.9844211701059326,-0.03461032969804001,-0.7445032831282374,-1.0170398364810707,42.23227752639517,1.2669683257918554,3,-1.452623600384145,0 days 23:59:59.999999999,0
Mean Total Return [%],17,30,30,0,2652,2653 days 00:00:00,1000.0,860.8197462981971,-13.918025370180295,753.5983482975843,100.0,84.47147139259495,44.00455661298101,1813 days 00:00:00,48,48,0,0.0,39.58333333333333,10.053804359254107,-13.364601274617915,3.565621035065838,-2.71808412508671,1 days 00:00:00,1 days 00:00:00,0.8083197640766694,-2.8995886187875666,-0.14725291583001787,-0.04637708094058785,0.86294659524616,-0.21037250809113195,-1.2647425104904444,-1.0184687577960088,18.09954751131222,0.5429864253393666,2,-1.574437259070172,0 days 23:59:59.999999999,0
Mean Omega Ratio,10,24,12,0,2652,2653 days 00:00:00,1000.0,848.9625675623066,-15.103743243769339,753.5983482975843,100.0,163.56880973916475,48.45394227156048,2317 days 00:00:00,99,99,0,0.0,45.45454545454545,17.273906179635496,-10.537515779807137,3.756499575869136,-3.2187129401524857,1 days 00:00:00,1 days 00:00:00,0.8957298066800602,-1.5256306306837892,-0.036197894090378206,-0.04597261338799637,0.9733223505848018,-0.057561073246662244,-1.0507098007464113,-1.020042166066167,37.33031674208145,1.1199095022624435,3,-1.70856824024542,0 days 23:59:59.999999999,0
Median Worst Trade [%],13,35,31,0,2652,2653 days 00:00:00,1000.0,809.5794331758134,-19.04205668241866,753.5983482975843,100.0,70.06835487748833,48.834352870914984,2652 days 00:00:00,49,49,0,0.0,38.775510204081634,16.467012455387668,-13.36460127461791,4.413125051794303,-3.292899455134725,1 days 00:00:00,1 days 00:00:00,0.7447230272271468,-3.8861340168201224,-0.15677915322925728,-0.05865588270585288,0.8516845172737402,-0.23305005668931927,-1.695053864085912,-1.025268177306168,18.47662141779789,0.5542986425339367,2,-2.1540788102283486,0 days 23:59:59.999999999,0
Mean Sharpe Ratio,13,22,32,0,2652,2653 days 00:00:00,1000.0,800.5898025711873,-19.94101974288127,753.5983482975843,100.0,107.3528866932095,34.97514187446596,1286 days 00:00:00,61,61,0,0.0,39.34426229508197,27.027549766637467,-18.33302770535133,4.577289414698477,-3.304526899955682,1 days 00:00:00,1 days 00:00:00,0.8250700869279042,-3.26901962998053,-0.10204976947835716,-0.08616209632513563,0.9004787744968153,-0.1613965216447987,-1.8011127437909256,-1.0264610714552773,23.001508295625943,0.6900452488687783,2,-2.2557714641268363,0 days 23:59:59.999999999,0
Median Calmar Ratio,13,22,32,0,2652,2653 days 00:00:00,1000.0,800.5898025711873,-19.94101974288127,753.5983482975843,100.0,107.3528866932095,34.97514187446596,1286 days 00:00:00,61,61,0,0.0,39.34426229508197,27.027549766637467,-18.33302770535133,4.577289414698477,-3.304526899955682,1 days 00:00:00,1 days 00:00:00,0.8250700869279042,-3.26901962998053,-0.10204976947835716,-0.08616209632513563,0.9004787744968153,-0.1613965216447987,-1.8011127437909256,-1.0264610714552773,23.001508295625943,0.6900452488687783,2,-2.2557714641268363,0 days 23:59:59.999999999,0
Median Sharpe Ratio,14,20,24,0,2652,2653 days 00:00:00,1000.0,800.5092102365835,-19.94907897634165,753.5983482975843,100.0,136.77232881742077,37.06911838759153,827 days 00:00:00,72,72,0,0.0,48.61111111111111,11.69683342734109,-18.333027705351327,2.8969549620380426,-3.1522022137556753,1 days 00:00:00,1 days 00:00:00,0.8293334835323105,-2.770705413380785,-0.15299350526427502,-0.08133117168167393,0.8732074458519166,-0.20107189750796753,-2.0407131622122785,-1.0264717657906333,27.149321266968325,0.8144796380090498,2,-2.2566831421200964,0 days 23:59:59.999999999,0
Least Best Trade [%],23,26,26,0,2652,2653 days 00:00:00,1000.0,776.3333865733391,-22.366661342666088,753.5983482975843,100.0,83.6164905093603,41.18225286465248,1813 days 00:00:00,46,46,0,0.0,41.30434782608695,7.9104130619935615,-13.364601274617907,3.1582718608681137,-3.0115290411121323,1 days 00:00:00,1 days 00:00:00,0.7062486024717926,-4.86231768318828,-0.28255162742280293,-0.08312308695909944,0.7440166928845998,-0.3589199854497776,-2.1208456377543006,-1.0296798173631796,17.345399698340877,0.5203619909502263,2,-2.5301653102563453,0 days 23:59:59.999999999,0
Median Avg Losing Trade [%],19,26,32,0,2652,2653 days 00:00:00,1000.0,770.1639670750819,-22.983603292491807,753.5983482975843,100.0,83.54428083306519,42.4219469316922,1813 days 00:00:00,46,46,0,0.0,41.30434782608695,7.910413061993562,-13.364601274617902,3.1664583751591153,-3.045139316928016,1 days 00:00:00,1 days 00:00:00,0.7020690986212729,-4.996435498367791,-0.2908068391861718,-0.08319160910630438,0.7380648739455098,-0.36981798552814105,-2.1793451439161626,-1.0304984788573555,17.345399698340877,0.5203619909502263,2,-2.59995512358505,0 days 23:59:59.999999999,0
Median Total Return [%],26,34,12,0,2652,2653 days 00:00:00,1000.0,762.7149549717357,-23.728504502826432,753.5983482975843,100.0,80.5370710396063,44.107175044504935,2652 days 00:00:00,57,57,0,0.0,43.859649122807014,27.027549766637453,-18.33302770535133,4.389880596896819,-3.926114757248173,1 days 00:00:00,1 days 00:00:00,0.7545842205057041,-4.162895526811644,-0.12359354331053847,-0.0829357068125628,0.8760402268002481,-0.18238557531371127,-2.38917328214626,-1.0314869380438934,21.493212669683256,0.6447963800904978,2,-2.6842199663830737,0 days 23:59:59.999999999,0
Mean Total Fees Paid,7,34,12,0,2652,2653 days 00:00:00,1000.0,760.6363001133152,-23.936369988668478,753.5983482975843,100.0,168.91780476179625,42.475036955564214,2317 days 00:00:00,106,106,0,0.0,43.39622641509434,17.273906179635492,-10.537515779807142,3.608340518750864,-3.046330598357098,1 days 00:00:00,1 days 00:00:00,0.839464266261537,-2.2581481121385245,-0.13420973013029924,-0.08697404723251921,0.9104410555240596,-0.20795835567139337,-1.4847743447451704,-1.0317627686455815,39.969834087481146,1.1990950226244343,3,-2.7077341616140678,0 days 23:59:59.999999999,0
Median Max Drawdown [%],4,35,12,0,2652,2653 days 00:00:00,1000.0,757.4181189234514,-24.25818810765486,753.5983482975843,100.0,182.13999999667288,43.47378202726341,2652 days 00:00:00,125,125,0,0.0,44.800000000000004,17.27390617963548,-11.554665263667584,3.1722313588216484,-2.8267175209610174,1 days 00:00:00,1 days 00:00:00,0.8349167910901362,-1.9406550486123884,-0.14058147776486576,-0.08626778548546327,0.9133824646457804,-0.21142841882805913,-1.317293123906591,-1.0321898106099294,47.134238310708895,1.4140271493212668,3,-2.7441389262053,0 days 23:59:59.999999999,0
Least Total Trades,30,34,35,0,2652,2653 days 00:00:00,1000.0,721.5390625577361,-27.84609374422639,753.5983482975843,100.0,56.194081693469144,31.615022094918366,2277 days 00:00:00,33,33,0,0.0,36.36363636363637,9.08470908016775,-8.77101857455267,2.6856499669041813,-2.975905193808879,1 days 00:00:00,1 days 00:00:00,0.4932302623914277,-8.43821022552313,-0.5175965407212925,-0.13888549131240396,0.5248457484726274,-0.6616231275025979,-2.3245758197033424,-1.03695084232487,12.443438914027148,0.37330316742081443,1,-3.1500106045504896,0 days 23:59:59.999999999,0
Median Win Rate [%],2,7,10,0,2652,2653 days 00:00:00,1000.0,688.2617703307011,-31.173822966929894,753.5983482975843,100.0,533.1100947955981,77.97353406112683,2236 days 00:00:00,267,267,0,0.0,43.82022471910113,18.505316616557565,-16.836834477958682,4.099194281459375,-3.216129996577817,1 days 00:00:00,1 days 00:00:00,0.9416754713245507,-1.1675589126191,-0.012380228091012848,-0.064251888342552,0.9943629251309294,-0.01862831747549477,-0.7751923321781562,-1.041366628572572,100.67873303167421,3.020361990950226,7,-3.526450561869906,0 days 23:59:59.999999999,0
Mean Max Drawdown [%],6,14,31,0,2652,2653 days 00:00:00,1000.0,685.1642938951867,-31.483570610481333,753.5983482975843,100.0,156.24142999750057,44.564702892060176,2652 days 00:00:00,106,106,0,0.0,42.45283018867924,17.273906179635475,-10.537515779807139,3.5317658057744263,-3.0550787734948948,1 days 00:00:00,1 days 00:00:00,0.777587004582198,-2.9701481708001296,-0.22130556426926123,-0.11374195124099173,0.8563695922132692,-0.3370436805974833,-1.9104726656090028,-1.041777653416577,39.969834087481146,1.1990950226244343,3,-3.5614898880635035,0 days 23:59:59.999999999,0
Least Total Fees Paid,26,35,35,0,2652,2653 days 00:00:00,1000.0,683.645322187147,-31.6354677812853,753.5983482975843,100.0,49.13800507485344,40.9770545937626,2652 days 00:00:00,34,34,0,0.0,38.23529411764706,9.084709080167757,-12.146838559870565,3.6270018500445698,-3.8807044390250365,1 days 00:00:00,1 days 00:00:00,0.5023239682154952,-9.30454934743684,-0.4738176553101219,-0.12440764082549621,0.5852181027362978,-0.5891264285818854,-2.7768397960670086,-1.0419792159215202,12.82051282051282,0.3846153846153846,1,-3.578672825937246,0 days 23:59:59.999999999,0
Median Avg Winning Trade [%],4,20,17,0,2652,2653 days 00:00:00,1000.0,661.189185305408,-33.8810814694592,753.5983482975843,100.0,198.76581270738862,43.212891805927235,2652 days 00:00:00,132,132,0,0.0,41.66666666666667,14.844804325325489,-11.554665263667589,3.605406720779002,-2.942595010083375,1 days 00:00:00,1 days 00:00:00,0.8051215728689666,-2.566748596171152,-0.2039513421713422,-0.12803911310976057,0.8782418164684871,-0.30051837022160927,-1.620422093542394,-1.0449590707649483,49.77375565610859,1.4932126696832577,3,-3.83270152369448,0 days 23:59:59.999999999,0
Median Profit Factor,4,12,28,0,2652,2653 days 00:00:00,1000.0,652.068451269463,-34.7931548730537,753.5983482975843,100.0,217.48174237263464,47.49805984409455,1649 days 00:00:00,136,136,0,0.0,40.44117647058824,14.844804325325493,-13.698364292577592,4.027245764175817,-3.0725447791650278,1 days 00:00:00,1 days 00:00:00,0.8275306898793405,-2.5583202112539496,-0.18232421475154434,-0.12028490023477863,0.8924631373803228,-0.2692567424990338,-1.5675981686605085,-1.0461693619043262,51.28205128205128,1.5384615384615383,4,-3.935877248082999,0 days 23:59:59.999999999,0
Mean Win Rate [%],3,10,20,0,2652,2653 days 00:00:00,1000.0,637.8649790877831,-36.21350209122169,753.5983482975843,100.0,286.8497151139821,58.951154518585945,1823 days 00:00:00,165,165,0,0.0,44.24242424242424,18.258443597899312,-12.451476382003648,3.286627060948815,-2.9312028588297676,1 days 00:00:00,1 days 00:00:00,0.8499066092231198,-2.1947577024982774,-0.19846924028686372,-0.1017545412524524,0.8927111024676072,-0.2972678256846971,-1.4712333542917746,-1.0480541155285568,62.217194570135746,1.8665158371040724,4,-4.096550010319183,0 days 23:59:59.999999999,0
Least Avg Winning Trade [%],19,20,35,0,2652,2653 days 00:00:00,1000.0,623.156036763774,-37.68439632362261,753.5983482975843,100.0,68.47223672387271,49.66257942299711,2652 days 00:00:00,50,50,0,0.0,40.0,10.053804359254109,-13.364601274617927,2.3602400969511454,-3.019749508858943,1 days 00:00:00,1 days 00:00:00,0.44281727239087926,-7.536879264724519,-0.583798447159278,-0.12685165605885637,0.5318079925761252,-0.7077232520535327,-3.4604587992307247,-1.0500059433632698,18.85369532428356,0.5656108597285068,2,-4.262940760590791,1 days 00:00:00,0
Median Omega Ratio,5,6,23,0,2652,2653 days 00:00:00,1000.0,621.0781960991578,-37.89218039008422,753.5983482975843,100.0,307.0373446474235,65.6886228208909,1823 days 00:00:00,164,164,0,0.0,44.51219512195122,18.258443597899312,-12.451476382003646,3.351642006002553,-3.035772208736678,1 days 00:00:00,1 days 00:00:00,0.8529351232502348,-2.3104988042734185,-0.20510624019837406,-0.0965589866524128,0.8886984476513508,-0.3085358436445109,-1.5582632364371725,-1.0502816659241418,61.840120663650076,1.8552036199095023,4,-4.286445745484623,0 days 23:59:59.999999999,0
Median Expectancy,4,12,15,0,2652,2653 days 00:00:00,1000.0,621.0037759131153,-37.899622408688465,753.5983482975843,100.0,253.6880868165122,59.64830643890306,1823 days 00:00:00,151,151,0,0.0,43.70860927152318,16.56117686576442,-12.45147638200364,3.470221991169784,-3.079556469554295,1 days 00:00:00,1 days 00:00:00,0.8289792342874849,-2.509908768787323,-0.2212468651418353,-0.10636296805058708,0.8781455175237349,-0.32482175642238076,-1.6621912376074985,-1.050291541235866,56.93815987933635,1.7081447963800904,4,-4.2872876027928255,0 days 23:59:59.999999999,0
Median Best Trade [%],2,18,31,0,2652,2653 days 00:00:00,1000.0,531.5446829519697,-46.84553170480303,753.5983482975843,100.0,214.03595989295178,51.50392189042072,2652 days 00:00:00,147,147,0,0.0,41.49659863945578,17.273906179635475,-11.554665263667605,3.0577157040695706,-2.770756900170107,1 days 00:00:00,1 days 00:00:00,0.7380193258021365,-3.1867708642723134,-0.40001100760627123,-0.16168400858649157,0.7883183193154574,-0.5735092396153509,-2.003638659251815,-1.0621624660014575,55.42986425339366,1.6628959276018098,4,-5.29926829239853,0 days 23:59:59.999999999,0
Least Win Rate [%],15,28,32,0,2652,2653 days 00:00:00,1000.0,530.0804307761035,-46.99195692238965,753.5983482975843,100.0,61.08099863038412,57.84206557234215,2652 days 00:00:00,49,49,0,0.0,30.612244897959183,10.053804359254112,-13.364601274617902,3.374123863483004,-3.2189503072044907,1 days 00:00:00,1 days 00:00:00,0.3759152818778128,-9.590195290283589,-0.7245969079074337,-0.14456857890559668,0.4697325814500556,-0.8970516407590391,-3.3024088465163874,-1.0623567674060683,18.47662141779789,0.5542986425339367,2,-5.315832231039546,0 days 23:59:59.999999999,0
Median Sortino Ratio,4,11,4,0,2652,2653 days 00:00:00,1000.0,504.374997738098,-49.5625002261902,753.5983482975843,100.0,388.8286236390466,79.0384947029212,2240 days 00:00:00,239,239,0,0.0,43.51464435146444,18.50531661655757,-18.293083395255902,4.1897487654835235,-3.4804870576799622,1 days 00:00:00,1 days 00:00:00,0.8846600463518202,-2.073744779338499,-0.15265130601502988,-0.11370044457979576,0.929012433092251,-0.2211707146337257,-1.3672464628578924,-1.0657677930666307,90.12066365007541,2.7036199095022626,6,-5.6066176726459425,0 days 23:59:59.999999999,0
