Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],ETH-USD,MACD,5,6,6,false,false,0,224,1.3650606041269193,50.44642857142857,1.3062897795754802,0.7427924802735977,1.7591068413069049,-0.21408198496016032,0 days 23:59:59.999999999,0.08241353936718175,2.4724061810154527,4.9448123620309055,1.8364847194402416,0,2718,2719 days 00:00:00,1000.0,4140.267074449785,314.02670744497846,399.5667505204851,100.0,1657.3185073425348,35.731555610422674,658 days 00:00:00,224,0.0,26.231612722672143,-15.033007453295886,3.827908700188029,-2.3979114192789317,1 days 00:00:00,1 days 00:00:00,14.01904943950796,0.8504609823733521,0.5880654828901236,1.598798396361138,7.007963341353511,126.20613671628016,4.32071963314126,0.04657428791377983,-0.0009990009990009465,None,None,0.0006120187319001965,0.1542287204388495,3.1402670744497785,0.1407405692846544,0.21825139262973084,224,224,2718,14
Most Sharpe Ratio,ETH-USD,MACD,5,6,6,false,false,0,224,1.3650606041269193,50.44642857142857,1.3062897795754802,0.7427924802735977,1.7591068413069049,-0.21408198496016032,0 days 23:59:59.999999999,0.08241353936718175,2.4724061810154527,4.9448123620309055,1.8364847194402416,0,2718,2719 days 00:00:00,1000.0,4140.267074449785,314.02670744497846,399.5667505204851,100.0,1657.3185073425348,35.731555610422674,658 days 00:00:00,224,0.0,26.231612722672143,-15.033007453295886,3.827908700188029,-2.3979114192789317,1 days 00:00:00,1 days 00:00:00,14.01904943950796,0.8504609823733521,0.5880654828901236,1.598798396361138,7.007963341353511,126.20613671628016,4.32071963314126,0.04657428791377983,-0.0009990009990009465,None,None,0.0006120187319001965,0.1542287204388495,3.1402670744497785,0.1407405692846544,0.21825139262973084,224,224,2718,14
Most Profit Factor,ETH-USD,MACD,7,35,17,false,false,0,87,1.1813469209970802,54.02298850574713,1.8928794497572001,1.1419381894754428,2.0580141361758746,-0.6322012498785304,0 days 23:59:59.999999999,0.03200883002207505,0.9602649006622517,1.9205298013245033,1.0965631620790677,0,2718,2719 days 00:00:00,1000.0,2469.6015143153145,146.96015143153147,399.5667505204851,100.0,313.54698876683847,12.867262223715942,723 days 00:00:00,87,0.0,26.231612722672132,-7.950603520193809,4.001731327582492,-2.21831874780034,1 days 00:00:00,1 days 00:00:00,16.891971428911663,0.8315264161099349,1.0027967894323464,2.06287758346804,14.021960490616,391.1188377253256,5.262442814969489,0.018352059925093634,0.0,None,None,0.00036541858695496456,0.09208548391265108,1.4696015143153156,0.08739943810460371,0.13327886510500594,87,87,2718,14
Most Expectancy,ETH-USD,MACD,7,35,17,false,false,0,87,1.1813469209970802,54.02298850574713,1.8928794497572001,1.1419381894754428,2.0580141361758746,-0.6322012498785304,0 days 23:59:59.999999999,0.03200883002207505,0.9602649006622517,1.9205298013245033,1.0965631620790677,0,2718,2719 days 00:00:00,1000.0,2469.6015143153145,146.96015143153147,399.5667505204851,100.0,313.54698876683847,12.867262223715942,723 days 00:00:00,87,0.0,26.231612722672132,-7.950603520193809,4.001731327582492,-2.21831874780034,1 days 00:00:00,1 days 00:00:00,16.891971428911663,0.8315264161099349,1.0027967894323464,2.06287758346804,14.021960490616,391.1188377253256,5.262442814969489,0.018352059925093634,0.0,None,None,0.00036541858695496456,0.09208548391265108,1.4696015143153156,0.08739943810460371,0.13327886510500594,87,87,2718,14
Most Calmar Ratio,ETH-USD,MACD,7,35,17,false,false,0,87,1.1813469209970802,54.02298850574713,1.8928794497572001,1.1419381894754428,2.0580141361758746,-0.6322012498785304,0 days 23:59:59.999999999,0.03200883002207505,0.9602649006622517,1.9205298013245033,1.0965631620790677,0,2718,2719 days 00:00:00,1000.0,2469.6015143153145,146.96015143153147,399.5667505204851,100.0,313.54698876683847,12.867262223715942,723 days 00:00:00,87,0.0,26.231612722672132,-7.950603520193809,4.001731327582492,-2.21831874780034,1 days 00:00:00,1 days 00:00:00,16.891971428911663,0.8315264161099349,1.0027967894323464,2.06287758346804,14.021960490616,391.1188377253256,5.262442814969489,0.018352059925093634,0.0,None,None,0.00036541858695496456,0.09208548391265108,1.4696015143153156,0.08739943810460371,0.13327886510500594,87,87,2718,14
Most Omega Ratio,ETH-USD,MACD,7,35,17,false,false,0,87,1.1813469209970802,54.02298850574713,1.8928794497572001,1.1419381894754428,2.0580141361758746,-0.6322012498785304,0 days 23:59:59.999999999,0.03200883002207505,0.9602649006622517,1.9205298013245033,1.0965631620790677,0,2718,2719 days 00:00:00,1000.0,2469.6015143153145,146.96015143153147,399.5667505204851,100.0,313.54698876683847,12.867262223715942,723 days 00:00:00,87,0.0,26.231612722672132,-7.950603520193809,4.001731327582492,-2.21831874780034,1 days 00:00:00,1 days 00:00:00,16.891971428911663,0.8315264161099349,1.0027967894323464,2.06287758346804,14.021960490616,391.1188377253256,5.262442814969489,0.018352059925093634,0.0,None,None,0.00036541858695496456,0.09208548391265108,1.4696015143153156,0.08739943810460371,0.13327886510500594,87,87,2718,14
Most Sortino Ratio,ETH-USD,MACD,7,35,17,false,false,0,87,1.1813469209970802,54.02298850574713,1.8928794497572001,1.1419381894754428,2.0580141361758746,-0.6322012498785304,0 days 23:59:59.999999999,0.03200883002207505,0.9602649006622517,1.9205298013245033,1.0965631620790677,0,2718,2719 days 00:00:00,1000.0,2469.6015143153145,146.96015143153147,399.5667505204851,100.0,313.54698876683847,12.867262223715942,723 days 00:00:00,87,0.0,26.231612722672132,-7.950603520193809,4.001731327582492,-2.21831874780034,1 days 00:00:00,1 days 00:00:00,16.891971428911663,0.8315264161099349,1.0027967894323464,2.06287758346804,14.021960490616,391.1188377253256,5.262442814969489,0.018352059925093634,0.0,None,None,0.00036541858695496456,0.09208548391265108,1.4696015143153156,0.08739943810460371,0.13327886510500594,87,87,2718,14
Most Win Rate [%],ETH-USD,MACD,8,23,9,false,false,0,117,1.0889673933644664,56.41025641025641,1.272061789370417,0.6151555542232265,0.8886745373700838,-0.7992916576062473,0 days 23:59:59.999999999,0.04304635761589404,1.2913907284768213,2.5827814569536427,0.7944061792948953,0,2718,2719 days 00:00:00,1000.0,1801.963801726247,80.1963801726247,399.5667505204851,100.0,419.6723524466759,28.962054298877828,958 days 00:00:00,117,0.0,26.231612722672132,-12.881029019300575,3.5327120214781007,-3.160505756341905,1 days 00:00:00,1 days 00:00:00,6.854391467745707,0.5055001869941971,0.2840257770741407,1.4290583939845816,7.048300258035404,214.60247861057508,3.6376031846880252,0.024877497173011683,-0.000999000999000851,None,None,0.0002647476577999475,0.06671640976558676,0.8019638017262487,0.056094631061061495,0.1588391332934504,117,117,2718,14
Mean Win Rate [%],ETH-USD,MACD,3,5,16,false,false,0,239,1.0421463114252116,46.44351464435147,1.1399888427895477,0.4388281953335118,1.0894695560577512,-0.6836528927527677,0 days 23:59:59.999999999,0.08793230316409124,2.6379690949227377,5.275938189845475,1.1576152172705225,0,2718,2719 days 00:00:00,1000.0,2264.01785679332,126.40178567933198,399.5667505204851,100.0,1361.5346026253665,48.152981001855196,1305 days 00:00:00,239,0.0,26.231612722672143,-15.033007453295893,3.650701113029923,-2.346467850481345,1 days 00:00:00,1 days 00:00:00,5.288777643486682,0.5489939056196095,0.24076583025834497,1.3363775174780474,7.208329983047463,138.1999581674665,4.077083951627949,0.04536716647443291,-0.0009990009990009632,None,None,0.0003858176344559957,0.09722604388291092,1.2640178567933167,0.0786751314227605,0.21313818009285496,239,239,2718,14
Most Total Fees Paid,ETH-USD,MACD,5,30,2,false,false,0,267,1.0405844733986234,47.565543071161045,1.0872032612172224,0.42727288538607366,1.03171336200088,-0.6592000457846626,0 days 23:59:59.999999999,0.09823399558498896,2.947019867549669,5.894039735099338,1.2591816820980317,0,2718,2719 days 00:00:00,1000.0,2361.723302833524,136.1723302833524,399.5667505204851,100.0,2186.562129846294,70.23853335571852,1275 days 00:00:00,267,0.0,26.23161272267211,-15.033007453295898,3.7118461871788924,-2.552304324097411,1 days 00:00:00,1 days 00:00:00,5.100087276530026,0.5435790295511828,0.1740970248963861,1.308018789105344,5.8254026875979115,102.51972598647633,3.9045336988219237,0.051837524177949706,-0.0009990009990010276,None,None,0.00041967095889942864,0.10575708164265601,1.3617233028335187,0.0829073162514895,0.2341493334723948,267,267,2718,14
