Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Profit Factor,KULR,MACD,10,20,3,false,false,0,108,1.3723429576705115,36.11111111111111,2.156853359627656,1.955803984122801,2.2913404757372495,15.035158289970669,0 days 23:59:59.999999999,0.04370714159533636,1.3294255568581477,2.6588511137162953,2.6000958006978383,0,1706,1707 days 00:00:00,1000.0,4368.437645408009,336.8437645408009,-23.99999754769455,100.0,293.0250881524943,49.50369360725607,1362 days 00:00:00,108,0.0,75.28000940958684,-22.81886442686644,10.958607823261541,-3.132737316259964,1 days 00:00:00,1 days 00:00:00,31.18923745748157,0.7730211492642769,0.7486774284941625,1.9599611780733,14.452098999165445,300.10537225670856,8.895208423563439,0.023381294964028777,-0.0009990009990009574,None,None,0.0012374787316699,0.3118446403808148,3.3684376454080054,0.2431676317894047,0.4855042881435777,108,108,2470.9920634920636,14
Most Sortino Ratio,KULR,MACD,10,20,3,false,false,0,108,1.3723429576705115,36.11111111111111,2.156853359627656,1.955803984122801,2.2913404757372495,15.035158289970669,0 days 23:59:59.999999999,0.04370714159533636,1.3294255568581477,2.6588511137162953,2.6000958006978383,0,1706,1707 days 00:00:00,1000.0,4368.437645408009,336.8437645408009,-23.99999754769455,100.0,293.0250881524943,49.50369360725607,1362 days 00:00:00,108,0.0,75.28000940958684,-22.81886442686644,10.958607823261541,-3.132737316259964,1 days 00:00:00,1 days 00:00:00,31.18923745748157,0.7730211492642769,0.7486774284941625,1.9599611780733,14.452098999165445,300.10537225670856,8.895208423563439,0.023381294964028777,-0.0009990009990009574,None,None,0.0012374787316699,0.3118446403808148,3.3684376454080054,0.2431676317894047,0.4855042881435777,108,108,2470.9920634920636,14
Most Total Return [%],KULR,MACD,3,18,3,true,false,1,167,1.2753334364699085,37.95180722891566,1.2320531924981792,1.2697542410232416,2.074257416201708,15.592620496835393,0 days 23:59:59.999999999,0.06717949541505404,2.0556858147713952,4.099062133645956,2.610215781517297,0,1706,1707 days 00:00:00,1000.0,4502.228561384867,350.2228561384867,-23.99999754769455,100.0,1388.0134852253277,43.71003547363643,452 days 00:00:00,166,-4.502228561384072,62.23749751895677,-22.818864426866437,8.298205683444257,-3.0292014956032047,1 days 00:00:00,1 days 00:00:00,21.124884276784726,0.8169109266820649,0.8682050736073055,1.6617518727619074,11.12462197762151,205.73450530059384,7.121793740408169,0.038321167883211674,-0.000999999999999989,None,None,0.001234305139581379,0.3110448951745075,3.502228561384869,0.2487164111315603,0.4582416234890054,167,166,2470.9920634920636,14
Most Sharpe Ratio,KULR,MACD,3,18,3,true,false,1,167,1.2753334364699085,37.95180722891566,1.2320531924981792,1.2697542410232416,2.074257416201708,15.592620496835393,0 days 23:59:59.999999999,0.06717949541505404,2.0556858147713952,4.099062133645956,2.610215781517297,0,1706,1707 days 00:00:00,1000.0,4502.228561384867,350.2228561384867,-23.99999754769455,100.0,1388.0134852253277,43.71003547363643,452 days 00:00:00,166,-4.502228561384072,62.23749751895677,-22.818864426866437,8.298205683444257,-3.0292014956032047,1 days 00:00:00,1 days 00:00:00,21.124884276784726,0.8169109266820649,0.8682050736073055,1.6617518727619074,11.12462197762151,205.73450530059384,7.121793740408169,0.038321167883211674,-0.000999999999999989,None,None,0.001234305139581379,0.3110448951745075,3.502228561384869,0.2487164111315603,0.4582416234890054,167,166,2470.9920634920636,14
Most Calmar Ratio,KULR,MACD,3,18,3,true,false,1,167,1.2753334364699085,37.95180722891566,1.2320531924981792,1.2697542410232416,2.074257416201708,15.592620496835393,0 days 23:59:59.999999999,0.06717949541505404,2.0556858147713952,4.099062133645956,2.610215781517297,0,1706,1707 days 00:00:00,1000.0,4502.228561384867,350.2228561384867,-23.99999754769455,100.0,1388.0134852253277,43.71003547363643,452 days 00:00:00,166,-4.502228561384072,62.23749751895677,-22.818864426866437,8.298205683444257,-3.0292014956032047,1 days 00:00:00,1 days 00:00:00,21.124884276784726,0.8169109266820649,0.8682050736073055,1.6617518727619074,11.12462197762151,205.73450530059384,7.121793740408169,0.038321167883211674,-0.000999999999999989,None,None,0.001234305139581379,0.3110448951745075,3.502228561384869,0.2487164111315603,0.4582416234890054,167,166,2470.9920634920636,14
Most Total Fees Paid,KULR,MACD,3,24,3,true,false,1,164,1.263901493867167,37.423312883435585,1.203110848010472,1.19144172880049,1.9689460542980588,13.415593361064355,0 days 23:59:59.999999999,0.06596540814851691,2.0187573270808907,4.0252051582649475,2.4052317198059128,0,1706,1707 days 00:00:00,1000.0,3979.7421021871733,297.9742102187173,-23.99999754769455,100.0,1409.7873503485487,45.08532713237849,660 days 00:00:00,163,-3.9797421021867194,62.23749751895675,-22.818864426866437,8.041026586790819,-2.904878627448629,1 days 00:00:00,1 days 00:00:00,18.305041989505312,0.7801912559245404,0.762070947879611,1.6417633957460644,11.68532058022518,229.486802178864,7.159164971613989,0.0370595382746051,-0.0009999999999999998,None,None,0.0011372078817273776,0.2865763861952992,2.979742102187181,0.22618227391798862,0.4420643419864387,164,163,2470.9920634920636,14
Least Max Drawdown Duration,KULR,MACD,3,20,9,false,false,0,110,1.2240732888713919,32.72727272727273,1.471338291718691,1.326593523126212,1.4869732064730847,6.526535426795813,0 days 23:59:59.999999999,0.04451653310636111,1.3540445486518171,2.7080890973036342,1.7962667282658558,0,1706,1707 days 00:00:00,1000.0,2326.368366903466,132.63683669034657,-23.99999754769455,100.0,259.4457902594837,59.48790818637729,1000 days 00:00:00,110,0.0,75.28000940958684,-22.81886442686645,10.663733512441082,-3.2157989041080492,1 days 00:00:00,1 days 00:00:00,12.05789424457695,0.5438933745509931,0.3326013270683145,1.6041455802771456,14.842907181482497,321.0706958409846,8.198966299194302,0.02154398563734291,-0.0009990009990009487,None,None,0.0008549283922370968,0.2154419548437484,1.3263683669034623,0.13274406992251708,0.47671923380996695,110,110,2470.9920634920636,14
Most Worst Trade [%],KULR,MACD,3,4,8,true,false,1,177,1.2152231331992123,35.79545454545455,1.1220836392344278,0.9066008247152286,1.5616967936513952,7.811288143406534,0 days 23:59:59.999999999,0.07122645297017777,2.178780773739742,4.34525205158265,1.9752844463461343,0,1706,1707 days 00:00:00,1000.0,2634.7089873839777,163.47089873839778,-23.99999754769455,100.0,1208.6267670949023,55.051641551382104,620 days 00:00:00,176,-2.634708987383874,70.69676366008666,-14.471423047769768,8.16952215053481,-3.1426384985293163,1 days 00:00:00,1 days 00:00:00,9.303089183928165,0.5978540870409389,0.41808911271396576,1.4411596708097392,12.713918480663192,252.73169434721387,6.633909595790861,0.038321167883211674,-0.0010000000000000193,None,None,0.0009342672962364522,0.23543535865158594,1.6347089873839806,0.15374989521663718,0.47393921717602466,177,176,2470.9920634920636,14
Most Win Rate [%],KULR,MACD,15,30,17,false,false,0,37,1.1897359158111203,45.94594594594595,1.7943202795517494,2.945116781413924,1.496485470580522,6.302064155421011,0 days 23:59:59.999999999,0.014973742953957828,0.4554513481828839,0.9109026963657678,1.3413574086510074,0,1706,1707 days 00:00:00,1000.0,2272.4952672782347,127.24952672782344,-23.99999754769455,100.0,120.85402560458535,23.896347157164097,481 days 00:00:00,37,0.0,49.48288477172728,-22.81886442686643,11.906459016403472,-4.672024118327192,1 days 00:00:00,1 days 00:00:00,34.391763980492826,0.644861293493529,0.8029319708631897,2.1454351331988866,13.18243249054382,343.4302951488268,7.193517799549207,0.010059171597633136,0.0,None,None,0.000638389087381438,0.16087405002012237,1.2724952672782366,0.12883278695647693,0.30023813046739395,37,37,2470.9920634920636,14
Most Expectancy,KULR,MACD,15,30,17,false,false,0,37,1.1897359158111203,45.94594594594595,1.7943202795517494,2.945116781413924,1.496485470580522,6.302064155421011,0 days 23:59:59.999999999,0.014973742953957828,0.4554513481828839,0.9109026963657678,1.3413574086510074,0,1706,1707 days 00:00:00,1000.0,2272.4952672782347,127.24952672782344,-23.99999754769455,100.0,120.85402560458535,23.896347157164097,481 days 00:00:00,37,0.0,49.48288477172728,-22.81886442686643,11.906459016403472,-4.672024118327192,1 days 00:00:00,1 days 00:00:00,34.391763980492826,0.644861293493529,0.8029319708631897,2.1454351331988866,13.18243249054382,343.4302951488268,7.193517799549207,0.010059171597633136,0.0,None,None,0.000638389087381438,0.16087405002012237,1.2724952672782366,0.12883278695647693,0.30023813046739395,37,37,2470.9920634920636,14
