Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Max Drawdown Duration,32,72,CDW,EMA,0,false,false,None,1,17,0.4024627308713725,62.5,3.185254914237217,11.90440674896159,1.175822318924238,-0.6202255925900845,140 days 22:30:00,0.003638529427689642,0.1175889328063241,0.22826086956521738,1.3998264853027955,0,3036,3037 days 00:00:00,1000.0,4358.636243103081,335.86362431030807,884.3766661395598,100.0,103.95864649934332,32.32147404123536,975 days 00:00:00,16,-28.245097856010034,65.22896981293218,-12.30593110350071,23.222463390232374,-6.95902098648972,204 days 19:12:00,34 days 12:00:00,211.6800838099431,0.828213200696829,0.5988223551833791,1.148285964167954,-0.387560293555006,5.9999621096698155,1.0005423303417853,1.1476635514018694,-0.021076040393901232,,,0.0005722782016638824,0.14421410681929836,3.3586362431030707,0.12992899971877803,0.20956162528851194,0,17,4397.380952380952,,,,
Least Avg Winning Trade Duration,9,54,CDW,EMA,0,false,false,None,1,40,0.7217372815469663,46.15384615384615,2.0212045469875095,4.570016230805859,1.2280890165123817,-0.628276037392673,54 days 02:27:41.538461537,0.008868915479993503,0.27667984189723316,0.5464426877470355,1.2644313682071544,0,3036,3037 days 00:00:00,1000.0,4287.439987748543,328.7439987748543,884.3766661395598,100.0,252.4045812931922,35.51212100483161,487 days 00:00:00,39,19.20884760611716,56.471229400232595,-8.642008316487422,14.83467123737284,-4.228259489108695,100 days 20:00:00,14 days 01:08:34.285714285,83.80079846519038,0.8460493988053329,0.538374152770884,1.1583426908528693,-0.05802304048349363,5.8808162789508165,1.0507090779860102,1.102439024390244,-0.019788213951453488,,,0.0005591744696001157,0.14091196633922914,3.287439987748538,0.12838592095896129,0.20044642544508276,0,40,4397.380952380952,,,,
Least Total Fees Paid,84,89,CDW,EMA,0,false,false,None,0,8,0.12014518841503789,50.0,4.708211931421255,25.17247554359733,1.104130543979027,-0.6291778914387174,290 days 09:00:00,0.001819264713844821,0.05533596837944663,0.11067193675889327,1.3929433107128955,0,3036,3037 days 00:00:00,1000.0,4279.464201002691,327.94642010026905,884.3766661395598,100.0,49.640642201215066,40.46731776198767,890 days 00:00:00,8,0.0,90.62463984091194,-9.35528567231331,56.37597446430419,-6.031023377109534,450 days 06:00:00,130 days 12:00:00,409.9330251253363,0.790348388268058,0.47179193701582234,1.1454264530250624,-0.6739859156335972,11.681870453099087,0.9715997548822831,1.1789077212806027,-0.021180805661463204,,,0.0005766199697700134,0.14530823238204338,3.2794642010026953,0.12821159598741105,0.2212675920365273,0,8,4397.380952380952,,,,
Most Win Rate [%],37,62,CDW,EMA,0,false,false,None,1,17,0.48631316920756634,75.0,3.680459302851933,11.093505057694482,1.1580098228115812,-0.6367535226926824,139 days 00:00:00,0.003638529427689642,0.1175889328063241,0.22826086956521738,1.304473420815853,0,3036,3037 days 00:00:00,1000.0,4212.467085879848,321.2467085879848,884.3766661395598,100.0,89.77342125395684,30.150256774856178,610 days 00:00:00,16,-173.7378669379459,48.433659359690004,-12.305931103500708,17.971467777682307,-9.54038310226899,168 days 12:00:00,50 days 12:00:00,211.63780955111213,0.8150483970589302,0.6257498406690365,1.1468728627573974,-0.3835357758055111,6.15731473410272,1.0037507121157743,1.142587346553352,-0.020923345474051263,,,0.0005600767546308372,0.14113934216697097,3.212467085879844,0.12673537742296137,0.20840630471083027,0,17,4397.380952380952,,,,
Least Worst Trade [%],32,49,CDW,EMA,0,false,false,None,1,18,0.46730212731100423,64.70588235294117,2.823064605273768,10.372641592604435,1.1566652322394801,-0.6468151841765697,126 days 14:07:03.529411763,0.0038659375169202447,0.12450592885375493,0.24209486166007904,1.291455376154307,0,3036,3037 days 00:00:00,1000.0,4123.484099490396,312.34840994903965,884.3766661395598,100.0,99.4696916276779,31.18770346487399,580 days 00:00:00,17,-177.60011700477025,41.40530758367443,-18.060679085121436,20.640497078482188,-8.451760131504777,171 days 00:00:00,45 days 04:00:00,194.18142449971566,0.8086335343588291,0.5951674222936642,1.148919731880621,-0.26474531848168414,6.682650273742802,1.0013968751510516,1.1473170731707316,-0.02090752222784899,,,0.0005517385810447058,0.13903812242326585,3.123484099490378,0.12474107344790064,0.2069323112740049,0,18,4397.380952380952,,,,
Mean Avg Losing Trade [%],30,73,CDW,EMA,0,false,false,None,1,20,0.5575604531487498,57.89473684210527,3.322831975150579,9.212349707209478,1.138316399774486,-0.6486537498807909,117 days 16:25:15.789473684,0.00432075369538145,0.13833992094861658,0.26976284584980237,1.2744357302463702,0,3036,3037 days 00:00:00,1000.0,4107.22425341062,310.722425341062,884.3766661395598,100.0,103.97766409564892,30.56416673260316,632 days 00:00:00,19,-169.39725967599315,48.27486036286635,-11.512359542860791,19.86905205731423,-5.4406160241845605,178 days 00:00:00,34 days 18:00:00,172.45376384666395,0.8019541666554241,0.605467811441231,1.1439062242176175,-0.383841994755224,6.10134779096821,1.003740083256744,1.1396438612933457,-0.02098639741674555,,,0.0005520473047230986,0.13911592079022084,3.1072242534105934,0.12437239572765924,0.20877257522823295,0,20,4397.380952380952,,,,
Median Avg Losing Trade [%],30,73,CDW,EMA,0,false,false,None,1,20,0.5575604531487498,57.89473684210527,3.322831975150579,9.212349707209478,1.138316399774486,-0.6486537498807909,117 days 16:25:15.789473684,0.00432075369538145,0.13833992094861658,0.26976284584980237,1.2744357302463702,0,3036,3037 days 00:00:00,1000.0,4107.22425341062,310.722425341062,884.3766661395598,100.0,103.97766409564892,30.56416673260316,632 days 00:00:00,19,-169.39725967599315,48.27486036286635,-11.512359542860791,19.86905205731423,-5.4406160241845605,178 days 00:00:00,34 days 18:00:00,172.45376384666395,0.8019541666554241,0.605467811441231,1.1439062242176175,-0.383841994755224,6.10134779096821,1.003740083256744,1.1396438612933457,-0.02098639741674555,,,0.0005520473047230986,0.13911592079022084,3.1072242534105934,0.12437239572765924,0.20877257522823295,0,20,4397.380952380952,,,,
Median Omega Ratio,30,73,CDW,EMA,0,false,false,None,1,20,0.5575604531487498,57.89473684210527,3.322831975150579,9.212349707209478,1.138316399774486,-0.6486537498807909,117 days 16:25:15.789473684,0.00432075369538145,0.13833992094861658,0.26976284584980237,1.2744357302463702,0,3036,3037 days 00:00:00,1000.0,4107.22425341062,310.722425341062,884.3766661395598,100.0,103.97766409564892,30.56416673260316,632 days 00:00:00,19,-169.39725967599315,48.27486036286635,-11.512359542860791,19.86905205731423,-5.4406160241845605,178 days 00:00:00,34 days 18:00:00,172.45376384666395,0.8019541666554241,0.605467811441231,1.1439062242176175,-0.383841994755224,6.10134779096821,1.003740083256744,1.1396438612933457,-0.02098639741674555,,,0.0005520473047230986,0.13911592079022084,3.1072242534105934,0.12437239572765924,0.20877257522823295,0,20,4397.380952380952,,,,
Most Calmar Ratio,11,17,CDW,EMA,0,false,false,None,1,64,1.0025147865222817,44.44444444444444,1.8504037725834286,2.584901646307217,1.2187205037884998,-0.6534348337331164,30 days 10:17:08.571428570,0.014326709621527966,0.44268774703557306,0.8784584980237153,1.1443042861122856,0,3036,3037 days 00:00:00,1000.0,4064.9414634320865,306.4941463432087,884.3766661395598,100.0,355.9745217271728,23.51346740395572,487 days 00:00:00,63,14.836515398572374,28.032125694979943,-8.43165681786373,10.111120104022957,-3.4360731198653753,51 days 04:17:08.571428571,13 days 19:53:08.571428571,48.41436425450022,0.8335894739988222,0.7807579991006057,1.1660674866385141,0.032397042819721965,7.279896363118195,1.0904678264045795,1.0693277310924372,-0.01895913383872168,,,0.00053781520014359,0.13552943043618468,3.0649414634320733,0.12340736792452289,0.19567149042319396,0,64,4397.380952380952,,,,
Median Sharpe Ratio,35,77,CDW,EMA,0,false,false,None,1,14,0.2423808225105719,53.84615384615385,3.227723531765761,14.035734028879787,1.09681554471267,-0.6591110319299648,175 days 12:55:23.076923076,0.002956305159997834,0.09683794466403162,0.1867588932806324,1.3591916352077265,0,3036,3037 days 00:00:00,1000.0,4014.7424910553264,301.47424910553264,884.3766661395598,100.0,72.39677830985218,32.11706924479761,890 days 00:00:00,13,-112.68985292735942,63.7859248995607,-11.359810094957597,32.19621454059828,-7.151493234791782,266 days 13:42:51.428571428,69 days 08:00:00,240.57171876789886,0.7795283471123946,0.5661070746879507,1.1395515720161977,-0.5780711794130541,8.069400127968198,0.9898763856836936,1.1512059369202223,-0.021232697940653078,,,0.0005486766447063032,0.13826651446598842,3.014742491055321,0.1222496435483924,0.2134672543142561,0,14,4397.380952380952,,,,
Mean Avg Winning Trade [%],27,53,CDW,EMA,0,false,false,None,1,20,0.5329809568391125,57.89473684210527,2.5427105765306193,9.296185648255854,1.1329704448005482,-0.6636238284423175,112 days 23:59:59.999999999,0.00432075369538145,0.13833992094861658,0.26976284584980237,1.2860335877033788,0,3036,3037 days 00:00:00,1000.0,3974.8323717097182,297.48323717097185,884.3766661395598,100.0,111.44523264636453,31.215108058913337,606 days 00:00:00,19,-191.66061598178067,42.979453342453205,-18.06067908512142,21.445731501772585,-7.409439900329653,170 days 17:27:16.363636362,33 days 15:00:00,166.6575256679737,0.792966167420808,0.5779215097593823,1.1458843560285634,-0.27338485678688285,6.760452446036557,1.0041153870659854,1.1411879259980526,-0.020755301196375624,,,0.0005390096389817477,0.13583042902340042,2.9748323717097,0.12131969656756558,0.2061524858821339,0,20,4397.380952380952,,,,
Median Total Fees Paid,11,64,CDW,EMA,0,false,false,None,1,30,0.46565652711673006,44.827586206896555,2.022224289134279,5.938339513124695,1.122232226220718,-0.6694490599210484,74 days 22:20:41.379310344,0.006594834587687477,0.2075098814229249,0.40810276679841895,1.232264128217575,0,3036,3037 days 00:00:00,1000.0,3923.3153837632067,292.3315383763207,884.3766661395598,100.0,175.8519120990933,35.33656010270556,362 days 00:00:00,29,17.577474561229337,52.55401636914602,-12.023674216388578,19.71279222022935,-5.253403311397839,141 days 11:04:36.923076922,20 days 21:00:00,100.19785893799921,0.7886827715345376,0.5052828120117918,1.1453199297396148,-0.3293828709799714,6.99024914631783,1.017953299400737,1.1251203079884504,-0.020604243769197377,,,0.0005341359708167514,0.13460226464582134,2.9233153837631867,0.12010655487463762,0.20539798309758758,0,30,4397.380952380952,,,,
Median Win Rate [%],21,57,CDW,EMA,0,false,false,None,1,24,0.4649311682883691,47.82608695652174,2.3666393451623184,7.685038051939464,1.1100712708648919,-0.6727451933410937,93 days 10:26:05.217391304,0.005230386052303861,0.1660079051383399,0.32509881422924897,1.275777067910899,0,3036,3037 days 00:00:00,1000.0,3894.165148911497,289.4165148911497,884.3766661395598,100.0,137.8304799549217,39.42280996949219,573 days 00:00:00,23,-216.22535005686905,48.21636285255233,-14.476174973318246,21.92375024109267,-5.367114788117643,169 days 21:49:05.454545454,23 days 08:00:00,135.23436952036377,0.7797474507870337,0.4502309684976147,1.1434156029803406,-0.3114582538726613,6.802133141920074,1.0051149082416635,1.1375968992248062,-0.02075530119637555,,,0.0005333509109649326,0.13440442956316304,2.894165148911496,0.11941362708639613,0.20744634157496394,0,24,4397.380952380952,,,,
Median Best Trade [%],13,60,CDW,EMA,0,false,false,None,1,32,0.5336597279423985,45.16129032258064,2.396259215341772,5.513152386643662,1.1214599759964243,-0.673393812149204,68 days 17:48:23.225806451,0.007049650766148682,0.22134387351778653,0.4357707509881423,1.2203025045535376,0,3036,3037 days 00:00:00,1000.0,3888.428915520377,288.8428915520377,884.3766661395598,100.0,197.82104965076724,39.98716926710883,362 days 00:00:00,31,-175.87115660600693,45.65879086663991,-8.644166212979707,17.191159891419268,-4.104030264348011,131 days 08:34:17.142857144,17 days 04:14:07.058823529,98.84838942343178,0.7877075211286353,0.44335497840118,1.1453400654195183,-0.333365465391225,7.064319042901228,1.0201609016430313,1.1227053140096617,-0.020534041178245983,,,0.0005301526287419594,0.13359846244297377,2.888428915520356,0.11927671169043208,0.20411862287223184,0,32,4397.380952380952,,,,
Median Calmar Ratio,9,37,CDW,EMA,0,false,false,None,1,49,0.934157297268297,47.91666666666667,1.8346752573763727,3.216521007081301,1.166908422293575,-0.676116627185347,41 days 22:30:00,0.010915588283068926,0.33893280632411066,0.6709486166007904,1.0901844915305199,0,3036,3037 days 00:00:00,1000.0,3864.3489746785895,286.43489746785895,884.3766661395598,100.0,282.65873726758645,33.14828312685971,610 days 00:00:00,48,60.309957575414046,25.615480893917226,-11.133851901438268,10.87920220719402,-3.833145697022402,72 days 03:07:49.565217392,14 days 03:50:24,58.4174795229828,0.7992586824952838,0.5321738477218664,1.1529396203306737,0.02728834306970839,6.36002030628788,1.0815568671019447,1.0660000000000003,-0.019700121142989212,,,0.0005234567207894573,0.13191109363894324,2.864348974678593,0.11869993093834363,0.19862784007956807,0,49,4397.380952380952,,,,
Median Total Return [%],9,64,CDW,EMA,0,false,false,None,1,34,0.4778776168530993,42.42424242424242,1.8398483797991165,5.040086674595974,1.1131277377754258,-0.6776207045351877,65 days 12:21:49.090909089,0.007504466944609887,0.2351778656126482,0.46343873517786555,1.1853168266342309,0,3036,3037 days 00:00:00,1000.0,3851.0472655559083,285.10472655559084,884.3766661395598,100.0,218.05685268623958,41.90753542977782,362 days 00:00:00,33,17.253694572846143,42.9825036576362,-12.926141139516453,18.380244065408522,-4.789502981792217,128 days 03:25:42.857142856,19 days 08:50:31.578947368,85.87253245403224,0.7790138000207455,0.4197791189010625,1.1439916619335921,-0.29016727927109404,7.01032374402569,1.0341447116960236,1.1062200956937798,-0.020534041178245872,,,0.0005281692616134075,0.13309865392657869,2.8510472655559123,0.11837990375383245,0.20562441229156136,0,34,4397.380952380952,,,,
Mean Total Fees Paid,9,64,CDW,EMA,0,false,false,None,1,34,0.4778776168530993,42.42424242424242,1.8398483797991165,5.040086674595974,1.1131277377754258,-0.6776207045351877,65 days 12:21:49.090909089,0.007504466944609887,0.2351778656126482,0.46343873517786555,1.1853168266342309,0,3036,3037 days 00:00:00,1000.0,3851.0472655559083,285.10472655559084,884.3766661395598,100.0,218.05685268623958,41.90753542977782,362 days 00:00:00,33,17.253694572846143,42.9825036576362,-12.926141139516453,18.380244065408522,-4.789502981792217,128 days 03:25:42.857142856,19 days 08:50:31.578947368,85.87253245403224,0.7790138000207455,0.4197791189010625,1.1439916619335921,-0.29016727927109404,7.01032374402569,1.0341447116960236,1.1062200956937798,-0.020534041178245872,,,0.0005281692616134075,0.13309865392657869,2.8510472655559123,0.11837990375383245,0.20562441229156136,0,34,4397.380952380952,,,,
Median Sortino Ratio,9,64,CDW,EMA,0,false,false,None,1,34,0.4778776168530993,42.42424242424242,1.8398483797991165,5.040086674595974,1.1131277377754258,-0.6776207045351877,65 days 12:21:49.090909089,0.007504466944609887,0.2351778656126482,0.46343873517786555,1.1853168266342309,0,3036,3037 days 00:00:00,1000.0,3851.0472655559083,285.10472655559084,884.3766661395598,100.0,218.05685268623958,41.90753542977782,362 days 00:00:00,33,17.253694572846143,42.9825036576362,-12.926141139516453,18.380244065408522,-4.789502981792217,128 days 03:25:42.857142856,19 days 08:50:31.578947368,85.87253245403224,0.7790138000207455,0.4197791189010625,1.1439916619335921,-0.29016727927109404,7.01032374402569,1.0341447116960236,1.1062200956937798,-0.020534041178245872,,,0.0005281692616134075,0.13309865392657869,2.8510472655559123,0.11837990375383245,0.20562441229156136,0,34,4397.380952380952,,,,
Mean Best Trade [%],36,62,CDW,EMA,0,false,false,None,1,17,0.4434140040949984,68.75,3.35929710243403,10.43539315547945,1.0960645945493084,-0.6778059686891171,138 days 13:30:00,0.003638529427689642,0.1175889328063241,0.22826086956521738,1.2270867445672473,0,3036,3037 days 00:00:00,1000.0,3849.408832607835,284.9408832607835,884.3766661395598,100.0,84.34996842996205,30.150256774856178,619 days 00:00:00,16,-158.7639893475125,48.274860362866356,-11.862382634617784,18.861235892119822,-8.101460865129372,176 days 19:38:10.909090908,54 days 09:36:00,188.01080137220913,0.7726916431010544,0.58327511183112,1.139042387895956,-0.38343409824708596,6.205875278383188,1.0009193076361487,1.1379962192816635,-0.020923345474051218,,,0.0005301076374240161,0.13358712463085204,2.8494088326078253,0.11834041443323717,0.20806764356173094,0,17,4397.380952380952,,,,
Mean Worst Trade [%],36,62,CDW,EMA,0,false,false,None,1,17,0.4434140040949984,68.75,3.35929710243403,10.43539315547945,1.0960645945493084,-0.6778059686891171,138 days 13:30:00,0.003638529427689642,0.1175889328063241,0.22826086956521738,1.2270867445672473,0,3036,3037 days 00:00:00,1000.0,3849.408832607835,284.9408832607835,884.3766661395598,100.0,84.34996842996205,30.150256774856178,619 days 00:00:00,16,-158.7639893475125,48.274860362866356,-11.862382634617784,18.861235892119822,-8.101460865129372,176 days 19:38:10.909090908,54 days 09:36:00,188.01080137220913,0.7726916431010544,0.58327511183112,1.139042387895956,-0.38343409824708596,6.205875278383188,1.0009193076361487,1.1379962192816635,-0.020923345474051218,,,0.0005301076374240161,0.13358712463085204,2.8494088326078253,0.11834041443323717,0.20806764356173094,0,17,4397.380952380952,,,,
Median Avg Winning Trade [%],36,62,CDW,EMA,0,false,false,None,1,17,0.4434140040949984,68.75,3.35929710243403,10.43539315547945,1.0960645945493084,-0.6778059686891171,138 days 13:30:00,0.003638529427689642,0.1175889328063241,0.22826086956521738,1.2270867445672473,0,3036,3037 days 00:00:00,1000.0,3849.408832607835,284.9408832607835,884.3766661395598,100.0,84.34996842996205,30.150256774856178,619 days 00:00:00,16,-158.7639893475125,48.274860362866356,-11.862382634617784,18.861235892119822,-8.101460865129372,176 days 19:38:10.909090908,54 days 09:36:00,188.01080137220913,0.7726916431010544,0.58327511183112,1.139042387895956,-0.38343409824708596,6.205875278383188,1.0009193076361487,1.1379962192816635,-0.020923345474051218,,,0.0005301076374240161,0.13358712463085204,2.8494088326078253,0.11834041443323717,0.20806764356173094,0,17,4397.380952380952,,,,
