Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],MSTR_BTC-USD,SMA,5,12,0,false,false,None,0,56,1.1520074887525988,50.0,2.0120608395791826,3.3593951092562477,1.5483064147266954,0.5913888577130366,11 days 03:00:00,0.0446927374301676,1.340782122905028,2.681564245810056,4.504216906265361,0,1253,1254 days 00:00:00,1000.0,4288.148804200395,328.81488042003946,206.62132880116735,100.0,252.5149653895724,44.358317671511536,725 days 00:00:00,56,0.0,54.14542385305962,-13.079534474997907,11.926927490288493,-5.208137271775998,15 days 12:00:00,6 days 18:00:00,58.716942932149905,1.009675401007477,1.1895970883979181,1.2347695296265075,0.2554769518369709,9.107675554286224,1.3213539783503185,0.9344729344729346,-0.04002699383395392,,,0.0016452305920829455,0.41459810920490225,3.2881488042003824,0.33985873655902554,0.4941874400107902,0,56,1253,,,,
Most Profit Factor,MSTR_BTC-USD,SMA,5,12,0,false,false,None,0,56,1.1520074887525988,50.0,2.0120608395791826,3.3593951092562477,1.5483064147266954,0.5913888577130366,11 days 03:00:00,0.0446927374301676,1.340782122905028,2.681564245810056,4.504216906265361,0,1253,1254 days 00:00:00,1000.0,4288.148804200395,328.81488042003946,206.62132880116735,100.0,252.5149653895724,44.358317671511536,725 days 00:00:00,56,0.0,54.14542385305962,-13.079534474997907,11.926927490288493,-5.208137271775998,15 days 12:00:00,6 days 18:00:00,58.716942932149905,1.009675401007477,1.1895970883979181,1.2347695296265075,0.2554769518369709,9.107675554286224,1.3213539783503185,0.9344729344729346,-0.04002699383395392,,,0.0016452305920829455,0.41459810920490225,3.2881488042003824,0.33985873655902554,0.4941874400107902,0,56,1253,,,,
Most Sharpe Ratio,MSTR_BTC-USD,SMA,5,12,0,false,false,None,0,56,1.1520074887525988,50.0,2.0120608395791826,3.3593951092562477,1.5483064147266954,0.5913888577130366,11 days 03:00:00,0.0446927374301676,1.340782122905028,2.681564245810056,4.504216906265361,0,1253,1254 days 00:00:00,1000.0,4288.148804200395,328.81488042003946,206.62132880116735,100.0,252.5149653895724,44.358317671511536,725 days 00:00:00,56,0.0,54.14542385305962,-13.079534474997907,11.926927490288493,-5.208137271775998,15 days 12:00:00,6 days 18:00:00,58.716942932149905,1.009675401007477,1.1895970883979181,1.2347695296265075,0.2554769518369709,9.107675554286224,1.3213539783503185,0.9344729344729346,-0.04002699383395392,,,0.0016452305920829455,0.41459810920490225,3.2881488042003824,0.33985873655902554,0.4941874400107902,0,56,1253,,,,
Most Omega Ratio,MSTR_BTC-USD,SMA,5,12,0,false,false,None,0,56,1.1520074887525988,50.0,2.0120608395791826,3.3593951092562477,1.5483064147266954,0.5913888577130366,11 days 03:00:00,0.0446927374301676,1.340782122905028,2.681564245810056,4.504216906265361,0,1253,1254 days 00:00:00,1000.0,4288.148804200395,328.81488042003946,206.62132880116735,100.0,252.5149653895724,44.358317671511536,725 days 00:00:00,56,0.0,54.14542385305962,-13.079534474997907,11.926927490288493,-5.208137271775998,15 days 12:00:00,6 days 18:00:00,58.716942932149905,1.009675401007477,1.1895970883979181,1.2347695296265075,0.2554769518369709,9.107675554286224,1.3213539783503185,0.9344729344729346,-0.04002699383395392,,,0.0016452305920829455,0.41459810920490225,3.2881488042003824,0.33985873655902554,0.4941874400107902,0,56,1253,,,,
Most Sortino Ratio,MSTR_BTC-USD,SMA,5,12,0,false,false,None,0,56,1.1520074887525988,50.0,2.0120608395791826,3.3593951092562477,1.5483064147266954,0.5913888577130366,11 days 03:00:00,0.0446927374301676,1.340782122905028,2.681564245810056,4.504216906265361,0,1253,1254 days 00:00:00,1000.0,4288.148804200395,328.81488042003946,206.62132880116735,100.0,252.5149653895724,44.358317671511536,725 days 00:00:00,56,0.0,54.14542385305962,-13.079534474997907,11.926927490288493,-5.208137271775998,15 days 12:00:00,6 days 18:00:00,58.716942932149905,1.009675401007477,1.1895970883979181,1.2347695296265075,0.2554769518369709,9.107675554286224,1.3213539783503185,0.9344729344729346,-0.04002699383395392,,,0.0016452305920829455,0.41459810920490225,3.2881488042003824,0.33985873655902554,0.4941874400107902,0,56,1253,,,,
Most Total Fees Paid,MSTR_BTC-USD,SMA,9,10,0,false,false,None,0,118,1.0966317782344956,45.76271186440678,1.4068401992725788,1.5094319564896206,1.3983309215259598,0.27056208474516386,5 days 09:57:57.966101694,0.09417398244213887,2.8252194732641662,5.6504389465283325,4.264476557041705,0,1253,1254 days 00:00:00,1000.0,3625.2522627442713,262.52522627442715,206.62132880116735,100.0,555.6182269824993,50.38719600420559,580 days 00:00:00,118,0.0,57.453103324124285,-15.519753606660489,8.272265085926971,-4.196708496473144,7 days 04:00:00,3 days 22:30:00,22.24790053173114,0.918142798034357,0.9026268316517639,1.2059473962599698,0.226666237336544,8.14646892668565,1.5191337349901701,0.7938388625592417,-0.04568921174895653,,,0.0015405479109054142,0.3882180735481644,2.6252522627442736,0.29539703404748296,0.5088756616494384,0,118,1253,,,,
Most Avg Losing Trade [%],MSTR_BTC-USD,SMA,9,10,0,false,false,None,0,118,1.0966317782344956,45.76271186440678,1.4068401992725788,1.5094319564896206,1.3983309215259598,0.27056208474516386,5 days 09:57:57.966101694,0.09417398244213887,2.8252194732641662,5.6504389465283325,4.264476557041705,0,1253,1254 days 00:00:00,1000.0,3625.2522627442713,262.52522627442715,206.62132880116735,100.0,555.6182269824993,50.38719600420559,580 days 00:00:00,118,0.0,57.453103324124285,-15.519753606660489,8.272265085926971,-4.196708496473144,7 days 04:00:00,3 days 22:30:00,22.24790053173114,0.918142798034357,0.9026268316517639,1.2059473962599698,0.226666237336544,8.14646892668565,1.5191337349901701,0.7938388625592417,-0.04568921174895653,,,0.0015405479109054142,0.3882180735481644,2.6252522627442736,0.29539703404748296,0.5088756616494384,0,118,1253,,,,
Most Calmar Ratio,MSTR_BTC-USD,SMA,5,13,0,false,false,None,0,52,1.0415124198429668,46.15384615384615,1.875530648790565,3.898470045746121,1.5399844051806224,0.5766013814835795,12 days 04:36:55.384615383,0.041500399042298484,1.2450119712689545,2.490023942537909,4.853641876587349,0,1253,1254 days 00:00:00,1000.0,4257.594724318934,325.75947243189336,206.62132880116735,100.0,265.17855686358655,43.877069640447374,725 days 00:00:00,52,0.0,81.44345142067944,-13.079534474997903,14.932186238370257,-5.559000976503135,18 days 11:00:00,6 days 19:42:51.428571428,62.64605239074869,1.0005408877938717,1.1954055009711548,1.2297443423944119,0.2834657880618481,8.659115149689205,1.3266332905830631,0.9269662921348315,-0.04114173311042505,,,0.0016522101033137502,0.41635694603506507,3.257594724318915,0.3379347536205357,0.5008147775183742,0,52,1253,,,,
Most Worst Trade [%],MSTR_BTC-USD,SMA,9,12,0,false,false,None,0,71,1.037338489382031,43.66197183098591,1.7356728375343846,2.3820360352876913,1.328775306964578,0.10171756189322759,9 days 00:40:33.802816900,0.05666400638467677,1.6999201915403033,3.3998403830806065,4.049271153362157,0,1253,1254 days 00:00:00,1000.0,3276.38346601961,227.63834660196102,206.62132880116735,100.0,223.11665674140028,65.8200460525119,773 days 00:00:00,71,0.0,49.4500804344219,-11.885384538759853,12.038494598515191,-5.10171935121362,12 days 06:11:36.774193548,6 days 12:36:00,32.06173895802265,0.8715724308771995,0.6268409770438197,1.195261169947472,0.2546218409993502,8.50082108717511,1.3836053543028308,0.8638743455497384,-0.04347774981510864,,,0.0014530468602513226,0.36616780878333327,2.276383466019602,0.2693229892706934,0.5056183634015781,0,71,1253,,,,
Least Max Drawdown [%],MSTR_BTC-USD,EMA,6,8,0,false,false,None,0,52,0.8521334128147029,34.61538461538461,1.7534868876067229,3.9104927272633043,1.4453296443189625,0.39204945624469495,12 days 11:32:18.461538461,0.041500399042298484,1.2450119712689545,2.490023942537909,4.868610259002996,0,1253,1254 days 00:00:00,1000.0,3876.2710840622135,287.62710840622134,206.62132880116735,100.0,229.45112612349635,41.426105935106335,388 days 00:00:00,52,0.0,81.44345142067944,-12.993426501293015,20.692909565511076,-4.974316187103163,23 days 18:40:00,6 days 12:00:00,55.31290546273485,0.9504918831084876,1.166984383066801,1.2145846494890993,0.19887205408658434,8.261144523570291,1.3194148722128611,0.9205479452054793,-0.04414313915857809,,,0.001593350031528785,0.4015242079452538,2.876271084062208,0.31294309661635666,0.5084046141286278,0,52,1253,,,,
