Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],12,72,HAL,SMA,0,false,false,None,1,119,1.318359255183801,48.30508474576271,1.903087826359974,4.80976220385531,0.7699269038331911,11.64702290963082,61 days 17:05:05.084745762,0.006081099735066428,0.18653429872359484,0.37150108233186535,0.8971856197234022,0,13397,13398 days 00:00:00,1000.0,60208.56578625647,5920.856578625647,468.1620821700941,100.0,3312.6336027887082,60.20106865713175,1918 days 00:00:00,118,-1834.400436468808,78.45688941952672,-24.361063464837045,17.803120543612906,-7.331572638213266,98 days 18:56:50.526315789,27 days 01:34:25.573770491,517.3132730739433,0.5174435329718228,0.19618599265183176,1.1047461508248524,0.3203417862331352,7.767767455874669,1.1162409786034073,0.9897021987197329,-0.02518891195655931,,,0.0004338759932851818,0.10933675030786581,59.20856578625685,0.08012295658072,0.2543017565775794,0,119,19404.38492063492,,,,
Most Expectancy,12,72,HAL,SMA,0,false,false,None,1,119,1.318359255183801,48.30508474576271,1.903087826359974,4.80976220385531,0.7699269038331911,11.64702290963082,61 days 17:05:05.084745762,0.006081099735066428,0.18653429872359484,0.37150108233186535,0.8971856197234022,0,13397,13398 days 00:00:00,1000.0,60208.56578625647,5920.856578625647,468.1620821700941,100.0,3312.6336027887082,60.20106865713175,1918 days 00:00:00,118,-1834.400436468808,78.45688941952672,-24.361063464837045,17.803120543612906,-7.331572638213266,98 days 18:56:50.526315789,27 days 01:34:25.573770491,517.3132730739433,0.5174435329718228,0.19618599265183176,1.1047461508248524,0.3203417862331352,7.767767455874669,1.1162409786034073,0.9897021987197329,-0.02518891195655931,,,0.0004338759932851818,0.10933675030786581,59.20856578625685,0.08012295658072,0.2543017565775794,0,119,19404.38492063492,,,,
Most Omega Ratio,12,72,HAL,SMA,0,false,false,None,1,119,1.318359255183801,48.30508474576271,1.903087826359974,4.80976220385531,0.7699269038331911,11.64702290963082,61 days 17:05:05.084745762,0.006081099735066428,0.18653429872359484,0.37150108233186535,0.8971856197234022,0,13397,13398 days 00:00:00,1000.0,60208.56578625647,5920.856578625647,468.1620821700941,100.0,3312.6336027887082,60.20106865713175,1918 days 00:00:00,118,-1834.400436468808,78.45688941952672,-24.361063464837045,17.803120543612906,-7.331572638213266,98 days 18:56:50.526315789,27 days 01:34:25.573770491,517.3132730739433,0.5174435329718228,0.19618599265183176,1.1047461508248524,0.3203417862331352,7.767767455874669,1.1162409786034073,0.9897021987197329,-0.02518891195655931,,,0.0004338759932851818,0.10933675030786581,59.20856578625685,0.08012295658072,0.2543017565775794,0,119,19404.38492063492,,,,
Median Win Rate [%],11,77,HAL,SMA,0,false,false,None,1,122,1.3070891978614703,45.45454545454545,2.038066661664583,4.544636755425524,0.7704797219773494,11.547252254619325,60 days 05:33:13.388429751,0.0062357039656189646,0.1912368440695678,0.3809061730238113,0.8691019905501375,0,13397,13398 days 00:00:00,1000.0,59741.47741035991,5874.147741035991,468.1620821700941,100.0,3486.958586105314,58.43787143933341,1849 days 00:00:00,121,-1820.1694527304498,75.4304918815772,-24.619999999999997,17.43198932474179,-6.194823719004697,104 days 10:54:32.727272728,23 days 09:05:27.272727272,500.50947820735803,0.517962228238519,0.20169944243865737,1.1045131879224492,0.31893081284200436,7.6363696888816275,1.117540302186073,0.9883430474604495,-0.025135374511488104,,,0.0004318473785635408,0.10882553939801229,58.741477410360204,0.07996474699362088,0.2528592816209872,0,122,19404.38492063492,,,,
Most Profit Factor,11,77,HAL,SMA,0,false,false,None,1,122,1.3070891978614703,45.45454545454545,2.038066661664583,4.544636755425524,0.7704797219773494,11.547252254619325,60 days 05:33:13.388429751,0.0062357039656189646,0.1912368440695678,0.3809061730238113,0.8691019905501375,0,13397,13398 days 00:00:00,1000.0,59741.47741035991,5874.147741035991,468.1620821700941,100.0,3486.958586105314,58.43787143933341,1849 days 00:00:00,121,-1820.1694527304498,75.4304918815772,-24.619999999999997,17.43198932474179,-6.194823719004697,104 days 10:54:32.727272728,23 days 09:05:27.272727272,500.50947820735803,0.517962228238519,0.20169944243865737,1.1045131879224492,0.31893081284200436,7.6363696888816275,1.117540302186073,0.9883430474604495,-0.025135374511488104,,,0.0004318473785635408,0.10882553939801229,58.741477410360204,0.07996474699362088,0.2528592816209872,0,122,19404.38492063492,,,,
Most Sharpe Ratio,11,77,HAL,SMA,0,false,false,None,1,122,1.3070891978614703,45.45454545454545,2.038066661664583,4.544636755425524,0.7704797219773494,11.547252254619325,60 days 05:33:13.388429751,0.0062357039656189646,0.1912368440695678,0.3809061730238113,0.8691019905501375,0,13397,13398 days 00:00:00,1000.0,59741.47741035991,5874.147741035991,468.1620821700941,100.0,3486.958586105314,58.43787143933341,1849 days 00:00:00,121,-1820.1694527304498,75.4304918815772,-24.619999999999997,17.43198932474179,-6.194823719004697,104 days 10:54:32.727272728,23 days 09:05:27.272727272,500.50947820735803,0.517962228238519,0.20169944243865737,1.1045131879224492,0.31893081284200436,7.6363696888816275,1.117540302186073,0.9883430474604495,-0.025135374511488104,,,0.0004318473785635408,0.10882553939801229,58.741477410360204,0.07996474699362088,0.2528592816209872,0,122,19404.38492063492,,,,
Most Sortino Ratio,11,77,HAL,SMA,0,false,false,None,1,122,1.3070891978614703,45.45454545454545,2.038066661664583,4.544636755425524,0.7704797219773494,11.547252254619325,60 days 05:33:13.388429751,0.0062357039656189646,0.1912368440695678,0.3809061730238113,0.8691019905501375,0,13397,13398 days 00:00:00,1000.0,59741.47741035991,5874.147741035991,468.1620821700941,100.0,3486.958586105314,58.43787143933341,1849 days 00:00:00,121,-1820.1694527304498,75.4304918815772,-24.619999999999997,17.43198932474179,-6.194823719004697,104 days 10:54:32.727272728,23 days 09:05:27.272727272,500.50947820735803,0.517962228238519,0.20169944243865737,1.1045131879224492,0.31893081284200436,7.6363696888816275,1.117540302186073,0.9883430474604495,-0.025135374511488104,,,0.0004318473785635408,0.10882553939801229,58.741477410360204,0.07996474699362088,0.2528592816209872,0,122,19404.38492063492,,,,
Least Max Drawdown [%],7,79,HAL,SMA,0,false,false,None,1,141,1.1378613518212566,40.714285714285715,1.7513056257606134,3.7776619339625648,0.7346302970362847,8.534140907731306,52 days 04:17:08.571428570,0.007214864092451694,0.22101963126073002,0.4404717474061357,0.8349374476721023,0,13397,13398 days 00:00:00,1000.0,45635.2325906656,4463.523259066559,468.1620821700941,100.0,3338.9660146288165,51.99805501880718,1672 days 00:00:00,140,484.1165983259634,66.02585743776565,-21.530960854092505,17.66351997491988,-5.758409250791253,101 days 22:44:12.631578947,18 days 00:00:00,315.3651142309975,0.4923467982420397,0.2109621513676488,1.0994837557533899,0.3776920059111058,7.981311111098231,1.1238755605005215,0.9782967032967032,-0.025230458532417326,,,0.0004135680115844671,0.10421913891928572,44.63523259066544,0.07450739669908124,0.2547548873126343,0,141,19404.38492063492,,,,
Mean Best Trade [%],7,79,HAL,SMA,0,false,false,None,1,141,1.1378613518212566,40.714285714285715,1.7513056257606134,3.7776619339625648,0.7346302970362847,8.534140907731306,52 days 04:17:08.571428570,0.007214864092451694,0.22101963126073002,0.4404717474061357,0.8349374476721023,0,13397,13398 days 00:00:00,1000.0,45635.2325906656,4463.523259066559,468.1620821700941,100.0,3338.9660146288165,51.99805501880718,1672 days 00:00:00,140,484.1165983259634,66.02585743776565,-21.530960854092505,17.66351997491988,-5.758409250791253,101 days 22:44:12.631578947,18 days 00:00:00,315.3651142309975,0.4923467982420397,0.2109621513676488,1.0994837557533899,0.3776920059111058,7.981311111098231,1.1238755605005215,0.9782967032967032,-0.025230458532417326,,,0.0004135680115844671,0.10421913891928572,44.63523259066544,0.07450739669908124,0.2547548873126343,0,141,19404.38492063492,,,,
Most Calmar Ratio,7,79,HAL,SMA,0,false,false,None,1,141,1.1378613518212566,40.714285714285715,1.7513056257606134,3.7776619339625648,0.7346302970362847,8.534140907731306,52 days 04:17:08.571428570,0.007214864092451694,0.22101963126073002,0.4404717474061357,0.8349374476721023,0,13397,13398 days 00:00:00,1000.0,45635.2325906656,4463.523259066559,468.1620821700941,100.0,3338.9660146288165,51.99805501880718,1672 days 00:00:00,140,484.1165983259634,66.02585743776565,-21.530960854092505,17.66351997491988,-5.758409250791253,101 days 22:44:12.631578947,18 days 00:00:00,315.3651142309975,0.4923467982420397,0.2109621513676488,1.0994837557533899,0.3776920059111058,7.981311111098231,1.1238755605005215,0.9782967032967032,-0.025230458532417326,,,0.0004135680115844671,0.10421913891928572,44.63523259066544,0.07450739669908124,0.2547548873126343,0,141,19404.38492063492,,,,
