Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Best Trade [%],ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Profit Factor,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Calmar Ratio,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Sortino Ratio,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Avg Winning Trade Duration,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Least Avg Winning Trade Duration,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Avg Losing Trade Duration,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Least Avg Losing Trade Duration,ETH-USD,MACD,19,34,6,false,false,None,0,95,1.1630060406072529,52.63157894736842,1.72466966772422,0.9653950108565381,1.830586123168504,-0.8993488648273461,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9701607126026566,0,2836,2837 days 00:00:00,1000.0,2287.8333903687535,128.7833390368754,1279.5021021468287,100.0,337.9328620528434,12.485194296476116,763 days 00:00:00,95,0.0,26.231612722672132,-7.9506035201938055,3.800211630446184,-2.184401233131957,1 days 00:00:00,1 days 00:00:00,13.556140951250047,0.7509594216275385,0.8998867080656727,1.8875403525058863,14.306156126471421,405.4505555805548,5.00924170472716,0.37681159420289856,0.0,,,0.0003233063677859062,0.08147320468204837,1.2878333903687547,0.07628258231331286,0.13057032669010618,0,95,2836,,,,
Most Win Rate [%],ETH-USD,MACD,9,18,9,false,false,None,0,126,1.1499841100702193,56.34920634920635,1.3850543523477818,0.613762622021766,0.8724114784649882,-0.9311331681132023,0 days 23:59:59.999999999,0.04442877291960508,1.3328631875881523,2.6657263751763045,0.8180616048103933,0,2836,2837 days 00:00:00,1000.0,1881.152561673499,88.11525616734987,1279.5021021468287,100.0,348.3322664344552,27.75558295164015,1343 days 00:00:00,126,0.0,26.231612722672132,-19.04159094788763,3.4096835914228683,-2.995517174841475,1 days 00:00:00,1 days 00:00:00,6.9932742989960275,0.514877658928405,0.3051362905947806,1.4499781298791996,5.268208728346414,231.79661700340026,3.6249453246979972,0.39999999999999997,-0.0009990009990008507,,,0.0002726354521936194,0.06870413395279208,0.8811525616734963,0.05773298912040703,0.16059239816993837,0,126,2836,,,,
Most Best Trade [%],ETH-USD,MACD,6,34,19,false,false,None,0,95,1.1458110468587959,52.63157894736842,1.6932094793553698,0.9069394737929002,1.719753954343242,-0.9086727054323556,0 days 23:59:59.999999999,0.03349788434414669,1.0049365303244007,2.0098730606488013,0.9114166080076749,0,2836,2837 days 00:00:00,1000.0,2168.5346538268377,116.8534653826838,1279.5021021468287,100.0,320.9606760383973,12.485194296476141,763 days 00:00:00,95,0.0,26.231612722672143,-7.9506035201938,3.6891461100252707,-2.1844012331319558,1 days 00:00:00,1 days 00:00:00,12.300364777124614,0.7131487276545398,0.8387117090671704,1.8338045457371193,14.60772323457818,422.20438369713753,4.8666351406100485,0.37681159420289856,0.0,,,0.0003037319017265279,0.07654043923508502,1.1685346538268382,0.07117490405790106,0.12916861421249817,0,95,2836,,,,
