Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],DHR,SMA,64,80,0,false,false,None,1,87,1.5851792584137776,70.93023255813954,1.901050351637917,7.792590018120455,0.9958352802906489,-0.9455478695358318,88 days 07:15:20.930232558,0.005053220635383271,0.15548936170212765,0.30919148936170215,1.211664847923921,0,11750,11751 days 00:00:00,1000.0,148071.72344594589,14707.172344594588,270093.60734328895,100.0,8131.799254419892,54.135320217489955,1393 days 00:00:00,86,11142.050311961066,99.70000000000002,-47.04115324525824,15.70844952772961,-11.522107185325885,103 days 01:58:01.967213115,52 days 05:45:36,1580.5775945812193,0.6538721935264307,0.3102072370219608,1.1408871790949422,0.6130378287133966,20.683386336108796,1.1084006820302188,1.0293093441671506,-0.02282195907063806,,,0.0005575125951842936,0.14049317398644198,147.07172344594596,0.11312961873100358,0.25858808914015846,0,87,17018.849206349205,,,,
Least Total Trades,DHR,SMA,77,87,0,false,false,None,1,100,1.5579714668341031,64.64646464646465,2.3745981847115045,6.067377105748375,0.9009109293925445,-0.9692569888370186,78 days 04:36:21.818181818,0.005817079568638881,0.17872340425531916,0.3556595744680851,1.084382291240135,0,11750,11751 days 00:00:00,1000.0,84034.90785604625,8303.490785604625,270093.60734328895,100.0,4398.5457287248555,56.390988609404424,1477 days 00:00:00,99,3416.1495196075266,95.53704473109214,-50.776954472813394,13.937191586582717,-8.323140802062998,98 days 20:37:30,40 days 09:36:00,804.2298821862502,0.5935920867246636,0.26167582766125613,1.1255913331947702,0.6227931855052043,19.947572321748773,1.1018946735485695,1.0215053763440862,-0.023149641411701987,,,0.0005127501815837667,0.1292130457591092,83.0349078560447,0.09968931913247392,0.2619777590043672,0,100,17018.849206349205,,,,
Least Max Drawdown Duration,DHR,SMA,46,87,0,false,false,None,1,69,1.5385287408581845,64.70588235294117,2.191140609164092,9.622732724471433,0.9787965041754871,-0.9521382136295445,113 days 11:38:49.411764705,0.003995569804721656,0.12331914893617021,0.24485106382978725,1.1866672100220517,0,11750,11751 days 00:00:00,1000.0,130271.62534690187,12927.162534690186,270093.60734328895,100.0,6390.80610549623,54.22695793933313,1000 days 00:00:00,68,1714.32294729336,100.76257184717005,-41.50478871559192,19.829358222703096,-9.089414022286611,144 days 20:43:38.181818182,55 days 23:00:00,1875.842682347184,0.6417902217681793,0.30113193361114454,1.13662473236459,0.6482271056819996,21.07459622317404,1.09693107485962,1.0361860999425618,-0.02291280372909845,,,0.000545965282404486,0.13758325116593048,129.2716253469026,0.11007652731069406,0.25799936302099385,0,69,17018.849206349205,,,,
Least Worst Trade [%],DHR,SMA,73,85,0,false,false,None,1,94,1.5321265903309635,62.365591397849464,2.297198698388941,6.52232123417558,0.9159351898357819,-0.9668940999619815,82 days 21:40:38.709677419,0.005464529291751677,0.168,0.3342127659574468,1.0957499673414974,0,11750,11751 days 00:00:00,1000.0,90416.91965614723,8941.691965614722,270093.60734328895,100.0,5021.122625031836,57.71572762179291,1458 days 00:00:00,93,1132.654651922392,94.4422321696457,-51.8149451904118,14.949699890536335,-7.443049110650812,103 days 11:35:10.344827586,48 days 19:12:00,949.293172088439,0.6012289035280549,0.2601954723857927,1.1278175736250258,0.66159987598983,20.055580659599585,1.1011515113835484,1.024216524216524,-0.023129868955467592,,,0.0005184651369626084,0.13065321451457731,89.41691965614642,0.10141691662473784,0.26153294874158756,0,94,17018.849206349205,,,,
Median Calmar Ratio,DHR,SMA,73,86,0,false,false,None,1,93,1.5168377974053662,61.95652173913043,2.2855280650646534,6.247281500182335,0.8721945177899997,-0.9748763617650462,83 days 20:20:52.173913043,0.005405770912270475,0.1662127659574468,0.33063829787234045,1.0383779378600935,0,11750,11751 days 00:00:00,1000.0,68857.34080466435,6785.7340804664345,270093.60734328895,100.0,4041.4510003992577,57.35283339594853,1602 days 00:00:00,92,-447.46389338056906,88.25278551704953,-50.576932686305554,14.650062110681638,-7.437246922630816,101 days 03:22:06.315789474,55 days 16:27:25.714285714,742.4435293265751,0.5742589180534041,0.24494563113897402,1.121665188365024,0.6421869113242185,20.053429260369377,1.0985509516791454,1.0210406596531134,-0.0231298689554676,,,0.0004954283258428217,0.12484793811239107,67.85734080466486,0.09500174820404417,0.2616494268581447,0,93,17018.849206349205,,,,
Most Total Return [%],DHR,SMA,36,64,0,false,false,None,1,96,1.4854317368444316,62.10526315789474,1.929138987726294,7.67197612064024,1.1170215345044963,-0.900505477254144,77 days 16:10:06.315789473,0.005582046050714078,0.17157446808510637,0.3413617021276596,1.316315222060487,0,11750,11751 days 00:00:00,1000.0,269728.34559327154,26872.83455932716,270093.60734328895,100.0,17986.198929621263,44.36089943210463,1123 days 00:00:00,95,5321.319219110417,131.8109163019062,-25.755711839160632,16.147120888146837,-6.217844470551127,102 days 15:51:51.864406779,36 days 17:20:00,2772.705540780645,0.7196421064736808,0.4280611538684353,1.1581061577479645,0.929289356784963,21.780435994128148,1.1102670049322165,1.0430879712746859,-0.022770765219349273,,,0.0006040812417945395,0.15222847293222394,268.7283455932761,0.12753798201771072,0.2545807059999437,0,96,17018.849206349205,,,,
Most Calmar Ratio,DHR,SMA,36,64,0,false,false,None,1,96,1.4854317368444316,62.10526315789474,1.929138987726294,7.67197612064024,1.1170215345044963,-0.900505477254144,77 days 16:10:06.315789473,0.005582046050714078,0.17157446808510637,0.3413617021276596,1.316315222060487,0,11750,11751 days 00:00:00,1000.0,269728.34559327154,26872.83455932716,270093.60734328895,100.0,17986.198929621263,44.36089943210463,1123 days 00:00:00,95,5321.319219110417,131.8109163019062,-25.755711839160632,16.147120888146837,-6.217844470551127,102 days 15:51:51.864406779,36 days 17:20:00,2772.705540780645,0.7196421064736808,0.4280611538684353,1.1581061577479645,0.929289356784963,21.780435994128148,1.1102670049322165,1.0430879712746859,-0.022770765219349273,,,0.0006040812417945395,0.15222847293222394,268.7283455932761,0.12753798201771072,0.2545807059999437,0,96,17018.849206349205,,,,
Least Avg Losing Trade [%],DHR,SMA,53,89,0,false,false,None,1,63,1.4729565766666715,67.74193548387096,1.896274437723876,9.907018656192431,0.8987337768674677,-0.970372908386801,124 days 21:17:25.161290323,0.003643019527834451,0.11259574468085107,0.22340425531914893,1.1154881431610713,0,11750,11751 days 00:00:00,1000.0,81020.88048899021,8002.0880488990215,270093.60734328895,100.0,4005.0982762475132,54.2651336532125,1275 days 00:00:00,62,1014.9502718926669,94.44223216964573,-44.8362202130868,21.14727634648342,-13.69752249341864,153 days 10:51:25.714285716,64 days 21:36:00,1274.2891970499597,0.5941460587059655,0.26952921930598384,1.1256310934643028,0.5633043010314751,20.576885741039874,1.0854633449008484,1.0370051635111874,-0.02286454333474753,,,0.0005058920665019505,0.12748480075849153,80.02088048898942,0.09882828503330243,0.2582327682132984,0,63,17018.849206349205,,,,
Most Expectancy,DHR,SMA,35,85,0,false,false,None,1,68,1.4369523727601636,61.19402985074627,1.9730503755252882,10.540155949236768,1.0610276791699411,-0.9205785063188093,114 days 10:44:46.567164179,0.003936811425240455,0.12153191489361702,0.24127659574468086,1.280965335788094,0,11750,11751 days 00:00:00,1000.0,215512.3772894502,21451.23772894502,270093.60734328895,100.0,10930.61702471504,54.135320217489955,1123 days 00:00:00,67,13270.10290718556,108.51482997394383,-38.69793480123053,22.377075864361288,-8.125756224613436,152 days 22:14:38.048780488,53 days 18:27:41.538461538,3003.6160355561888,0.690882254528987,0.335505589411467,1.14880061107148,0.7358503554606418,21.590600899664437,1.101917299070511,1.0425470332850941,-0.02286454333474757,,,0.0005894856854421416,0.14855039273141968,214.51237728945125,0.12212508989531834,0.2587711931440315,0,68,17018.849206349205,,,,
Median Avg Winning Trade [%],DHR,SMA,48,76,0,false,false,None,1,84,1.4271736780878836,61.44578313253012,1.8014681848667313,7.354587066614679,0.9044498326818342,-0.9706643003555021,90 days 20:14:27.469879517,0.004876945496939668,0.15012765957446808,0.298468085106383,1.1041269434475143,0,11750,11751 days 00:00:00,1000.0,80233.8494092168,7923.38494092168,270093.60734328895,100.0,5241.666146076965,56.76993739477647,1393 days 00:00:00,83,259.4164512994321,94.4966100827139,-42.880232225372616,17.85339975344133,-9.377895653015294,117 days 19:45:52.941176470,47 days 20:15:00,951.499192264064,0.5915753656787903,0.2570249377647317,1.1278157127697739,0.7459037364494217,21.858977032129978,1.105928878161232,1.0197904540162979,-0.02291297306193469,,,0.000506042974100564,0.12752282947334215,79.23384940921669,0.09859828761869438,0.2594322852709592,0,84,17018.849206349205,,,,
