Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Profit Factor,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Most Expectancy,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Most Calmar Ratio,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Most Avg Winning Trade Duration,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Least Avg Winning Trade Duration,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Most Avg Losing Trade Duration,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Least Avg Losing Trade Duration,XEL,MACD,21,34,8,false,false,None,0,416,0.6783397784659662,47.11538461538461,0.9138144585957603,-0.03812186794931721,-0.1440220329643144,-1.0204031476356685,0 days 23:59:59.999999999,0.02172220230707227,0.660716986840115,1.32143397368023,-0.025187765724189622,0,13222,13223 days 00:00:00,1000.0,813.7262907838287,-18.627370921617125,912.9655509159337,100.0,845.111188946083,34.400933643894845,6112 days 00:00:00,416,0.0,17.16911067807937,-6.26253298153033,1.0057420387861034,-0.9681097121317829,1 days 00:00:00,1 days 00:00:00,-0.44777333946195164,-0.0835165642964471,-0.016493067947024223,0.9321385792962938,19.450786595118757,1294.0209560973751,2.850979947408665,0.3269537480063796,0.0,,,-0.000011961838179957491,-0.0030143832213492877,-0.18627370921617126,-0.003920681475284238,0.04343821850216743,0,416,19150.9126984127,,,,
Most Total Return [%],XEL,MACD,21,34,12,false,false,None,0,353,0.6750143320856503,47.02549575070821,0.8929597010722454,-0.04745309692148453,-0.16832043609279804,-1.0195995258556627,0 days 23:59:59.999999999,0.018432541861530077,0.5606564816215399,1.1213129632430798,-0.026604886362045443,0,13222,13223 days 00:00:00,1000.0,821.0630807949382,-17.893691920506182,912.9655509159337,100.0,693.2721475139183,32.59032138646079,9813 days 00:00:00,353,0.0,6.839932885906054,-7.362643408770155,0.9133065071489758,-0.9003199112300211,1 days 00:00:00,1 days 00:00:00,-0.5069034538387056,-0.11331375916347057,-0.01665334770944714,0.9097551270648881,1.3325595912098465,314.4675231308083,2.8244723130967975,0.32209737827715357,0.0,,,-0.000012641366163517296,-0.0031856242732063583,-0.17893691920506172,-0.00375027785919102,0.033834367817064386,0,353,19150.9126984127,,,,
Most Sharpe Ratio,XEL,MACD,19,34,9,false,false,None,0,402,0.6739345762647817,46.766169154228855,0.9130863177356613,-0.037784671666936054,-0.13893911982041657,-1.019757088771804,0 days 23:59:59.999999999,0.02099116665250734,0.6384813190137649,1.2769626380275299,-0.024124807004407365,0,13222,13223 days 00:00:00,1000.0,819.6245856495505,-18.037541435044954,912.9655509159337,100.0,797.4164244784101,30.874622161282005,11816 days 00:00:00,402,0.0,17.169110678079363,-6.2625329815303274,1.0306743999306838,-0.976430958864845,1 days 00:00:00,1 days 00:00:00,-0.4486950605732618,-0.08043562844688766,-0.01773469161039203,0.9335726108771466,19.740507042579154,1322.3163003640825,2.9354602713147426,0.31803278688524594,0.0,,,-0.000011456763344133949,-0.002887104362721755,-0.18037541435045212,-0.00378357018174158,0.04319765638039733,0,402,19150.9126984127,,,,
Most Omega Ratio,XEL,MACD,19,34,9,false,false,None,0,402,0.6739345762647817,46.766169154228855,0.9130863177356613,-0.037784671666936054,-0.13893911982041657,-1.019757088771804,0 days 23:59:59.999999999,0.02099116665250734,0.6384813190137649,1.2769626380275299,-0.024124807004407365,0,13222,13223 days 00:00:00,1000.0,819.6245856495505,-18.037541435044954,912.9655509159337,100.0,797.4164244784101,30.874622161282005,11816 days 00:00:00,402,0.0,17.169110678079363,-6.2625329815303274,1.0306743999306838,-0.976430958864845,1 days 00:00:00,1 days 00:00:00,-0.4486950605732618,-0.08043562844688766,-0.01773469161039203,0.9335726108771466,19.740507042579154,1322.3163003640825,2.9354602713147426,0.31803278688524594,0.0,,,-0.000011456763344133949,-0.002887104362721755,-0.18037541435045212,-0.00378357018174158,0.04319765638039733,0,402,19150.9126984127,,,,
