Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],32,81,COP,EMA,0,false,false,None,0,57,0.9334196655484882,38.59649122807017,2.028124757770515,6.214398614421933,0.5942339582682604,-0.5305116495618984,114 days 07:59:59.999999999,0.0035847535669096603,0.10903625432683547,0.21807250865367095,0.6775947478104438,0,10978,10979 days 00:00:00,1000.0,9254.888641137492,825.4888641137491,1758.273370028131,100.0,415.5746328626749,50.10620242229828,3882 days 00:00:00,57,0.0,129.25622690360305,-15.832178158383838,25.68150504559753,-6.022068285174154,227 days 03:16:21.818181816,43 days 10:17:08.571428571,144.8226077392542,0.411330308106032,0.1532360409166417,1.079728870861197,-0.03729686469137926,9.05074898454163,1.0520872657601392,1.0262731106065521,-0.02140463329043214,,,0.0002996594336979211,0.07551417729187611,8.254888641137498,0.05240046479420135,0.2209448821244672,0,57,15900.674603174602,,,,
Median Worst Trade [%],32,81,COP,EMA,0,false,false,None,0,57,0.9334196655484882,38.59649122807017,2.028124757770515,6.214398614421933,0.5942339582682604,-0.5305116495618984,114 days 07:59:59.999999999,0.0035847535669096603,0.10903625432683547,0.21807250865367095,0.6775947478104438,0,10978,10979 days 00:00:00,1000.0,9254.888641137492,825.4888641137491,1758.273370028131,100.0,415.5746328626749,50.10620242229828,3882 days 00:00:00,57,0.0,129.25622690360305,-15.832178158383838,25.68150504559753,-6.022068285174154,227 days 03:16:21.818181816,43 days 10:17:08.571428571,144.8226077392542,0.411330308106032,0.1532360409166417,1.079728870861197,-0.03729686469137926,9.05074898454163,1.0520872657601392,1.0262731106065521,-0.02140463329043214,,,0.0002996594336979211,0.07551417729187611,8.254888641137498,0.05240046479420135,0.2209448821244672,0,57,15900.674603174602,,,,
Most Sharpe Ratio,32,81,COP,EMA,0,false,false,None,0,57,0.9334196655484882,38.59649122807017,2.028124757770515,6.214398614421933,0.5942339582682604,-0.5305116495618984,114 days 07:59:59.999999999,0.0035847535669096603,0.10903625432683547,0.21807250865367095,0.6775947478104438,0,10978,10979 days 00:00:00,1000.0,9254.888641137492,825.4888641137491,1758.273370028131,100.0,415.5746328626749,50.10620242229828,3882 days 00:00:00,57,0.0,129.25622690360305,-15.832178158383838,25.68150504559753,-6.022068285174154,227 days 03:16:21.818181816,43 days 10:17:08.571428571,144.8226077392542,0.411330308106032,0.1532360409166417,1.079728870861197,-0.03729686469137926,9.05074898454163,1.0520872657601392,1.0262731106065521,-0.02140463329043214,,,0.0002996594336979211,0.07551417729187611,8.254888641137498,0.05240046479420135,0.2209448821244672,0,57,15900.674603174602,,,,
Most Omega Ratio,32,81,COP,EMA,0,false,false,None,0,57,0.9334196655484882,38.59649122807017,2.028124757770515,6.214398614421933,0.5942339582682604,-0.5305116495618984,114 days 07:59:59.999999999,0.0035847535669096603,0.10903625432683547,0.21807250865367095,0.6775947478104438,0,10978,10979 days 00:00:00,1000.0,9254.888641137492,825.4888641137491,1758.273370028131,100.0,415.5746328626749,50.10620242229828,3882 days 00:00:00,57,0.0,129.25622690360305,-15.832178158383838,25.68150504559753,-6.022068285174154,227 days 03:16:21.818181816,43 days 10:17:08.571428571,144.8226077392542,0.411330308106032,0.1532360409166417,1.079728870861197,-0.03729686469137926,9.05074898454163,1.0520872657601392,1.0262731106065521,-0.02140463329043214,,,0.0002996594336979211,0.07551417729187611,8.254888641137498,0.05240046479420135,0.2209448821244672,0,57,15900.674603174602,,,,
Most Sortino Ratio,32,81,COP,EMA,0,false,false,None,0,57,0.9334196655484882,38.59649122807017,2.028124757770515,6.214398614421933,0.5942339582682604,-0.5305116495618984,114 days 07:59:59.999999999,0.0035847535669096603,0.10903625432683547,0.21807250865367095,0.6775947478104438,0,10978,10979 days 00:00:00,1000.0,9254.888641137492,825.4888641137491,1758.273370028131,100.0,415.5746328626749,50.10620242229828,3882 days 00:00:00,57,0.0,129.25622690360305,-15.832178158383838,25.68150504559753,-6.022068285174154,227 days 03:16:21.818181816,43 days 10:17:08.571428571,144.8226077392542,0.411330308106032,0.1532360409166417,1.079728870861197,-0.03729686469137926,9.05074898454163,1.0520872657601392,1.0262731106065521,-0.02140463329043214,,,0.0002996594336979211,0.07551417729187611,8.254888641137498,0.05240046479420135,0.2209448821244672,0,57,15900.674603174602,,,,
Most Profit Factor,33,88,COP,EMA,0,false,false,None,0,53,0.9729424548463904,39.62264150943396,2.3892559739551,6.5906080129207965,0.5882390847297594,-0.5538329098829124,122 days 21:44:09.056603772,0.0033331919130914385,0.10138458735653123,0.20276917471306247,0.6681860738186232,0,10978,10979 days 00:00:00,1000.0,8844.837131358165,784.4837131358164,1758.273370028131,100.0,308.8203665196699,44.4167070210774,3733 days 00:00:00,53,0.0,124.75703806489358,-12.935635665915646,25.73999676208255,-5.9761783537166036,230 days 09:08:34.285714284,52 days 09:00:00,148.0157949312861,0.40593858607855005,0.16921491666210473,1.0786050994518501,-0.0028133212022956908,9.046854986120085,1.0587387622755415,1.0187641539954706,-0.02140058207346016,,,0.00029506023885537925,0.07435518019155557,7.844837131358162,0.05130634804106027,0.22044337809078982,0,53,15900.674603174602,,,,
Most Expectancy,33,88,COP,EMA,0,false,false,None,0,53,0.9729424548463904,39.62264150943396,2.3892559739551,6.5906080129207965,0.5882390847297594,-0.5538329098829124,122 days 21:44:09.056603772,0.0033331919130914385,0.10138458735653123,0.20276917471306247,0.6681860738186232,0,10978,10979 days 00:00:00,1000.0,8844.837131358165,784.4837131358164,1758.273370028131,100.0,308.8203665196699,44.4167070210774,3733 days 00:00:00,53,0.0,124.75703806489358,-12.935635665915646,25.73999676208255,-5.9761783537166036,230 days 09:08:34.285714284,52 days 09:00:00,148.0157949312861,0.40593858607855005,0.16921491666210473,1.0786050994518501,-0.0028133212022956908,9.046854986120085,1.0587387622755415,1.0187641539954706,-0.02140058207346016,,,0.00029506023885537925,0.07435518019155557,7.844837131358162,0.05130634804106027,0.22044337809078982,0,53,15900.674603174602,,,,
Most Calmar Ratio,33,88,COP,EMA,0,false,false,None,0,53,0.9729424548463904,39.62264150943396,2.3892559739551,6.5906080129207965,0.5882390847297594,-0.5538329098829124,122 days 21:44:09.056603772,0.0033331919130914385,0.10138458735653123,0.20276917471306247,0.6681860738186232,0,10978,10979 days 00:00:00,1000.0,8844.837131358165,784.4837131358164,1758.273370028131,100.0,308.8203665196699,44.4167070210774,3733 days 00:00:00,53,0.0,124.75703806489358,-12.935635665915646,25.73999676208255,-5.9761783537166036,230 days 09:08:34.285714284,52 days 09:00:00,148.0157949312861,0.40593858607855005,0.16921491666210473,1.0786050994518501,-0.0028133212022956908,9.046854986120085,1.0587387622755415,1.0187641539954706,-0.02140058207346016,,,0.00029506023885537925,0.07435518019155557,7.844837131358162,0.05130634804106027,0.22044337809078982,0,53,15900.674603174602,,,,
Most Win Rate [%],40,72,COP,EMA,0,false,false,None,0,54,1.0439396289535716,46.2962962962963,2.1091745817167635,5.900413009875308,0.573130663347419,-0.5898227915545998,120 days 09:19:59.999999999,0.0033960823265459937,0.10329750409910729,0.20659500819821458,0.6094979370740207,0,10978,10979 days 00:00:00,1000.0,8212.03662602025,721.2036626020249,1758.273370028131,100.0,339.4728926211272,47.02542382203068,3268 days 00:00:00,54,0.0,129.25622690360302,-14.663986352343755,20.696553719176414,-6.854880705039439,206 days 05:45:36,46 days 09:06:12.413793103,133.55623381518976,0.396388626102086,0.15419230106724813,1.0768260025575984,-0.022653836156775447,9.067941010412278,1.0522128367848564,1.0233918128654973,-0.021400582073460087,,,0.00028871946586670404,0.07275730539840942,7.212036626020236,0.04951659193581315,0.2209029846854734,0,54,15900.674603174602,,,,
Median Total Fees Paid,33,86,COP,EMA,0,false,false,None,0,55,0.9448376201455724,40.0,2.104635718399901,5.894679210221989,0.5577390170778814,-0.6277658751456866,118 days 08:17:27.272727272,0.0034589727400005494,0.10521042084168336,0.21042084168336672,0.6201816804341772,0,10978,10979 days 00:00:00,1000.0,7544.893491470655,654.4893491470656,1758.273370028131,100.0,316.5241426890053,44.24547989919161,2790 days 00:00:00,55,0.0,124.60261233567502,-13.608595199358636,23.820653646706376,-6.055970414100935,227 days 13:05:27.272727272,45 days 13:05:27.272727273,118.99806348128465,0.3858523242462713,0.1570617190117956,1.074598552058736,-0.02040120660671636,9.049360040470885,1.0547997223194108,1.0187702265372167,-0.021429589763834644,,,0.00028089661643352113,0.07078594734124732,6.54489349147064,0.047477475867046426,0.2207862839201285,0,55,15900.674603174602,,,,
