Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],MU,SMA,71,82,0,false,false,None,1,89,1.595807671027317,59.09090909090909,2.5762930707813863,12.66888253436867,0.8588112146704694,0.43272154779107846,65 days 14:27:16.363636363,0.005855451463334777,0.1801272166538165,0.35823053199691596,2.2820105490299776,0,10376,10377 days 00:00:00,1000.0,113038.82590785787,11203.882590785786,7820.000060765159,100.0,4021.2378077029593,81.6255611674083,2299 days 00:00:00,88,-6930.266928732934,322.73257359741496,-48.95119923782348,32.87746650335729,-16.52129430972601,81 days 12:00:00,42 days 15:19:59.999999999,1351.9215095067143,0.5831083571240111,0.22164503230637642,1.1186934036154468,0.0953591628034168,8.416741651500402,1.0999443521582053,1.0170454545454546,-0.03999996948242178,,,0.0007975580099741887,0.20098461851349553,112.03882590785703,0.12166083482681755,0.4148200293621269,0,89,15028.730158730159,,,,
Most Total Trades,MU,SMA,36,55,0,false,false,None,1,99,1.5282748845884824,54.08163265306123,2.3358565949583996,10.669004791683168,1.0162694999885509,4.392228902576811,57 days 01:57:33.061224489,0.006520843675077365,0.2003662297609869,0.3987085582112568,2.13770826541146,0,10376,10377 days 00:00:00,1000.0,422672.30345810315,42167.23034581031,7820.000060765159,100.0,14061.543376569516,73.90159420395884,2770 days 00:00:00,98,32178.38037901488,243.45853658536583,-37.70036183526037,29.39679033204242,-11.388164844739952,75 days 14:02:15.849056604,35 days 06:56:00,3974.427786521309,0.679061638467735,0.3206859682768542,1.1416590734682939,0.209087031444917,9.237927025455328,1.1404248474429233,1.001082251082251,-0.03914243644302386,,,0.0009114402353232787,0.22968293930146622,421.6723034581055,0.1581668342692275,0.4070668177661835,0,99,15028.730158730159,,,,
Median Avg Winning Trade [%],MU,SMA,67,84,0,false,false,None,1,71,1.480599592090848,52.85714285714286,3.0428174171692075,17.693234804690594,0.8792586649070938,0.745901654246236,82 days 19:32:34.285714286,0.004657745482198118,0.1436969930609098,0.28537008481110254,2.542464638954672,0,10376,10377 days 00:00:00,1000.0,137529.5104229556,13652.951042295557,7820.000060765159,100.0,3489.097569651844,85.66808236189523,2374 days 00:00:00,70,-15581.533073093742,337.44653195215665,-50.56281147908577,47.83054562568553,-16.097083388546153,113 days 00:38:55.135135136,48 days 22:32:43.636363636,2173.014907086419,0.5966526540195657,0.22072745374978556,1.121218054675534,0.09977231242120885,8.315629357101617,1.0885838493419453,1.0299785867237685,-0.0399999694824219,,,0.0008181976392087382,0.20618580508060202,136.52951042295635,0.12701532692102835,0.41589466359402427,0,71,15028.730158730159,,,,
Least Avg Losing Trade [%],MU,SMA,59,88,0,false,false,None,1,62,1.478810731300955,55.73770491803278,3.2872469496428307,18.22004672606682,0.8341973059282689,0.12602341525543345,95 days 04:19:40.327868852,0.004058892491629789,0.12548188126445645,0.24893986121819583,2.286285739913165,0,10376,10377 days 00:00:00,1000.0,89055.03175720482,8805.503175720482,7820.000060765159,100.0,1829.9707432643438,84.48383444929497,2649 days 00:00:00,61,-9157.254172816349,302.65473387310044,-45.6090909090909,47.45936213163615,-18.599831932798264,124 days 17:38:49.411764706,57 days 23:06:40,1593.6440316396902,0.565363864204828,0.20247030943040809,1.1146699602707437,0.15720797832690134,8.595145085026509,1.083406709999995,1.0288564303526897,-0.04064848593376545,,,0.000781732774138901,0.19699665908300307,88.05503175720429,0.11518375079644816,0.4193503174091126,0,62,15028.730158730159,,,,
Most Calmar Ratio,MU,SMA,25,56,0,false,false,None,1,93,1.4634058126855831,47.82608695652174,2.259001382061609,13.727043060060332,1.1896271135297822,21.867872823665785,60 days 17:28:41.739130434,0.006121608348031812,0.18822282189668466,0.3744217424826523,2.583742781061857,0,10376,10377 days 00:00:00,1000.0,1789267.6687063638,178826.76687063638,7820.000060765159,100.0,57924.19209829852,68.05091855849835,976 days 00:00:00,92,246208.23927572882,254.68504672897194,-29.203228284913163,39.07916313187425,-9.512400339102433,95 days 22:54:32.727272727,28 days 10:30:00,16761.515537289502,0.7835249466119136,0.44289753341345806,1.164555956059951,0.34088812932386997,8.775906804982274,1.1491286125675715,1.0134252539912918,-0.038912828583215986,,,0.0010465758772258353,0.26373712106091046,1788.2676687063763,0.19947033969630223,0.4051021932387796,0,93,15028.730158730159,,,,
Most Max Drawdown Duration,MU,SMA,25,56,0,false,false,None,1,93,1.4634058126855831,47.82608695652174,2.259001382061609,13.727043060060332,1.1896271135297822,21.867872823665785,60 days 17:28:41.739130434,0.006121608348031812,0.18822282189668466,0.3744217424826523,2.583742781061857,0,10376,10377 days 00:00:00,1000.0,1789267.6687063638,178826.76687063638,7820.000060765159,100.0,57924.19209829852,68.05091855849835,976 days 00:00:00,92,246208.23927572882,254.68504672897194,-29.203228284913163,39.07916313187425,-9.512400339102433,95 days 22:54:32.727272727,28 days 10:30:00,16761.515537289502,0.7835249466119136,0.44289753341345806,1.164555956059951,0.34088812932386997,8.775906804982274,1.1491286125675715,1.0134252539912918,-0.038912828583215986,,,0.0010465758772258353,0.26373712106091046,1788.2676687063763,0.19947033969630223,0.4051021932387796,0,93,15028.730158730159,,,,
Most Total Return [%],MU,SMA,26,56,0,false,false,None,1,91,1.462437813029085,46.666666666666664,2.371179267381547,14.20116317218638,1.2089646300457157,26.087562031825026,62 days 04:47:59.999999999,0.005988529905683294,0.1841750192752506,0.36632613723978413,2.6154995009684052,0,10376,10377 days 00:00:00,1000.0,2119247.3673485173,211824.73673485173,7820.000060765159,100.0,61697.13276380079,69.86212011060118,1904 days 00:00:00,90,291614.36940390524,252.48823529411766,-28.566667683134288,41.33788929197575,-9.54347218262931,97 days 01:42:51.428571428,31 days 16:30:00,20295.922199384586,0.7958527371644395,0.44253826570010946,1.167156072647735,0.3404458710773265,8.78317344631445,1.1492254863226714,1.015602322206096,-0.03887015503482875,,,0.00106266701210223,0.267792087049762,2118.24736734853,0.204410619529241,0.404959123218013,0,91,15028.730158730159,,,,
Most Expectancy,MU,SMA,26,56,0,false,false,None,1,91,1.462437813029085,46.666666666666664,2.371179267381547,14.20116317218638,1.2089646300457157,26.087562031825026,62 days 04:47:59.999999999,0.005988529905683294,0.1841750192752506,0.36632613723978413,2.6154995009684052,0,10376,10377 days 00:00:00,1000.0,2119247.3673485173,211824.73673485173,7820.000060765159,100.0,61697.13276380079,69.86212011060118,1904 days 00:00:00,90,291614.36940390524,252.48823529411766,-28.566667683134288,41.33788929197575,-9.54347218262931,97 days 01:42:51.428571428,31 days 16:30:00,20295.922199384586,0.7958527371644395,0.44253826570010946,1.167156072647735,0.3404458710773265,8.78317344631445,1.1492254863226714,1.015602322206096,-0.03887015503482875,,,0.00106266701210223,0.267792087049762,2118.24736734853,0.204410619529241,0.404959123218013,0,91,15028.730158730159,,,,
Most Sharpe Ratio,MU,SMA,26,56,0,false,false,None,1,91,1.462437813029085,46.666666666666664,2.371179267381547,14.20116317218638,1.2089646300457157,26.087562031825026,62 days 04:47:59.999999999,0.005988529905683294,0.1841750192752506,0.36632613723978413,2.6154995009684052,0,10376,10377 days 00:00:00,1000.0,2119247.3673485173,211824.73673485173,7820.000060765159,100.0,61697.13276380079,69.86212011060118,1904 days 00:00:00,90,291614.36940390524,252.48823529411766,-28.566667683134288,41.33788929197575,-9.54347218262931,97 days 01:42:51.428571428,31 days 16:30:00,20295.922199384586,0.7958527371644395,0.44253826570010946,1.167156072647735,0.3404458710773265,8.78317344631445,1.1492254863226714,1.015602322206096,-0.03887015503482875,,,0.00106266701210223,0.267792087049762,2118.24736734853,0.204410619529241,0.404959123218013,0,91,15028.730158730159,,,,
Most Omega Ratio,MU,SMA,26,56,0,false,false,None,1,91,1.462437813029085,46.666666666666664,2.371179267381547,14.20116317218638,1.2089646300457157,26.087562031825026,62 days 04:47:59.999999999,0.005988529905683294,0.1841750192752506,0.36632613723978413,2.6154995009684052,0,10376,10377 days 00:00:00,1000.0,2119247.3673485173,211824.73673485173,7820.000060765159,100.0,61697.13276380079,69.86212011060118,1904 days 00:00:00,90,291614.36940390524,252.48823529411766,-28.566667683134288,41.33788929197575,-9.54347218262931,97 days 01:42:51.428571428,31 days 16:30:00,20295.922199384586,0.7958527371644395,0.44253826570010946,1.167156072647735,0.3404458710773265,8.78317344631445,1.1492254863226714,1.015602322206096,-0.03887015503482875,,,0.00106266701210223,0.267792087049762,2118.24736734853,0.204410619529241,0.404959123218013,0,91,15028.730158730159,,,,
Most Sortino Ratio,MU,SMA,26,56,0,false,false,None,1,91,1.462437813029085,46.666666666666664,2.371179267381547,14.20116317218638,1.2089646300457157,26.087562031825026,62 days 04:47:59.999999999,0.005988529905683294,0.1841750192752506,0.36632613723978413,2.6154995009684052,0,10376,10377 days 00:00:00,1000.0,2119247.3673485173,211824.73673485173,7820.000060765159,100.0,61697.13276380079,69.86212011060118,1904 days 00:00:00,90,291614.36940390524,252.48823529411766,-28.566667683134288,41.33788929197575,-9.54347218262931,97 days 01:42:51.428571428,31 days 16:30:00,20295.922199384586,0.7958527371644395,0.44253826570010946,1.167156072647735,0.3404458710773265,8.78317344631445,1.1492254863226714,1.015602322206096,-0.03887015503482875,,,0.00106266701210223,0.267792087049762,2118.24736734853,0.204410619529241,0.404959123218013,0,91,15028.730158730159,,,,
Least Total Trades,MU,SMA,25,51,0,false,false,None,1,100,1.4062051024292472,47.474747474747474,2.1065309756556085,11.71652833809982,1.062768361754281,6.605877414526228,56 days 06:47:16.363636363,0.006587382896251623,0.20239013107170395,0.40275636083269084,2.3713097060533563,0,10376,10377 days 00:00:00,1000.0,595779.6184376746,59477.96184376746,7820.000060765159,100.0,18900.249420948014,72.02523472078143,2165 days 00:00:00,99,98027.12726600125,279.3953347917658,-32.126803769314236,36.27497772153337,-10.480531681542042,84 days 13:16:35.744680852,30 days 17:32:18.461538461,5017.701931027002,0.7035534379065148,0.34990288485175647,1.146924427496073,0.32314234514931245,8.849225339839851,1.1489961840486298,0.998196898665705,-0.038927164744265635,,,0.0009427362291183659,0.23756952973782822,594.7796184376737,0.16786192234664843,0.4063870033075528,0,100,15028.730158730159,,,,
Most Profit Factor,MU,SMA,49,89,0,false,false,None,1,54,1.392469046137338,47.16981132075472,4.865254845203795,22.978660052975968,0.9412013076000576,1.929419628050364,109 days 04:04:31.698113208,0.0035265787222357177,0.10929067077872012,0.21655744024672322,2.5113531707859242,0,10376,10377 days 00:00:00,1000.0,230080.61669360497,22908.061669360497,7820.000060765159,100.0,2954.744147605571,80.5637689489216,2367 days 00:00:00,53,-24379.034126385755,343.32801670736495,-41.144591015837406,66.43362688997871,-15.820417480062199,170 days 13:26:24,54 days 08:34:17.142857143,4782.2575626413345,0.6328797505871713,0.2616706836121646,1.1292485982844205,0.2005926574410691,8.666983632683227,1.0974553635047752,1.028969957081545,-0.039827373649596376,,,0.000864753200486417,0.21791780652257708,229.0806166936035,0.1411875297160794,0.4143980282251614,0,54,15028.730158730159,,,,
Median Omega Ratio,MU,SMA,49,89,0,false,false,None,1,54,1.392469046137338,47.16981132075472,4.865254845203795,22.978660052975968,0.9412013076000576,1.929419628050364,109 days 04:04:31.698113208,0.0035265787222357177,0.10929067077872012,0.21655744024672322,2.5113531707859242,0,10376,10377 days 00:00:00,1000.0,230080.61669360497,22908.061669360497,7820.000060765159,100.0,2954.744147605571,80.5637689489216,2367 days 00:00:00,53,-24379.034126385755,343.32801670736495,-41.144591015837406,66.43362688997871,-15.820417480062199,170 days 13:26:24,54 days 08:34:17.142857143,4782.2575626413345,0.6328797505871713,0.2616706836121646,1.1292485982844205,0.2005926574410691,8.666983632683227,1.0974553635047752,1.028969957081545,-0.039827373649596376,,,0.000864753200486417,0.21791780652257708,229.0806166936035,0.1411875297160794,0.4143980282251614,0,54,15028.730158730159,,,,
Median Expectancy,MU,SMA,42,53,0,false,false,None,1,123,1.3919171047451917,50.81967213114754,1.7326373889367275,8.267762768076906,0.9812555211364715,3.001301173743029,45 days 22:49:10.819672131,0.008117784983259577,0.24893986121819583,0.49585582112567467,2.0581757160700316,0,10376,10377 days 00:00:00,1000.0,313901.7542181019,31290.175421810192,7820.000060765159,100.0,15696.731978325952,69.65369917592606,2279 days 00:00:00,122,8983.098566516244,206.7357142857143,-37.455546367963365,26.24175817482877,-10.305365818900018,63 days 11:36:46.451612903,27 days 20:00:00,2491.1365217343077,0.6576187269021204,0.3217554942328872,1.1364144363852946,0.1792006078281933,9.116856161577985,1.1462358070994623,0.9914316315601572,-0.03921565694196584,,,0.0008836835718789752,0.22268826011350173,312.90175421810187,0.14982918024347414,0.4075391280216252,0,123,15028.730158730159,,,,
Median Worst Trade [%],MU,SMA,27,76,0,false,false,None,1,61,1.3723337382227714,51.66666666666667,2.0241485669905623,18.094958760502934,1.0135782111744251,4.360822038545601,94 days 09:12:00,0.003992353270455529,0.1234579799537394,0.24489205859676177,2.2339670559179123,0,10376,10377 days 00:00:00,1000.0,420216.2866717781,41921.62866717781,7820.000060765159,100.0,9497.738138066381,68.4357695983091,1454 days 00:00:00,60,51054.84057455376,235.36666666666667,-32.667498809099186,48.193381102167606,-14.079216846104131,134 days 16:15:29.032258066,51 days 07:26:53.793103448,6136.024101620407,0.6795794976115265,0.3459280293900767,1.1405991788980792,0.16530975641525922,8.882642087916711,1.1143087722922718,1.0235934664246826,-0.03892716474426575,,,0.0009083738368461582,0.22891020688523186,419.2162866717783,0.15800294085664235,0.405388151937343,0,61,15028.730158730159,,,,
Median Max Drawdown [%],MU,SMA,60,82,0,false,false,None,1,69,1.3696065215653541,50.0,2.3257228980540083,16.545341078238557,0.8633117885107872,0.4903152945344034,84 days 20:28:14.117647058,0.0045246670398496,0.1396491904394757,0.2772744795682344,2.310543487121017,0,10376,10377 days 00:00:00,1000.0,117542.65693818282,11654.26569381828,7820.000060765159,100.0,3640.453430611004,78.7768710097438,2374 days 00:00:00,68,-9604.398644370769,322.1563793033447,-44.60000168028326,48.181776079118336,-15.09109392264122,122 days 01:24:42.352941176,47 days 15:31:45.882352941,1855.1037585669637,0.5854662804905242,0.23172155215976978,1.1191096467503672,0.10669987642353138,8.356794209862159,1.0914050494981808,1.0253843403646763,-0.040373057199574854,,,0.0008040540413967958,0.20262161843199256,116.54265693818219,0.12272556416306513,0.41651443243839525,0,69,15028.730158730159,,,,
Median Avg Losing Trade [%],MU,SMA,27,58,0,false,false,None,1,90,1.3622766103416106,48.31460674157304,1.7793012661891385,12.764217339247683,1.0776157409596414,7.702697053546149,62 days 16:43:08.764044943,0.005921990684509036,0.18215111796453354,0.3622783346183501,2.325016458286249,0,10376,10377 days 00:00:00,1000.0,681550.9148755166,68055.09148755166,7820.000060765159,100.0,25452.121975352973,68.6410976941818,1509 days 00:00:00,89,95002.9828390571,240.36915887850472,-24.86667138598069,38.20122507118467,-11.013855105823856,96 days 08:55:48.837209302,31 days 05:13:02.608695652,6579.190247600667,0.7150255370099032,0.37580340241284993,1.1493346920712153,0.30183816095695715,8.913314519878629,1.1344726055358123,1.0131004366812228,-0.03891282858321583,,,0.0009509735575987614,0.23964533651488787,680.5509148755125,0.17168270533898555,0.4033607084112656,0,90,15028.730158730159,,,,
Median Win Rate [%],MU,SMA,22,58,0,false,false,None,1,87,1.3515080050009232,41.86046511627907,2.2052919865561376,14.06166014591534,1.0662716662854463,7.436151266381941,65 days 03:37:40.465116278,0.005722373020986259,0.17607941403238242,0.35013492675404784,2.4759688788152783,0,10376,10377 days 00:00:00,1000.0,660707.0341573085,65970.70341573085,7820.000060765159,100.0,18951.59836555308,70.43671401779889,1954 days 00:00:00,86,100078.60322519788,254.0506656949613,-42.7316834485013,47.98578629914384,-10.363710684409183,109 days 12:00:00,33 days 05:16:48,6507.307336419893,0.7118153179239974,0.3642730863860138,1.148260303257876,0.19175092020675752,9.053449377615852,1.1310425479073463,1.0152229068503082,-0.03896153917876655,,,0.0009527692192093949,0.24009784324076752,659.7070341573141,0.17079925433934906,0.40594490142764267,0,87,15028.730158730159,,,,
Least Max Drawdown Duration,MU,SMA,26,63,0,false,false,None,1,81,1.3507958716712818,46.25,1.9416820319063322,14.543469345173822,1.04901505210349,6.230518134082109,69 days 13:48:00,0.0053231376939407065,0.16393600616808018,0.32584811102544337,2.384198280275701,0,10376,10377 days 00:00:00,1000.0,566426.5224788567,56542.65224788568,7820.000060765159,100.0,18137.115336789135,69.73980674102333,1205 days 00:00:00,80,78955.52338077972,251.89874608150475,-34.98660670885539,44.66368047700598,-11.373921628728272,106 days 10:22:42.162162162,37 days 20:39:04.186046512,6080.887488725964,0.7018184692962466,0.35818191649653597,1.1468237874686877,0.17642271206945007,9.277611382938776,1.1253724072714324,1.0190615835777126,-0.038857097002947066,,,0.0009349491899087656,0.23560719585700893,565.4265224788589,0.16642990942421365,0.40402656315205765,0,81,15028.730158730159,,,,
