Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],SOL-USD_BTC-USD,SMA,20,22,0,false,false,None,0,75,1.561839006300818,52.0,1.9066344789704273,13.025556216906157,3.143363328994949,24.97033638730215,12 days 06:43:12,0.03840245775729647,1.1520737327188941,2.3041474654377883,15.006401171550873,0,1953,1954 days 00:00:00,1000.0,273693.04223994754,27269.304223994754,1050.0173666340231,100.0,23334.873384394188,52.11415849344233,574 days 00:00:00,75,0.0,240.80909726911906,-23.461317570956894,30.323982073350475,-5.714405127575187,16 days 17:50:46.153846154,7 days 10:40:00,3635.9072298659703,1.659001502538823,3.555278936871147,1.4872283357569334,2.184012181508543,20.721697127602372,1.957607530321913,0.7597173144876326,-0.044366194046688276,,,0.0037763884241738127,0.9516498828918007,272.6930422399472,1.0621711252289985,0.6903615274581943,0,75,1953,,,,
Most Sharpe Ratio,SOL-USD_BTC-USD,SMA,20,22,0,false,false,None,0,75,1.561839006300818,52.0,1.9066344789704273,13.025556216906157,3.143363328994949,24.97033638730215,12 days 06:43:12,0.03840245775729647,1.1520737327188941,2.3041474654377883,15.006401171550873,0,1953,1954 days 00:00:00,1000.0,273693.04223994754,27269.304223994754,1050.0173666340231,100.0,23334.873384394188,52.11415849344233,574 days 00:00:00,75,0.0,240.80909726911906,-23.461317570956894,30.323982073350475,-5.714405127575187,16 days 17:50:46.153846154,7 days 10:40:00,3635.9072298659703,1.659001502538823,3.555278936871147,1.4872283357569334,2.184012181508543,20.721697127602372,1.957607530321913,0.7597173144876326,-0.044366194046688276,,,0.0037763884241738127,0.9516498828918007,272.6930422399472,1.0621711252289985,0.6903615274581943,0,75,1953,,,,
Most Sortino Ratio,SOL-USD_BTC-USD,SMA,20,22,0,false,false,None,0,75,1.561839006300818,52.0,1.9066344789704273,13.025556216906157,3.143363328994949,24.97033638730215,12 days 06:43:12,0.03840245775729647,1.1520737327188941,2.3041474654377883,15.006401171550873,0,1953,1954 days 00:00:00,1000.0,273693.04223994754,27269.304223994754,1050.0173666340231,100.0,23334.873384394188,52.11415849344233,574 days 00:00:00,75,0.0,240.80909726911906,-23.461317570956894,30.323982073350475,-5.714405127575187,16 days 17:50:46.153846154,7 days 10:40:00,3635.9072298659703,1.659001502538823,3.555278936871147,1.4872283357569334,2.184012181508543,20.721697127602372,1.957607530321913,0.7597173144876326,-0.044366194046688276,,,0.0037763884241738127,0.9516498828918007,272.6930422399472,1.0621711252289985,0.6903615274581943,0,75,1953,,,,
Least Avg Losing Trade Duration,SOL-USD_BTC-USD,SMA,13,19,0,true,false,None,1,61,1.4227706911407272,50.0,1.712267066779852,17.7330689069761,2.6425609037214395,9.86822610706081,15 days 00:00:00,0.030721966205837174,0.9370199692780339,1.858678955453149,16.616239682420005,0,1953,1954 days 00:00:00,1000.0,115118.26156919134,11411.826156919133,1050.0173666340231,100.0,9434.357432678087,63.608982494121136,833 days 00:00:00,60,-115.1182615691796,372.83431555465677,-34.289790602554916,43.33275910465149,-7.866621290699283,20 days 00:00:00,10 days 00:00:00,1903.8896638460096,1.4599855260333399,2.2429051381598257,1.425055792857149,1.8945006628804046,21.30814753695726,1.8278625371564337,0.7796296296296297,-0.047640337850248515,,,0.0033629836059408755,0.8474718686971007,114.11826156919093,0.8442423290049039,0.6985908652313829,0,61,1953,,,,
Least Total Trades,SOL-USD_BTC-USD,SMA,22,23,0,false,false,None,0,100,1.4222881447965547,47.0,1.6154861216049643,8.68817231396496,2.841931261533732,11.14572835928103,9 days 07:40:47.999999998,0.051203277009728626,1.5360983102918588,3.0721966205837177,13.345886811006086,0,1953,1954 days 00:00:00,1000.0,128532.25707664443,12753.225707664442,1050.0173666340231,100.0,14951.893183429098,59.40118325252551,796 days 00:00:00,100,0.0,247.22409119691534,-13.964253560881607,24.099169988249997,-4.978184114174598,12 days 12:15:19.148936170,6 days 11:46:24.905660377,1275.3225707664437,1.5043023008808518,2.4867675279003314,1.4327060087564836,2.323555792346688,22.05120540310774,1.96626548787958,0.7286432160804022,-0.046064425542352745,,,0.0033459382182777103,0.8431764310059829,127.53225707664433,0.8706447932138228,0.6745738480897482,0,100,1953,,,,
Most Total Fees Paid,SOL-USD_BTC-USD,SMA,25,26,0,false,false,None,0,86,1.4066075947721552,44.18604651162791,1.4951636384346256,12.507815179320541,3.0168295578889373,17.05180140224832,10 days 23:09:46.046511626,0.044034818228366614,1.3210445468509986,2.642089093701997,16.523381035661547,0,1953,1954 days 00:00:00,1000.0,190547.0497138915,18954.704971389147,1050.0173666340231,100.0,24274.44090926563,60.673021240807266,733 days 00:00:00,86,0.0,297.9938586068886,-13.709063555854314,34.2493887720405,-4.704263914916088,15 days 05:41:03.157894736,7 days 14:00:00,2204.0354617894363,1.586808578881757,2.7462291643573136,1.465865086006269,2.2729678650707466,21.787120726955653,1.9390450121888758,0.7559726962457337,-0.043590224598526975,,,0.003567254307276144,0.8989480854335883,189.54704971389137,0.9680823936608787,0.6817988021286624,0,86,1953,,,,
Most Total Trades,SOL-USD_BTC-USD,SMA,21,22,0,false,false,None,0,99,1.3570203051245289,45.45454545454545,1.4891951712656737,7.859319606510987,2.602629474150868,7.128514162740279,9 days 08:58:10.909090908,0.05069124423963134,1.5207373271889402,3.0414746543778803,11.951960691929152,0,1953,1954 days 00:00:00,1000.0,86350.81035807909,8535.081035807909,1050.0173666340231,100.0,13185.678287203125,48.52034159365982,707 days 00:00:00,99,0.0,241.79453170477098,-15.998659762410911,23.310540088698158,-5.016697461978323,13 days 08:00:00,6 days 01:46:40,862.1293975563558,1.4056656176954674,2.6788476555070466,1.397248514610709,2.1484656757637293,21.138507319601,1.9633468589377612,0.7116666666666667,-0.0470760668941252,,,0.003169615557533825,0.7987431204985239,85.35081035807951,0.7771045010182636,0.6838664062211404,0,99,1953,,,,
Most Avg Losing Trade Duration,SOL-USD_BTC-USD,SMA,17,22,0,false,false,None,0,55,1.3186204263699284,47.27272727272727,1.6759439444477033,16.68651718072544,2.515482049459997,7.355085137912723,16 days 15:42:32.727272727,0.02816180235535074,0.8448540706605223,1.6897081413210446,14.097671965282629,0,1953,1954 days 00:00:00,1000.0,88729.84494514181,8772.984494514181,1050.0173666340231,100.0,6586.538895602093,71.06594701549629,547 days 00:00:00,55,0.0,277.29464293371086,-38.793337452727734,44.45948136942513,-8.21338174707428,24 days 02:46:09.230769231,9 days 23:10:20.689655172,1595.0880899116673,1.3950282717731741,1.8454565988630327,1.3989874216813873,1.858257372285264,20.51651137112585,1.8276557765433765,0.7654545454545455,-0.04762697002237359,,,0.003252635987628436,0.8196642688823659,87.72984494514199,0.7833442857066804,0.7071298268712812,0,55,1953,,,,
Least Max Drawdown Duration,SOL-USD_BTC-USD,SMA,9,18,0,false,false,None,1,62,1.1787547849834983,40.98360655737705,1.3461784751391472,13.544430122165153,2.1813936553523017,2.752985041299207,14 days 16:55:04.918032786,0.03123399897593446,0.9523809523809524,1.8894009216589864,12.899457259204908,0,1953,1954 days 00:00:00,1000.0,40406.99470081874,3940.6994700818736,1050.0173666340231,100.0,4745.367163835826,76.67263384476597,1043 days 00:00:00,61,-127.38164158141444,299.87928481473716,-44.98335064964068,45.04230722332302,-8.329095642527811,22 days 22:04:48,9 days 00:00:00,648.104530203281,1.2270227199031494,1.2985475973251142,1.3472363804080425,1.8941079162095966,21.842991290042853,1.8215689935590358,0.7396021699819169,-0.04764033785024858,,,0.002827964674887628,0.7126470980716823,39.40699470081875,0.6113082620616273,0.6989853581193107,0,62,1953,,,,
Least Avg Winning Trade [%],SOL-USD_BTC-USD,SMA,8,9,0,false,false,None,1,175,1.1766935876423132,41.37931034482759,1.3800336447962003,2.9139427461218372,2.184928391325949,2.650529039123647,5 days 03:59:59.999999999,0.0890937019969278,2.688172043010753,5.3609831029185875,7.833179425058703,0,1953,1954 days 00:00:00,1000.0,39331.18888481643,3833.118888481643,1050.0173666340231,100.0,8430.893188670381,56.719677407429245,797 days 00:00:00,174,1108.7592511312978,73.53595898993811,-20.732772833988943,12.784954843196985,-4.053830498872384,6 days 20:20:00,3 days 23:31:45.882352941,213.92200938899464,1.2625755798486664,1.7376624721605447,1.3404500882056765,1.1756647064208359,13.319739185646188,2.139564563866739,0.6265060240963856,-0.04368954963016555,,,0.0026931020058315095,0.6786617054695404,38.33118888481627,0.605710389278026,0.6469074026142119,0,175,1953,,,,
