Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Calmar Ratio,14,18,PANW,EMA,0,true,false,None,1,54,0.9515825768202228,45.28301886792453,1.659406170060126,5.006246774118086,1.0105803520923933,-0.7807020835991743,39 days 14:02:15.849056603,0.011190147040341837,0.34678899082568804,0.6871559633027523,1.7361112666207672,0,3270,3271 days 00:00:00,1000.0,5762.517097351545,476.2517097351545,2171.7110565915127,100.0,414.0709951295676,38.962130762106085,904 days 00:00:00,53,-5.76251709735061,121.26658331016272,-16.394697948403195,18.82614953077788,-6.430914127945197,68 days 23:00:00,15 days 06:37:14.482758620,89.96753989526218,0.7317477237655643,0.5539577067523049,1.1549693586742014,-1.6574739748810319,35.07571809567039,1.0710657550395712,1.0783365570599615,-0.026078845458408332,,,0.000714130243237015,0.1799608212957278,4.762517097351575,0.14445328015366443,0.2959802605749438,0,54,4736.309523809524,,,,
Most Avg Winning Trade [%],64,87,PANW,EMA,0,false,false,None,1,12,0.15597555355240517,36.36363636363637,2.641760355701988,28.120978090568762,0.9095031888675454,-0.8237331158841983,202 days 19:38:10.909090908,0.0023224833479954755,0.07706422018348623,0.1477064220183486,2.167121247346583,0,3270,3271 days 00:00:00,1000.0,4828.007411452216,382.8007411452216,2171.7110565915127,100.0,49.89053790491121,62.96046982468546,1677 days 00:00:00,11,191.69531408928015,188.4135757186663,-26.43909095244809,103.24273563821905,-14.805740508088542,462 days 18:00:00,54 days 06:51:25.714285714,330.57382703299425,0.6518600930875116,0.3050540921146627,1.1283377443565357,-1.1228496187942532,26.43838574914891,0.9833712747460813,1.1474178403755868,-0.029717698975802495,,,0.0006905835330329338,0.17402705032429933,3.828007411452208,0.12895838290590533,0.321298373234805,0,12,4736.309523809524,,,,
Least Avg Losing Trade [%],83,89,PANW,EMA,0,false,false,None,1,11,0.1515567921384843,50.0,2.7748531557006095,28.134717927466404,0.8982441678110786,-0.8284606056758991,225 days 07:12:00,0.002111348498177705,0.07064220183486238,0.1348623853211009,1.9874984223990027,0,3270,3271 days 00:00:00,1000.0,4725.339992946612,372.53399929466127,2171.7110565915127,100.0,47.96289895950445,58.43327425118092,1595 days 00:00:00,10,189.50007823558008,161.6351785484256,-26.3442181321022,73.39580631927231,-17.126370464339498,397 days 19:12:00,52 days 19:12:00,353.5839914711032,0.6436005304568311,0.3238014258460139,1.1257148489385875,-1.09746021995851,25.60882919970229,0.9806673116766456,1.1479069767441858,-0.029904633846283654,,,0.0006873296256984561,0.17320706567601094,3.725339992946628,0.12709044608185005,0.3238883840893821,0,11,4736.309523809524,,,,
Median Expectancy,11,31,PANW,EMA,0,false,false,None,1,52,0.8209385772458453,39.21568627450981,1.6736482554021197,4.801469539212251,0.9034253343902612,-0.8367646264789809,41 days 13:10:35.294117647,0.010767877340706297,0.33394495412844033,0.6614678899082569,1.6034265250213386,0,3270,3271 days 00:00:00,1000.0,4545.000655024427,354.5000655024427,2171.7110565915127,100.0,322.9990956683904,45.10455109648313,904 days 00:00:00,51,24.404158122119043,149.87276064141244,-16.063665603438245,20.890004061032535,-5.57823015228471,78 days 12:00:00,17 days 17:01:56.129032258,69.03130386082958,0.6568247981228432,0.40806393129235485,1.1372754751748417,-1.6609030572062211,34.73116164023659,1.0574134640292292,1.0755258126195029,-0.026301394106009637,,,0.0006422352575932669,0.16184328491350328,3.545000655024416,0.12371673774167036,0.2965454777296724,0,52,4736.309523809524,,,,
Median Win Rate [%],68,76,PANW,EMA,0,false,false,None,1,13,0.1751162446025462,41.66666666666667,2.4650444681277177,24.94152189218555,0.8791948028774584,-0.840296836777626,184 days 06:00:00.000000001,0.0025336181978132463,0.08348623853211008,0.1605504587155963,2.082273846044848,0,3270,3271 days 00:00:00,1000.0,4468.291253426686,346.8291253426686,2171.7110565915127,100.0,55.924725482961705,62.65000366790825,1661 days 00:00:00,12,148.06269228145266,198.47025768726232,-26.696081040859575,81.72123940894804,-15.615419191216237,366 days 04:48:00,54 days 06:51:25.714285714,276.68571342876953,0.6309710157312415,0.29019716766978054,1.1249114726370892,-1.143766252904852,27.08889676133298,0.9844138445409768,1.1427221172022686,-0.029499970017262712,,,0.0006644832128073847,0.16744976962746094,3.468291253426651,0.12224409379424261,0.3193899940208737,0,13,4736.309523809524,,,,
Least Worst Trade [%],68,76,PANW,EMA,0,false,false,None,1,13,0.1751162446025462,41.66666666666667,2.4650444681277177,24.94152189218555,0.8791948028774584,-0.840296836777626,184 days 06:00:00.000000001,0.0025336181978132463,0.08348623853211008,0.1605504587155963,2.082273846044848,0,3270,3271 days 00:00:00,1000.0,4468.291253426686,346.8291253426686,2171.7110565915127,100.0,55.924725482961705,62.65000366790825,1661 days 00:00:00,12,148.06269228145266,198.47025768726232,-26.696081040859575,81.72123940894804,-15.615419191216237,366 days 04:48:00,54 days 06:51:25.714285714,276.68571342876953,0.6309710157312415,0.29019716766978054,1.1249114726370892,-1.143766252904852,27.08889676133298,0.9844138445409768,1.1427221172022686,-0.029499970017262712,,,0.0006644832128073847,0.16744976962746094,3.468291253426651,0.12224409379424261,0.3193899940208737,0,13,4736.309523809524,,,,
Mean Win Rate [%],35,76,PANW,EMA,0,false,false,None,1,16,0.2532957433432884,40.0,2.583722562670579,17.18196347106757,0.8852106457625765,-0.8414693173730743,146 days 00:00:00,0.003167022747266558,0.10275229357798164,0.19908256880733943,1.7654861548252914,0,3270,3271 days 00:00:00,1000.0,4442.828362698947,344.2828362698947,2171.7110565915127,100.0,59.909217626809344,57.835828249512225,1585 days 00:00:00,15,222.38678497991532,138.6769567754629,-24.25881924435196,61.01130386574424,-12.037596792050213,278 days 04:00:00,57 days 21:20:00,214.69610518126876,0.6323179349656445,0.31305012524715664,1.1271326467152996,-1.1199125849150013,28.79004708938544,1.0023159442266922,1.1245283018867924,-0.028594178211369534,,,0.0006574823825552155,0.1656855604039143,3.442828362698961,0.12175010359324245,0.3153518060868834,0,16,4736.309523809524,,,,
Least Avg Winning Trade Duration,12,48,PANW,EMA,0,false,false,None,1,40,0.5736642836681681,35.8974358974359,1.9074502555037154,5.682459424749551,0.8778932241182567,-0.8502846894036735,53 days 07:23:04.615384614,0.00823425914289305,0.25688073394495414,0.5073394495412844,1.4597143476420866,0,3270,3271 days 00:00:00,1000.0,4251.383953630747,325.1383953630747,2171.7110565915127,100.0,176.3084324559347,47.784914553789434,904 days 00:00:00,39,310.7536191564059,139.88118744224775,-18.2102539499673,26.66592867933612,-6.068283357818927,103 days 03:25:42.857142857,25 days 09:36:00,75.40077780703436,0.636032318110238,0.3667778238243489,1.1317475067213905,-1.5963489832767648,34.49417973829191,1.0426886843533927,1.0854126679462575,-0.026713620548449585,,,0.0006213274622994412,0.1565745204994592,3.251383953630742,0.11795002911441888,0.2962702668161097,0,40,4736.309523809524,,,,
Mean Avg Winning Trade [%],21,83,PANW,EMA,0,false,false,None,1,23,0.4158123209222788,45.45454545454545,2.0806474360643215,10.112185955819193,0.8498899004512923,-0.8565529067133705,98 days 21:49:05.454545454,0.004644966695990951,0.1477064220183486,0.2889908256880734,1.4936348063182476,0,3270,3271 days 00:00:00,1000.0,4115.256385264874,311.5256385264874,2171.7110565915127,100.0,95.5459033270485,59.49486101084139,1569 days 00:00:00,22,254.52305640554277,123.25166110597756,-21.871175025820165,34.358821563102424,-10.093343716916834,179 days 16:48:00,31 days 14:00:00,130.03333312996958,0.611855642518496,0.2874270753943247,1.1228830111194192,-1.2522423187051048,29.21907170936628,1.008225758507227,1.113721804511278,-0.028499702320469514,,,0.0006312599387429026,0.15907750456321146,3.115256385264874,0.11515065213600617,0.3129002873768909,0,23,4736.309523809524,,,,
Least Total Fees Paid,88,89,PANW,EMA,0,false,false,None,1,11,0.1372752128382861,40.0,2.5160026719724367,26.218991450950824,0.8404070437693684,-0.8572177338622935,225 days 12:00:00,0.002111348498177705,0.07064220183486238,0.1348623853211009,1.8521672859845992,0,3270,3271 days 00:00:00,1000.0,4100.8182605644915,310.0818260564492,2171.7110565915127,100.0,43.63787324196521,62.71582919611208,1661 days 00:00:00,10,164.45491379812484,158.23350195264314,-26.344218132102213,88.37538793971254,-15.218606208223648,475 days 12:00:00,58 days 20:00:00,293.6363346766367,0.6028252480544696,0.2719332309136463,1.1171935536246695,-1.0916635854744423,25.50840433557506,0.9801535645123027,1.1398148148148146,-0.030019641712808187,,,0.0006443210714233723,0.16236890999868983,3.1008182605644654,0.11484874623687702,0.3241586414348747,0,11,4736.309523809524,,,,
Mean Calmar Ratio,88,89,PANW,EMA,0,false,false,None,1,11,0.1372752128382861,40.0,2.5160026719724367,26.218991450950824,0.8404070437693684,-0.8572177338622935,225 days 12:00:00,0.002111348498177705,0.07064220183486238,0.1348623853211009,1.8521672859845992,0,3270,3271 days 00:00:00,1000.0,4100.8182605644915,310.0818260564492,2171.7110565915127,100.0,43.63787324196521,62.71582919611208,1661 days 00:00:00,10,164.45491379812484,158.23350195264314,-26.344218132102213,88.37538793971254,-15.218606208223648,475 days 12:00:00,58 days 20:00:00,293.6363346766367,0.6028252480544696,0.2719332309136463,1.1171935536246695,-1.0916635854744423,25.50840433557506,0.9801535645123027,1.1398148148148146,-0.030019641712808187,,,0.0006443210714233723,0.16236890999868983,3.1008182605644654,0.11484874623687702,0.3241586414348747,0,11,4736.309523809524,,,,
Mean Max Drawdown [%],8,64,PANW,EMA,0,false,false,None,1,40,0.5655032387455957,35.8974358974359,1.8930379641181199,5.350666449973418,0.854304146200113,-0.8579665839159468,53 days 22:46:09.230769230,0.00823425914289305,0.25688073394495414,0.5073394495412844,1.3744831247638138,0,3270,3271 days 00:00:00,1000.0,4084.55540115201,308.45554011520096,2171.7110565915127,100.0,187.100369285565,54.807519823603315,1361 days 00:00:00,39,285.1448661622899,130.74359403751458,-18.10062439325226,24.723480619203247,-5.498109484795288,106 days 22:17:08.571428572,24 days 06:43:12,71.77975730742872,0.625978713028084,0.3102243447715582,1.1273660959795968,-1.869485913629828,33.449072581813944,1.0339922693727424,1.0903041825095057,-0.02690954944705734,,,0.0006069458177833946,0.15295034608141544,3.0845554011520315,0.11450750741220217,0.29406075026492073,0,40,4736.309523809524,,,,
Most Best Trade [%],55,84,PANW,EMA,0,false,false,None,1,14,0.1868851872827518,38.46153846153847,2.2010771378087886,22.232422000190198,0.8351215973228558,-0.8610407911217924,169 days 03:41:32.307692309,0.0027447530476310167,0.08990825688073394,0.17339449541284402,1.998878308273981,0,3270,3271 days 00:00:00,1000.0,4017.7925033601273,301.77925033601275,2171.7110565915127,100.0,56.71811482243929,62.494822520374946,1661 days 00:00:00,13,159.52585202132286,220.7153239431298,-26.439090952448087,79.9017608765396,-13.81091479752819,364 days 04:48:00,47 days 06:00:00,219.86666548760024,0.6012828976763724,0.26862480379661535,1.1189403186088318,-1.1887907646590103,27.525020914061983,0.9838476073696305,1.137310606060606,-0.029360607091182843,,,0.000630008283273185,0.15876208738484263,3.0177925033601367,0.1130933705622541,0.3177708903457303,0,14,4736.309523809524,,,,
Median Best Trade [%],10,84,PANW,EMA,0,false,false,None,1,31,0.4050350290048736,40.0,1.820667572579736,6.719950835741742,0.805306243679649,-0.8759083455937662,72 days 09:36:00,0.006334045494533116,0.19908256880733943,0.39174311926605504,1.3378250746384936,0,3270,3271 days 00:00:00,1000.0,3694.9121790475097,269.49121790475095,2171.7110565915127,100.0,126.4635206268551,58.45056532679047,1364 days 00:00:00,30,243.78607496334644,122.68087182049226,-19.27383685851031,28.670434585229255,-7.913704997249934,138 days 14:00:00,28 days 06:40:00,81.70420346947216,0.5827948299213562,0.26861988997932723,1.1166398003937679,-1.3609974814800776,30.16542615987804,1.014611798327333,1.100558659217877,-0.028273716370632033,,,0.0005933394804332733,0.14952154906918486,2.6949121790475075,0.10593243739414704,0.3087694037783403,0,31,4736.309523809524,,,,
Median Avg Winning Trade [%],10,84,PANW,EMA,0,false,false,None,1,31,0.4050350290048736,40.0,1.820667572579736,6.719950835741742,0.805306243679649,-0.8759083455937662,72 days 09:36:00,0.006334045494533116,0.19908256880733943,0.39174311926605504,1.3378250746384936,0,3270,3271 days 00:00:00,1000.0,3694.9121790475097,269.49121790475095,2171.7110565915127,100.0,126.4635206268551,58.45056532679047,1364 days 00:00:00,30,243.78607496334644,122.68087182049226,-19.27383685851031,28.670434585229255,-7.913704997249934,138 days 14:00:00,28 days 06:40:00,81.70420346947216,0.5827948299213562,0.26861988997932723,1.1166398003937679,-1.3609974814800776,30.16542615987804,1.014611798327333,1.100558659217877,-0.028273716370632033,,,0.0005933394804332733,0.14952154906918486,2.6949121790475075,0.10593243739414704,0.3087694037783403,0,31,4736.309523809524,,,,
Mean Avg Losing Trade [%],10,84,PANW,EMA,0,false,false,None,1,31,0.4050350290048736,40.0,1.820667572579736,6.719950835741742,0.805306243679649,-0.8759083455937662,72 days 09:36:00,0.006334045494533116,0.19908256880733943,0.39174311926605504,1.3378250746384936,0,3270,3271 days 00:00:00,1000.0,3694.9121790475097,269.49121790475095,2171.7110565915127,100.0,126.4635206268551,58.45056532679047,1364 days 00:00:00,30,243.78607496334644,122.68087182049226,-19.27383685851031,28.670434585229255,-7.913704997249934,138 days 14:00:00,28 days 06:40:00,81.70420346947216,0.5827948299213562,0.26861988997932723,1.1166398003937679,-1.3609974814800776,30.16542615987804,1.014611798327333,1.100558659217877,-0.028273716370632033,,,0.0005933394804332733,0.14952154906918486,2.6949121790475075,0.10593243739414704,0.3087694037783403,0,31,4736.309523809524,,,,
Median Calmar Ratio,10,84,PANW,EMA,0,false,false,None,1,31,0.4050350290048736,40.0,1.820667572579736,6.719950835741742,0.805306243679649,-0.8759083455937662,72 days 09:36:00,0.006334045494533116,0.19908256880733943,0.39174311926605504,1.3378250746384936,0,3270,3271 days 00:00:00,1000.0,3694.9121790475097,269.49121790475095,2171.7110565915127,100.0,126.4635206268551,58.45056532679047,1364 days 00:00:00,30,243.78607496334644,122.68087182049226,-19.27383685851031,28.670434585229255,-7.913704997249934,138 days 14:00:00,28 days 06:40:00,81.70420346947216,0.5827948299213562,0.26861988997932723,1.1166398003937679,-1.3609974814800776,30.16542615987804,1.014611798327333,1.100558659217877,-0.028273716370632033,,,0.0005933394804332733,0.14952154906918486,2.6949121790475075,0.10593243739414704,0.3087694037783403,0,31,4736.309523809524,,,,
Mean Total Fees Paid,5,80,PANW,EMA,0,false,false,None,1,49,0.724748892946306,31.25,1.8140620233823994,4.09039146316196,0.8011150040086394,-0.8774667950015235,44 days 12:59:59.999999999,0.010134472791252985,0.3146788990825688,0.6229357798165137,1.2871598824445432,0,3270,3271 days 00:00:00,1000.0,3661.06716094786,266.106716094786,2171.7110565915127,100.0,200.30326524666322,48.26032827229215,904 days 00:00:00,48,260.6819503881047,130.4119559597312,-19.001638177528402,23.18841351177858,-4.590527649845595,103 days 11:12:00,17 days 18:10:54.545454545,50.00802521999489,0.5877748567248763,0.3228788618555774,1.1183890047613414,-1.8075687630720536,31.953230979855316,1.034869825865001,1.080705009276438,-0.02708388211595989,,,0.000579189363208264,0.14595571952848252,2.661067160947852,0.10514867942705508,0.29885207513326545,0,49,4736.309523809524,,,,
Least Avg Losing Trade Duration,6,23,PANW,EMA,0,false,false,None,1,76,0.9293374999926713,42.66666666666667,1.4157518269580753,2.715604613420231,0.8019840880774268,-0.8781179488778368,27 days 19:50:23.999999999,0.015835113736332788,0.4880733944954128,0.9697247706422017,1.3254143617794154,0,3270,3271 days 00:00:00,1000.0,3646.9259802205365,264.6925980220537,2171.7110565915127,100.0,371.20528852514053,46.82753013761551,1104 days 00:00:00,75,31.559477984937985,75.93956404184087,-18.678565954875058,14.320490548343376,-5.920589570708622,51 days 18:45:00,10 days 00:00:00,34.87155336314139,0.5873924503784634,0.33169241887340345,1.1227568158378018,-1.7263558346248327,34.880072967657,1.0571870107798875,1.062022900763359,-0.026878416773561762,,,0.0005763289987435925,0.1452349076833853,2.6469259802205425,0.10481922598924842,0.29756977356605496,0,76,4736.309523809524,,,,
Median Sharpe Ratio,60,73,PANW,EMA,0,false,false,None,1,15,0.2038001033320636,35.714285714285715,2.112031863636213,19.229901960370555,0.794894909164966,-0.8783058610493307,157 days 01:42:51.428571429,0.002955887897448787,0.09633027522935779,0.18623853211009173,1.8524217484760623,0,3270,3271 days 00:00:00,1000.0,3642.8450708155233,264.2845070815523,2171.7110565915127,100.0,55.6312982610606,63.69581101617319,1679 days 00:00:00,14,120.71045018283576,205.42414047396232,-26.43909095244809,76.28483110918349,-12.467280900081072,363 days 00:00:00,42 days 16:00:00,180.15247290233478,0.5728343356876578,0.24362518224359758,1.1131959334132722,-1.1898391455470474,27.608811226488672,0.987542546280503,1.127238454288407,-0.02936060709118278,,,0.0005997395528468862,0.1511343673174153,2.642845070815534,0.10472393198078289,0.31752677500341353,0,15,4736.309523809524,,,,
