Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],38,42,COP,SMA,0,false,false,None,1,267,1.0685089873864437,53.75939849624061,1.441632429989589,1.199938389873019,0.6516348566444017,-0.338904946365041,23 days 02:36:59.548872180,0.016728849978911747,0.5107487702678083,1.0195846237930406,0.6128670570247783,0,10978,10979 days 00:00:00,1000.0,12623.858278636673,1162.3858278636674,1758.273370028131,100.0,2405.7683697465513,43.15098075358384,1188 days 00:00:00,266,358.7271074472319,45.73105984472841,-26.72228060973391,5.825173198205199,-4.177367119000981,28 days 04:52:01.678321678,17 days 04:29:16.097560975,42.35011718492281,0.4473437751993238,0.2038222020657712,1.0895499711233962,0.007048766354030133,9.416683029820842,1.1561070230212538,0.9424300254452928,-0.021336295030180138,,,0.00033091161440580876,0.08338972683026381,11.623858278636687,0.059926043873349766,0.22434547508929373,0,267,15900.674603174602,,,,
Most Sharpe Ratio,38,42,COP,SMA,0,false,false,None,1,267,1.0685089873864437,53.75939849624061,1.441632429989589,1.199938389873019,0.6516348566444017,-0.338904946365041,23 days 02:36:59.548872180,0.016728849978911747,0.5107487702678083,1.0195846237930406,0.6128670570247783,0,10978,10979 days 00:00:00,1000.0,12623.858278636673,1162.3858278636674,1758.273370028131,100.0,2405.7683697465513,43.15098075358384,1188 days 00:00:00,266,358.7271074472319,45.73105984472841,-26.72228060973391,5.825173198205199,-4.177367119000981,28 days 04:52:01.678321678,17 days 04:29:16.097560975,42.35011718492281,0.4473437751993238,0.2038222020657712,1.0895499711233962,0.007048766354030133,9.416683029820842,1.1561070230212538,0.9424300254452928,-0.021336295030180138,,,0.00033091161440580876,0.08338972683026381,11.623858278636687,0.059926043873349766,0.22434547508929373,0,267,15900.674603174602,,,,
Most Calmar Ratio,38,42,COP,SMA,0,false,false,None,1,267,1.0685089873864437,53.75939849624061,1.441632429989589,1.199938389873019,0.6516348566444017,-0.338904946365041,23 days 02:36:59.548872180,0.016728849978911747,0.5107487702678083,1.0195846237930406,0.6128670570247783,0,10978,10979 days 00:00:00,1000.0,12623.858278636673,1162.3858278636674,1758.273370028131,100.0,2405.7683697465513,43.15098075358384,1188 days 00:00:00,266,358.7271074472319,45.73105984472841,-26.72228060973391,5.825173198205199,-4.177367119000981,28 days 04:52:01.678321678,17 days 04:29:16.097560975,42.35011718492281,0.4473437751993238,0.2038222020657712,1.0895499711233962,0.007048766354030133,9.416683029820842,1.1561070230212538,0.9424300254452928,-0.021336295030180138,,,0.00033091161440580876,0.08338972683026381,11.623858278636687,0.059926043873349766,0.22434547508929373,0,267,15900.674603174602,,,,
Most Omega Ratio,38,42,COP,SMA,0,false,false,None,1,267,1.0685089873864437,53.75939849624061,1.441632429989589,1.199938389873019,0.6516348566444017,-0.338904946365041,23 days 02:36:59.548872180,0.016728849978911747,0.5107487702678083,1.0195846237930406,0.6128670570247783,0,10978,10979 days 00:00:00,1000.0,12623.858278636673,1162.3858278636674,1758.273370028131,100.0,2405.7683697465513,43.15098075358384,1188 days 00:00:00,266,358.7271074472319,45.73105984472841,-26.72228060973391,5.825173198205199,-4.177367119000981,28 days 04:52:01.678321678,17 days 04:29:16.097560975,42.35011718492281,0.4473437751993238,0.2038222020657712,1.0895499711233962,0.007048766354030133,9.416683029820842,1.1561070230212538,0.9424300254452928,-0.021336295030180138,,,0.00033091161440580876,0.08338972683026381,11.623858278636687,0.059926043873349766,0.22434547508929373,0,267,15900.674603174602,,,,
Most Sortino Ratio,38,42,COP,SMA,0,false,false,None,1,267,1.0685089873864437,53.75939849624061,1.441632429989589,1.199938389873019,0.6516348566444017,-0.338904946365041,23 days 02:36:59.548872180,0.016728849978911747,0.5107487702678083,1.0195846237930406,0.6128670570247783,0,10978,10979 days 00:00:00,1000.0,12623.858278636673,1162.3858278636674,1758.273370028131,100.0,2405.7683697465513,43.15098075358384,1188 days 00:00:00,266,358.7271074472319,45.73105984472841,-26.72228060973391,5.825173198205199,-4.177367119000981,28 days 04:52:01.678321678,17 days 04:29:16.097560975,42.35011718492281,0.4473437751993238,0.2038222020657712,1.0895499711233962,0.007048766354030133,9.416683029820842,1.1561070230212538,0.9424300254452928,-0.021336295030180138,,,0.00033091161440580876,0.08338972683026381,11.623858278636687,0.059926043873349766,0.22434547508929373,0,267,15900.674603174602,,,,
Most Expectancy,23,89,COP,SMA,0,false,false,None,1,69,1.1753377992271843,50.0,2.0628917838859757,4.524444626348312,0.6299535684616522,-0.42244070971316905,92 days 19:45:52.941176470,0.00427654811490977,0.1319912552377482,0.2620695937329204,0.5971871254853983,0,10978,10979 days 00:00:00,1000.0,11155.071197236819,1015.5071197236819,1758.273370028131,100.0,573.0825852864118,43.99547987538261,3649 days 00:00:00,68,116.13242705199445,56.885724487921216,-19.56906243727183,14.924226179255543,-5.875336926558919,137 days 04:56:28.235294118,48 days 10:35:17.647058823,147.63145250271813,0.43456852415659825,0.18976161757656793,1.085812072086278,-0.012811524699107546,9.27870147245178,1.066650682578875,1.0179640718562875,-0.021428580466561615,,,0.00031674844122849883,0.0798206071895817,10.15507119723696,0.05692102824045131,0.22105631283190613,0,69,15900.674603174602,,,,
Median Worst Trade [%],35,37,COP,SMA,0,false,false,None,1,355,0.9685992633920836,51.41242937853108,1.3881250646241983,0.8354776390409986,0.592947928077964,-0.5354814008095758,17 days 06:30:30.508474575,0.022263206362912624,0.6790854436145016,1.3562579704864273,0.567360703138153,0,10978,10979 days 00:00:00,1000.0,9167.50682839294,816.7506828392937,1758.273370028131,100.0,2320.405836329465,50.473767019596515,3163 days 00:00:00,354,-8.20759944283418,44.69886087900527,-21.86198233945806,4.984981973912231,-3.555276947857632,23 days 06:19:46.813186813,10 days 22:19:32.093023255,23.09523849671124,0.4080761856620893,0.1514474162678654,1.0814635338118435,0.0021087140899172644,9.488899245207605,1.179978159817736,0.9165114835505896,-0.02142958976383472,,,0.00030159646444114353,0.07600230903916817,8.167506828392936,0.05217133598031487,0.2241463635989958,0,355,15900.674603174602,,,,
Least Max Drawdown [%],27,75,COP,SMA,0,false,false,None,1,81,1.171596588495916,51.24999999999999,1.9979162021311838,3.4201638891536352,0.5889192675500811,-0.547463923525465,78 days 08:23:59.999999999,0.005031233076364435,0.15494625614866095,0.3079795955547458,0.5299415900391996,0,10978,10979 days 00:00:00,1000.0,8956.821322421885,795.6821322421886,1758.273370028131,100.0,575.9787614792501,38.910878791579826,2542 days 00:00:00,80,14.484346545734297,43.57639300804455,-14.399459244940726,11.782049547491766,-5.370536418330039,109 days 22:49:45.365853658,45 days 03:04:36.923076923,99.27921219845182,0.4067702675652187,0.1943145535587608,1.080289189912046,-0.022611197564967597,9.282013130702254,1.0702997258045397,1.0093333333333332,-0.021509765464303745,,,0.0002972942303723489,0.07491814605383192,7.956821322421893,0.051609989961438174,0.22165829196999765,0,81,15900.674603174602,,,,
Most Profit Factor,29,80,COP,SMA,0,false,false,None,1,76,1.2252008489116282,53.333333333333336,2.1194520868156177,3.546140730352944,0.578827456616473,-0.5761048399292111,83 days 18:33:36,0.004716781009091658,0.14538167243578062,0.2888504281289852,0.5155438700713516,0,10978,10979 days 00:00:00,1000.0,8453.2357163628,745.32357163628,1758.273370028131,100.0,466.3485901354438,46.592149931314864,3698 days 00:00:00,75,119.86183814501601,44.69886087900526,-15.438366116491528,11.64042718755515,-5.704472363592434,111 days 16:12:00,51 days 21:15:25.714285714,97.77831837623715,0.39977158780519123,0.15784259491645034,1.0787904533653092,-0.012256259751962897,9.240959806863398,1.0684722069446013,1.0096570096570094,-0.021509765464303644,,,0.00029167936613431626,0.0735032002658477,7.453235716362851,0.05021417339418677,0.221279145171137,0,76,15900.674603174602,,,,
Most Total Fees Paid,37,38,COP,SMA,0,false,false,None,1,504,0.8717977809913684,48.9065606361829,1.1936538728410375,0.5052336135654569,0.5274787273776617,-0.6880537421874365,12 days 03:20:23.856858845,0.03163387796764139,0.9641100382583347,1.9263071597740935,0.4871007985039894,0,10978,10979 days 00:00:00,1000.0,6484.867979917601,548.4867979917601,1758.273370028131,100.0,3377.9898207960305,48.55081947136082,3043 days 00:00:00,503,91.95155822948345,32.09749423283118,-24.143188727718385,4.105128593423707,-2.940580258205476,16 days 01:21:57.073170731,8 days 09:20:18.677042801,10.721503820453506,0.36521530704621724,0.1320742623829807,1.0727121542687779,-0.06295119473398508,9.830326862624606,1.2277241548517237,0.8737403675163012,-0.021505299972332196,,,0.0002707204884786798,0.06822156309662732,5.4848679799175795,0.043843746706421216,0.22481167221656387,0,504,15900.674603174602,,,,
