Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Profit Factor,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Expectancy,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Sharpe Ratio,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Calmar Ratio,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Omega Ratio,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Sortino Ratio,23,26,VTRS,EMA,0,false,false,None,1,139,0.7793661603308665,34.05797101449276,1.075847646464886,2.1837773414200097,0.42201762249931335,-0.5933816014324543,43 days 06:36:31.304347825,0.008334941153771947,0.25535823637477034,0.5088793631353337,0.5576455305401984,0,11431,11432 days 00:00:00,1000.0,3225.4547982509225,222.5454798250923,547.3079442767123,100.0,1229.6075265522768,86.8030038944338,2577 days 00:00:00,138,172.88444903712343,96.13211168714726,-30.938454879282634,20.470408709323134,-7.260966332112373,86 days 05:37:01.276595744,21 days 02:06:35.604395604,14.873698182708694,0.3116307700289704,0.04388990522117794,1.0755502871498226,-4.282866518727693,124.76127982792022,1.1270598434321983,0.9542974079126877,-0.025397654742459662,,,0.000334997387957095,0.08441934176518795,2.2254547982509107,0.026150514779164746,0.32602266307617456,0,139,16556.805555555555,,,,
Most Total Fees Paid,7,32,VTRS,EMA,0,false,false,None,1,218,0.6574296691555602,30.87557603686636,1.034332018848513,1.2571645292331488,0.3881511284743198,-0.7468444266938656,27 days 18:01:39.539170507,0.013106392973684874,0.40048989589712186,0.7991426821800367,0.503481691438138,0,11431,11432 days 00:00:00,1000.0,2385.54056408373,138.55405640837296,547.3079442767123,100.0,1910.8644533701943,90.25782965172536,2834 days 00:00:00,217,219.80671936226054,113.2666943073273,-29.234961761474153,16.388100886435268,-5.501320376983798,62 days 05:22:23.283582090,12 days 08:28:48,5.372045367380025,0.2866176922836691,0.03118602235439121,1.068742215450634,-4.325294474495661,126.04577399369344,1.1482166719820261,0.930784442979565,-0.025511447112274512,,,0.00030687837888185884,0.07733335147822842,1.3855405640837328,0.01934991743864467,0.32472071828269894,0,218,16556.805555555555,,,,
Most Worst Trade [%],15,17,VTRS,EMA,0,false,false,None,1,214,0.6640372930781699,33.33333333333333,1.0221348292434267,1.1773783419052366,0.3479048273018542,-0.8833547825681086,28 days 07:46:28.732394365,0.012864800476474092,0.3931414574402939,0.7844458052663809,0.46287623729526134,0,11431,11432 days 00:00:00,1000.0,1638.408541623586,63.840854162358596,547.3079442767123,100.0,1256.841406401585,90.61409823050029,3232 days 00:00:00,213,121.14598392186758,121.62916136668889,-28.17199948553089,15.84452303977387,-6.156194007029077,58 days 13:10:59.154929578,13 days 05:04:13.521126760,2.4284627122146105,0.25676721078669595,0.017534276204568,1.0611458314608038,-4.2069978275232165,123.03852510150723,1.146594608949848,0.9254760341431385,-0.025776055071725996,,,0.00027677040226085307,0.06974614136973498,0.638408541623595,0.0109428187895102,0.3269089299785358,0,214,16556.805555555555,,,,
Mean Total Fees Paid,7,87,VTRS,EMA,0,false,false,None,1,137,0.685941815732594,27.205882352941174,1.0013961265168008,1.4264025732830143,0.29524497814732104,-0.9981032818458602,44 days 08:07:03.529411763,0.008214144905166556,0.2516840171463564,0.5015309246785058,0.3590027297117691,0,11431,11432 days 00:00:00,1000.0,1010.3808891381461,1.038088913814613,547.3079442767123,100.0,439.4468797802607,81.2438196840832,3854 days 00:00:00,136,-3.173730944282056,121.90006351472465,-30.938454879282624,22.38624476156437,-6.407073800115066,108 days 10:22:42.162162162,20 days 09:12:43.636363636,0.0996663241354554,0.21995629547910764,0.00040592142909758413,1.053236945620786,-4.47367462450947,125.84328698102354,1.11752789023678,0.9424703891708968,-0.02541421082770641,,,0.00023860705216391815,0.06012897714530738,0.010380889138148497,0.0002276762979396274,0.3289982450308723,0,137,16556.805555555555,,,,
