Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Worst Trade [%],24,28,CDW,SMA,0,false,false,None,1,81,1.1897910117918522,55.00000000000001,1.8304495845892004,1.693188958864312,1.0789152360445544,-0.7450490277249491,22 days 18:53:59.999999999,0.01819264713844821,0.5602766798418972,1.1136363636363635,0.9486542882174555,0,3036,3037 days 00:00:00,1000.0,3254.7269088964895,225.47269088964893,884.3766661395598,100.0,334.5131679423521,23.210765237133653,491 days 00:00:00,80,19.08622914993657,25.50335937913025,-8.687611129385838,6.000070432042241,-3.5707772861309355,30 days 04:21:49.090909091,13 days 18:00:00,27.945508496831927,0.7451082399682568,0.6565118648341164,1.149890135507891,-0.034852908600463695,7.729906993841715,1.0976763419450957,1.0475675675675675,-0.018404578595686696,,,0.0004574547488687562,0.11527859671492657,2.254726908896489,0.10287610226521826,0.18619819937594362,0,81,4397.380952380952,,,,
Least Max Drawdown [%],24,25,CDW,SMA,0,false,false,None,1,161,1.064844599916781,50.0,1.56796915239845,0.8207571495650468,1.052489872636072,-0.7551179083645214,11 days 07:57:00,0.03638529427689642,1.1136363636363635,2.2203557312252964,0.9140250074701656,0,3036,3037 days 00:00:00,1000.0,3165.6800779786668,216.56800779786667,884.3766661395598,100.0,633.6373098795901,21.87106230059455,415 days 00:00:00,160,11.55432658659447,17.10337735195207,-8.927845600798864,4.024675872843635,-2.3831615737135414,14 days 03:18:00,8 days 12:36:00,13.463285946200465,0.7267469496073963,0.679188860504999,1.145981537490143,-0.04655645412195177,7.940965684309197,1.1790955550853164,0.9719157472417251,-0.018404578595686703,,,0.0004492868711766663,0.11322029153651991,2.1656800779786556,0.10034041030661611,0.1874939303566613,0,161,4397.380952380952,,,,
Most Profit Factor,20,73,CDW,SMA,0,false,false,None,1,22,0.5207702232793013,57.14285714285714,2.701675606133184,6.777451237724101,0.9951685228197287,-0.7582284805898547,94 days 13:42:51.428571428,0.004775569873842656,0.15217391304347824,0.29743083003952564,1.0313512753058414,0,3036,3037 days 00:00:00,1000.0,3138.1709030344023,213.81709030344024,884.3766661395598,100.0,107.9769711652144,35.02371375236501,610 days 00:00:00,21,-128.38736269372293,43.12441634807805,-14.764139070281148,15.436251413453048,-4.7676156632478275,130 days 00:00:00,47 days 08:00:00,107.93134598705356,0.7036918736835541,0.420691223225175,1.133311037657734,-0.4073690605933117,7.691694233589353,0.9963518624426404,1.1374606505771248,-0.019640232737011196,,,0.00045228197426654327,0.1139750575151689,2.138170903034404,0.0995438293090114,0.1949276495612922,0,22,4397.380952380952,,,,
Least Win Rate [%],6,88,CDW,SMA,0,false,false,None,1,37,0.4238707732274974,33.33333333333333,1.6253063545033624,3.7156108525302316,0.8450913849493076,-0.8194127609837091,56 days 15:19:59.999999999,0.008186691212301695,0.2559288537549407,0.5049407114624506,0.9509320264874801,0,3036,3037 days 00:00:00,1000.0,2597.071403885752,159.7071403885752,884.3766661395598,100.0,181.13321811243063,42.74368387322491,975 days 00:00:00,36,-117.46388104632479,45.65879086663991,-12.023674216388576,19.57505670207924,-4.21411207224427,143 days 16:00:00,13 days 03:00:00,47.62598013700212,0.5991393429848361,0.2843444559174691,1.1110751796579905,-0.37246821101440425,7.45559454005716,1.018233293619357,1.0911793855302279,-0.02051400867026572,,,0.0003931238648604304,0.09906721394482845,1.597071403885757,0.08241168744354921,0.19899779881650795,0,37,4397.380952380952,,,,
Mean Calmar Ratio,6,88,CDW,SMA,0,false,false,None,1,37,0.4238707732274974,33.33333333333333,1.6253063545033624,3.7156108525302316,0.8450913849493076,-0.8194127609837091,56 days 15:19:59.999999999,0.008186691212301695,0.2559288537549407,0.5049407114624506,0.9509320264874801,0,3036,3037 days 00:00:00,1000.0,2597.071403885752,159.7071403885752,884.3766661395598,100.0,181.13321811243063,42.74368387322491,975 days 00:00:00,36,-117.46388104632479,45.65879086663991,-12.023674216388576,19.57505670207924,-4.21411207224427,143 days 16:00:00,13 days 03:00:00,47.62598013700212,0.5991393429848361,0.2843444559174691,1.1110751796579905,-0.37246821101440425,7.45559454005716,1.018233293619357,1.0911793855302279,-0.02051400867026572,,,0.0003931238648604304,0.09906721394482845,1.597071403885757,0.08241168744354921,0.19899779881650795,0,37,4397.380952380952,,,,
Mean Expectancy,9,48,CDW,SMA,0,false,false,None,0,40,0.6958732349135777,55.00000000000001,1.6430277576753143,2.789716408383596,0.8573745495454188,-0.8267328004868127,48 days 04:47:59.999999999,0.009096323569224105,0.27667984189723316,0.5533596837944663,0.7718582948096905,0,3036,3037 days 00:00:00,1000.0,2532.3346825681047,153.23346825681045,884.3766661395598,100.0,181.99129396411084,36.436630217204396,544 days 00:00:00,40,0.0,35.84183073889456,-12.63000724299822,9.036910189343509,-4.845742657234076,71 days 02:10:54.545454546,20 days 05:20:00,38.308367064202635,0.5994122711252665,0.32423948647429945,1.1157019730831854,-0.09321757556604489,7.105241158323335,1.0384525783098668,1.0743889479277366,-0.019313342606805377,,,0.00037900403985664886,0.09550901804387552,1.5323346825681115,0.08014688592906238,0.19176304281008094,0,40,4397.380952380952,,,,
Mean Max Drawdown [%],66,80,CDW,SMA,0,false,false,None,1,27,0.4432076283191831,53.84615384615385,1.8119555614825305,4.364854277022642,0.7910694847033761,-0.8305045693553403,78 days 02:46:09.230769230,0.005912610319995668,0.1867588932806324,0.366600790513834,0.8151753541079835,0,3036,3037 days 00:00:00,1000.0,2498.978038794131,149.8978038794131,884.3766661395598,100.0,115.46679745816832,38.29469511866653,1072 days 00:00:00,26,46.60930572904863,40.21121575432529,-18.7851536597339,13.08651391102757,-5.810415295983105,103 days 18:51:25.714285715,48 days 04:00:00,55.860335887118566,0.564820375396126,0.3038579239515608,1.1080735120783718,-0.4492413329168807,12.312916921889304,1.002786084270187,1.1049949031600406,-0.020423150326718997,,,0.00038823366397417846,0.09783488332149297,1.4989780387941307,0.0789591030375203,0.20846326625701622,0,27,4397.380952380952,,,,
Most Avg Losing Trade Duration,66,87,CDW,SMA,0,false,false,None,1,20,0.4723622827687564,57.89473684210527,2.14490338634421,5.828327738490703,0.7641771375999398,-0.8370558871503957,107 days 16:25:15.789473683,0.00432075369538145,0.13833992094861658,0.26976284584980237,0.8062903986054331,0,3036,3037 days 00:00:00,1000.0,2441.039712890012,144.1039712890012,884.3766661395598,100.0,81.07574286033767,39.48174964752731,1400 days 00:00:00,19,-29.60126113941942,39.21136889570656,-12.301002212747399,14.637597348931253,-6.284417975865056,119 days 13:05:27.272727272,91 days 09:00:00,77.4021565278648,0.5512562307580362,0.28676181697300857,1.106403068695394,-0.6706282433280789,14.02316491513223,0.9907935821406054,1.1166837256908906,-0.020339661727969548,,,0.00038221769665126274,0.09631885955611821,1.4410397128900247,0.07686100644950988,0.21028291192306992,0,20,4397.380952380952,,,,
Median Win Rate [%],52,89,CDW,SMA,0,false,false,None,1,18,0.3179241743105105,52.94117647058824,1.865058654112371,7.1198192867763215,0.7705973892860192,-0.8388796195907486,120 days 02:49:24.705882352,0.0038659375169202447,0.12450592885375493,0.24209486166007904,0.8864597135709649,0,3036,3037 days 00:00:00,1000.0,2424.9110487347143,142.49110487347144,884.3766661395598,100.0,73.96678367811951,35.50870112942471,975 days 00:00:00,17,10.864232951747454,74.5373105690696,-13.839074165579515,20.70009172840901,-8.157987210060453,173 days 02:40:00,60 days 12:00:00,83.17922445782155,0.5543799866335364,0.3163506390176633,1.1048727868489991,-0.5508018867707835,11.728920226157776,0.972288052427121,1.1363636363636362,-0.02053404117824589,,,0.00037618865610461314,0.0947995413383625,1.4249110487347125,0.07626882031536164,0.20579975542450485,0,18,4397.380952380952,,,,
Most Best Trade [%],52,89,CDW,SMA,0,false,false,None,1,18,0.3179241743105105,52.94117647058824,1.865058654112371,7.1198192867763215,0.7705973892860192,-0.8388796195907486,120 days 02:49:24.705882352,0.0038659375169202447,0.12450592885375493,0.24209486166007904,0.8864597135709649,0,3036,3037 days 00:00:00,1000.0,2424.9110487347143,142.49110487347144,884.3766661395598,100.0,73.96678367811951,35.50870112942471,975 days 00:00:00,17,10.864232951747454,74.5373105690696,-13.839074165579515,20.70009172840901,-8.157987210060453,173 days 02:40:00,60 days 12:00:00,83.17922445782155,0.5543799866335364,0.3163506390176633,1.1048727868489991,-0.5508018867707835,11.728920226157776,0.972288052427121,1.1363636363636362,-0.02053404117824589,,,0.00037618865610461314,0.0947995413383625,1.4249110487347125,0.07626882031536164,0.20579975542450485,0,18,4397.380952380952,,,,
Median Best Trade [%],10,51,CDW,SMA,0,false,false,None,0,37,0.6632874528930169,59.45945945945946,1.6519645227865765,2.83242840200184,0.8003417372583377,-0.844470066031435,52 days 12:58:22.702702703,0.008414099301532297,0.2559288537549407,0.5118577075098814,0.7249001542672693,0,3036,3037 days 00:00:00,1000.0,2375.4704448802536,137.54704448802534,884.3766661395598,100.0,152.77787171077196,34.582574742918425,619 days 00:00:00,37,0.0,35.21988618306416,-15.90433365895285,8.802672082334864,-5.923928995819929,72 days 13:05:27.272727273,23 days 04:48:00,37.174876888655504,0.5630517405255475,0.3168693706024355,1.1075523328217287,-0.13675270594903785,6.891068194564302,1.0219391877210249,1.0837751855779427,-0.019640232737011192,,,0.00035934177415081425,0.09055412708600519,1.375470444880238,0.07443076420588213,0.19355576223969728,0,37,4397.380952380952,,,,
Median Calmar Ratio,20,61,CDW,SMA,0,false,false,None,1,30,0.500807419020662,58.620689655172406,1.6649813202075638,3.7056980936031367,0.7689476545887789,-0.8503895433504783,66 days 23:10:20.689655172,0.006594834587687477,0.2075098814229249,0.40810276679841895,0.7689689719927457,0,3036,3037 days 00:00:00,1000.0,2323.119968713211,132.31199687132113,884.3766661395598,100.0,132.70694899101733,40.58781570301244,975 days 00:00:00,29,-100.05771049549458,33.894955914698876,-13.736460327499877,11.229481897779921,-6.9529956289806405,97 days 01:24:42.352941177,24 days 08:00:00,49.07509238650705,0.5469925525660305,0.26267449478140315,1.1039623690620326,-0.37263863354013455,8.501436330966577,0.9970258432839444,1.1072555205047316,-0.019640232737011223,,,0.0003544796121179617,0.08932886225372635,1.3231199687132156,0.07244588657375073,0.1965425340063042,0,30,4397.380952380952,,,,
Mean Total Return [%],6,86,CDW,SMA,0,false,false,None,1,41,0.5148187938913387,40.0,1.522559293397235,2.8899434331076237,0.7580928322763669,-0.8538573029157958,50 days 15:00:00,0.009096323569224105,0.283596837944664,0.5602766798418972,0.8195788194682687,0,3036,3037 days 00:00:00,1000.0,2292.4519122797215,129.24519122797216,884.3766661395598,100.0,174.7636849603186,41.44632848650798,975 days 00:00:00,40,-103.68613597821968,45.65879086663991,-12.02367421638857,14.11488988149724,-4.593354199152121,107 days 04:30:00,12 days 22:00:00,34.90345120644852,0.5389942910580554,0.2529725264598768,1.0996555071401684,-0.3842158202479163,7.618399134872896,1.0189468460656603,1.0792079207920795,-0.020457795953896865,,,0.0003507465585164314,0.08838813274614071,1.2924519122797218,0.07126396452422101,0.19735855461001525,0,41,4397.380952380952,,,,
Most Avg Winning Trade [%],47,86,CDW,SMA,0,false,false,None,1,20,0.2954852687243278,36.84210526315789,1.6970990041649485,5.523680109222481,0.7289058422027035,-0.8574020033421004,106 days 21:28:25.263157894,0.00432075369538145,0.13833992094861658,0.26976284584980237,0.7641454696552838,0,3036,3037 days 00:00:00,1000.0,2261.1034088249335,126.11034088249333,884.3766661395598,100.0,73.99579902922515,41.06234009583632,975 days 00:00:00,19,123.27969770236496,61.39999988544454,-13.957001173591015,25.263607266816912,-5.99127739937427,198 days 00:00:00,53 days 18:00:00,59.885458480135185,0.5211033173701167,0.250889282465677,1.0983021104490494,-0.45175066407221803,11.507053350119232,0.9785056382735796,1.1224279835390945,-0.020604243769197367,,,0.0003525974564098835,0.08885455901529063,1.2611034088249329,0.0700407370437992,0.20521166295345647,0,20,4397.380952380952,,,,
Mean Omega Ratio,47,86,CDW,SMA,0,false,false,None,1,20,0.2954852687243278,36.84210526315789,1.6970990041649485,5.523680109222481,0.7289058422027035,-0.8574020033421004,106 days 21:28:25.263157894,0.00432075369538145,0.13833992094861658,0.26976284584980237,0.7641454696552838,0,3036,3037 days 00:00:00,1000.0,2261.1034088249335,126.11034088249333,884.3766661395598,100.0,73.99579902922515,41.06234009583632,975 days 00:00:00,19,123.27969770236496,61.39999988544454,-13.957001173591015,25.263607266816912,-5.99127739937427,198 days 00:00:00,53 days 18:00:00,59.885458480135185,0.5211033173701167,0.250889282465677,1.0983021104490494,-0.45175066407221803,11.507053350119232,0.9785056382735796,1.1224279835390945,-0.020604243769197367,,,0.0003525974564098835,0.08885455901529063,1.2611034088249329,0.0700407370437992,0.20521166295345647,0,20,4397.380952380952,,,,
Most Total Trades,12,18,CDW,SMA,0,false,false,None,0,99,0.9330256846273955,46.464646464646464,1.343657849949407,1.0024113387924636,0.7846758641896191,-0.8590184101072321,17 days 13:19:59.999999998,0.02251340083382966,0.6847826086956521,1.3695652173913042,0.6864338515644043,0,3036,3037 days 00:00:00,1000.0,2246.8082845642075,124.68082845642073,884.3766661395598,100.0,375.81574927723074,38.21806330055809,975 days 00:00:00,99,0.0,21.32428324396424,-10.448025627568008,5.873786394535549,-3.2255745586449316,24 days 06:46:57.391304348,11 days 17:12:27.169811320,12.594023076406131,0.5418287984499092,0.26736196080258284,1.1109009129955822,0.05061959719845992,8.343682016510797,1.1318148836721325,0.9815217391304348,-0.01849992578713511,,,0.00033728012138045985,0.08499459058787588,1.2468082845642132,0.06947776636476788,0.18878842523549147,0,99,4397.380952380952,,,,
Mean Avg Losing Trade [%],68,77,CDW,SMA,0,false,false,None,1,32,0.45502788222970536,51.61290322580645,1.5966552860406698,3.1021417710238413,0.7037222010471152,-0.863656286656485,65 days 08:30:58.064516128,0.007049650766148682,0.22134387351778653,0.4357707509881423,0.6866400757997434,0,3036,3037 days 00:00:00,1000.0,2205.7919865582558,120.57919865582558,884.3766661395598,100.0,121.61856031600371,34.17174275438156,1072 days 00:00:00,31,122.46197284711388,40.56790106733341,-16.947346988898772,11.159208832079525,-5.492063094102222,85 days 00:00:00,44 days 09:36:00,34.94612947455295,0.5090763762568864,0.2918865584454135,1.0960065892227222,-0.715881392267193,10.686168590561671,0.9997768055109308,1.0962512664640323,-0.020457795953896674,,,0.0003447878436714103,0.0868865366051954,1.2057919865582565,0.06784403511539794,0.20540721956057872,0,32,4397.380952380952,,,,
Mean Sharpe Ratio,68,77,CDW,SMA,0,false,false,None,1,32,0.45502788222970536,51.61290322580645,1.5966552860406698,3.1021417710238413,0.7037222010471152,-0.863656286656485,65 days 08:30:58.064516128,0.007049650766148682,0.22134387351778653,0.4357707509881423,0.6866400757997434,0,3036,3037 days 00:00:00,1000.0,2205.7919865582558,120.57919865582558,884.3766661395598,100.0,121.61856031600371,34.17174275438156,1072 days 00:00:00,31,122.46197284711388,40.56790106733341,-16.947346988898772,11.159208832079525,-5.492063094102222,85 days 00:00:00,44 days 09:36:00,34.94612947455295,0.5090763762568864,0.2918865584454135,1.0960065892227222,-0.715881392267193,10.686168590561671,0.9997768055109308,1.0962512664640323,-0.020457795953896674,,,0.0003447878436714103,0.0868865366051954,1.2057919865582565,0.06784403511539794,0.20540721956057872,0,32,4397.380952380952,,,,
Median Sortino Ratio,68,77,CDW,SMA,0,false,false,None,1,32,0.45502788222970536,51.61290322580645,1.5966552860406698,3.1021417710238413,0.7037222010471152,-0.863656286656485,65 days 08:30:58.064516128,0.007049650766148682,0.22134387351778653,0.4357707509881423,0.6866400757997434,0,3036,3037 days 00:00:00,1000.0,2205.7919865582558,120.57919865582558,884.3766661395598,100.0,121.61856031600371,34.17174275438156,1072 days 00:00:00,31,122.46197284711388,40.56790106733341,-16.947346988898772,11.159208832079525,-5.492063094102222,85 days 00:00:00,44 days 09:36:00,34.94612947455295,0.5090763762568864,0.2918865584454135,1.0960065892227222,-0.715881392267193,10.686168590561671,0.9997768055109308,1.0962512664640323,-0.020457795953896674,,,0.0003447878436714103,0.0868865366051954,1.2057919865582565,0.06784403511539794,0.20540721956057872,0,32,4397.380952380952,,,,
Median Omega Ratio,33,77,CDW,SMA,0,false,false,None,1,20,0.37616146873444656,47.368421052631575,2.0442910890193344,5.188424237263332,0.7166600540013226,-0.8670798114931905,105 days 11:22:06.315789474,0.00432075369538145,0.13833992094861658,0.26976284584980237,0.7177661988308957,0,3036,3037 days 00:00:00,1000.0,2175.5151317429404,117.55151317429404,884.3766661395598,100.0,67.58286906893369,30.09475466942933,610 days 00:00:00,19,3.484592438798245,36.20761529916163,-19.353486808946343,17.286620166086923,-5.699952098677898,157 days 16:00:00,58 days 12:00:00,61.685817858112685,0.5099944541894169,0.32536391941048554,1.0948250802441606,-0.37752210189157664,7.274878328169481,0.9870707083724058,1.109165808444902,-0.020576992629020827,,,0.00033493881742157456,0.08440458199023679,1.1755151317429418,0.06662009959878157,0.19918046032652406,0,20,4397.380952380952,,,,
