Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
SUI20947-USD,MACD,24,45,18,false,false,None,0,91,1.0365289477631483,53.84615384615385,1.443652142240471,0.4382757029309601,0.7790506722637832,-0.917197470086496,0 days 23:59:59.999999999,0.02079049577336075,0.6237148732008224,1.2474297464016448,0.27335907448058505,0,4377,4378 days 00:00:00,1000.0,1433.5499686833075,43.354996868330744,523.5950750975801,100.0,227.45463673931835,23.047043111304525,2337 days 00:00:00,91,0.0,8.566400007966967,-5.1723465914805855,2.3625527826012287,-1.8067142233510198,1 days 00:00:00,1 days 00:00:00,4.76428537014624,0.4090267880041885,0.13225937452597075,1.4935033332558667,8.50120211816082,202.27242643043894,3.942848799795489,0.37878787878787884,0.0,,,0.00009111964338923751,0.022962150134087853,0.43354996868330553,0.020947019700974456,0.06756269460725382,0,91,4377,,,,
SUI20947-USD,MACD,28,33,20,false,false,None,0,91,1.0297748482895248,50.54945054945055,1.5948415443297401,0.5385238557883225,0.9895469545810613,-0.8917468882084373,0 days 23:59:59.999999999,0.02079049577336075,0.6237148732008224,1.2474297464016448,0.33588533842863155,0,4377,4378 days 00:00:00,1000.0,1566.8079619804998,56.68079619805,523.5950750975801,100.0,223.14150216283053,23.097531061349848,1788 days 00:00:00,91,0.0,8.566400007967,-4.621800541884761,2.726285611512205,-1.697854827840535,1 days 00:00:00,1 days 00:00:00,6.228658922862648,0.48756001428214035,0.1651549893552959,1.604701394581797,8.965937883898954,186.91133565965555,4.6092486865647375,0.34814814814814815,0.0,,,0.0001119569707305352,0.028213156624094873,0.5668079619804987,0.02618393405416075,0.06964176359512822,0,91,4377,,,,
SUI20947-USD,MACD,32,47,20,false,false,None,0,73,1.0193750848163379,54.794520547945204,1.5074137357130297,0.4298987703978423,0.7262133943078759,-0.9356730534988928,0 days 23:59:59.999999999,0.01667809001599269,0.5003427004797807,1.0006854009595614,0.21509671171379363,0,4377,4378 days 00:00:00,1000.0,1336.8127238404518,33.68127238404517,523.5950750975801,100.0,169.37537151023975,9.163726436137539,930 days 00:00:00,73,0.0,7.0043331377452045,-5.443633993718905,2.1728090581976756,-1.682719760268622,1 days 00:00:00,1 days 00:00:00,4.613872929321248,0.4148427099577615,0.2673254690678658,1.5269096245480358,5.400643808210272,192.50010080300265,3.910378306769358,0.3904761904761905,0.0,,,0.00007169918443658114,0.018068194478018447,0.3368127238404506,0.01684952208315016,0.052417639019201906,0,73,4377,,,,
SUI20947-USD,MACD,33,48,19,false,false,None,0,72,1.0157515551403578,55.55555555555556,1.4588714873887667,0.37449400427141,0.6433705151699739,-0.9463632559896378,1 days 00:00:00,0.01644962302947224,0.4934886908841672,0.9869773817683344,0.18480855591186784,0,4377,4378 days 00:00:00,1000.0,1280.8393500809527,28.083935008095274,523.5950750975801,100.0,159.38040625945902,13.369060965028359,1077 days 00:00:00,72,0.0,7.004333137745208,-5.443633993718917,2.047144119581049,-1.716318639865639,1 days 00:00:00,1 days 00:00:00,3.9005465289021206,0.36748374417466756,0.15595793812952863,1.4573940125961262,5.961729760952757,202.46719908108065,3.6612581292049007,0.39805825242718446,0.0,,,0.00006160521040368736,0.015524513021729214,0.2808393500809525,0.014349103455591594,0.050842396731738876,0,72,4377,,,,
SUI20947-USD,MACD,31,52,19,false,false,None,0,73,1.0029435575178607,54.794520547945204,1.4540059600341864,0.3816878749488053,0.6478457197912983,-0.9444950061119947,0 days 23:59:59.999999999,0.01667809001599269,0.5003427004797807,1.0006854009595614,0.19097474209227408,0,4377,4378 days 00:00:00,1000.0,1290.6214144308087,29.062141443080876,523.5950750975801,100.0,158.4255269619408,10.67942164395914,999 days 00:00:00,73,0.0,7.004333137745195,-5.443633993718907,2.168997191978518,-1.7847476608447856,1 days 00:00:00,1 days 00:00:00,3.981115266175456,0.36834703543351816,0.20130163210480503,1.4431671537226098,5.87013459616053,186.26864524397368,3.824392957364917,0.3773584905660377,0.0,,,0.00006366036450104058,0.016042411854262226,0.2906214144308086,0.014793417495139183,0.052415368655016586,0,73,4377,,,,
SUI20947-USD,MACD,26,27,10,false,false,None,0,131,0.9771603704554438,49.61832061068702,1.250201815601285,0.34788016799055466,0.7066523365839583,-0.908384485246202,0 days 23:59:59.999999999,0.02992917523417866,0.8978752570253598,1.7957505140507195,0.3123529952485446,0,4377,4378 days 00:00:00,1000.0,1479.6943232761835,47.96943232761834,523.5950750975801,100.0,373.3267821295406,30.682399988632696,1407 days 00:00:00,131,0.0,12.640608803515759,-6.129784086658788,2.6751998827064125,-1.944177126805366,1 days 00:00:00,1 days 00:00:00,3.6617887272991094,0.36248385227831864,0.10822924829022151,1.337997675650865,8.619865748634533,185.09246486725476,3.894172339580874,0.3435897435897436,0.0,,,0.00010412377551358955,0.026239191429424567,0.4796943232761808,0.022810531013637503,0.0871180097404788,0,131,4377,,,,
SUI20947-USD,MACD,32,45,21,false,false,None,0,73,0.9681304078591122,53.42465753424658,1.4428614591063602,0.3828458749972251,0.6458211036958542,-0.9442446544904716,0 days 23:59:59.999999999,0.01667809001599269,0.5003427004797807,1.0006854009595614,0.19155413896365617,0,4377,4378 days 00:00:00,1000.0,1291.9322431915302,29.19322431915302,523.5950750975801,100.0,166.62346557903223,9.068143863881042,930 days 00:00:00,73,0.0,7.004333137745214,-5.443633993718899,2.1601486784492145,-1.6558249877859392,1 days 00:00:00,1 days 00:00:00,3.9990718245415184,0.3710013201116545,0.23802342880167596,1.4640465021095597,5.431378281007227,195.66424359853485,3.8797232305903346,0.3773584905660377,0.0,,,0.00006385345267722718,0.01609107007466125,0.29193224319152855,0.014852715728441046,0.05219821273605535,0,73,4377,,,,
