Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Least Max Drawdown [%],19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Median Worst Trade [%],19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Mean Profit Factor,19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Most Sharpe Ratio,19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Most Calmar Ratio,19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Most Omega Ratio,19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Most Sortino Ratio,19,20,PANW,SMA,0,false,false,None,0,191,1.198356139440098,56.02094240837696,1.4754628710648245,1.4283604686339681,1.2563228804593398,-0.6263463920408663,9 days 23:44:55.287958114,0.04032675631519417,1.226605504587156,2.453211009174312,1.7520348133611152,0,3270,3271 days 00:00:00,1000.0,9114.676717401613,811.4676717401613,2171.7110565915127,100.0,1880.6060953378174,35.15069465359658,658 days 00:00:00,191,0.0,38.71841852541636,-22.991999435424802,5.449894323751001,-3.6943076563365373,12 days 02:54:57.196261682,7 days 06:34:17.142857142,42.485218415715224,0.8871358652155931,0.7956008589058465,1.2004432561041871,-1.4929233515630997,38.979541198099014,1.2471531104273017,0.9625468164794008,-0.023976200426742946,,,0.0008459271102374886,0.21317363177984713,8.114676717401613,0.1856024857124956,0.2891941534771973,0,191,4736.309523809524,,,,
Median Avg Winning Trade [%],66,73,PANW,SMA,0,false,false,None,1,38,1.0617395718506786,67.56756756756756,3.9037222150038415,7.792859304101463,1.2014230930167014,-0.6577778373402853,55 days 20:45:24.324324324,0.007811989443257509,0.2440366972477064,0.481651376146789,1.9017436466889808,0,3270,3271 days 00:00:00,1000.0,8432.076544587615,743.2076544587616,2171.7110565915127,100.0,254.46605267873596,39.4404720931363,754 days 00:00:00,37,141.78186145792824,138.6339441758861,-16.010124112762625,14.789041585356271,-6.78252044851272,61 days 07:40:48,44 days 12:00:00,197.0349914359374,0.8281601810870604,0.6810059313675948,1.1739127218088408,-0.4788735150649155,24.288216196523532,1.0521114018358295,1.1157684630738525,-0.02771880271718754,,,0.0008432896857641924,0.21250900081257648,7.432076544587584,0.17851362658101189,0.308822650385874,0,38,4736.309523809524,,,,
Median Avg Losing Trade [%],66,73,PANW,SMA,0,false,false,None,1,38,1.0617395718506786,67.56756756756756,3.9037222150038415,7.792859304101463,1.2014230930167014,-0.6577778373402853,55 days 20:45:24.324324324,0.007811989443257509,0.2440366972477064,0.481651376146789,1.9017436466889808,0,3270,3271 days 00:00:00,1000.0,8432.076544587615,743.2076544587616,2171.7110565915127,100.0,254.46605267873596,39.4404720931363,754 days 00:00:00,37,141.78186145792824,138.6339441758861,-16.010124112762625,14.789041585356271,-6.78252044851272,61 days 07:40:48,44 days 12:00:00,197.0349914359374,0.8281601810870604,0.6810059313675948,1.1739127218088408,-0.4788735150649155,24.288216196523532,1.0521114018358295,1.1157684630738525,-0.02771880271718754,,,0.0008432896857641924,0.21250900081257648,7.432076544587584,0.17851362658101189,0.308822650385874,0,38,4736.309523809524,,,,
