Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Profit Factor,MSTR_BTC-USD,SMA,7,14,0,false,false,None,0,101,1.2161441454228825,44.554455445544555,1.6491732577885472,3.0010921261233308,1.1073283199487056,7.022750231345553,13 days 00:14:15.445544554,0.036942209217264085,1.1082662765179223,2.2165325530358446,3.3260091961059586,0,2734,2735 days 00:00:00,1000.0,6382.925984528171,538.2925984528172,-89.37654356829543,100.0,463.0240529894333,69.47440908883469,769 days 00:00:00,101,0.0,75.10688477569919,-21.828183190379324,15.3460839493506,-6.9189905889700105,19 days 19:44:00,7 days 12:51:25.714285714,53.29629687651658,0.7003602116410856,0.40397711836861583,1.1695380182004143,1.2599510567220364,17.04261637807586,1.2967753882877924,0.9018817204301075,-0.04429437451316391,,,0.0012269099942575138,0.3091813185528935,5.382925984528149,0.18624302427050043,0.5312977069407051,0,101,2734,,,,
Least Max Drawdown Duration,MSTR_BTC-USD,SMA,12,15,0,false,false,None,0,137,1.207500299756365,49.63503649635037,1.41636056912067,2.197985403290756,1.0776417505962095,6.550592518997669,9 days 14:53:25.839416057,0.050109729334308704,1.503291880029261,3.006583760058522,3.304213609189834,0,2734,2735 days 00:00:00,1000.0,5960.927741040498,496.0927741040498,-89.37654356829543,100.0,753.5283333378081,67.00013272874439,1006 days 00:00:00,137,0.0,87.31284634592939,-29.19110418675684,10.57349463946203,-6.05613964105195,12 days 15:52:56.470588235,6 days 14:57:23.478260869,36.21115139445618,0.6869486598988571,0.4015268571325764,1.1647203185105635,1.20422393414217,16.9492037666281,1.3092476573038447,0.8896103896103896,-0.04546124347003119,,,0.0011943420970927038,0.30097420846736134,4.960927741040495,0.1787904173723469,0.5272919755224003,0,137,2734,,,,
Most Total Return [%],MSTR_BTC-USD,SMA,10,12,0,false,false,None,0,179,1.1705055948007697,47.486033519553075,1.5502084969359453,1.8169246809350597,1.2136972829759194,9.676019449015643,7 days 08:58:59.664804468,0.06547183613752743,1.9641550841258228,3.9283101682516457,3.568721849532286,0,2734,2735 days 00:00:00,1000.0,8754.32630284325,775.432630284325,-89.37654356829543,100.0,1079.145261476772,58.72116707800762,775 days 00:00:00,179,0.0,59.60116749540251,-17.267782348569355,9.583377395476436,-5.205931497107674,9 days 15:48:42.352941176,5 days 07:24:15.319148936,43.320258675102,0.7670501549789137,0.5718713224846755,1.1881818591848585,1.247093338060833,17.444195339001492,1.4310602098123533,0.8302808302808301,-0.0427048120175443,,,0.0013383346418197619,0.33726032973858,7.754326302843271,0.2212804450289083,0.529160794813389,0,179,2734,,,,
Most Sharpe Ratio,MSTR_BTC-USD,SMA,10,12,0,false,false,None,0,179,1.1705055948007697,47.486033519553075,1.5502084969359453,1.8169246809350597,1.2136972829759194,9.676019449015643,7 days 08:58:59.664804468,0.06547183613752743,1.9641550841258228,3.9283101682516457,3.568721849532286,0,2734,2735 days 00:00:00,1000.0,8754.32630284325,775.432630284325,-89.37654356829543,100.0,1079.145261476772,58.72116707800762,775 days 00:00:00,179,0.0,59.60116749540251,-17.267782348569355,9.583377395476436,-5.205931497107674,9 days 15:48:42.352941176,5 days 07:24:15.319148936,43.320258675102,0.7670501549789137,0.5718713224846755,1.1881818591848585,1.247093338060833,17.444195339001492,1.4310602098123533,0.8302808302808301,-0.0427048120175443,,,0.0013383346418197619,0.33726032973858,7.754326302843271,0.2212804450289083,0.529160794813389,0,179,2734,,,,
Most Calmar Ratio,MSTR_BTC-USD,SMA,10,12,0,false,false,None,0,179,1.1705055948007697,47.486033519553075,1.5502084969359453,1.8169246809350597,1.2136972829759194,9.676019449015643,7 days 08:58:59.664804468,0.06547183613752743,1.9641550841258228,3.9283101682516457,3.568721849532286,0,2734,2735 days 00:00:00,1000.0,8754.32630284325,775.432630284325,-89.37654356829543,100.0,1079.145261476772,58.72116707800762,775 days 00:00:00,179,0.0,59.60116749540251,-17.267782348569355,9.583377395476436,-5.205931497107674,9 days 15:48:42.352941176,5 days 07:24:15.319148936,43.320258675102,0.7670501549789137,0.5718713224846755,1.1881818591848585,1.247093338060833,17.444195339001492,1.4310602098123533,0.8302808302808301,-0.0427048120175443,,,0.0013383346418197619,0.33726032973858,7.754326302843271,0.2212804450289083,0.529160794813389,0,179,2734,,,,
Most Omega Ratio,MSTR_BTC-USD,SMA,10,12,0,false,false,None,0,179,1.1705055948007697,47.486033519553075,1.5502084969359453,1.8169246809350597,1.2136972829759194,9.676019449015643,7 days 08:58:59.664804468,0.06547183613752743,1.9641550841258228,3.9283101682516457,3.568721849532286,0,2734,2735 days 00:00:00,1000.0,8754.32630284325,775.432630284325,-89.37654356829543,100.0,1079.145261476772,58.72116707800762,775 days 00:00:00,179,0.0,59.60116749540251,-17.267782348569355,9.583377395476436,-5.205931497107674,9 days 15:48:42.352941176,5 days 07:24:15.319148936,43.320258675102,0.7670501549789137,0.5718713224846755,1.1881818591848585,1.247093338060833,17.444195339001492,1.4310602098123533,0.8302808302808301,-0.0427048120175443,,,0.0013383346418197619,0.33726032973858,7.754326302843271,0.2212804450289083,0.529160794813389,0,179,2734,,,,
Most Sortino Ratio,MSTR_BTC-USD,SMA,10,12,0,false,false,None,0,179,1.1705055948007697,47.486033519553075,1.5502084969359453,1.8169246809350597,1.2136972829759194,9.676019449015643,7 days 08:58:59.664804468,0.06547183613752743,1.9641550841258228,3.9283101682516457,3.568721849532286,0,2734,2735 days 00:00:00,1000.0,8754.32630284325,775.432630284325,-89.37654356829543,100.0,1079.145261476772,58.72116707800762,775 days 00:00:00,179,0.0,59.60116749540251,-17.267782348569355,9.583377395476436,-5.205931497107674,9 days 15:48:42.352941176,5 days 07:24:15.319148936,43.320258675102,0.7670501549789137,0.5718713224846755,1.1881818591848585,1.247093338060833,17.444195339001492,1.4310602098123533,0.8302808302808301,-0.0427048120175443,,,0.0013383346418197619,0.33726032973858,7.754326302843271,0.2212804450289083,0.529160794813389,0,179,2734,,,,
Most Win Rate [%],MSTR_BTC-USD,SMA,47,50,0,true,false,None,1,68,1.129279375971129,59.70149253731343,1.0590804535020262,1.6100036269649767,0.48850735578589016,1.3143896978580074,18 days 02:08:57.313432835,0.024506217995610827,0.7461594732991953,1.48134601316752,1.2013194583059812,0,2734,2735 days 00:00:00,1000.0,1280.9906452802943,28.099064528029434,-89.37654356829543,100.0,191.56206822247756,77.2077379779521,1412 days 00:00:00,67,-1.2809906452800988,78.42832191848245,-38.33249720769372,9.964822036418216,-10.76750512778056,16 days 19:12:00,20 days 00:00:00,4.2130094914264475,0.32842982618472044,0.04351916307098582,1.0753193095675744,0.5503020974056617,11.427506087280488,1.170045643526217,0.9190404797601198,-0.04338458019471622,,,0.00048309884006692385,0.12174090769686481,0.2809906452802955,0.02307900058150847,0.4461080980219011,0,68,2734,,,,
Most Total Fees Paid,MSTR_BTC-USD,SMA,11,12,0,false,false,None,0,234,1.0754974630032013,47.43589743589743,1.326813882888629,1.2784063379310333,1.0770654154639128,6.645774185444806,5 days 15:04:36.923076921,0.08558888076079005,2.5676664228237014,5.135332845647403,3.282521028630524,0,2734,2735 days 00:00:00,1000.0,6045.997824621653,504.59978246216536,-89.37654356829543,100.0,1169.7432237366065,67.4176237104732,921 days 00:00:00,234,0.0,69.4575233408451,-18.870875722131004,8.225055978217819,-4.99052138623021,6 days 21:11:21.081081081,4 days 11:54:08.780487804,21.564093267613885,0.6904369360544174,0.40260343185131164,1.1671596870357472,1.1795968218529798,17.699742620748058,1.4833010371113153,0.7868663594470047,-0.04402246259769549,,,0.001196764197541002,0.3015845777803325,5.0459978246216695,0.18033050580555354,0.5256918866718937,0,234,2734,,,,
Most Expectancy,MSTR_BTC-USD,SMA,6,16,0,false,false,None,0,87,1.0558357265268674,37.93103448275862,1.6126315901061643,3.54080329295286,1.1335619158885655,7.551407502892717,15 days 09:55:51.724137930,0.03182150694952451,0.9546452084857351,1.9092904169714702,3.3802108978079604,0,2734,2735 days 00:00:00,1000.0,6855.421581159485,585.5421581159485,-89.37654356829543,100.0,505.6933675510456,65.85106805716822,821 days 00:00:00,87,0.0,67.98989145150686,-17.517758293154476,19.526179637987024,-6.228037806790239,26 days 10:10:54.545454545,8 days 16:26:40,67.3036963351664,0.7147486609064967,0.44482855201372373,1.171764804736655,1.2761224031382885,16.799008648087216,1.2817251383189798,0.9142091152815015,-0.044294374513163794,,,0.0012571474788636698,0.3168011646736448,5.855421581159461,0.19407416407037847,0.5334326338152633,0,87,2734,,,,
Least Avg Losing Trade Duration,MSTR_BTC-USD,SMA,7,17,0,false,false,None,0,81,1.0461072582025124,41.9753086419753,1.3350769754290661,3.239965834716658,0.9290019372261887,4.147003163771012,16 days 10:04:26.666666666,0.0296269202633504,0.888807607900512,1.777615215801024,2.8797062832338987,0,2734,2735 days 00:00:00,1000.0,3812.6826537634347,281.26826537634344,-89.37654356829543,100.0,334.22461360286815,69.73554095789478,944 days 00:00:00,81,0.0,81.20358559218866,-22.237062427566606,19.30739674556644,-8.3832820582385,25 days 07:03:31.764705882,10 days 00:00:00,34.72447720695601,0.5930803737935052,0.28041858948020826,1.1406143321009894,1.229414017315265,16.837781958849103,1.2366483305201277,0.9223433242506812,-0.044843735269429016,,,0.0010418926235668648,0.2625569411388499,2.812682653763434,0.13123797727325925,0.5327900593853332,0,81,2734,,,,
Mean Best Trade [%],MSTR_BTC-USD,EMA,7,8,0,false,false,None,0,103,0.9660576617808071,32.038834951456316,1.364488689320795,2.35789928208062,0.8873001456651117,3.691655667489622,12 days 18:10:29.126213591,0.03767373811265545,1.1302121433796635,2.260424286759327,2.664926401473707,0,2734,2735 days 00:00:00,1000.0,3405.7088003623553,240.57088003623554,-89.37654356829543,100.0,328.34996341712076,81.30387823926308,2155 days 00:00:00,103,0.0,72.7032065797859,-15.225247928470296,20.098366046497404,-6.005463621144438,26 days 10:10:54.545454545,6 days 07:32:34.285714285,23.356396120022893,0.5687279020984655,0.21853337666610007,1.1346266545772719,1.2083769042309522,17.4737964322781,1.2903597248133685,0.8793103448275864,-0.04418931173064281,,,0.000977543570150338,0.24634097967788515,2.40570880036236,0.1195333510534915,0.5212886757280208,0,103,2734,,,,
Mean Win Rate [%],MSTR_BTC-USD,SMA,9,20,0,false,false,None,0,75,0.8489539911592949,34.66666666666667,1.1415876691583864,2.6590586158801983,0.6924668164644994,2.040764060882683,17 days 13:45:35.999999999,0.0274323335771763,0.8229700073152889,1.6459400146305778,2.188325488562709,0,2734,2735 days 00:00:00,1000.0,1930.198944317972,93.0198944317972,-89.37654356829543,100.0,221.38520553839186,77.27922053160718,2329 days 00:00:00,75,0.0,80.03818120900485,-21.704844835467373,23.671681083285044,-8.490496162742785,28 days 00:55:23.076923077,12 days 00:29:23.265306122,12.402652590906342,0.4504895307671988,0.11869891762432112,1.1050366507614235,1.1209111133987057,16.932192887722618,1.202783520918731,0.9187327823691461,-0.04527356527794447,,,0.0007835417713783647,0.19745252638734792,0.9301989443179726,0.062466076248158586,0.527502052904414,0,75,2734,,,,
Least Max Drawdown [%],MSTR_BTC-USD,SMA,7,33,0,false,false,None,0,50,0.836357408612596,36.0,1.5498986340558378,4.23683393022269,0.8820043816728498,3.7412573031976653,25 days 08:09:36,0.018288222384784197,0.548646671543526,1.097293343087052,2.3245248336993543,0,2734,2735 days 00:00:00,1000.0,3450.0410279115417,245.00410279115417,-89.37654356829543,100.0,188.67076325257707,53.79581632845265,824 days 00:00:00,50,0.0,89.21121567654626,-18.016463628472025,24.010302906279822,-6.885742368809446,39 days 12:00:00,17 days 09:00:00,49.000820558230856,0.5709204252837451,0.33406038846241953,1.1368815708601359,1.1577003718249794,18.592906715767775,1.1772962171194599,0.9656716417910449,-0.04402781077737933,,,0.0009510568137751418,0.23966631707133573,2.4500410279115243,0.12086822320740609,0.5052165669159484,0,50,2734,,,,
Median Win Rate [%],MSTR_BTC-USD,SMA,6,31,0,false,false,None,0,60,0.8253690671698557,33.33333333333333,1.3431780513474754,3.0384803615557923,0.7595930892966569,2.6026602523914946,21 days 01:11:59.999999999,0.021945866861741038,0.6583760058522311,1.3167520117044622,2.0004625643015457,0,2734,2735 days 00:00:00,1000.0,2432.402338730438,143.24023387304376,-89.37654356829543,100.0,169.86913533315698,62.67559119540647,1008 days 00:00:00,60,0.0,60.69878878580566,-17.65446527107539,23.68447113652755,-7.284515025930083,35 days 19:12:00,13 days 16:12:00,23.873372312173956,0.494715050765589,0.20095266015698263,1.1180190417360942,1.1498818088707736,18.724781522540173,1.161086031017145,0.9629080118694364,-0.04416555555991188,,,0.0008275536743683288,0.20854352594081887,1.4324023387304399,0.08534770826322324,0.5073267367387387,0,60,2734,,,,
Most Avg Losing Trade [%],MSTR_BTC-USD,SMA,8,9,0,false,false,None,0,273,0.8229634931244985,42.49084249084249,1.0174242587540057,0.5033367651727434,0.5055196882799641,1.0980211537405147,4 days 19:36:15.824175822,0.09985369422092173,2.9956108266276518,5.9912216532553035,1.50780106319121,0,2734,2735 days 00:00:00,1000.0,1087.6079191790368,8.760791917903692,-89.37654356829543,100.0,358.8255927463139,82.70824247237908,2652 days 00:00:00,273,0.0,88.13139245079483,-21.93276860353234,7.597902614927472,-4.738508066493171,6 days 01:26:53.793103448,3 days 21:33:14.904458598,0.320908128860939,0.3278847059274785,0.013627064015778104,1.0755770195034318,1.2184994631584651,17.803332848859874,1.5521403758372625,0.6929637526652452,-0.0452735652779445,,,0.0005673434226203168,0.14297054250031982,0.08760791917903354,0.007767908910069732,0.5247731029330882,0,273,2734,,,,
