Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Avg Winning Trade Duration,AAVE-USD,MACD,5,23,10,false,false,None,0,88,1.5439320895050477,62.5,2.015335504718893,1.93606635466731,3.0970779934304904,-0.9944585728481358,1 days 00:00:00,0.049577464788732394,1.4873239436619718,2.9746478873239437,2.8795578458150413,0,1775,1776 days 00:00:00,1000.0,4543.402769838438,354.34027698384375,63943.86631332628,100.0,504.5009059291224,35.65754218789874,966 days 00:00:00,88,0.0,27.365793326395632,-11.883005020285871,5.210853661119935,-3.521912489420398,1 days 00:00:00,1 days 00:00:00,40.265940566345876,1.2002730282362615,1.0233710786697408,2.3991082724455066,9.752995675164712,157.57983078810202,5.140946298097511,0.4666666666666666,-0.0009990009990008776,,,0.000959361657767536,0.24175913775741908,3.5434027698384343,0.2395871559341185,0.24240915232194016,0,88,1775,,,,
Least Avg Winning Trade Duration,AAVE-USD,MACD,5,23,10,false,false,None,0,88,1.5439320895050477,62.5,2.015335504718893,1.93606635466731,3.0970779934304904,-0.9944585728481358,1 days 00:00:00,0.049577464788732394,1.4873239436619718,2.9746478873239437,2.8795578458150413,0,1775,1776 days 00:00:00,1000.0,4543.402769838438,354.34027698384375,63943.86631332628,100.0,504.5009059291224,35.65754218789874,966 days 00:00:00,88,0.0,27.365793326395632,-11.883005020285871,5.210853661119935,-3.521912489420398,1 days 00:00:00,1 days 00:00:00,40.265940566345876,1.2002730282362615,1.0233710786697408,2.3991082724455066,9.752995675164712,157.57983078810202,5.140946298097511,0.4666666666666666,-0.0009990009990008776,,,0.000959361657767536,0.24175913775741908,3.5434027698384343,0.2395871559341185,0.24240915232194016,0,88,1775,,,,
Most Avg Losing Trade Duration,AAVE-USD,MACD,5,23,10,false,false,None,0,88,1.5439320895050477,62.5,2.015335504718893,1.93606635466731,3.0970779934304904,-0.9944585728481358,1 days 00:00:00,0.049577464788732394,1.4873239436619718,2.9746478873239437,2.8795578458150413,0,1775,1776 days 00:00:00,1000.0,4543.402769838438,354.34027698384375,63943.86631332628,100.0,504.5009059291224,35.65754218789874,966 days 00:00:00,88,0.0,27.365793326395632,-11.883005020285871,5.210853661119935,-3.521912489420398,1 days 00:00:00,1 days 00:00:00,40.265940566345876,1.2002730282362615,1.0233710786697408,2.3991082724455066,9.752995675164712,157.57983078810202,5.140946298097511,0.4666666666666666,-0.0009990009990008776,,,0.000959361657767536,0.24175913775741908,3.5434027698384343,0.2395871559341185,0.24240915232194016,0,88,1775,,,,
Least Avg Losing Trade Duration,AAVE-USD,MACD,5,23,10,false,false,None,0,88,1.5439320895050477,62.5,2.015335504718893,1.93606635466731,3.0970779934304904,-0.9944585728481358,1 days 00:00:00,0.049577464788732394,1.4873239436619718,2.9746478873239437,2.8795578458150413,0,1775,1776 days 00:00:00,1000.0,4543.402769838438,354.34027698384375,63943.86631332628,100.0,504.5009059291224,35.65754218789874,966 days 00:00:00,88,0.0,27.365793326395632,-11.883005020285871,5.210853661119935,-3.521912489420398,1 days 00:00:00,1 days 00:00:00,40.265940566345876,1.2002730282362615,1.0233710786697408,2.3991082724455066,9.752995675164712,157.57983078810202,5.140946298097511,0.4666666666666666,-0.0009990009990008776,,,0.000959361657767536,0.24175913775741908,3.5434027698384343,0.2395871559341185,0.24240915232194016,0,88,1775,,,,
Most Total Return [%],AAVE-USD,MACD,7,8,17,false,false,None,0,94,1.5174144704146442,61.702127659574465,1.9839255867583578,1.912891773754868,3.1572760498449517,-0.9938126790582605,0 days 23:59:59.999999999,0.05295774647887324,1.5887323943661973,3.1774647887323946,3.0390731278809735,0,1775,1776 days 00:00:00,1000.0,4956.412231362312,395.6412231362312,63943.86631332628,100.0,587.2560205818085,34.87780976947901,974 days 00:00:00,94,0.0,27.365793326395632,-11.883005020285868,5.178928030071252,-3.3490555280881953,1 days 00:00:00,1 days 00:00:00,42.08949182300333,1.2450997370738162,1.1168557043254828,2.4223916435286137,9.253508949286584,148.3269672679367,5.296415627376119,0.4573643410852713,-0.0009990009990008756,,,0.001012506854405113,0.2551517273100885,3.9564122313623065,0.2549852467741991,0.2466269506031019,0,94,1775,,,,
Most Total Trades,AAVE-USD,MACD,6,10,15,false,false,None,0,99,1.3353356642735827,59.59595959595959,1.6043792425011496,1.5428817219532234,2.133442138309778,-0.9957840839342065,0 days 23:59:59.999999999,0.05577464788732395,1.6732394366197183,3.3464788732394366,2.5816105432118723,0,1775,1776 days 00:00:00,1000.0,3695.8197329930404,269.581973299304,63943.86631332628,100.0,539.0927813535202,37.52205595861482,1099 days 00:00:00,99,0.0,27.365793326395632,-19.21401261581683,5.134455993492763,-3.7546903285675963,1 days 00:00:00,1 days 00:00:00,27.230502353465027,1.0105946841602516,0.8213887768148972,1.9783040489924948,7.196291806587295,134.20169212635744,4.5500993126827325,0.43478260869565216,-0.0009990009990008945,,,0.0008601079987796124,0.21674721569246233,2.6958197329930353,0.20379783137711383,0.25812060814628424,0,99,1775,,,,
Most Max Drawdown Duration,AAVE-USD,MACD,5,14,18,false,false,None,0,83,1.3339308773707066,61.44578313253012,1.6596790656570513,1.231792377093014,1.8282271037316156,-0.9977154868278328,0 days 23:59:59.999999999,0.04676056338028169,1.4028169014084508,2.8056338028169017,1.727979165612172,0,1775,1776 days 00:00:00,1000.0,2460.806048720895,146.08060487208948,63943.86631332628,100.0,297.6655272258175,41.45330419885915,998 days 00:00:00,83,0.0,24.00984741273757,-11.883005020285866,4.282033554397868,-3.629529499236598,1 days 00:00:00,1 days 00:00:00,17.600072876155345,0.9164569048368025,0.49042822661581265,1.8429147634694905,6.990584465182324,137.7912937216714,4.040236212221576,0.456140350877193,-0.0009990009990008442,,,0.0005757154223367786,0.1450802864288682,1.460806048720896,0.1362939912468606,0.19052085354303064,0,83,1775,,,,
Least Total Trades,AAVE-USD,MACD,6,15,10,false,false,None,0,100,1.3093237352622502,59.0,1.584834913539735,1.4761458776962222,2.037451650167063,-0.9960803314115598,1 days 00:00:00,0.056338028169014086,1.6901408450704225,3.380281690140845,2.4948944411767133,0,1775,1776 days 00:00:00,1000.0,3506.387642117632,250.6387642117632,63943.86631332628,100.0,513.6904025776232,37.5220559586148,1099 days 00:00:00,100,0.0,27.36579332639564,-19.214012615816817,5.134455993492767,-3.7882516060110003,1 days 00:00:00,1 days 00:00:00,25.06387642117629,0.9739383183912065,0.7838905994198911,1.915368133383808,7.1243695415064865,132.7886329466632,4.469192311228883,0.4285714285714286,-0.000999000999000878,,,0.000831219469479799,0.20946730630890936,2.5063876421176268,0.1948439966658848,0.2588397410854016,0,100,1775,,,,
Least Max Drawdown Duration,AAVE-USD,MACD,5,22,12,false,false,None,0,86,1.2889711143906488,60.46511627906976,1.6151714263003183,1.1177304129178045,1.5799175722876089,-0.9979750261953761,0 days 23:59:59.999999999,0.048450704225352116,1.4535211267605634,2.907042253521127,1.624644769198837,0,1775,1776 days 00:00:00,1000.0,2294.8465425085315,129.48465425085314,63943.86631332628,100.0,267.5054653074393,40.93338095106505,1000 days 00:00:00,86,0.0,24.00984741273757,-11.883005020285855,4.341595638847448,-3.8128869914451786,1 days 00:00:00,1 days 00:00:00,15.056355145448027,0.8343809837303686,0.4547750701103179,1.7126552268059063,6.176424401538384,123.98354140263082,3.845395697922695,0.4453781512605042,-0.000999000999000865,,,0.0005412917056279426,0.13640550981824154,1.2948465425085285,0.12509195125020467,0.19674951812060987,0,86,1775,,,,
Least Worst Trade [%],AAVE-USD,MACD,8,18,5,false,false,None,0,109,1.1779830021391444,53.21100917431193,1.3936128331227007,1.173045254718455,1.6532048913875115,-0.9970908479767655,0 days 23:59:59.999999999,0.061408450704225355,1.8422535211267606,3.684507042253521,2.1610467509461118,0,1775,1776 days 00:00:00,1000.0,2860.224280588489,186.0224280588489,63943.86631332628,100.0,538.3620279041286,37.77125744672738,1062 days 00:00:00,109,0.0,27.36579332639564,-19.214012615816845,5.300587824208232,-3.521022765485605,1 days 00:00:00,1 days 00:00:00,17.066277803564127,0.8342823504918883,0.6382530009876065,1.6894925727720518,6.509786509491634,125.26096963609353,4.553039306284001,0.37106918238993714,-0.0009990009990009084,,,0.00072000462767568,0.18144116617427136,1.860224280588485,0.16080553992657864,0.26173929864825374,0,109,1775,,,,
