Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Least Max Drawdown [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Win Rate [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Median Best Trade [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Worst Trade [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Median Avg Winning Trade [%],MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Profit Factor,MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Expectancy,MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Sharpe Ratio,MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
Most Calmar Ratio,MSFT,SMA,4,5,0,false,false,None,1,42,0.9102183894224166,53.65853658536586,1.931088794950244,1.455386931865568,3.7501783641205564,-0.14070712977352612,4 days 22:49:45.365853657,0.07776606954689147,2.4230769230769234,4.788461538461539,3.526514488751184,0,364,365 days 00:00:00,1000.0,1767.365000252139,76.73650002521391,89.30191635942396,100.0,115.05682361183929,16.49190114224439,75 days 00:00:00,41,52.70435883863024,21.261432147129035,-6.097733735962836,5.155563316025407,-2.829027828740562,6 days 16:21:49.090909090,2 days 22:44:12.631578947,17.430747351549005,2.2312704093722084,4.652980839707552,1.477450629614396,0.5628432172770075,2.4383539555755847,1.5873436516518307,0.9307692307692308,-0.021941451762564654,,,0.001661760245445291,0.41876358185221335,0.7673650002521419,0.481687965888304,0.22587224150684876,0,42,527.2222222222222,,,,
