Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],GLD,SMA,70,76,0,false,false,None,0,65,1.5171488383753247,67.6923076923077,2.6842971289243254,2.8267897107829594,1.1096798636339344,-0.3535561490954956,47 days 18:49:50.769230769,0.008610267139057392,0.26189562547966233,0.5237912509593247,0.7403238594049769,0,5212,5213 days 00:00:00,1000.0,4913.475814800176,391.3475814800176,605.3852642150497,100.0,339.9194085356757,33.24041585061047,2245 days 00:00:00,65,0.0,47.208611815795834,-10.257291699118111,6.047234964820005,-3.920809869104183,54 days 12:00:00,33 days 17:08:34.285714286,60.20732022769501,0.7753243113935175,0.35473669918171774,1.1538733827758951,-0.30934163045771623,6.0375416536018705,1.0197020591973023,1.1315789473684212,-0.013384899977900282,,,0.00034073372632827006,0.08586489903472405,3.9134758148001794,0.07999615793825599,0.13328412441856646,0,65,7549.126984126984,,,,
Most Omega Ratio,GLD,SMA,44,49,0,false,false,None,0,80,1.4963850757689212,60.0,3.376448960434924,2.354551409227544,1.1406826845074935,-0.2799952010810729,37 days 14:06:00,0.01059725186345525,0.32233307751343054,0.6446661550268611,0.7589498018998991,0,5212,5213 days 00:00:00,1000.0,5358.802954296384,435.8802954296384,605.3852642150497,100.0,376.8465754536456,31.405619406407038,2001 days 00:00:00,80,0.0,34.89918205662267,-9.113655893469351,5.8219849049295584,-2.846598834325477,50 days 01:00:00,18 days 21:45:00,54.485036928704815,0.80024048027423,0.3971504132872185,1.1637179163850608,-0.36955947154207286,6.569075234215399,1.0216278167043427,1.1390820584144645,-0.01352351319572707,,,0.000358849353447528,0.09043003706877704,4.358802954296387,0.08453516351628276,0.13599982647923856,0,80,7549.126984126984,,,,
Most Sortino Ratio,GLD,SMA,79,80,0,false,false,None,1,127,1.3849797295848016,54.761904761904766,2.7096060092215937,1.3750852389452852,1.1602869188111185,-0.2735239746724759,24 days 00:45:42.857142856,0.01669067168494202,0.5117037605525709,1.019378357636224,0.7036362878486331,0,5212,5213 days 00:00:00,1000.0,5397.978805388023,439.7978805388023,605.3852642150497,100.0,642.5068808442762,32.70072052871669,2678 days 00:00:00,126,744.2222841323046,44.923526377270335,-7.259229885546226,3.7528359811385843,-1.5032446068676562,33 days 23:18:15.652173913,12 days 00:00:00,28.998067629013647,0.8104032134997828,0.38317598664817526,1.1607434671895238,-0.336790819023504,6.0048832950072875,1.0787681125334097,1.0759897828863347,-0.013384899977900211,,,0.00035944040658890007,0.09057898246040282,4.397978805388027,0.08491710859130541,0.1345155355378649,0,127,7549.126984126984,,,,
Mean Avg Losing Trade [%],GLD,SMA,65,71,0,false,false,None,1,69,1.3829114294707328,60.29411764705882,2.495100639186824,2.358871516141817,0.9887457321635007,-0.4906757441124511,45 days 04:56:28.235294117,0.009007664083936964,0.27801227935533385,0.5519953952417498,0.6557952469089587,0,5212,5213 days 00:00:00,1000.0,4083.373992216174,308.3373992216174,605.3852642150497,100.0,293.43793907834663,35.778142712442005,2892 days 00:00:00,68,23.858150493755602,36.32395281697179,-10.687343963337115,6.203162231874878,-3.4787551262676457,58 days 00:35:07.317073171,25 days 17:46:40,44.992880025329654,0.6930210072731922,0.28935060488879366,1.136756507281972,-0.31272544256257473,5.970147165333321,1.028329550026036,1.1054398925453321,-0.013439763880511858,,,0.0003054265726848606,0.07696749631658487,3.0833739922161936,0.07037778182837728,0.13366174355977908,0,69,7549.126984126984,,,,
Most Total Trades,GLD,SMA,41,45,0,false,false,None,1,99,1.2864983251568343,57.14285714285714,2.102835988355023,1.4670448716916051,0.8658628208284594,-0.5870566663268,30 days 15:40:24.489795917,0.012981633532732682,0.3988871834228703,0.7937452033768226,0.5851853968240305,0,5212,5213 days 00:00:00,1000.0,3499.8980916159358,249.98980916159357,605.3852642150497,100.0,367.9149884019051,36.56669315704777,2230 days 00:00:00,98,-4.283362485471116,25.810826822418836,-13.452776679686075,4.827514812843699,-3.0135817165111853,38 days 03:25:42.857142857,20 days 16:00:00,25.5528719806266,0.6141145447309806,0.2507056441744894,1.1234628070218367,-0.3928875135997447,7.080209839153616,1.0096682317249654,1.112704918032787,-0.013714951323854554,,,0.00027775006204941964,0.06999301563645374,2.4998980916159037,0.06242923227917441,0.13716758230296822,0,99,7549.126984126984,,,,
Mean Expectancy,GLD,SMA,75,79,0,false,false,None,0,80,1.2759594916241908,51.24999999999999,2.863087277424308,2.0873752142350126,1.0288209128748231,-0.4460345667223493,39 days 05:06:00,0.01059725186345525,0.32233307751343054,0.6446661550268611,0.672830076729628,0,5212,5213 days 00:00:00,1000.0,4353.62510190795,335.36251019079504,605.3852642150497,100.0,337.12219379591494,33.85206683651562,3170 days 00:00:00,80,0.0,41.46305004410527,-8.927367417564609,6.116374272546741,-2.148239180400393,56 days 22:14:38.048780488,20 days 14:09:13.846153846,41.92031377384937,0.7235318124995005,0.3204737645893272,1.142238103421228,-0.37461680632918387,5.938127756120295,1.038212847573937,1.100196463654224,-0.013423176751485497,,,0.00031740942107244427,0.07998717411025595,3.353625101907949,0.0736988734650641,0.13304816357745536,0,80,7549.126984126984,,,,
Least Worst Trade [%],GLD,SMA,38,45,0,false,false,None,0,81,1.2526134419233879,54.32098765432099,2.2366470346613614,1.8508025806793345,0.8861174393380825,-0.5614858244649343,37 days 02:57:46.666666666,0.010729717511748442,0.3263622409823484,0.6527244819646968,0.6040320778464212,0,5212,5213 days 00:00:00,1000.0,3654.700200183404,265.4700200183404,605.3852642150497,100.0,304.65449051771486,35.28499779591859,2020 days 00:00:00,81,0.0,26.029137636273692,-22.313571954312227,6.105067062297627,-3.2083227488126878,51 days 06:00:00,20 days 07:47:01.621621621,32.77407654547413,0.6296925398295541,0.2692020887922312,1.1270078943162283,-0.45340118023181974,7.655055017740162,1.006331356709444,1.1199172984148864,-0.013899223846175828,,,0.0002865245372247211,0.07220418338062973,2.6547002001833953,0.06465436858235463,0.13800028212722165,0,81,7549.126984126984,,,,
Least Total Trades,GLD,SMA,37,42,0,false,false,None,0,100,1.2235244404981778,55.00000000000001,2.045085135529311,1.4314420898619686,0.8488871003057412,-0.5998927116719572,29 days 22:19:12,0.013246564829319064,0.4029163468917882,0.8058326937835764,0.5767514176343311,0,5212,5213 days 00:00:00,1000.0,3422.1905645883926,242.21905645883925,605.3852642150497,100.0,361.0138744165153,32.672967172599826,2020 days 00:00:00,100,0.0,26.281168079355506,-17.622681543010348,5.043254573731373,-2.98299539042286,41 days 05:40:21.818181818,16 days 02:40:00,24.22190564588393,0.6054610948876175,0.27533432446471834,1.1218005762875647,-0.49012052821868435,7.727922921409654,1.0064430047111945,1.1146190803019904,-0.013821196758988288,,,0.0002733236879659373,0.06887756936741621,2.4221905645884156,0.06127670469089397,0.13691080775493233,0,100,7549.126984126984,,,,
Median Calmar Ratio,GLD,SMA,37,58,0,false,false,None,1,50,1.050921119470804,51.02040816326531,2.2809185681447737,2.630527169575582,0.9099419834172119,-0.5569368951130749,58 days 13:42:51.428571428,0.006490816766366341,0.2014581734458941,0.3988871834228703,0.5299411987824945,0,5212,5213 days 00:00:00,1000.0,3682.238748159115,268.2238748159115,605.3852642150497,100.0,178.35853553209816,40.108048392695146,2242 days 00:00:00,49,703.4775052686136,31.257488726937922,-12.277848741075257,8.682727423993093,-3.6738480954426596,85 days 17:16:48,30 days 07:00:00,40.38288250796941,0.639722444984226,0.238265491365704,1.1284950583653568,-0.27118480612483925,6.639940446862367,1.0011633158839588,1.1271837875611461,-0.013821196758988378,,,0.0002868208987868234,0.0722788664942795,2.682238748159137,0.06504078754109033,0.13597714129479893,0,50,7549.126984126984,,,,
Median Max Drawdown [%],GLD,SMA,56,70,0,false,false,None,1,51,0.9944852498672674,54.0,1.8823536997528743,2.501697638153317,0.7441336070790406,-0.7031532523235507,60 days 22:33:36,0.006623282414659532,0.20548733691481197,0.40694551036070603,0.5140671854302,0,5212,5213 days 00:00:00,1000.0,2797.066467734855,179.70664677348546,605.3852642150497,100.0,173.45294429212612,37.494479566577894,3029 days 00:00:00,50,87.44607011842845,39.989131944608495,-14.155512938653303,8.673601851985804,-4.7435812215630815,85 days 02:40:00,32 days 13:33:54.782608696,34.19240795232854,0.5257920275905337,0.1991610758460204,1.1024072680471613,-0.3115604076670061,5.966143541120681,1.0055972296657765,1.0962711864406778,-0.013603567356249999,,,0.00023332590993330483,0.058798129303192816,1.797066467734881,0.05097871243074348,0.13458469481647148,0,51,7549.126984126984,,,,
