Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Mean Total Trades,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Mean Best Trade [%],XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Median Worst Trade [%],XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Median Avg Winning Trade [%],XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Profit Factor,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Expectancy,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Sharpe Ratio,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Omega Ratio,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Sortino Ratio,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Least Avg Winning Trade Duration,XLI,SMA,35,58,0,true,false,1,64,0.7532923617629307,47.61904761904761,1.6047354792927364,1.9454140076272806,0.5345543271888323,-0.7207116325179441,65 days 09:54:17.142857142,0.006544672044983284,0.20222690340054167,0.4012940114354499,0.3934150505945027,0,6646,6647 days 00:00:00,1000.0,2439.8983283352636,143.98983283352632,515.5597210570454,100.0,178.98480762490124,43.51533086451264,2930 days 00:00:00,63,-2.439898328334948,40.70517408948156,-14.913494422720586,9.895618628078271,-5.282044738237253,101 days 19:12:00,32 days 08:00:00,22.894257566088868,0.38139439968565675,0.11535796679482335,1.0718249539352585,-0.25342561078857306,5.950700137938975,0.9586143620929848,0.49035874439461885,-0.013966715840901117,None,None,0.0001708904352736102,0.04306438968894977,1.4398983283352464,0.03439395771067977,0.13589082864368,4122,4121,9626.150793650793,,
Most Total Fees Paid,XLI,SMA,36,55,0,true,false,1,72,0.7325017180720057,47.88732394366197,1.4603908772597458,1.4383259195631677,0.45635575702697156,-0.7909754916058317,58 days 00:40:33.802816900,0.007375741511012907,0.22750526632560938,0.4518507372855853,0.3272267213932455,0,6646,6647 days 00:00:00,1000.0,2077.646172417835,107.76461724178348,515.5597210570454,100.0,184.72354387367173,45.35861335425665,3232 days 00:00:00,71,-2.0776461724176443,38.559442880655354,-15.294810129541084,8.505969682351875,-5.056265646242671,86 days 03:31:45.882352941,32 days 04:32:25.945945945,15.207377726623278,0.3264271055669802,0.09032608049931323,1.0611690907031386,-0.26102281877304145,5.879346601492529,0.9593864656655223,0.48769024171888986,-0.014240359378044746,None,None,0.00014716640216081187,0.03708593334452459,1.0776461724178397,0.02811033105997418,0.13673168351489604,4121,4120,9626.150793650793,,
Median Max Drawdown [%],XLI,SMA,36,55,0,true,false,1,72,0.7325017180720057,47.88732394366197,1.4603908772597458,1.4383259195631677,0.45635575702697156,-0.7909754916058317,58 days 00:40:33.802816900,0.007375741511012907,0.22750526632560938,0.4518507372855853,0.3272267213932455,0,6646,6647 days 00:00:00,1000.0,2077.646172417835,107.76461724178348,515.5597210570454,100.0,184.72354387367173,45.35861335425665,3232 days 00:00:00,71,-2.0776461724176443,38.559442880655354,-15.294810129541084,8.505969682351875,-5.056265646242671,86 days 03:31:45.882352941,32 days 04:32:25.945945945,15.207377726623278,0.3264271055669802,0.09032608049931323,1.0611690907031386,-0.26102281877304145,5.879346601492529,0.9593864656655223,0.48769024171888986,-0.014240359378044746,None,None,0.00014716640216081187,0.03708593334452459,1.0776461724178397,0.02811033105997418,0.13673168351489604,4121,4120,9626.150793650793,,
Most Total Trades,XLI,SMA,36,55,0,true,false,1,72,0.7325017180720057,47.88732394366197,1.4603908772597458,1.4383259195631677,0.45635575702697156,-0.7909754916058317,58 days 00:40:33.802816900,0.007375741511012907,0.22750526632560938,0.4518507372855853,0.3272267213932455,0,6646,6647 days 00:00:00,1000.0,2077.646172417835,107.76461724178348,515.5597210570454,100.0,184.72354387367173,45.35861335425665,3232 days 00:00:00,71,-2.0776461724176443,38.559442880655354,-15.294810129541084,8.505969682351875,-5.056265646242671,86 days 03:31:45.882352941,32 days 04:32:25.945945945,15.207377726623278,0.3264271055669802,0.09032608049931323,1.0611690907031386,-0.26102281877304145,5.879346601492529,0.9593864656655223,0.48769024171888986,-0.014240359378044746,None,None,0.00014716640216081187,0.03708593334452459,1.0776461724178397,0.02811033105997418,0.13673168351489604,4121,4120,9626.150793650793,,
