Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
TSM,,SMA,39,41,0,,true,false,1,224,1.0606302739834572,52.91479820627802,1.4890426698747752,1.396601361502578,0.7218346842523538,-0.7820573389466978,17 days 17:19:38.475336322,0.022159131237135355,0.6770293609671848,1.351036269430052,0.9455401273039907,0,6948,6949 days 00:00:00,1000.0,7398.67804205753,639.8678042057529,2935.945634109978,100.0,1104.8372838990879,71.57798000328529,5135 days 00:00:00,223,-7.398678042056417,49.9552345942952,-25.87090423136409,7.406168296507879,-5.3570071940271875,21 days 19:19:19.322033898,13 days 03:12:00,28.72680143542413,0.4719275042349451,0.1548566775847323,1.0976817407334087,0.7786964771560163,10.407968083399485,1.1901298223984251,0.3959421454399358,-0.02804141905008877,None,None,0.00046011296522665066,0.11594846723711597,6.398678042057544,0.0752741082230477,0.2956894876189418,3953,3952,10063.571428571428
