Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Metric Type
PEG,MACD,2,4,2,true,false,1,2164,0.5623241288893359,41.701340730466946,0.7871586842273257,-0.17908813669125456,-1.4264948110825748,-1.0827808550102545,0 days 23:59:59.999999999,0.1303219219922846,3.9657910812461825,7.9297495418448385,-0.7102261352471746,0,11459,11460 days 00:00:00,1000.0,16.693314613664825,-98.33066853863352,1187.8431133195343,100.0,1692.486054457882,98.5965491138337,11367 days 00:00:00,2163,-0.016693314613664967,13.791910529699496,-11.377305713438677,0.9959429374995379,-1.0195941072860957,1 days 00:00:00,1 days 00:00:00,-0.45459546559025976,-1.0429345710240114,-0.12395468131428543,0.7191263408407411,0.41897648828291023,62.77833012879537,2.5087363944474443,0.2866488254534642,-0.007515280499794686,,,-0.0003379157555383952,-0.08515477039567558,-0.9833066853863341,-0.0860666004355668,0.09826482397116869,2164,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,3,true,false,1,1954,0.5681057797862958,42.08909370199693,0.7741259479449941,-0.19732531330256392,-1.457832034633549,-1.0827288183931316,0 days 23:59:59.999999999,0.1176693082066259,3.58094074526573,7.160048869883934,-0.7066102544774769,0,11459,11460 days 00:00:00,1000.0,17.31142798656208,-98.26885720134379,1187.8431133195343,100.0,1559.3310793012806,98.66413933425726,9903 days 00:00:00,1953,-0.01731142798655938,13.791910529699505,-11.377305713438663,0.9685056980816018,-1.0446401597727535,1 days 00:00:00,1 days 00:00:00,-0.503159887652568,-1.0795153601904492,-0.12283891680286388,0.6957297248548413,0.3817844944786767,73.38074867514196,2.41435727172159,0.2881635344543356,-0.006795186904757743,,,-0.00033619645033569303,-0.08472150548459464,-0.9826885720134385,-0.08533561188119398,0.09445196557086974,1954,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,4,true,false,1,1816,0.5757199351917759,42.58953168044077,0.7865996837211209,-0.1809750183666189,-1.3007100984640299,-1.0815650211634213,0 days 23:59:59.999999999,0.10935473343319303,3.3280390959071475,6.6542455711667685,-0.6022919365066217,0,11459,11460 days 00:00:00,1000.0,31.135513232677567,-96.88644867673224,1187.8431133195343,100.0,1618.5201926598581,97.60562173626927,9903 days 00:00:00,1815,-0.031135513232673162,13.791910529699491,-11.377305713438664,0.9764625979691218,-1.0396115610034016,1 days 00:00:00,1 days 00:00:00,-0.533792480029802,-0.9642017891335221,-0.10718022495335841,0.7176673237145667,-0.022340285553337842,74.39681683958605,2.4409388004157915,0.2940128296507484,-0.0058972615170443665,,,-0.0002865516926300134,-0.07221102654276339,-0.9688644867673235,-0.07345309422169599,0.09013256859323138,1816,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,5,true,false,1,1715,0.5738077230978424,42.47374562427071,0.7777698658234796,-0.18128422544014644,-1.2622404849480975,-1.0810220742866568,0 days 23:59:59.999999999,0.10326942870770957,3.142944410507025,6.284056200366525,-0.5697662430602037,0,11459,11460 days 00:00:00,1000.0,37.58487031730874,-96.24151296826912,1187.8431133195343,100.0,1526.7359728240467,96.86521284632157,11026 days 00:00:00,1714,-0.0375848703173034,13.791910529699505,-11.377305713438679,0.9789444416192412,-1.037923646960668,1 days 00:00:00,1 days 00:00:00,-0.5614804812207634,-0.9402513074281497,-0.10244051099529972,0.7172607977905754,-0.15799068969153435,82.38305240624966,2.4440339009547354,0.29347416069407767,-0.00556269008420262,,,-0.0002710731533447502,-0.06831043464287705,-0.9624151296826917,-0.06960962575356244,0.08743579526997379,1715,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,6,true,false,1,1640,0.5773551625677331,42.70896888346552,0.7691310727940466,-0.17835965235340867,-1.2076841202873312,-1.0803642699629306,0 days 23:59:59.999999999,0.09875063806997432,3.0054978619425783,6.00916310323763,-0.5360595538049913,0,11459,11460 days 00:00:00,1000.0,45.398553675810945,-95.4601446324189,1187.8431133195343,100.0,1450.8331884445522,96.23202189408487,11026 days 00:00:00,1639,-0.04539855367580259,13.791910529699486,-11.377305713438677,0.9832000424982119,-1.0442720979296967,1 days 00:00:00,1 days 00:00:00,-0.582401493453643,-0.8976062576832409,-0.09746657749237267,0.7224366987373216,-0.15738771263705945,87.52243091301109,2.436056548142221,0.29655990510083036,-0.0051681744704639996,,,-0.00025503283947940904,-0.06426827554881108,-0.9546014463241896,-0.06573735039345663,0.08617016752479827,1640,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,7,true,false,1,1584,0.5771934977706263,42.703727100442194,0.7417841899401327,-0.17988114898839885,-1.1996062777303633,-1.0800308080790868,0 days 23:59:59.999999999,0.095376607727132,2.902871105681124,5.8039095907147225,-0.5221717898551443,0,11459,11460 days 00:00:00,1000.0,49.35955769859504,-95.0640442301405,1187.8431133195343,100.0,1265.7112496411196,95.29129778879306,11320 days 00:00:00,1583,-0.0493595576985868,13.79191052969949,-11.377305713438663,0.9789374106115181,-1.0435651030011261,1 days 00:00:00,1 days 00:00:00,-0.6004997364142208,-0.8956774342432923,-0.09589170522281769,0.7199637574942419,-0.2904893571648456,92.67760802189889,2.4207045895914963,0.29741909053666526,-0.00483152935128369,,,-0.00024842374964257827,-0.06260278490992972,-0.9506404423014045,-0.0640172395609806,0.08411785361697244,1584,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,8,true,false,1,1535,0.5881383752516387,43.41590612777054,0.7679692287180523,-0.17109635114562638,-1.126406217608167,-1.0789644632600202,0 days 23:59:59.999999999,0.09242433117714496,2.813072693952352,5.624312767257178,-0.4813064734426448,0,11459,11460 days 00:00:00,1000.0,62.02606119611687,-93.79739388038831,1187.8431133195343,100.0,1433.9336086629132,94.31244490205005,11320 days 00:00:00,1534,-0.06202606119611431,13.791910529699505,-11.377305713438673,0.9667514624061571,-1.0441454799768337,1 days 00:00:00,1 days 00:00:00,-0.6114158492455553,-0.8400674846932802,-0.08985227069126314,0.7309382319006605,-0.303417333505736,98.69233816172814,2.419692995210467,0.3020789138735681,-0.004228054062521648,,,-0.0002289777103002142,-0.05770238299565398,-0.9379739388038824,-0.05930404691618951,0.08266577382208999,1535,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,9,true,false,1,1496,0.5869782393618616,43.34448160535117,0.7565598471893791,-0.171177599608135,-1.109225732217534,-1.0785942845774048,0 days 23:59:59.999999999,0.09007456004552264,2.7416004886988397,5.481368356750153,-0.4693005907399572,0,11459,11460 days 00:00:00,1000.0,66.42320318453983,-93.35767968154602,1187.8431133195343,100.0,1351.5227241493208,93.7700366573559,11320 days 00:00:00,1495,-0.06642320318452732,13.791910529699495,-11.377305713438664,0.9703317571189986,-1.0444929044005584,1 days 00:00:00,1 days 00:00:00,-0.6244216545901511,-0.8271458730048664,-0.08824044418630067,0.7311441126372874,-0.32518232662725055,102.1471216406918,2.43362005653511,0.30043478260869566,-0.004000929236030988,,,-0.00022326445101632895,-0.056262641656114894,-0.9335767968154597,-0.05788619497909386,0.08186234366208198,1496,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,10,true,false,1,1478,0.5930175924013766,43.737305348679755,0.774278153300136,-0.16097578904525106,-1.0511795549344358,-1.0774545433528822,0 days 23:59:59.999999999,0.08899005029246618,2.708613317043372,5.415394013439219,-0.4360211659295316,0,11459,11460 days 00:00:00,1000.0,79.96154082969645,-92.00384591703036,1187.8431133195343,100.0,1464.4158886502246,92.4786731868297,11320 days 00:00:00,1477,-0.07996154082968587,13.791910529699503,-11.377305713438664,0.9662578170670082,-1.0372608787546609,1 days 00:00:00,1 days 00:00:00,-0.6228561256800731,-0.7785054428007628,-0.08359524803426256,0.7440639312127493,-0.18826448372739957,105.67317507353216,2.4424707307201174,0.304635761589404,-0.0034915565858536905,,,-0.00020742895992337194,-0.05227209790068973,-0.9200384591703047,-0.05403542382403026,0.08080801507976326,1478,0,16597.36111111111,,,Standard MACD
PEG,MACD,2,4,11,true,false,1,1444,0.5970936240851473,44.005544005544,0.7874059626165324,-0.15295406542556644,-0.9860812054533535,-1.0761844303145702,0 days 23:59:59.999999999,0.0869415318700262,2.6463042150274894,5.290775809407453,-0.40476298804126687,0,11459,11460 days 00:00:00,1000.0,95.04849108665792,-90.4951508913342,1187.8431133195343,100.0,1548.3752507954923,91.04831231260522,11320 days 00:00:00,1443,-0.0950484910866436,13.791910529699496,-11.37730571343867,0.9682237628542476,-1.0340777299771526,1 days 00:00:00,1 days 00:00:00,-0.6270661541387805,-0.7284910745120042,-0.07931433519457591,0.7551658406959374,-0.2055544343877846,109.66914185263988,2.460414958845617,0.30692621095518335,-0.002977933654787741,,,-0.00019255537579828666,-0.048523954701168236,-0.904951508913342,-0.05043325401862442,0.08016376667587209,1444,0,16597.36111111111,,,Standard MACD
