Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Metric Type
ETN,MACD,2,4,2,true,false,1,2528,0.6111859008720459,44.717055797388205,0.7748797353789099,-0.1145141859801716,-0.781444265424176,-1.0065677625066118,0 days 23:59:59.999999999,0.13046201249911651,3.969789875121513,7.93800942196964,-0.4545972560618671,0,13373,13374 days 00:00:00,1000.0,38.44106769972598,-96.1558932300274,14640.586216877698,100.0,1329.039228689108,96.45252730446201,13346 days 00:00:00,2527,-0.038441067699722,10.189604064941413,-12.156239081119818,1.2314805357309868,-1.2032572321745947,1 days 00:00:00,1 days 00:00:00,-0.38049880935203406,-0.5593186738901071,-0.08822349165803114,0.8389893236626561,-0.3626072867341133,36.51222447659266,2.770449851754085,0.30283505154639173,-0.008210370800002562,,,-0.0002162590104077675,-0.05449727062275741,-0.9615589323002744,-0.0595537798778063,0.11726316035705137,2528,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,4,3,true,false,1,2265,0.5993649536791882,43.948763250883395,0.7279475077757489,-0.12762419113100398,-0.7982836498903038,-1.0065639105794535,0 days 23:59:59.999999999,0.11688405077087446,3.5567935392208176,7.112016750168249,-0.45393289846303775,0,13373,13374 days 00:00:00,1000.0,39.005012416364025,-96.0994987583636,14640.586216877698,100.0,1012.8335739366971,96.23791811096446,13235 days 00:00:00,2264,-0.039005012416360785,18.75148485214244,-12.156239081119828,1.2683449442167944,-1.2221783989096167,1 days 00:00:00,1 days 00:00:00,-0.42445052233711444,-0.565624736312244,-0.08804228868979884,0.8252280571417111,0.5737822332944752,72.6846007067436,2.79283377325008,0.2954805491990847,-0.007289891341656591,,,-0.00021595251607172032,-0.05442003405007352,-0.9609949875836359,-0.059295668267147605,0.11579147253082453,2265,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,4,4,true,false,1,2090,0.6057037185458953,44.3752991862135,0.7794893164475115,-0.10046948030728287,-0.6171170170290246,-1.006229274801437,0 days 23:59:59.999999999,0.10784928536234839,3.28198609137815,6.562401854482913,-0.32973943697649327,0,13373,13374 days 00:00:00,1000.0,87.99765200937406,-91.2002347990626,14640.586216877698,100.0,1216.983002232662,92.39972537057135,13369 days 00:00:00,2089,-0.08799765200936349,18.751484852142436,-12.156239081119816,1.2845011908406803,-1.2053471155518285,1 days 00:00:00,1 days 00:00:00,-0.43653152242154913,-0.42406358566879293,-0.06945806533590475,0.8597012358542637,1.346107452150089,83.50829998511648,2.88268570647373,0.2982292637465051,-0.006088838776785757,,,-0.00015685057062443908,-0.03952634379735865,-0.9120023479906256,-0.044762937454857155,0.11217648421443714,2090,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,4,5,true,false,1,1988,0.6042768261613664,44.28787116255662,0.768657000544974,-0.1074984283573378,-0.6415313088780872,-1.0062350866596403,0 days 23:59:59.999999999,0.10258330780995034,3.121812607492709,6.242054886712031,-0.3355899489315889,0,13373,13374 days 00:00:00,1000.0,87.14676189833222,-91.28532381016677,14640.586216877698,100.0,1160.3868595345696,92.69284521463358,13369 days 00:00:00,1987,-0.0871467618983246,12.546682441969287,-12.156239081119814,1.275088255579557,-1.2065736603938937,1 days 00:00:00,1 days 00:00:00,-0.45936894380461024,-0.45203560433907464,-0.06950610950785907,0.8502474641460336,-0.07360353730172138,54.027080614421834,2.8394181144351904,0.2994442628309905,-0.005413738199103113,,,-0.00015963868382490702,-0.04022894832387657,-0.9128532381016692,-0.044937809838273446,0.10710560481852677,1988,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,5,2,true,false,1,2433,0.6008490155280681,44.037828947368425,0.7200295073048216,-0.13650123398628244,-0.8848585746931538,-1.006658399971359,0 days 23:59:59.999999999,0.1255574255630595,3.820608689149779,7.639647050026172,-0.5215178006476578,0,13373,13374 days 00:00:00,1000.0,25.171211528607728,-97.48287884713923,14640.586216877698,100.0,1021.7797634972569,97.667287622423,13346 days 00:00:00,2432,-0.025171211528604687,10.189604064941411,-12.156239081119837,1.2477238479588466,-1.2257775475522144,1 days 00:00:00,1 days 00:00:00,-0.40082385578119517,-0.6447672836059931,-0.09788908269843806,0.8133350396320504,-0.7641946187724926,39.47472622343978,2.7418086870614573,0.2966417910447761,-0.007971145953789395,,,-0.0002481142097439689,-0.06252478085548016,-0.9748287884713921,-0.06702718929083007,0.11670658130604092,2433,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,5,3,true,false,1,2141,0.5946096922277895,43.64485981308411,0.7513167847845393,-0.11524743633120504,-0.7158149944390387,-1.0064161646339886,0 days 23:59:59.999999999,0.11048227413854741,3.36207283332087,6.722575338368354,-0.38747027479902113,0,13373,13374 days 00:00:00,1000.0,60.63588494407986,-93.936411505592,14640.586216877698,100.0,1098.060983954278,94.76293551645723,13369 days 00:00:00,2140,-0.06063588494407668,18.751484852142436,-12.156239081119837,1.2810578258275442,-1.1966314453330886,1 days 00:00:00,1 days 00:00:00,-0.43892685942568654,-0.49481605359256725,-0.07771250434588456,0.8397693645113892,1.2440700475434954,82.09363284544574,2.866470480306299,0.292962851102386,-0.006414555431615027,,,-0.00018432453090690408,-0.046449781788539826,-0.9393641150559192,-0.05144274975755747,0.11297596476509479,2141,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,5,4,true,false,1,1988,0.6042768261613664,44.28787116255662,0.768657000544974,-0.1074984283573378,-0.6415313088780872,-1.0062350866596403,0 days 23:59:59.999999999,0.10258330780995034,3.121812607492709,6.242054886712031,-0.3355899489315889,0,13373,13374 days 00:00:00,1000.0,87.14676189833222,-91.28532381016677,14640.586216877698,100.0,1160.3868595345696,92.69284521463358,13369 days 00:00:00,1987,-0.0871467618983246,12.546682441969287,-12.156239081119814,1.275088255579557,-1.2065736603938937,1 days 00:00:00,1 days 00:00:00,-0.45936894380461024,-0.45203560433907464,-0.06950610950785907,0.8502474641460336,-0.07360353730172138,54.027080614421834,2.8394181144351904,0.2994442628309905,-0.005413738199103113,,,-0.00015963868382490702,-0.04022894832387657,-0.9128532381016692,-0.044937809838273446,0.10710560481852677,1988,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,6,2,true,false,1,2379,0.5948808978465022,43.65012615643398,0.707355668933334,-0.13914688453691593,-0.8895288014130187,-1.006655989351951,0 days 23:59:59.999999999,0.12276955509414288,3.735810962386899,7.470051596500411,-0.5198264566349946,0,13373,13374 days 00:00:00,1000.0,25.524140341400084,-97.44758596586,14640.586216877698,100.0,951.3625255172216,97.61018880987326,13346 days 00:00:00,2378,-0.025524140341399715,10.189604064941424,-12.156239081119823,1.2647426449488404,-1.2266374305117032,1 days 00:00:00,1 days 00:00:00,-0.4097772647259301,-0.6453420853705892,-0.09759419054907587,0.8109658666542722,-0.6598028298921965,40.163891449280776,2.7643488948603814,0.29336595976073954,-0.00783726108987285,,,-0.00024731092350166456,-0.06232235272241947,-0.9744758596585994,-0.06678238379326806,0.11622512278695199,2379,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,6,3,true,false,1,2071,0.6023360248389193,44.15458937198068,0.7689724727674982,-0.10593820443577495,-0.646812875242435,-1.0062745962130788,0 days 23:59:59.999999999,0.10686836797513699,3.252149854183803,6.50272938009422,-0.34452691610829944,0,13373,13374 days 00:00:00,1000.0,81.36233166324712,-91.86376683367529,14640.586216877698,100.0,1166.364325108321,93.18696084074543,13369 days 00:00:00,2070,-0.08136233166324303,12.5466824419693,-12.156239081119825,1.285017006374412,-1.2057072897995387,1 days 00:00:00,1 days 00:00:00,-0.44374700773192655,-0.45528710747560097,-0.07101767676450196,0.8526250264257726,-0.03764614463227923,51.10832364558481,2.8639225887626893,0.2977123158884362,-0.005992901232661645,,,-0.00016388903101178685,-0.041300035814970285,-0.9186376683367536,-0.046172982866672596,0.10917199275180499,2071,0,19369.623015873014,,,Standard MACD
ETN,MACD,2,7,2,true,false,1,2308,0.5968171328154847,43.779800606848724,0.755154063570985,-0.12184456168471725,-0.7788276183848281,-1.0065397688715498,0 days 23:59:59.999999999,0.11910402169982659,3.6243176549764446,7.247064981679503,-0.44160339607678717,0,13373,13374 days 00:00:00,1000.0,42.539499976205775,-95.74605000237942,14640.586216877698,100.0,1147.8110637219772,96.01727362584266,13346 days 00:00:00,2307,-0.042539499976200545,10.189604064941424,-12.156239081119816,1.2690690149202184,-1.2049769536438422,1 days 00:00:00,1 days 00:00:00,-0.41500561791236756,-0.5579997144815753,-0.08598527807391816,0.8313755745169185,-0.5228180957390047,42.765236620028695,2.8227180220502173,0.29453015427769985,-0.007483581136975897,,,-0.00021008287301934684,-0.052940884000875404,-0.9574605000237961,-0.05775687159041187,0.11418350602003681,2308,0,19369.623015873014,,,Standard MACD
