Short Window,Long Window
5,8
5,9
5,23
5,74
5,75
5,76
5,77
5,78
5,79
5,80
6,8
6,75
6,76
6,77
6,78
6,79
6,80
6,81
7,8
7,75
7,76
7,77
7,78
7,79
7,80
7,81
7,82
7,83
7,84
11,26
13,27
15,28
16,27
16,28
17,27
18,19
18,26
18,27
19,26
20,26
21,24
21,25
21,26
21,72
22,23
22,24
39,40
78,79
