Short Window,Long Window
5,8
5,9
6,8
6,9
7,8
11,14
12,13
12,14
28,42
28,43
28,44
29,34
29,35
29,36
29,38
29,39
29,42
29,43
29,44
30,33
30,34
30,35
30,36
30,37
30,38
30,39
30,40
30,41
30,42
31,33
31,34
31,38
31,41
31,42
32,33
35,42
36,38
36,39
36,42
37,38
37,39
37,41
37,42
38,42
39,42
40,41
40,42
72,76
72,77
72,78
72,79
73,74
73,75
73,76
73,80
