Short Window,Long Window
5,61
5,62
5,63
5,81
5,82
5,83
5,84
11,12
11,13
11,25
12,25
13,25
14,25
15,23
15,24
15,25
16,23
17,22
17,23
18,21
18,22
19,21
20,21
39,47
39,48
39,49
40,46
40,47
41,45
41,46
42,44
42,45
43,44
53,88
53,89
54,87
54,88
55,86
55,87
56,85
56,86
57,85
58,84
58,85
59,84
60,83
60,84
61,83
62,82
62,83
63,82
64,81
64,82
65,80
65,81
66,79
66,80
67,78
67,79
68,77
68,78
69,77
70,76
70,77
71,75
71,76
72,75
73,74
73,75
