Short Window,Long Window
5,8
7,8
28,38
28,39
28,40
28,41
28,42
28,43
28,44
29,33
29,34
29,35
29,36
29,37
29,38
29,42
29,43
29,44
29,45
30,33
30,35
30,36
30,37
30,46
31,32
31,33
34,36
34,37
35,36
35,37
39,40
41,42
41,43
41,44
