Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],51,87,HPQ,SMA,0,true,false,None,1,96,1.3265202349849632,56.84210526315789,1.6663428515117238,7.354376923636008,0.7232951994967638,-0.5132319882883971,98 days 01:15:47.368421052,0.004101109303813569,0.12605514912774338,0.25079722378540614,0.9270570798505715,0,15993,15994 days 00:00:00,1000.0,97845.66517456804,9684.566517456804,19895.651079049647,100.0,5334.748048520599,63.75183511077811,3346 days 00:00:00,95,-97.84566517455096,127.87775202975669,-32.1596177602703,21.207198603596016,-10.890802849969855,131 days 15:06:40,53 days 19:54:08.780487805,1020.458008839395,0.49661816642235096,0.172958185362177,1.1011165987891518,0.07613527676686596,13.912876651877093,1.0635921130045025,1.0352808988764044,-0.02389146578948061,,,0.0004128223817043747,0.10403124018950242,96.84566517456845,0.0748869521261264,0.25210841127810707,0,96,23164.464285714286,,,,
Least Avg Losing Trade [%],51,87,HPQ,SMA,0,true,false,None,1,96,1.3265202349849632,56.84210526315789,1.6663428515117238,7.354376923636008,0.7232951994967638,-0.5132319882883971,98 days 01:15:47.368421052,0.004101109303813569,0.12605514912774338,0.25079722378540614,0.9270570798505715,0,15993,15994 days 00:00:00,1000.0,97845.66517456804,9684.566517456804,19895.651079049647,100.0,5334.748048520599,63.75183511077811,3346 days 00:00:00,95,-97.84566517455096,127.87775202975669,-32.1596177602703,21.207198603596016,-10.890802849969855,131 days 15:06:40,53 days 19:54:08.780487805,1020.458008839395,0.49661816642235096,0.172958185362177,1.1011165987891518,0.07613527676686596,13.912876651877093,1.0635921130045025,1.0352808988764044,-0.02389146578948061,,,0.0004128223817043747,0.10403124018950242,96.84566517456845,0.0748869521261264,0.25210841127810707,0,96,23164.464285714286,,,,
Most Total Trades,53,87,HPQ,SMA,0,true,false,None,1,98,1.2512006223801628,53.608247422680414,1.690687670948209,7.100600301063603,0.7127576903582499,-0.5572872617605481,95 days 23:45:09.278350515,0.00418744844705175,0.1286812980679047,0.25604952166572875,0.9137144638022194,0,15993,15994 days 00:00:00,1000.0,89080.58168262776,8808.058168262774,19895.651079049647,100.0,4786.05203143665,58.23798156220571,2746 days 00:00:00,97,-89.08058168261778,136.84339746873667,-30.18121041305098,21.80948962897919,-9.896338477861075,130 days 03:41:32.307692308,56 days 12:16:00,908.9655903537152,0.4896319700879221,0.1852547829627431,1.0997035125400338,0.06910569124891185,13.980616184625292,1.0648074654131425,1.0327721661054992,-0.023925563480537516,,,0.0004068809504121249,0.10253399950385547,88.08058168262711,0.07329869959997093,0.2520253885429873,0,98,23164.464285714286,,,,
Median Worst Trade [%],53,87,HPQ,SMA,0,true,false,None,1,98,1.2512006223801628,53.608247422680414,1.690687670948209,7.100600301063603,0.7127576903582499,-0.5572872617605481,95 days 23:45:09.278350515,0.00418744844705175,0.1286812980679047,0.25604952166572875,0.9137144638022194,0,15993,15994 days 00:00:00,1000.0,89080.58168262776,8808.058168262774,19895.651079049647,100.0,4786.05203143665,58.23798156220571,2746 days 00:00:00,97,-89.08058168261778,136.84339746873667,-30.18121041305098,21.80948962897919,-9.896338477861075,130 days 03:41:32.307692308,56 days 12:16:00,908.9655903537152,0.4896319700879221,0.1852547829627431,1.0997035125400338,0.06910569124891185,13.980616184625292,1.0648074654131425,1.0327721661054992,-0.023925563480537516,,,0.0004068809504121249,0.10253399950385547,88.08058168262711,0.07329869959997093,0.2520253885429873,0,98,23164.464285714286,,,,
Most Avg Losing Trade Duration,53,87,HPQ,SMA,0,true,false,None,1,98,1.2512006223801628,53.608247422680414,1.690687670948209,7.100600301063603,0.7127576903582499,-0.5572872617605481,95 days 23:45:09.278350515,0.00418744844705175,0.1286812980679047,0.25604952166572875,0.9137144638022194,0,15993,15994 days 00:00:00,1000.0,89080.58168262776,8808.058168262774,19895.651079049647,100.0,4786.05203143665,58.23798156220571,2746 days 00:00:00,97,-89.08058168261778,136.84339746873667,-30.18121041305098,21.80948962897919,-9.896338477861075,130 days 03:41:32.307692308,56 days 12:16:00,908.9655903537152,0.4896319700879221,0.1852547829627431,1.0997035125400338,0.06910569124891185,13.980616184625292,1.0648074654131425,1.0327721661054992,-0.023925563480537516,,,0.0004068809504121249,0.10253399950385547,88.08058168262711,0.07329869959997093,0.2520253885429873,0,98,23164.464285714286,,,,
Most Best Trade [%],58,86,HPQ,SMA,0,true,false,None,1,104,1.2485256478739353,52.42718446601942,1.6048968406206467,6.045412779608772,0.6588846339333801,-0.728436184158688,90 days 10:01:09.902912621,0.004446465876766291,0.13655974488838868,0.2718064153066967,0.8255600269283786,0,15993,15994 days 00:00:00,1000.0,55029.38925674038,5402.938925674038,19895.651079049647,100.0,3427.138353517188,52.38211681013322,1845 days 00:00:00,103,-55.02938925673516,143.40746546922026,-24.2091265496538,19.8061884207975,-9.11952364129309,123 days 02:13:20,54 days 09:47:45.306122449,525.0914431650202,0.45303896118928005,0.18284308839933341,1.0919655023354349,0.08330112063527075,14.119286604745037,1.0638809493111168,1.0263982102908278,-0.024046291603089142,,,0.00037729950604938506,0.09507947552444504,54.02938925674076,0.06518404003982048,0.2525790854855872,0,104,23164.464285714286,,,,
Most Worst Trade [%],58,86,HPQ,SMA,0,true,false,None,1,104,1.2485256478739353,52.42718446601942,1.6048968406206467,6.045412779608772,0.6588846339333801,-0.728436184158688,90 days 10:01:09.902912621,0.004446465876766291,0.13655974488838868,0.2718064153066967,0.8255600269283786,0,15993,15994 days 00:00:00,1000.0,55029.38925674038,5402.938925674038,19895.651079049647,100.0,3427.138353517188,52.38211681013322,1845 days 00:00:00,103,-55.02938925673516,143.40746546922026,-24.2091265496538,19.8061884207975,-9.11952364129309,123 days 02:13:20,54 days 09:47:45.306122449,525.0914431650202,0.45303896118928005,0.18284308839933341,1.0919655023354349,0.08330112063527075,14.119286604745037,1.0638809493111168,1.0263982102908278,-0.024046291603089142,,,0.00037729950604938506,0.09507947552444504,54.02938925674076,0.06518404003982048,0.2525790854855872,0,104,23164.464285714286,,,,
Median Profit Factor,58,86,HPQ,SMA,0,true,false,None,1,104,1.2485256478739353,52.42718446601942,1.6048968406206467,6.045412779608772,0.6588846339333801,-0.728436184158688,90 days 10:01:09.902912621,0.004446465876766291,0.13655974488838868,0.2718064153066967,0.8255600269283786,0,15993,15994 days 00:00:00,1000.0,55029.38925674038,5402.938925674038,19895.651079049647,100.0,3427.138353517188,52.38211681013322,1845 days 00:00:00,103,-55.02938925673516,143.40746546922026,-24.2091265496538,19.8061884207975,-9.11952364129309,123 days 02:13:20,54 days 09:47:45.306122449,525.0914431650202,0.45303896118928005,0.18284308839933341,1.0919655023354349,0.08330112063527075,14.119286604745037,1.0638809493111168,1.0263982102908278,-0.024046291603089142,,,0.00037729950604938506,0.09507947552444504,54.02938925674076,0.06518404003982048,0.2525790854855872,0,104,23164.464285714286,,,,
Most Total Return [%],50,87,HPQ,SMA,0,true,false,None,1,94,1.2324638303110609,51.61290322580645,1.6879365784295983,7.666701373366464,0.7399698843215712,-0.43419248919425074,100 days 01:32:54.193548387,0.004014770160575389,0.12342900018758207,0.24554492590508348,0.946293285251385,0,15993,15994 days 00:00:00,1000.0,113571.088128968,11257.1088128968,19895.651079049647,100.0,6066.4414448125335,60.89982531710291,2740 days 00:00:00,93,-113.57108812895603,124.51574258836948,-30.823470117642575,23.71851311919337,-9.45523115551557,142 days 02:00:00,55 days 05:52:00,1211.6630023343755,0.5087760483420555,0.18726929061169575,1.1034782601934254,0.018477557234941704,13.431074490634762,1.0648900760294109,1.0362367769525094,-0.023867719262459283,,,0.0004211523101277401,0.1061303821521905,112.57108812896676,0.07741399161195228,0.25104942559300986,0,94,23164.464285714286,,,,
Most Total Fees Paid,50,87,HPQ,SMA,0,true,false,None,1,94,1.2324638303110609,51.61290322580645,1.6879365784295983,7.666701373366464,0.7399698843215712,-0.43419248919425074,100 days 01:32:54.193548387,0.004014770160575389,0.12342900018758207,0.24554492590508348,0.946293285251385,0,15993,15994 days 00:00:00,1000.0,113571.088128968,11257.1088128968,19895.651079049647,100.0,6066.4414448125335,60.89982531710291,2740 days 00:00:00,93,-113.57108812895603,124.51574258836948,-30.823470117642575,23.71851311919337,-9.45523115551557,142 days 02:00:00,55 days 05:52:00,1211.6630023343755,0.5087760483420555,0.18726929061169575,1.1034782601934254,0.018477557234941704,13.431074490634762,1.0648900760294109,1.0362367769525094,-0.023867719262459283,,,0.0004211523101277401,0.1061303821521905,112.57108812896676,0.07741399161195228,0.25104942559300986,0,94,23164.464285714286,,,,
