Short Window,Long Window
5,10
5,11
5,12
5,13
6,8
6,14
7,14
8,14
9,13
28,89
29,88
30,86
31,84
32,82
32,83
33,81
34,79
35,78
36,76
37,74
37,75
38,73
39,71
39,72
40,70
41,69
42,67
43,66
44,65
45,63
45,64
46,62
47,61
48,60
49,59
50,58
51,57
52,55
52,56
53,54
