Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Avg Winning Trade [%],CRM,true,6,70,67,40.909090909090914,2.541408882024769,12.7437729291369,264.31176986610103,163.829609421137,0.27167406835296387,1,71.806653833096,1.2076344988920777,0,0,5179,5180 days 00:00:00,1000.0,18426.150660502164,1742.6150660502162,7635.34838053908,100.0,680.6179765293509,39.01113815182471,985 days 00:00:00,66,1,-18.426150660499843,87.9248164041669,-17.154537333820443,22.55944550230479,-5.524963269581459,102 days 12:26:40,13 days 16:36:55.384615384,0.7644445816023758,0.5842191345842055,1.1588763927627415,-0.7717700648091211,50 days 00:43:38.181818181,1
Most Profit Factor,CRM,true,6,70,67,40.909090909090914,2.541408882024769,12.7437729291369,264.31176986610103,163.829609421137,0.27167406835296387,1,71.806653833096,1.2076344988920777,0,0,5179,5180 days 00:00:00,1000.0,18426.150660502164,1742.6150660502162,7635.34838053908,100.0,680.6179765293509,39.01113815182471,985 days 00:00:00,66,1,-18.426150660499843,87.9248164041669,-17.154537333820443,22.55944550230479,-5.524963269581459,102 days 12:26:40,13 days 16:36:55.384615384,0.7644445816023758,0.5842191345842055,1.1588763927627415,-0.7717700648091211,50 days 00:43:38.181818181,1
Most Expectancy,CRM,true,6,70,67,40.909090909090914,2.541408882024769,12.7437729291369,264.31176986610103,163.829609421137,0.27167406835296387,1,71.806653833096,1.2076344988920777,0,0,5179,5180 days 00:00:00,1000.0,18426.150660502164,1742.6150660502162,7635.34838053908,100.0,680.6179765293509,39.01113815182471,985 days 00:00:00,66,1,-18.426150660499843,87.9248164041669,-17.154537333820443,22.55944550230479,-5.524963269581459,102 days 12:26:40,13 days 16:36:55.384615384,0.7644445816023758,0.5842191345842055,1.1588763927627415,-0.7717700648091211,50 days 00:43:38.181818181,1
Most Max Drawdown Duration,CRM,true,6,70,67,40.909090909090914,2.541408882024769,12.7437729291369,264.31176986610103,163.829609421137,0.27167406835296387,1,71.806653833096,1.2076344988920777,0,0,5179,5180 days 00:00:00,1000.0,18426.150660502164,1742.6150660502162,7635.34838053908,100.0,680.6179765293509,39.01113815182471,985 days 00:00:00,66,1,-18.426150660499843,87.9248164041669,-17.154537333820443,22.55944550230479,-5.524963269581459,102 days 12:26:40,13 days 16:36:55.384615384,0.7644445816023758,0.5842191345842055,1.1588763927627415,-0.7717700648091211,50 days 00:43:38.181818181,1
Least Max Drawdown [%],CRM,true,6,69,69,41.17647058823529,2.3739907498059822,13.129947866383471,245.85061635673762,153.38273747746553,0.27978374203514195,1,68.78500542593413,1.1948074719181874,0,0,5179,5180 days 00:00:00,1000.0,17700.141770487677,1670.0141770487676,7635.34838053908,100.0,696.9371744264574,37.79842346837831,1008 days 00:00:00,68,1,-17.70014177048506,87.9248164041669,-17.15453733382045,22.314548512023062,-5.755432490915821,98 days 12:51:25.714285715,13 days 13:12:00,0.755300567551903,0.5937744912301656,1.157015530097283,-0.7812785882429036,48 days 13:03:31.764705881,1
Mean Worst Trade [%],CRM,true,6,69,69,41.17647058823529,2.3739907498059822,13.129947866383471,245.85061635673762,153.38273747746553,0.27978374203514195,1,68.78500542593413,1.1948074719181874,0,0,5179,5180 days 00:00:00,1000.0,17700.141770487677,1670.0141770487676,7635.34838053908,100.0,696.9371744264574,37.79842346837831,1008 days 00:00:00,68,1,-17.70014177048506,87.9248164041669,-17.15453733382045,22.314548512023062,-5.755432490915821,98 days 12:51:25.714285715,13 days 13:12:00,0.755300567551903,0.5937744912301656,1.157015530097283,-0.7812785882429036,48 days 13:03:31.764705881,1
Most Calmar Ratio,CRM,true,6,69,69,41.17647058823529,2.3739907498059822,13.129947866383471,245.85061635673762,153.38273747746553,0.27978374203514195,1,68.78500542593413,1.1948074719181874,0,0,5179,5180 days 00:00:00,1000.0,17700.141770487677,1670.0141770487676,7635.34838053908,100.0,696.9371744264574,37.79842346837831,1008 days 00:00:00,68,1,-17.70014177048506,87.9248164041669,-17.15453733382045,22.314548512023062,-5.755432490915821,98 days 12:51:25.714285715,13 days 13:12:00,0.755300567551903,0.5937744912301656,1.157015530097283,-0.7812785882429036,48 days 13:03:31.764705881,1
Least Max Drawdown Duration,CRM,true,6,69,69,41.17647058823529,2.3739907498059822,13.129947866383471,245.85061635673762,153.38273747746553,0.27978374203514195,1,68.78500542593413,1.1948074719181874,0,0,5179,5180 days 00:00:00,1000.0,17700.141770487677,1670.0141770487676,7635.34838053908,100.0,696.9371744264574,37.79842346837831,1008 days 00:00:00,68,1,-17.70014177048506,87.9248164041669,-17.15453733382045,22.314548512023062,-5.755432490915821,98 days 12:51:25.714285715,13 days 13:12:00,0.755300567551903,0.5937744912301656,1.157015530097283,-0.7812785882429036,48 days 13:03:31.764705881,1
Most Avg Winning Trade Duration,CRM,true,6,69,69,41.17647058823529,2.3739907498059822,13.129947866383471,245.85061635673762,153.38273747746553,0.27978374203514195,1,68.78500542593413,1.1948074719181874,0,0,5179,5180 days 00:00:00,1000.0,17700.141770487677,1670.0141770487676,7635.34838053908,100.0,696.9371744264574,37.79842346837831,1008 days 00:00:00,68,1,-17.70014177048506,87.9248164041669,-17.15453733382045,22.314548512023062,-5.755432490915821,98 days 12:51:25.714285715,13 days 13:12:00,0.755300567551903,0.5937744912301656,1.157015530097283,-0.7812785882429036,48 days 13:03:31.764705881,1
Most Win Rate [%],CRM,true,43,46,112,63.06306306306306,1.8476283513568559,21.432709017184784,159.65602678233984,152.55148614201184,0.45414172620196946,1,72.50646360147968,1.146526305351293,0,0,5179,5180 days 00:00:00,1000.0,18703.115856982746,1770.3115856982745,7635.34838053908,100.0,1771.4796895635852,46.35984033348252,938 days 00:00:00,111,1,-18.70311585698073,69.40745750844182,-23.31087261567866,8.534398577249407,-5.662270366064959,35 days 20:34:17.142857142,18 days 09:57:04.390243902,0.7549129473251456,0.4943978744716061,1.1544876082298126,-0.7681426573526846,29 days 09:56:45.405405404,1
Median Best Trade [%],CRM,true,5,68,76,41.333333333333336,1.984836095791488,14.481560146746475,181.7011066054171,113.79261221753394,0.30816759992276505,1,55.99439392590185,1.124524232204299,0,0,5179,5180 days 00:00:00,1000.0,14612.9700253809,1361.29700253809,7635.34838053908,100.0,791.9318607917854,45.751210672914155,979 days 00:00:00,75,1,-14.612970025378672,56.46506647747669,-18.788094763941206,19.728830438626808,-5.681403321519329,90 days 00:46:27.096774193,11 days 14:10:54.545454545,0.7142309471703785,0.4546595737767217,1.148344575523251,-0.8217112128101772,44 days 00:19:11.999999999,1
Mean Avg Winning Trade [%],CRM,true,43,47,97,58.333333333333336,1.7948273346382606,18.53639698783549,127.59687041255452,112.77501172826788,0.3933191735856343,1,50.18629562277921,1.0395332705644822,0,0,5179,5180 days 00:00:00,1000.0,13236.063496109125,1223.6063496109125,7635.34838053908,100.0,1118.0621428674408,45.07149209628723,878 days 00:00:00,96,1,-13.236063496107818,73.28664331690257,-23.31087261567866,10.327556514076468,-6.070088440187974,43 days 10:17:08.571428571,20 days 21:36:00,0.6854872887416278,0.4428911865309196,1.1397071799274345,-0.8397445291783108,34 days 00:59:59.999999999,1
Most Best Trade [%],CRM,true,7,72,62,44.26229508196721,2.2681796512379964,11.778335586020468,158.28510672233045,98.11060334028747,0.2513998841475188,1,39.79285749227152,1.0175854163327682,0,0,5179,5180 days 00:00:00,1000.0,10644.74676329886,964.4746763298858,7635.34838053908,100.0,416.42301184700545,46.19343174974935,1883 days 00:00:00,61,1,-10.644746763297007,93.3713897088254,-22.378460202404316,20.67965916296855,-6.582720881454669,101 days 17:46:40.000000001,16 days 16:56:28.235294117,0.6560199453842126,0.3925693238520675,1.1335514247485794,-0.8736829508934876,54 days 08:15:44.262295081,1
Most Total Return [%],CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Most Total Fees Paid,CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Mean Total Trades,CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Most Sharpe Ratio,CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Most Omega Ratio,CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Most Sortino Ratio,CRM,true,44,45,189,52.659574468085104,1.6095264784825383,36.30044410117783,117.48210873262684,93.73572505262779,0.7663641629658235,2,90.03407792233943,1.2311752670391178,0,0,5179,5180 days 00:00:00,1000.0,23063.572868864998,2206.3572868865,7635.34838053908,100.0,3854.584707359793,54.918087084173685,1054 days 00:00:00,188,1,-23.06357286886123,63.759598863088215,-17.13990803438073,7.147628488299149,-3.6101157429971082,23 days 14:47:16.363636363,10 days 01:37:04.719101123,0.7928930931335073,0.45064911605692043,1.1644101302149026,-0.7110338419514626,17 days 04:51:03.829787233,1
Mean Total Return [%],CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Least Total Fees Paid,CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Least Total Trades,CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Least Avg Losing Trade [%],CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Median Calmar Ratio,CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Median Omega Ratio,CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Median Sortino Ratio,CRM,true,9,71,60,44.06779661016949,1.9871171782936876,11.392160648773894,125.19345016320979,74.72519982193421,0.24329021046534083,1,30.458340839089466,0.9337097993928111,0,0,5179,5180 days 00:00:00,1000.0,8378.035524105271,737.8035524105271,7635.34838053908,100.0,368.2896618537134,45.575888814219326,1890 days 00:00:00,59,1,-8.378035524105144,88.44945974938948,-24.828523573176355,21.13721860187879,-7.2189421586322275,106 days 14:46:09.230769230,16 days 03:38:10.909090909,0.605020619192667,0.35452098869326676,1.1228852226101698,-0.9033700211648449,56 days 00:24:24.406779660,1
Median Avg Losing Trade [%],CRM,true,3,65,93,34.78260869565217,1.9774456413989883,17.764047113342343,137.18607811971393,72.29832838983604,0.37709982622127824,1,51.73284621892282,1.0967898625605053,0,0,5179,5180 days 00:00:00,1000.0,13607.511675338345,1260.7511675338344,7635.34838053908,100.0,867.502501884661,43.76156888699478,1874 days 00:00:00,92,1,-13.607511675336355,56.77038936532649,-13.15172736913746,19.27070323900507,-4.521508708101769,84 days 06:00:00,9 days 20:48:00,0.7022570835305691,0.46149954381966224,1.1451093680037365,-0.8348796800487548,35 days 17:44:20.869565217,1
Most Avg Losing Trade Duration,CRM,true,3,65,93,34.78260869565217,1.9774456413989883,17.764047113342343,137.18607811971393,72.29832838983604,0.37709982622127824,1,51.73284621892282,1.0967898625605053,0,0,5179,5180 days 00:00:00,1000.0,13607.511675338345,1260.7511675338344,7635.34838053908,100.0,867.502501884661,43.76156888699478,1874 days 00:00:00,92,1,-13.607511675336355,56.77038936532649,-13.15172736913746,19.27070323900507,-4.521508708101769,84 days 06:00:00,9 days 20:48:00,0.7022570835305691,0.46149954381966224,1.1451093680037365,-0.8348796800487548,35 days 17:44:20.869565217,1
Mean Profit Factor,CRM,true,35,37,141,57.85714285714286,1.5049029798822615,27.03224560726009,80.37684041166713,70.46021724399391,0.571731994593551,2,45.95401128768998,1.029844720831027,0,0,5179,5180 days 00:00:00,1000.0,12240.517140492902,1124.0517140492902,7635.34838053908,100.0,1837.1986911235692,44.656016835898136,1483 days 00:00:00,140,1,-12.240517140491647,50.68991204854048,-16.708273939254,8.125355960408523,-5.651990165917551,28 days 01:46:40,16 days 00:48:48.813559322,0.6798983982174648,0.43225128399239693,1.1370573411267617,-0.8527831792306603,22 days 23:59:59.999999999,1
Mean Expectancy,CRM,true,35,37,141,57.85714285714286,1.5049029798822615,27.03224560726009,80.37684041166713,70.46021724399391,0.571731994593551,2,45.95401128768998,1.029844720831027,0,0,5179,5180 days 00:00:00,1000.0,12240.517140492902,1124.0517140492902,7635.34838053908,100.0,1837.1986911235692,44.656016835898136,1483 days 00:00:00,140,1,-12.240517140491647,50.68991204854048,-16.708273939254,8.125355960408523,-5.651990165917551,28 days 01:46:40,16 days 00:48:48.813559322,0.6798983982174648,0.43225128399239693,1.1370573411267617,-0.8527831792306603,22 days 23:59:59.999999999,1
