Date,Portfolio_Value,Normalized_Value
2014-09-17,1000.0,1.0
2014-09-18,999.9860369997025,0.9999860369997025
2014-09-19,999.7383077936173,0.9997383077936173
2014-09-22,999.7383077936173,0.9997383077936173
2014-09-23,999.7383077936173,0.9997383077936173
2014-09-24,999.7383077936173,0.9997383077936173
2014-09-25,999.7383077936173,0.9997383077936173
2014-09-26,999.7383077936173,0.9997383077936173
2014-09-29,999.7383077936173,0.9997383077936173
2014-09-30,999.7383077936173,0.9997383077936173
2014-10-01,999.7383077936173,0.9997383077936173
2014-10-02,999.7249337940217,0.9997249337940217
2014-10-03,1000.0299340991975,1.0000299340991974
2014-10-06,1000.0049344806672,1.0000049344806672
2014-10-07,999.9199344425202,0.9999199344425203
2014-10-08,1000.0699340610505,1.0000699340610506
2014-10-09,999.9129344730378,0.9999129344730379
2014-10-10,1001.1069337635041,1.0011069337635041
2014-10-13,1001.0539342670442,1.0010539342670441
2014-10-14,1000.8919345645905,1.0008919345645906
2014-10-15,1000.8039342670442,1.000803934267044
2014-10-16,1000.8429338245393,1.0008429338245393
2014-10-17,1000.8809339313508,1.0008809339313507
2014-10-20,1001.3389341144563,1.0013389341144563
2014-10-21,1001.4849340229035,1.0014849340229035
2014-10-22,1001.2159339694978,1.0012159339694977
2014-10-23,1001.7769338397981,1.0017769338397982
2014-10-24,1002.1009341983796,1.0021009341983795
2014-10-27,1001.7709342746736,1.0017709342746735
2014-10-28,1002.1619340686799,1.0021619340686798
2014-10-29,1002.3509341983796,1.0023509341983796
2014-10-30,1002.3509341983796,1.0023509341983796
2014-10-31,1002.4389335422517,1.0024389335422517
2014-11-03,1002.2739953279496,1.0022739953279496
2014-11-04,1002.2739953279496,1.0022739953279496
2014-11-05,1002.2739953279496,1.0022739953279496
2014-11-06,1002.2739953279496,1.0022739953279496
2014-11-07,1002.2739953279496,1.0022739953279496
2014-11-10,1002.2739953279496,1.0022739953279496
2014-11-11,1002.2739953279496,1.0022739953279496
2014-11-12,1001.850434323311,1.001850434323311
2014-11-13,999.0244150362016,0.9990244150362017
2014-11-14,976.0907478494646,0.9760907478494646
2014-11-17,965.424745575905,0.9654247455759051
2014-11-18,953.677753464699,0.953677753464699
2014-11-19,958.4741927957537,0.9584741927957536
2014-11-20,958.4721938943865,0.9584721938943864
2014-11-21,958.3336142473222,0.9583336142473222
2014-11-24,958.3162252473833,0.9583162252473832
2014-11-25,958.0342256593706,0.9580342256593706
2014-11-26,958.3142244386675,0.9583142244386674
2014-11-28,958.1012250947954,0.9581012250947953
2014-12-01,958.0351003084185,0.9580351003084184
2014-12-02,958.0351003084185,0.9580351003084184
2014-12-03,958.0351003084185,0.9580351003084184
2014-12-04,958.0351003084185,0.9580351003084184
2014-12-05,958.0351003084185,0.9580351003084184
2014-12-08,958.0351003084185,0.9580351003084184
2014-12-09,958.0351003084185,0.9580351003084184
2014-12-10,958.0351003084185,0.9580351003084184
2014-12-11,958.0351003084185,0.9580351003084184
2014-12-12,958.0351003084185,0.9580351003084184
2014-12-15,958.0351003084185,0.9580351003084184
2014-12-16,958.0351003084185,0.9580351003084184
2014-12-17,958.0351003084185,0.9580351003084184
2014-12-18,958.0351003084185,0.9580351003084184
2014-12-19,958.0186943082812,0.9580186943082811
2014-12-22,958.1216949491503,0.9581216949491503
2014-12-23,958.0226940183642,0.9580226940183642
2014-12-24,957.9656948118212,0.9579656948118213
2014-12-26,957.9906944303515,0.9579906944303515
2014-12-29,957.7816947965624,0.9577816947965624
2014-12-30,957.5097812776568,0.9575097812776567
2014-12-31,957.5097812776568,0.9575097812776567
2015-01-02,957.4934692773821,0.9574934692773821
2015-01-05,957.4794693384173,0.9574794693384173
2015-01-06,956.962671934128,0.956962671934128
2015-01-07,956.962671934128,0.956962671934128
2015-01-08,956.9464309349062,0.9569464309349062
2015-01-09,956.6514696063997,0.9566514696063997
2015-01-12,956.6514696063997,0.9566514696063997
2015-01-13,956.6514696063997,0.9566514696063997
2015-01-14,956.6514696063997,0.9566514696063997
2015-01-15,956.6514696063997,0.9566514696063997
2015-01-16,956.6514696063997,0.9566514696063997
2015-01-20,956.6354716062548,0.9566354716062547
2015-01-21,956.527471804619,0.9565274718046191
2015-01-22,956.995471262932,0.956995471262932
2015-01-23,957.1584713697436,0.9571584713697435
2015-01-26,957.4674713850023,0.9574674713850023
2015-01-27,956.78247191906,0.95678247191906
2015-01-28,956.540471339226,0.9565404713392259
2015-01-29,956.8254711866381,0.9568254711866381
2015-01-30,956.781311308861,0.9567813113088609
2015-02-02,956.7648103094102,0.9567648103094102
2015-02-03,957.0138108587266,0.9570138108587266
2015-02-04,957.1598107671739,0.9571598107671739
2015-02-05,957.6858117437364,0.9576858117437363
2015-02-06,957.7798116064073,0.9577798116064072
2015-02-09,957.7968118047716,0.9577968118047715
2015-02-10,958.0468118047716,0.9580468118047716
2015-02-11,958.069810614586,0.958069810614586
2015-02-12,958.1388108587266,0.9581388108587267
2015-02-13,958.387811408043,0.9583878114080431
2015-02-17,958.2298104619981,0.9582298104619981
2015-02-18,958.2298104619981,0.9582298104619981
2015-02-19,958.207848752022,0.9582078487520219
2015-02-20,958.207848752022,0.9582078487520219
2015-02-23,958.207848752022,0.9582078487520219
2015-02-24,958.207848752022,0.9582078487520219
2015-02-25,958.207848752022,0.9582078487520219
2015-02-26,958.207848752022,0.9582078487520219
2015-02-27,958.207848752022,0.9582078487520219
2015-03-02,957.9321787385943,0.9579321787385943
2015-03-03,963.9641611604693,0.9639641611604693
2015-03-04,955.3541758089068,0.9553541758089068
2015-03-05,958.440174344063,0.958440174344063
2015-03-06,954.9851572542193,0.9549851572542193
2015-03-09,971.8691599397662,0.9718691599397662
2015-03-10,974.0221750764849,0.9740221750764849
2015-03-11,978.6411631135943,0.9786411631135943
2015-03-12,976.6161692171099,0.9766161692171099
2015-03-13,967.5991709260943,0.9675991709260943
2015-03-16,972.8383113718036,0.9728383113718035
2015-03-17,967.9053298807147,0.9679053298807146
2015-03-18,939.0273353433612,0.9390273353433611
2015-03-19,943.4494059915546,0.9434494059915546
2015-03-20,943.5474055643085,0.9435474055643085
2015-03-23,943.5064051980976,0.9435064051980976
