Date,BTC-USD_Strategy,MSTR_Strategy
2014-12-24,322.53399658203125,16.35300064086914
2014-12-26,327.92401123046875,16.378000259399414
2014-12-29,312.6700134277344,16.16900062561035
2014-12-30,310.73699951171875,15.913000106811523
2014-12-31,320.1929931640625,16.239999771118164
2015-01-02,315.0320129394531,16.312000274658203
2015-01-05,274.4739990234375,16.29800033569336
2015-01-06,286.1889953613281,15.79699993133545
2015-01-07,294.3370056152344,15.800000190734863
2015-01-08,283.3489990234375,16.240999221801758
2015-01-09,290.4079895019531,15.961999893188477
2015-01-12,267.7959899902344,15.868000030517578
2015-01-13,225.86099243164062,15.805999755859375
2015-01-14,178.10299682617188,15.869999885559082
2015-01-15,209.843994140625,15.366000175476074
2015-01-16,208.0970001220703,15.788999557495117
2015-01-20,211.31500244140625,15.998000144958496
2015-01-21,226.89700317382812,15.890000343322754
2015-01-22,233.406005859375,16.357999801635742
2015-01-23,232.87899780273438,16.520999908447266
2015-01-26,273.4729919433594,16.829999923706055
2015-01-27,263.4750061035156,16.145000457763672
2015-01-28,233.9149932861328,15.902999877929688
2015-01-29,233.51300048828125,16.187999725341797
2015-01-30,226.4250030517578,16.15999984741211
2015-02-02,238.22900390625,16.500999450683594
2015-02-03,227.26800537109375,16.75
2015-02-04,226.85299682617188,16.895999908447266
2015-02-05,217.11099243164062,17.422000885009766
2015-02-06,222.26600646972656,17.516000747680664
2015-02-09,220.11000061035156,17.533000946044922
2015-02-10,219.83900451660156,17.783000946044922
2015-02-11,219.18499755859375,17.805999755859375
2015-02-12,221.76400756835938,17.875
2015-02-13,235.427001953125,18.124000549316406
2015-02-17,243.61000061035156,17.965999603271484
2015-02-18,236.3260040283203,17.965999603271484
2015-02-19,240.2830047607422,17.961999893188477
2015-02-20,243.7790069580078,17.954999923706055
2015-02-23,238.89199829101562,17.73900032043457
2015-02-24,238.73500061035156,17.732999801635742
2015-02-25,237.47000122070312,17.93000030517578
2015-02-26,236.42599487304688,17.951000213623047
2015-02-27,253.8280029296875,17.833999633789062
2015-03-02,275.6700134277344,17.958999633789062
2015-03-03,281.7019958496094,17.91900062561035
2015-03-04,273.0920104980469,17.468000411987305
2015-03-05,276.1780090332031,17.030000686645508
2015-03-06,272.7229919433594,16.172000885009766
2015-03-09,289.60699462890625,16.486000061035156
2015-03-10,291.760009765625,16.104000091552734
2015-03-11,296.3789978027344,16.020999908447266
2015-03-12,294.35400390625,16.30299949645996
2015-03-13,285.3370056152344,16.426000595092773
2015-03-16,290.5929870605469,16.840999603271484
2015-03-17,285.5050048828125,16.996000289916992
2015-03-18,256.29901123046875,17.323999404907227
2015-03-19,260.9280090332031,17.378000259399414
2015-03-20,261.7489929199219,17.47599983215332
2015-03-23,266.739990234375,17.434999465942383
2015-03-24,245.59500122070312,17.25
2015-03-25,246.19700622558594,16.695999145507812
2015-03-26,248.53199768066406,16.95400047302246
2015-03-27,247.0290069580078,17.01300048828125
2015-03-30,247.5260009765625,17.090999603271484
2015-03-31,244.2239990234375,16.91900062561035
2015-04-01,247.27200317382812,16.916000366210938
2015-04-02,253.0050048828125,16.95199966430664
2015-04-06,255.49200439453125,17.00200080871582
2015-04-07,253.17999267578125,17.027999877929688
2015-04-08,245.02200317382812,17.207000732421875
2015-04-09,243.67599487304688,17.39900016784668
2015-04-10,236.07200622558594,17.599000930786133
2015-04-13,224.58700561523438,17.195999145507812
2015-04-14,219.15899658203125,17.11199951171875
2015-04-15,223.83299255371094,17.339000701904297
2015-04-16,228.572998046875,17.334999084472656
2015-04-17,222.8820037841797,17.065000534057617
2015-04-20,224.62600708007812,17.121999740600586
2015-04-21,235.2689971923828,17.538999557495117
2015-04-22,234.17599487304688,17.631999969482422
2015-04-23,236.46200561523438,17.663000106811523
2015-04-24,231.26800537109375,17.509000778198242
2015-04-27,229.28599548339844,17.356000900268555
2015-04-28,225.85499572753906,16.969999313354492
2015-04-29,225.80799865722656,18.707000732421875
2015-04-30,236.14500427246094,18.211999893188477
2015-05-01,232.07899475097656,18.26799964904785
2015-05-04,239.01800537109375,18.1299991607666
2015-05-05,236.12100219726562,17.899999618530273
2015-05-06,229.78199768066406,17.934999465942383
2015-05-07,237.33399963378906,17.753999710083008
2015-05-08,243.86300659179688,18.083999633789062
2015-05-11,242.1580047607422,18.106000900268555
2015-05-12,241.11199951171875,17.757999420166016
2015-05-13,236.3769989013672,17.743000030517578
2015-05-14,236.9290008544922,17.98200035095215
2015-05-15,237.60499572753906,17.8799991607666
2015-05-18,233.1280059814453,17.90999984741211
2015-05-19,231.94700622558594,17.868999481201172
2015-05-20,234.01800537109375,17.645000457763672
2015-05-21,235.343994140625,17.538000106811523
2015-05-22,240.34800720214844,17.530000686645508
2015-05-26,237.11599731445312,17.27899932861328
2015-05-27,237.2830047607422,17.5310001373291
2015-05-28,237.4080047607422,17.667999267578125
2015-05-29,237.0959930419922,17.597999572753906
2015-06-01,222.92599487304688,17.61400032043457
2015-06-02,225.80299377441406,17.58799934387207
2015-06-03,225.87399291992188,17.780000686645508
2015-06-04,224.32400512695312,17.48900032043457
2015-06-05,224.95199584960938,18.042999267578125
2015-06-08,228.48899841308594,17.687000274658203
2015-06-09,229.04800415039062,17.67799949645996
2015-06-10,228.80299377441406,18.176000595092773
2015-06-11,229.7050018310547,18.06399917602539
2015-06-12,229.98199462890625,17.875
2015-06-15,236.822998046875,17.409000396728516
2015-06-16,250.89500427246094,17.6200008392334
2015-06-17,249.28399658203125,17.68000030517578
2015-06-18,249.0070037841797,17.86400032043457
2015-06-19,244.6060028076172,17.768999099731445
2015-06-22,246.99000549316406,17.86199951171875
2015-06-23,244.29600524902344,17.86199951171875
2015-06-24,240.51499938964844,17.42300033569336
2015-06-25,242.7989959716797,17.388999938964844
2015-06-26,243.593994140625,17.38599967956543
2015-06-29,257.0639953613281,16.788000106811523
2015-06-30,263.0719909667969,17.007999420166016
2015-07-01,258.6210021972656,17.006000518798828
2015-07-02,255.41200256347656,17.256999969482422
2015-07-06,269.0299987792969,17.246999740600586
2015-07-07,266.2070007324219,17.360000610351562
2015-07-08,270.7850036621094,17.222000122070312
2015-07-09,269.2279968261719,17.444000244140625
2015-07-10,284.8940124511719,17.56999969482422
2015-07-13,292.0539855957031,17.709999084472656
2015-07-14,287.4639892578125,18.06999969482422
2015-07-15,285.8290100097656,18.28700065612793
2015-07-16,278.0889892578125,18.6299991607666
2015-07-17,279.47198486328125,18.562999725341797
2015-07-20,278.9809875488281,18.399999618530273
2015-07-21,275.8330078125,18.149999618530273
2015-07-22,277.22198486328125,18.371999740600586
2015-07-23,276.04901123046875,17.98200035095215
2015-07-24,288.27801513671875,18.14299964904785
2015-07-27,293.6239929199219,17.816999435424805
2015-07-28,294.427001953125,20.201000213623047
2015-07-29,289.5899963378906,20.447999954223633
2015-07-30,287.72198486328125,20.481000900268555
2015-07-31,284.6499938964844,20.385000228881836
2015-08-03,281.22698974609375,20.350000381469727
2015-08-04,285.2179870605469,21.486000061035156
2015-08-05,281.8819885253906,21.625
2015-08-06,278.5769958496094,21.304000854492188
2015-08-07,279.5849914550781,21.56100082397461
2015-08-10,264.4700012207031,21.885000228881836
2015-08-11,270.385986328125,21.541000366210938
2015-08-12,266.3760070800781,21.697999954223633
2015-08-13,264.0799865722656,21.871000289916992
2015-08-14,265.67999267578125,21.8799991607666
2015-08-17,257.97601318359375,22.15999984741211
2015-08-18,211.07899475097656,21.773000717163086
2015-08-19,226.6840057373047,21.86199951171875
2015-08-20,235.35000610351562,20.958999633789062
2015-08-21,232.56900024414062,20.399999618530273
2015-08-24,210.4949951171875,19.606000900268555
2015-08-25,221.60899353027344,19.60300064086914
2015-08-26,225.83099365234375,20.11400032043457
2015-08-27,224.7689971923828,20.086999893188477
2015-08-28,231.39599609375,20.099000930786133
2015-08-31,230.05599975585938,19.8700008392334
2015-09-01,228.12100219726562,19.604000091552734
2015-09-02,229.28399658203125,19.70199966430664
2015-09-03,227.18299865722656,19.836999893188477
2015-09-04,230.29800415039062,19.542999267578125
2015-09-08,243.60699462890625,20.125
2015-09-09,238.16799926757812,19.833999633789062
2015-09-10,238.4770050048828,19.840999603271484
2015-09-11,240.10699462890625,20.11400032043457
2015-09-14,230.6439971923828,20.094999313354492
2015-09-15,230.3040008544922,20.795000076293945
2015-09-16,229.09100341796875,20.98699951171875
2015-09-17,229.80999755859375,20.989999771118164
2015-09-18,232.97500610351562,20.667999267578125
2015-09-21,227.0850067138672,20.850000381469727
2015-09-22,230.6179962158203,20.707000732421875
2015-09-23,230.2830047607422,20.827999114990234
2015-09-24,234.5290069580078,20.518999099731445
2015-09-25,235.1439971923828,20.518999099731445
2015-09-28,239.14199829101562,19.527999877929688
2015-09-29,236.68699645996094,19.472000122070312
2015-09-30,236.05999755859375,19.64699935913086
2015-10-01,237.5489959716797,19.93000030517578
2015-10-02,237.29299926757812,19.884000778198242
2015-10-05,240.38299560546875,20.099000930786133
2015-10-06,246.06300354003906,19.757999420166016
2015-10-07,242.968994140625,19.95800018310547
2015-10-08,242.3040008544922,19.952999114990234
2015-10-09,243.93099975585938,20.524999618530273
2015-10-12,245.30799865722656,20.611000061035156
2015-10-13,249.50799560546875,19.937999725341797
2015-10-14,251.98899841308594,19.674999237060547
2015-10-15,254.32000732421875,19.979000091552734
2015-10-16,262.8689880371094,20.31100082397461
2015-10-19,263.43701171875,20.37299919128418
2015-10-20,269.4630126953125,19.711000442504883
2015-10-21,266.2720031738281,19.035999298095703
2015-10-22,274.02301025390625,19.492000579833984
2015-10-23,276.4960021972656,18.81800079345703
2015-10-26,285.29998779296875,19.625999450683594
2015-10-27,293.7879943847656,16.823999404907227
2015-10-28,304.6180114746094,17.885000228881836
2015-10-29,313.8550109863281,17.437999725341797
2015-10-30,328.0150146484375,17.207000732421875
2015-11-02,361.1889953613281,17.615999221801758
2015-11-03,403.4169921875,17.711999893188477
2015-11-04,411.56298828125,18.023000717163086
2015-11-05,386.35400390625,17.691999435424805
2015-11-06,374.4700012207031,17.764999389648438
2015-11-09,380.2569885253906,17.486000061035156
2015-11-10,336.8190002441406,17.44499969482422
2015-11-11,311.0840148925781,17.485000610351562
2015-11-12,338.1520080566406,17.27199935913086
2015-11-13,336.75299072265625,16.886999130249023
2015-11-16,330.7510070800781,17.158000946044922
2015-11-17,335.093994140625,17.19300079345703
2015-11-18,334.5899963378906,17.48200035095215
2015-11-19,326.14898681640625,17.299999237060547
2015-11-20,322.0220031738281,17.320999145507812
2015-11-23,323.0459899902344,17.368000030517578
2015-11-24,320.0459899902344,17.329999923706055
2015-11-25,328.20599365234375,17.540000915527344
2015-11-27,358.0419921875,17.555999755859375
2015-11-30,377.3210144042969,17.336999893188477
2015-12-01,362.4880065917969,17.7189998626709
2015-12-02,359.18701171875,17.618999481201172
2015-12-03,361.0459899902344,17.357999801635742
2015-12-04,363.1830139160156,17.68400001525879
2015-12-07,395.5360107421875,17.37299919128418
2015-12-08,415.56298828125,17.548999786376953
2015-12-09,417.56298828125,17.253000259399414
2015-12-10,415.47900390625,17.274999618530273
2015-12-11,451.93798828125,17.413999557495117
2015-12-14,444.1820068359375,17.524999618530273
2015-12-15,465.3210144042969,17.89299964904785
2015-12-16,454.9339904785156,17.711999893188477
2015-12-17,456.0780029296875,17.35099983215332
2015-12-18,463.6159973144531,17.573999404907227
2015-12-21,438.6390075683594,17.73699951171875
2015-12-22,436.5719909667969,17.714000701904297
2015-12-23,442.4010009765625,17.7450008392334
2015-12-24,454.9849853515625,17.76099967956543
2015-12-28,422.27899169921875,17.641000747680664
2015-12-29,432.9830017089844,18.06399917602539
2015-12-30,426.6199951171875,17.892000198364258
2015-12-31,430.5669860839844,17.929000854492188
2016-01-04,433.09100341796875,17.113000869750977
2016-01-05,431.9599914550781,17.177000045776367
2016-01-06,429.1050109863281,16.927000045776367
2016-01-07,458.0480041503906,16.10300064086914
2016-01-08,453.2300109863281,14.8149995803833
2016-01-11,448.4280090332031,15.244999885559082
2016-01-12,435.69000244140625,15.619000434875488
2016-01-13,432.3710021972656,15.034000396728516
2016-01-14,430.3059997558594,15.253000259399414
2016-01-15,364.33099365234375,14.993000030517578
2016-01-19,380.14898681640625,14.633999824523926
2016-01-20,420.2300109863281,14.968999862670898
2016-01-21,410.2619934082031,15.022000312805176
2016-01-22,382.49200439453125,14.991000175476074
2016-01-25,391.72601318359375,14.588000297546387
2016-01-26,392.15301513671875,14.71500015258789
2016-01-27,394.97198486328125,14.23900032043457
2016-01-28,380.28900146484375,16.72599983215332
2016-01-29,379.4739990234375,17.250999450683594
2016-02-01,373.0559997558594,17.333999633789062
2016-02-02,374.447998046875,17.18899917602539
2016-02-03,369.9490051269531,17.148000717163086
2016-02-04,389.593994140625,16.784000396728516
2016-02-05,386.54901123046875,15.645999908447266
2016-02-08,373.4469909667969,15.5
2016-02-09,376.02899169921875,15.196000099182129
2016-02-10,381.64898681640625,15.015000343322754
2016-02-11,379.65399169921875,14.956999778747559
2016-02-12,384.26300048828125,15.1899995803833
2016-02-16,407.4880065917969,15.236000061035156
2016-02-17,416.3219909667969,15.65999984741211
2016-02-18,422.37298583984375,14.932000160217285
2016-02-19,420.7850036621094,15.324999809265137
2016-02-22,437.74798583984375,15.460000038146973
2016-02-23,420.7359924316406,15.258999824523926
2016-02-24,424.9549865722656,15.657999992370605
2016-02-25,424.54400634765625,15.8149995803833
2016-02-26,432.1520080566406,15.857999801635742
2016-02-29,437.6969909667969,16.089000701904297
2016-03-01,435.12298583984375,17.23900032043457
2016-03-02,423.989013671875,16.823999404907227
2016-03-03,421.6510009765625,17.077999114990234
2016-03-04,410.9389953613281,16.898000717163086
2016-03-07,414.3210144042969,16.875
2016-03-08,413.97198486328125,16.764999389648438
2016-03-09,414.8599853515625,16.823999404907227
2016-03-10,417.1310119628906,16.711999893188477
2016-03-11,421.69000244140625,17.05900001525879
2016-03-14,416.43798828125,16.804000854492188
2016-03-15,416.8299865722656,16.58099937438965
2016-03-16,417.010986328125,16.738000869750977
2016-03-17,420.6210021972656,16.898000717163086
2016-03-18,409.5480041503906,17.511999130249023
2016-03-21,413.3070068359375,17.55500030517578
2016-03-22,418.0889892578125,17.57699966430664
2016-03-23,418.0409851074219,16.947999954223633
2016-03-24,416.3940124511719,17.281999588012695
2016-03-28,424.2309875488281,17.20199966430664
2016-03-29,416.5159912109375,17.77899932861328
2016-03-30,414.8160095214844,18.086999893188477
2016-03-31,416.72900390625,17.972000122070312
2016-04-01,417.9599914550781,18.274999618530273
2016-04-04,421.4440002441406,18.47100067138672
2016-04-05,424.0299987792969,18.309999465942383
2016-04-06,423.4129943847656,18.233999252319336
2016-04-07,422.7449951171875,17.90999984741211
2016-04-08,420.3489990234375,17.8799991607666
2016-04-11,422.4830017089844,18.07200050354004
2016-04-12,425.19000244140625,18.264999389648438
2016-04-13,423.7340087890625,18.707000732421875
2016-04-14,424.2820129394531,18.795000076293945
2016-04-15,429.7130126953125,18.617000579833984
2016-04-18,428.59100341796875,18.825000762939453
2016-04-19,435.5090026855469,18.934999465942383
2016-04-20,441.3890075683594,18.827999114990234
2016-04-21,449.42498779296875,18.826000213623047
2016-04-22,445.73699951171875,19.18000030517578
2016-04-25,461.4259948730469,18.549999237060547
2016-04-26,466.0889892578125,18.982999801635742
2016-04-27,444.68701171875,18.996999740600586
2016-04-28,449.010986328125,18.256999969482422
2016-04-29,455.09698486328125,17.93199920654297
2016-05-02,444.66900634765625,18.40999984741211
2016-05-03,450.3039855957031,18.034000396728516
2016-05-04,446.72198486328125,18.006999969482422
2016-05-05,447.97601318359375,17.982999801635742
2016-05-06,459.6029968261719,18.256999969482422
2016-05-09,460.4830017089844,18.81599998474121
2016-05-10,450.8949890136719,19.049999237060547
2016-05-11,452.7279968261719,18.518999099731445
2016-05-12,454.7659912109375,18.44499969482422
2016-05-13,455.6700134277344,18.21500015258789
2016-05-16,454.1629943847656,18.249000549316406
2016-05-17,453.7829895019531,17.899999618530273
2016-05-18,454.6189880371094,18.025999069213867
2016-05-19,438.7149963378906,17.884000778198242
2016-05-20,442.6759948730469,17.92799949645996
2016-05-23,444.1549987792969,18.351999282836914
2016-05-24,445.9809875488281,18.93899917602539
2016-05-25,449.5989990234375,18.708999633789062
2016-05-26,453.3840026855469,18.80299949645996
2016-05-27,473.4639892578125,19.093000411987305
2016-05-31,531.385986328125,18.65399932861328
2016-06-01,536.9199829101562,18.64699935913086
2016-06-02,537.9719848632812,19.06999969482422
2016-06-03,569.1939697265625,18.868999481201172
2016-06-06,585.5369873046875,19.47100067138672
2016-06-07,576.5969848632812,19.38800048828125
2016-06-08,581.64501953125,19.229999542236328
2016-06-09,574.6300048828125,19.208999633789062
2016-06-10,577.469970703125,18.775999069213867
2016-06-13,704.3759765625,18.631999969482422
2016-06-14,685.5590209960938,18.549999237060547
2016-06-15,694.468994140625,18.486000061035156
2016-06-16,766.3079833984375,18.472000122070312
2016-06-17,748.9089965820312,17.917999267578125
2016-06-20,737.2260131835938,18.39699935913086
2016-06-21,666.6519775390625,18.219999313354492
2016-06-22,596.1160278320312,17.961999893188477
2016-06-23,623.9769897460938,18.29400062561035
2016-06-24,665.2990112304688,17.312000274658203
2016-06-27,655.2750244140625,16.71299934387207
2016-06-28,647.0009765625,16.815000534057617
2016-06-29,639.8900146484375,17.43199920654297
2016-06-30,673.3369750976562,17.50200080871582
2016-07-01,676.2960205078125,17.23900032043457
2016-07-05,670.6270141601562,17.288000106811523
2016-07-06,677.3309936523438,17.290000915527344
2016-07-07,640.56201171875,17.384000778198242
2016-07-08,666.5230102539062,17.82900047302246
2016-07-11,647.6589965820312,18.05500030517578
2016-07-12,664.551025390625,18.15999984741211
2016-07-13,654.468017578125,18.158000946044922
2016-07-14,658.0780029296875,18.22100067138672
2016-07-15,663.2550048828125,18.72100067138672
2016-07-18,673.1060180664062,18.739999771118164
2016-07-19,672.864013671875,18.655000686645508
2016-07-20,665.6849975585938,19.04800033569336
2016-07-21,665.0120239257812,18.378999710083008
2016-07-22,650.6190185546875,18.784000396728516
2016-07-25,654.0969848632812,18.451000213623047
2016-07-26,651.7839965820312,18.520999908447266
2016-07-27,654.3519897460938,18.29800033569336
2016-07-28,655.0349731445312,18.507999420166016
2016-07-29,656.9920043945312,17.48900032043457
2016-08-01,606.27197265625,17.201000213623047
2016-08-02,547.4650268554688,16.724000930786133
2016-08-03,566.35498046875,16.68400001525879
2016-08-04,578.2890014648438,16.448999404907227
2016-08-05,575.0430297851562,16.631999969482422
2016-08-08,591.0540161132812,16.444000244140625
2016-08-09,587.801025390625,16.506000518798828
2016-08-10,592.10302734375,16.558000564575195
2016-08-11,589.1199951171875,16.613000869750977
2016-08-12,587.5590209960938,16.542999267578125
2016-08-15,567.239990234375,16.674999237060547
2016-08-16,577.4390258789062,16.540000915527344
2016-08-17,573.2160034179688,16.402000427246094
2016-08-18,574.3179931640625,16.558000564575195
2016-08-19,575.6300048828125,16.663999557495117
2016-08-22,586.7529907226562,16.687999725341797
2016-08-23,583.4149780273438,16.841999053955078
2016-08-24,580.1820068359375,16.67799949645996
2016-08-25,577.760986328125,16.832000732421875
2016-08-26,579.6510009765625,16.746999740600586
2016-08-29,574.1069946289062,16.600000381469727
2016-08-30,577.5029907226562,16.695999145507812
2016-08-31,575.4719848632812,16.679000854492188
2016-09-01,572.302978515625,16.73200035095215
2016-09-02,575.5369873046875,16.97800064086914
2016-09-06,610.4359741210938,17.062999725341797
2016-09-07,614.5440063476562,17.17099952697754
2016-09-08,626.3159790039062,17.264999389648438
2016-09-09,622.8610229492188,17.06999969482422
2016-09-12,608.2429809570312,17.2450008392334
2016-09-13,609.2410278320312,16.993000030517578
2016-09-14,610.6840209960938,16.839000701904297
2016-09-15,607.155029296875,16.761999130249023
2016-09-16,606.9730224609375,16.483999252319336
2016-09-19,609.2269897460938,16.424999237060547
2016-09-20,608.31201171875,16.655000686645508
2016-09-21,597.1489868164062,16.76300048828125
2016-09-22,596.2979736328125,17.030000686645508
2016-09-23,602.8419799804688,17.17799949645996
2016-09-26,608.0430297851562,17.086999893188477
2016-09-27,606.166015625,16.9060001373291
2016-09-28,604.72802734375,17.024999618530273
2016-09-29,605.6929931640625,16.573999404907227
2016-09-30,609.7349853515625,16.743999481201172
2016-10-03,612.1329956054688,16.384000778198242
2016-10-04,610.2039794921875,17.049999237060547
2016-10-05,612.510986328125,17.10099983215332
2016-10-06,613.02099609375,17.277000427246094
2016-10-07,617.1209716796875,17.29800033569336
2016-10-10,618.9940185546875,17.4689998626709
2016-10-11,641.072021484375,17.305999755859375
2016-10-12,636.1920166015625,17.31599998474121
2016-10-13,636.7860107421875,17.23699951171875
2016-10-14,640.3779907226562,17.219999313354492
2016-10-17,639.1929931640625,17.184999465942383
2016-10-18,637.9600219726562,17.257999420166016
2016-10-19,630.52001953125,17.013999938964844
2016-10-20,630.8569946289062,16.8439998626709
2016-10-21,632.8280029296875,16.861000061035156
2016-10-24,653.760986328125,17.40399932861328
2016-10-25,657.5880126953125,17.229000091552734
2016-10-26,678.3040161132812,17.18000030517578
2016-10-27,688.31298828125,17.35300064086914
2016-10-28,689.6510009765625,19.14699935913086
2016-10-31,700.9719848632812,19.481000900268555
2016-11-01,729.7930297851562,19.503999710083008
2016-11-02,740.8289794921875,19.187000274658203
2016-11-03,688.7000122070312,18.895999908447266
2016-11-04,703.2349853515625,19.016000747680664
2016-11-07,703.1309814453125,19.231000900268555
2016-11-08,709.8480224609375,19.0
2016-11-09,723.2730102539062,19.187999725341797
2016-11-10,715.5339965820312,19.31599998474121
2016-11-11,716.4110107421875,19.674999237060547
2016-11-14,705.02099609375,19.211000442504883
2016-11-15,711.6190185546875,19.309999465942383
2016-11-16,744.197998046875,19.648000717163086
2016-11-17,740.9769897460938,19.746999740600586
2016-11-18,751.5850219726562,19.667999267578125
2016-11-21,739.2479858398438,19.69300079345703
2016-11-22,751.3469848632812,19.85700035095215
2016-11-23,744.593994140625,19.820999145507812
2016-11-25,741.6489868164062,19.78499984741211
2016-11-28,735.81298828125,19.503000259399414
2016-11-29,735.60400390625,19.523000717163086
2016-11-30,745.6909790039062,19.402999877929688
2016-12-01,756.7739868164062,19.15999984741211
2016-12-02,777.9439697265625,19.194000244140625
2016-12-05,758.7000122070312,19.576000213623047
2016-12-06,764.2239990234375,19.85700035095215
2016-12-07,768.1320190429688,19.844999313354492
2016-12-08,770.8099975585938,20.097999572753906
2016-12-09,772.7940063476562,20.097000122070312
2016-12-12,780.0869750976562,20.187000274658203
2016-12-13,780.5560302734375,20.444000244140625
2016-12-14,781.4810180664062,19.958999633789062
2016-12-15,778.0880126953125,20.155000686645508
2016-12-16,784.906982421875,20.040000915527344
2016-12-19,792.7139892578125,20.31800079345703
2016-12-20,800.8759765625,20.388999938964844
2016-12-21,834.281005859375,20.0310001373291
2016-12-22,864.5399780273438,19.618000030517578
2016-12-23,921.9840087890625,20.121999740600586
2016-12-27,933.197998046875,20.148000717163086
2016-12-28,975.9210205078125,19.760000228881836
2016-12-29,973.4970092773438,19.850000381469727
2016-12-30,961.2379760742188,19.739999771118164
2017-01-03,1043.8399658203125,19.784000396728516
2017-01-04,1154.72998046875,19.79400062561035
2017-01-05,1013.3800048828125,19.961000442504883
2017-01-06,902.2009887695312,19.91699981689453
2017-01-09,902.8280029296875,19.863000869750977
2017-01-10,907.6790161132812,20.077999114990234
2017-01-11,777.7570190429688,20.100000381469727
2017-01-12,804.833984375,20.047000885009766
2017-01-13,823.9840087890625,20.3799991607666
2017-01-17,907.93798828125,20.091999053955078
2017-01-18,886.6179809570312,20.250999450683594
2017-01-19,899.072998046875,19.899999618530273
2017-01-20,895.0260009765625,20.155000686645508
2017-01-23,921.0120239257812,20.510000228881836
2017-01-24,892.68701171875,20.29599952697754
2017-01-25,901.5419921875,20.329999923706055
2017-01-26,917.5859985351562,20.1299991607666
2017-01-27,919.75,19.95800018310547
2017-01-30,920.3820190429688,19.945999145507812
2017-01-31,970.4030151367188,20.1299991607666
2017-02-01,989.0230102539062,19.650999069213867
2017-02-02,1011.7999877929688,19.149999618530273
2017-02-03,1029.9100341796875,19.54800033569336
2017-02-06,1038.1500244140625,19.030000686645508
2017-02-07,1061.3499755859375,18.798999786376953
2017-02-08,1063.0699462890625,18.749000549316406
2017-02-09,994.3829956054688,19.000999450683594
2017-02-10,988.6740112304688,18.934999465942383
2017-02-13,990.6420288085938,19.134000778198242
2017-02-14,1004.5499877929688,19.298999786376953
2017-02-15,1007.47998046875,19.415000915527344
2017-02-16,1027.43994140625,19.26799964904785
2017-02-17,1046.2099609375,19.28700065612793
2017-02-21,1115.300048828125,19.579999923706055
2017-02-22,1117.43994140625,19.459999084472656
