Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown Duration,HDB,SMA,22,35,0,true,false,None,1,90,1.1296014942776151,50.56179775280899,1.6012348051342664,3.5271859674291393,0.8497552328600986,-0.8364226199816797,40 days 04:51:14.157303370,0.010151424969844003,0.3122418635387411,0.6210143730381629,1.1013351195177719,0,6053,6054 days 00:00:00,1000.0,9204.979119702073,820.4979119702074,5015.961937269772,100.0,855.4826754189331,40.86707692562237,1113 days 00:00:00,89,-9.20497911970051,60.641617676095386,-19.319895267807237,13.369333378827806,-6.538646612410407,58 days 08:32:00,21 days 15:16:21.818181818,92.29420335754799,0.5813008442403301,0.35040051483208845,1.1244175793578035,0.1358952904284492,17.486333670905857,1.0896039986824126,1.03195067264574,-0.02376897461793059,,,0.0005039900378565821,0.12700548953985868,8.204979119702063,0.09680092400382234,0.2629466855866879,0,90,8767.242063492064,,,,
Median Total Return [%],HDB,SMA,24,30,0,true,false,None,1,126,1.1243342334744317,50.4,1.4838057377507063,2.458748054044814,0.8617157889779812,-0.8347363763717158,28 days 03:50:23.999999998,0.014257619339668544,0.43713860895423756,0.8708078638691558,1.0748137041140884,0,6053,6054 days 00:00:00,1000.0,9289.560457347505,828.9560457347505,5015.961937269772,100.0,1271.7004746532855,44.50300041073054,1201 days 00:00:00,125,-9.289560457345942,55.33410330024684,-20.62541964136228,10.123332760007994,-5.329458985885515,38 days 01:31:25.714285714,18 days 02:19:21.290322580,66.39080014243876,0.5846463695118622,0.3231895588836551,1.1260069547190372,0.23784352808953127,17.41904180838489,1.1191562486892217,1.0061213132999445,-0.023600796528553732,,,0.0005035308608396543,0.1268897769315929,8.28956045734746,0.09721859340394867,0.26120382874118186,0,126,8767.242063492064,,,,
Most Total Trades,HDB,SMA,42,48,0,true,false,None,1,95,1.089008848694232,51.06382978723404,1.3424779983978383,3.3447848545050247,0.8364545217186945,-0.8480978038274322,38 days 07:39:34.468085106,0.010721729743430745,0.32958863373533787,0.6557079134313564,1.1024030703349619,0,6053,6054 days 00:00:00,1000.0,8619.356341892862,761.9356341892862,5015.961937269772,100.0,1205.3553563155979,63.39755242221648,1169 days 00:00:00,94,-8.619356341891034,61.49264166623305,-23.96399821613877,13.326183440480824,-7.070587583034937,48 days 05:00:00,28 days 00:00:00,81.1486776407952,0.56316618750248,0.2187414694938771,1.1192394629957898,0.5231614087582018,15.207603234254368,1.0986027266932636,1.0187845303867402,-0.02467688678922946,,,0.0004979649520500307,0.12548716791660772,7.619356341892889,0.09380395081293069,0.26816920709508096,0,95,8767.242063492064,,,,
Least Win Rate [%],HDB,SMA,43,47,0,true,false,None,1,121,1.0727618289682856,50.0,1.2610198114205193,2.3295111407702604,0.7392927310258434,-0.8970869555629083,29 days 23:36:00,0.013687314566081802,0.4197918387576408,0.8361143234759624,0.9779097651903571,0,6053,6054 days 00:00:00,1000.0,6162.079137450047,516.2079137450047,5015.961937269772,100.0,1206.421073692452,63.70133830037705,1383 days 00:00:00,120,-6.162079137448927,61.20963581833689,-23.96399821613877,10.865648126094403,-6.206625844553882,38 days 16:48:00,21 days 06:24:00,43.06867680489589,0.5002257665707478,0.18189418102270977,1.1054148464808706,0.47359551923057425,15.51883076555525,1.1108424152851952,0.9951140065146579,-0.02474151405441892,,,0.0004431421637796052,0.11167182527246051,5.162079137450053,0.07863048680434126,0.26867281036056795,0,121,8767.242063492064,,,,
Least Profit Factor,HDB,SMA,43,51,0,true,false,None,1,81,1.0358621062065143,50.0,1.2433885519590642,3.251196483055522,0.7057755175931977,-0.9117639188325094,45 days 08:42:00,0.009124876377387868,0.28101767718486703,0.5585660003304147,0.9136436837398717,0,6053,6054 days 00:00:00,1000.0,5425.888246299794,442.58882462997946,5015.961937269772,100.0,833.5663948627774,68.37864319337231,2390 days 00:00:00,80,-5.42588824629911,66.49331434224283,-30.23198004093537,14.32959678935824,-7.827203823247196,58 days 01:12:00,32 days 16:12:00,55.391426681826175,0.47695324279970297,0.15698176848583859,1.0992205669588808,0.5460307891738099,14.728405191690172,1.0784357372216768,1.019273127753304,-0.02555826460237578,,,0.00042088064236835723,0.10606192187682602,4.425888246299785,0.07293304660945599,0.2676269522528341,0,81,8767.242063492064,,,,
Least Calmar Ratio,HDB,SMA,43,51,0,true,false,None,1,81,1.0358621062065143,50.0,1.2433885519590642,3.251196483055522,0.7057755175931977,-0.9117639188325094,45 days 08:42:00,0.009124876377387868,0.28101767718486703,0.5585660003304147,0.9136436837398717,0,6053,6054 days 00:00:00,1000.0,5425.888246299794,442.58882462997946,5015.961937269772,100.0,833.5663948627774,68.37864319337231,2390 days 00:00:00,80,-5.42588824629911,66.49331434224283,-30.23198004093537,14.32959678935824,-7.827203823247196,58 days 01:12:00,32 days 16:12:00,55.391426681826175,0.47695324279970297,0.15698176848583859,1.0992205669588808,0.5460307891738099,14.728405191690172,1.0784357372216768,1.019273127753304,-0.02555826460237578,,,0.00042088064236835723,0.10606192187682602,4.425888246299785,0.07293304660945599,0.2676269522528341,0,81,8767.242063492064,,,,
Least Omega Ratio,HDB,SMA,43,51,0,true,false,None,1,81,1.0358621062065143,50.0,1.2433885519590642,3.251196483055522,0.7057755175931977,-0.9117639188325094,45 days 08:42:00,0.009124876377387868,0.28101767718486703,0.5585660003304147,0.9136436837398717,0,6053,6054 days 00:00:00,1000.0,5425.888246299794,442.58882462997946,5015.961937269772,100.0,833.5663948627774,68.37864319337231,2390 days 00:00:00,80,-5.42588824629911,66.49331434224283,-30.23198004093537,14.32959678935824,-7.827203823247196,58 days 01:12:00,32 days 16:12:00,55.391426681826175,0.47695324279970297,0.15698176848583859,1.0992205669588808,0.5460307891738099,14.728405191690172,1.0784357372216768,1.019273127753304,-0.02555826460237578,,,0.00042088064236835723,0.10606192187682602,4.425888246299785,0.07293304660945599,0.2676269522528341,0,81,8767.242063492064,,,,
Least Sortino Ratio,HDB,SMA,43,51,0,true,false,None,1,81,1.0358621062065143,50.0,1.2433885519590642,3.251196483055522,0.7057755175931977,-0.9117639188325094,45 days 08:42:00,0.009124876377387868,0.28101767718486703,0.5585660003304147,0.9136436837398717,0,6053,6054 days 00:00:00,1000.0,5425.888246299794,442.58882462997946,5015.961937269772,100.0,833.5663948627774,68.37864319337231,2390 days 00:00:00,80,-5.42588824629911,66.49331434224283,-30.23198004093537,14.32959678935824,-7.827203823247196,58 days 01:12:00,32 days 16:12:00,55.391426681826175,0.47695324279970297,0.15698176848583859,1.0992205669588808,0.5460307891738099,14.728405191690172,1.0784357372216768,1.019273127753304,-0.02555826460237578,,,0.00042088064236835723,0.10606192187682602,4.425888246299785,0.07293304660945599,0.2676269522528341,0,81,8767.242063492064,,,,
Least Avg Winning Trade [%],HDB,SMA,25,26,0,true,false,None,1,303,0.9374079669900817,50.0,1.261349520332376,0.8750877500567535,0.7735284035845299,-0.8830337836031501,11 days 13:25:49.668874171,0.0344464083246392,1.0512142739137618,2.0989591937882044,0.9199047337867376,0,6053,6054 days 00:00:00,1000.0,6866.980893930581,586.6980893930581,5015.961937269772,100.0,2659.835337985253,50.344669408689455,1113 days 00:00:00,302,-6.866980893929394,46.46749841228657,-18.121455035375174,5.243067176353487,-3.49289167623998,15 days 14:27:48.874172185,7 days 12:23:50.463576159,19.449827400081148,0.5285277087656436,0.24467260475039887,1.1133334689487042,0.16772180257602348,17.850714596339465,1.2151097726876108,0.9162410623084779,-0.023299323725293652,,,0.0004515633083158353,0.11379395369559049,5.866980893930572,0.0835044243354961,0.2591180030877929,0,303,8767.242063492064,,,,
