Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Best Trade [%],SYK,SMA,57,69,0,true,false,None,1,131,1.337760364118291,58.46153846153847,1.5528328369271989,4.462953045902397,0.8452445447728129,-0.98605983590914,56 days 20:07:23.076923076,0.007840781397530729,0.24032497597623834,0.4788154101511313,1.0725590835395733,0,11447,11448 days 00:00:00,1000.0,56183.91318382591,5518.391318382592,395862.7231655588,100.0,6523.613630035665,65.29022152445143,2152 days 00:00:00,130,-56.18391318382055,146.11023622047244,-36.323302840750245,12.805906480646593,-7.278981417811657,75 days 01:34:44.210526315,31 days 04:26:40,424.923823823152,0.5778061855959973,0.20992431403550837,1.119385399220192,0.03044241974476708,12.070897934987151,1.0881763610627042,1.028680128767925,-0.02250128954815195,,,0.0004758805797016164,0.11992190608480732,55.18391318382543,0.09273152203350588,0.24978278168668402,0,131,16579.98015873016,,,,
Median Max Drawdown [%],SYK,SMA,56,66,0,true,false,None,1,140,1.2498521079486857,55.39568345323741,1.5215539512588447,3.9224579619604945,0.7727256423649885,-0.9912545248104914,53 days 00:51:47.913669064,0.008383604725052085,0.2568358521883463,0.5118371625753473,1.0074278333330877,0,11447,11448 days 00:00:00,1000.0,35620.07623895712,3462.0076238957117,395862.7231655588,100.0,4270.608805626947,68.54469809173538,5573 days 00:00:00,139,-35.620076238956244,152.10655737704926,-34.70493421052631,12.80601271866697,-7.110343913303999,70 days 19:56:52.987012986,30 days 22:27:05.806451613,249.3215562244324,0.5287425164711584,0.17602840580359191,1.1085720436276059,0.05440145728519443,12.09331760850104,1.090169874614899,1.0168800931315483,-0.022536935953498715,,,0.00043677957560921414,0.11006845305352196,34.62007623895707,0.08182448033140455,0.2505329146580271,0,140,16579.98015873016,,,,
