Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Total Return [%],UNH,SMA,63,64,0,true,false,None,1,358,0.9905572562691458,51.26050420168067,1.2618977750971418,1.6571667931323866,0.8902609389655504,-0.9708790763193047,18 days 17:48:54.453781511,0.023962348077850196,0.7308963639898892,1.4597511180244993,1.2112171836252463,0,10286,10287 days 00:00:00,1000.0,62224.5374326468,6122.453743264679,210242.4294777212,100.0,26134.47560869477,69.91882657752572,2974 days 00:00:00,357,-62.22453743263759,114.50031225910875,-27.54538894859374,6.708676898369721,-3.655628317548258,26 days 08:23:36.393442623,10 days 17:47:35.172413793,171.67160215708498,0.5886291234422726,0.22576357794898885,1.1229744864035078,1.0972785398488245,27.3878333348391,1.1750485818284286,0.9556834532374101,-0.026240739866281223,,,0.0005727440003367328,0.14433148808485669,61.224537432647,0.1064876419089118,0.2950974830850979,0,358,14898.373015873016,,,,
