Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Total Fees Paid,SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Least Best Trade [%],SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Most Sharpe Ratio,SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Most Calmar Ratio,SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Most Omega Ratio,SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Most Sortino Ratio,SYF,SMA,23,24,0,true,false,None,1,138,1.2905351047310554,54.01459854014598,1.7822936079041125,1.4652889583557118,1.3518255582632768,1.0346512715519842,11 days 04:01:45.109489050,0.034060605462680235,1.0435722002160606,2.079582283039251,1.5291348222235697,0,2777,2778 days 00:00:00,1000.0,5289.575470046572,428.9575470046573,210.8260776685621,100.0,668.2925520419114,31.699982043538284,779 days 00:00:00,137,-5.289575470045747,30.400360492254684,-15.645957101794927,5.5196727224653,-3.2970030820269796,14 days 13:37:17.837837838,7 days 04:11:25.714285714,31.349379894281903,0.8801338408755494,0.7717909389088776,1.1928351975919547,0.6839896398997081,17.138273204723916,1.2518134521082436,0.9528857479387515,-0.022999680923254717,,,0.0007218304779092454,0.18190128043312984,4.289575470046565,0.1631172232071041,0.24873287984340745,0,138,4022.2420634920636,,,,
Median Total Return [%],SYF,SMA,23,27,0,true,false,None,1,70,1.2816539189509022,57.971014492753625,1.8351387446122314,2.5292759594665837,1.137518825015115,0.42920780612609827,22 days 02:26:05.217391304,0.017154611510400992,0.5293482175009002,1.0511343176089305,1.3388677207115152,0,2777,2778 days 00:00:00,1000.0,4013.1427593885605,301.31427593885604,210.8260776685621,100.0,277.61558216170766,31.07963265208725,630 days 00:00:00,69,-4.013142759388302,31.379502964019785,-20.759994467482393,8.416580675957986,-5.591144339142249,26 days 09:36:00,16 days 04:08:16.551724138,43.72689713257894,0.7530024363309179,0.6444888802156922,1.167020879945637,0.583426899806144,19.098545095792982,1.135047705152606,1.028169014084507,-0.022591576321277562,,,0.0006258258564901826,0.15770811583552602,3.013142759388545,0.13434129930466843,0.2520599371672101,0,70,4022.2420634920636,,,,
Most Win Rate [%],SYF,SMA,23,27,0,true,false,None,1,70,1.2816539189509022,57.971014492753625,1.8351387446122314,2.5292759594665837,1.137518825015115,0.42920780612609827,22 days 02:26:05.217391304,0.017154611510400992,0.5293482175009002,1.0511343176089305,1.3388677207115152,0,2777,2778 days 00:00:00,1000.0,4013.1427593885605,301.31427593885604,210.8260776685621,100.0,277.61558216170766,31.07963265208725,630 days 00:00:00,69,-4.013142759388302,31.379502964019785,-20.759994467482393,8.416580675957986,-5.591144339142249,26 days 09:36:00,16 days 04:08:16.551724138,43.72689713257894,0.7530024363309179,0.6444888802156922,1.167020879945637,0.583426899806144,19.098545095792982,1.135047705152606,1.028169014084507,-0.022591576321277562,,,0.0006258258564901826,0.15770811583552602,3.013142759388545,0.13434129930466843,0.2520599371672101,0,70,4022.2420634920636,,,,
Mean Avg Winning Trade [%],SYF,SMA,23,27,0,true,false,None,1,70,1.2816539189509022,57.971014492753625,1.8351387446122314,2.5292759594665837,1.137518825015115,0.42920780612609827,22 days 02:26:05.217391304,0.017154611510400992,0.5293482175009002,1.0511343176089305,1.3388677207115152,0,2777,2778 days 00:00:00,1000.0,4013.1427593885605,301.31427593885604,210.8260776685621,100.0,277.61558216170766,31.07963265208725,630 days 00:00:00,69,-4.013142759388302,31.379502964019785,-20.759994467482393,8.416580675957986,-5.591144339142249,26 days 09:36:00,16 days 04:08:16.551724138,43.72689713257894,0.7530024363309179,0.6444888802156922,1.167020879945637,0.583426899806144,19.098545095792982,1.135047705152606,1.028169014084507,-0.022591576321277562,,,0.0006258258564901826,0.15770811583552602,3.013142759388545,0.13434129930466843,0.2520599371672101,0,70,4022.2420634920636,,,,
Mean Max Drawdown [%],SYF,SMA,23,25,0,true,false,None,1,104,1.2255347101102896,50.48543689320388,1.7208372627669237,1.8110821570903877,1.239899011344207,0.6334316660343687,14 days 20:16:18.640776698,0.025607608486540614,0.7864602088584803,1.5653583003240907,1.4243440515251733,0,2777,2778 days 00:00:00,1000.0,4443.699912896505,344.3699912896506,210.8260776685621,100.0,457.5054007042706,34.19036624455833,859 days 00:00:00,103,-4.443699912895681,30.921496806468408,-19.27324017393107,7.297903370806878,-3.7833237863068185,20 days 05:04:36.923076923,9 days 08:56:28.235294117,33.47712245446022,0.8022156691372088,0.6331761706382024,1.1747111305631943,0.9585468616113756,16.135398548217925,1.2099524644800903,0.9708737864077671,-0.02308629352520069,,,0.0006591587845660901,0.1661080137106547,3.443699912896509,0.1448766569519857,0.24919860473544708,0,104,4022.2420634920636,,,,
