Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Expectancy,NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Sharpe Ratio,NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Calmar Ratio,NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Omega Ratio,NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Sortino Ratio,NFLX,SMA,46,48,0,true,false,None,1,128,1.8450763359759963,61.417322834645674,3.6478373448387624,8.26830535961703,2.056297941364459,1.4380270022403676,29 days 23:37:19.370078738,0.015001230415880567,0.45988023952095813,0.9161676646706588,3.8024302492131015,0,5845,5846 days 00:00:00,1000.0,2523236.148829395,252223.6148829395,103453.98744606378,100.0,105337.40351754529,47.61721231835027,535 days 00:00:00,127,-2523.2361488291062,126.05106989413555,-36.89349212253566,17.36127070772681,-6.206210908802623,38 days 14:27:41.538461538,16 days 06:22:02.448979591,19879.995157308855,1.2479226628234035,1.324758203490609,1.2826928204870238,1.7066424214527658,31.812056807440396,1.305774696434089,0.9823232323232324,-0.03160135799261025,,,0.0016551899854245732,0.4171078763269924,2522.236148829399,0.40167119846155175,0.4022600292625676,0,128,8465.972222222223,,,,
Most Win Rate [%],NFLX,SMA,46,52,0,true,false,None,1,77,1.7403530918765282,63.1578947368421,6.645164530725402,11.218667969007189,1.5956447628922044,-0.6453498080098201,50 days 05:22:06.315789473,0.008977114264621442,0.2766467065868264,0.5497005988023953,3.1036075459169594,0,5845,5846 days 00:00:00,1000.0,367899.76509896177,36689.97650989618,103453.98744606378,100.0,9555.76896518908,61.920385192102025,646 days 00:00:00,76,-367.89976509893313,124.14771366042415,-47.20850210465989,22.982808496445948,-8.948430078030679,61 days 15:00:00,30 days 16:17:08.571428571,4832.469274527114,1.0083997315144724,0.7204153671247321,1.218049491253085,1.166982449609726,26.733240916421142,1.2351072382778925,0.9861892583120205,-0.03284589378403708,,,0.001319714891689477,0.33256815270574824,366.8997650989597,0.29002865203023753,0.39691188050608606,0,77,8465.972222222223,,,,
Most Profit Factor,NFLX,SMA,46,52,0,true,false,None,1,77,1.7403530918765282,63.1578947368421,6.645164530725402,11.218667969007189,1.5956447628922044,-0.6453498080098201,50 days 05:22:06.315789473,0.008977114264621442,0.2766467065868264,0.5497005988023953,3.1036075459169594,0,5845,5846 days 00:00:00,1000.0,367899.76509896177,36689.97650989618,103453.98744606378,100.0,9555.76896518908,61.920385192102025,646 days 00:00:00,76,-367.89976509893313,124.14771366042415,-47.20850210465989,22.982808496445948,-8.948430078030679,61 days 15:00:00,30 days 16:17:08.571428571,4832.469274527114,1.0083997315144724,0.7204153671247321,1.218049491253085,1.166982449609726,26.733240916421142,1.2351072382778925,0.9861892583120205,-0.03284589378403708,,,0.001319714891689477,0.33256815270574824,366.8997650989597,0.29002865203023753,0.39691188050608606,0,77,8465.972222222223,,,,
Most Total Fees Paid,NFLX,SMA,47,48,0,true,false,None,1,182,1.6172741098859702,54.69613259668509,3.0455337864569847,5.825604226428641,2.0328669343948165,1.1852391493070962,20 days 21:12:55.690607734,0.02137970634074317,0.6538922155688623,1.304191616766467,3.8093172546467526,0,5845,5846 days 00:00:00,1000.0,2261717.0351906344,226071.70351906342,103453.98744606378,100.0,124592.67344164664,56.27922029107385,982 days 00:00:00,181,-2261.7170351902023,131.14149572343518,-40.63011074725163,14.719235748410831,-4.911828952549858,27 days 22:18:10.909090909,12 days 09:04:23.414634146,12502.645039921688,1.227904289335044,1.1011343473497477,1.2800113929476746,1.8341967536404136,32.80543405531487,1.342386235320449,0.9535343549184379,-0.03178535117591388,,,0.001640342252781333,0.4133662477008959,2260.717035190654,0.39507562123685536,0.40515076006908735,0,182,8465.972222222223,,,,
Most Avg Winning Trade Duration,NFLX,SMA,6,69,0,true,false,None,1,65,1.5218072596829135,53.125,3.5224080537912226,17.77877442222248,1.752239118034716,-0.31355681260287255,59 days 17:37:30,0.00755967517020753,0.23353293413173654,0.4634730538922156,4.1519293560878845,0,5845,5846 days 00:00:00,1000.0,711152.8489141844,71015.28489141843,103453.98744606378,100.0,18089.060941187738,60.666073215794405,619 days 00:00:00,64,-711.1528489141492,413.36432484360006,-32.81802934797563,41.52366872248322,-9.132105784739695,99 days 14:07:03.529411765,14 days 13:36:00,11107.250027548414,1.0924214433192196,0.8354450022875247,1.2445941811992947,1.2987407059951501,29.611645735634436,1.2542671929702707,0.9922879177377891,-0.031785351175913884,,,0.0014340063539223145,0.36136960118842326,710.1528489141863,0.32720451018241525,0.3981141024019876,0,65,8465.972222222223,,,,
