Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],TAL,SMA,53,58,0,true,false,None,1,59,1.4657422773959172,63.793103448275865,1.633812511363186,7.788475410399211,1.2860207687967602,4.779186093151521,39 days 00:49:39.310344827,0.010744254257160813,0.33243895894821573,0.6592433592701905,2.589192657226891,0,3727,3728 days 00:00:00,1000.0,21666.368499092667,2066.6368499092664,357.5999832153324,100.0,1320.2494145920693,58.8317783265595,635 days 00:00:00,58,-21.666368499089003,133.55871630317438,-31.95351089258577,17.949803314246253,-10.11481661066463,48 days 12:58:22.702702702,22 days 06:51:25.714285714,356.6902563377889,0.8605083340200569,0.5972955338848901,1.1866156900422156,0.2659410258116228,12.579040821152262,1.1209172063516324,1.0586113615870154,-0.03741851514913474,,,0.001152305468647612,0.2903809780991982,20.666368499092663,0.2311034707426618,0.4061245515268186,0,59,5398.234126984127,,,,
Mean Avg Winning Trade [%],TAL,SMA,56,58,0,true,false,None,1,88,1.3889265376645388,57.47126436781609,1.3097620418574212,5.349462016701985,1.2463162955791833,3.917265638221221,26 days 01:06:12.413793102,0.016116381385741223,0.4958411591092031,0.9860477595921653,2.6524834469721674,0,3727,3728 days 00:00:00,1000.0,18584.141096932395,1758.4141096932394,357.5999832153324,100.0,2369.154258474676,65.82563769004682,585 days 00:00:00,87,-18.58414109692967,124.91331777115127,-38.51346846213365,15.041800319840606,-7.748292446998853,34 days 19:40:48,14 days 04:32:25.945945946,202.33017514976223,0.8295607849320499,0.5032198142912,1.1788175011656485,0.33976904402895686,12.440347766776371,1.1496488087306624,1.0253718285214348,-0.037444536911394606,,,0.001110449084563226,0.2798331693099329,17.58414109693245,0.2183993959914261,0.4059729889759437,0,88,5398.234126984127,,,,
Mean Max Drawdown [%],TAL,SMA,33,36,0,true,false,None,1,104,1.3088207945327428,53.398058252427184,1.3153666939626198,3.613653461856987,1.1397874166034823,2.289876140104408,21 days 01:23:53.009708737,0.01908031359461317,0.5859940971290583,1.1663536356318756,2.117579597718181,0,3727,3728 days 00:00:00,1000.0,12764.596524818588,1176.4596524818587,357.5999832153324,100.0,1886.7504610547328,62.16696941882912,606 days 00:00:00,103,-12.764596524817534,107.75091579089661,-26.269140679495663,12.40951352422105,-6.464936192935168,29 days 00:00:00,11 days 23:00:00,114.34331185770299,0.7691421037714675,0.45551072412493065,1.1693793235290963,0.09721215671584671,11.814043835957378,1.1641635370726775,1.004480286738351,-0.035665297660129915,,,0.0009802237012179686,0.24701637270692808,11.764596524818664,0.1878518597051988,0.38651407732464227,0,104,5398.234126984127,,,,
Mean Calmar Ratio,TAL,SMA,33,36,0,true,false,None,1,104,1.3088207945327428,53.398058252427184,1.3153666939626198,3.613653461856987,1.1397874166034823,2.289876140104408,21 days 01:23:53.009708737,0.01908031359461317,0.5859940971290583,1.1663536356318756,2.117579597718181,0,3727,3728 days 00:00:00,1000.0,12764.596524818588,1176.4596524818587,357.5999832153324,100.0,1886.7504610547328,62.16696941882912,606 days 00:00:00,103,-12.764596524817534,107.75091579089661,-26.269140679495663,12.40951352422105,-6.464936192935168,29 days 00:00:00,11 days 23:00:00,114.34331185770299,0.7691421037714675,0.45551072412493065,1.1693793235290963,0.09721215671584671,11.814043835957378,1.1641635370726775,1.004480286738351,-0.035665297660129915,,,0.0009802237012179686,0.24701637270692808,11.764596524818664,0.1878518597051988,0.38651407732464227,0,104,5398.234126984127,,,,
Median Avg Winning Trade [%],TAL,SMA,42,46,0,true,false,None,1,77,1.2811201589832975,53.94736842105263,1.4615721062949993,4.754113701735843,1.13884532639705,2.261805786741482,28 days 23:03:09.473684209,0.014078677992141757,0.43386101422055273,0.8620874698148645,2.0626245923549393,0,3727,3728 days 00:00:00,1000.0,12664.21694590428,1166.421694590428,357.5999832153324,100.0,1068.4892717858108,55.35885138550199,809 days 00:00:00,76,-12.664216945902808,90.79324449301926,-29.389924832208557,15.08938436011404,-7.35291764093576,39 days 03:30:43.902439024,17 days 00:41:08.571428571,153.64317319539714,0.7550949656385703,0.509739125559505,1.1662366788034073,0.5373448941844938,14.096553588017091,1.1579360618724213,1.007168458781362,-0.036363281160392745,,,0.0009990993739622262,0.251773042238481,11.664216945904291,0.18721810300585373,0.4012858210250224,0,77,5398.234126984127,,,,
Median Avg Losing Trade [%],TAL,SMA,42,46,0,true,false,None,1,77,1.2811201589832975,53.94736842105263,1.4615721062949993,4.754113701735843,1.13884532639705,2.261805786741482,28 days 23:03:09.473684209,0.014078677992141757,0.43386101422055273,0.8620874698148645,2.0626245923549393,0,3727,3728 days 00:00:00,1000.0,12664.21694590428,1166.421694590428,357.5999832153324,100.0,1068.4892717858108,55.35885138550199,809 days 00:00:00,76,-12.664216945902808,90.79324449301926,-29.389924832208557,15.08938436011404,-7.35291764093576,39 days 03:30:43.902439024,17 days 00:41:08.571428571,153.64317319539714,0.7550949656385703,0.509739125559505,1.1662366788034073,0.5373448941844938,14.096553588017091,1.1579360618724213,1.007168458781362,-0.036363281160392745,,,0.0009990993739622262,0.251773042238481,11.664216945904291,0.18721810300585373,0.4012858210250224,0,77,5398.234126984127,,,,
Mean Sharpe Ratio,TAL,SMA,43,46,0,true,false,None,1,84,1.2454101418662882,53.01204819277109,1.4275653185342987,4.171657567779516,1.0999865919358833,1.8858800321496698,26 days 15:19:31.084337349,0.015375398333523234,0.47330292460423934,0.9409712905822377,1.9744577272774526,0,3727,3728 days 00:00:00,1000.0,11319.906510581846,1031.9906510581848,357.5999832153324,100.0,1165.2370880206395,59.234524196956684,834 days 00:00:00,83,-11.31990651058004,78.31593583080493,-29.389924832208575,13.609580294871757,-6.476255252529681,38 days 21:16:21.818181818,12 days 19:41:32.307692307,124.4726074348485,0.7319446603490543,0.4527351128440011,1.160484828976654,0.5054079628202964,14.105383413449115,1.1543284107857963,1.0053333333333332,-0.036363281160392766,,,0.0009704964793970323,0.24456511280805215,10.319906510581879,0.1782464980762335,0.40212624638240124,0,84,5398.234126984127,,,,
Mean Omega Ratio,TAL,SMA,43,46,0,true,false,None,1,84,1.2454101418662882,53.01204819277109,1.4275653185342987,4.171657567779516,1.0999865919358833,1.8858800321496698,26 days 15:19:31.084337349,0.015375398333523234,0.47330292460423934,0.9409712905822377,1.9744577272774526,0,3727,3728 days 00:00:00,1000.0,11319.906510581846,1031.9906510581848,357.5999832153324,100.0,1165.2370880206395,59.234524196956684,834 days 00:00:00,83,-11.31990651058004,78.31593583080493,-29.389924832208575,13.609580294871757,-6.476255252529681,38 days 21:16:21.818181818,12 days 19:41:32.307692307,124.4726074348485,0.7319446603490543,0.4527351128440011,1.160484828976654,0.5054079628202964,14.105383413449115,1.1543284107857963,1.0053333333333332,-0.036363281160392766,,,0.0009704964793970323,0.24456511280805215,10.319906510581879,0.1782464980762335,0.40212624638240124,0,84,5398.234126984127,,,,
Mean Worst Trade [%],TAL,SMA,43,45,0,true,false,None,1,112,1.2446339158851996,52.25225225225225,1.3292584646734404,3.1454113529759096,1.0829733323943842,1.6724382503975719,19 days 23:34:03.243243242,0.020562279699049144,0.6310705661389857,1.2565065736517307,1.9849765232625003,0,3727,3728 days 00:00:00,1000.0,10556.63873486184,955.6638734861839,357.5999832153324,100.0,1445.4810017190393,55.91386450933593,702 days 00:00:00,111,-10.556638734860826,78.31593583080492,-29.68589969404698,11.594585484696694,-6.1008546779638175,28 days 14:53:47.586206896,10 days 12:40:45.283018868,86.19094931168189,0.7182190306946554,0.4641736112736161,1.156972942716818,0.553298442181828,14.114205807487917,1.1783983675819436,0.9818181818181819,-0.03673539477973839,,,0.0009498970027597654,0.2393740446954609,9.556638734861892,0.1726997169681821,0.40111260642397434,0,112,5398.234126984127,,,,
Median Best Trade [%],TAL,SMA,32,38,0,true,false,None,1,77,1.2430964438722367,51.31578947368421,1.37066301782247,5.055097458450717,1.1680801018120932,2.478550443845074,28 days 03:28:25.263157894,0.014078677992141757,0.43386101422055273,0.8620874698148645,2.193209710307167,0,3727,3728 days 00:00:00,1000.0,13439.295803326853,1243.9295803326854,357.5999832153324,100.0,1408.2580918197978,58.29593859657193,623 days 00:00:00,76,-13.439295803325876,106.49769890948448,-28.31999915052343,16.568322493968036,-7.080464065472944,40 days 14:09:13.846153846,15 days 00:38:55.135135135,163.85177762013416,0.7858727476311872,0.4968864091456664,1.1740944028730418,0.1829010276846935,11.554385504854606,1.1390626530585648,1.0307548928238581,-0.03551113154558938,,,0.0009822710849898971,0.24753231341745408,12.439295803326827,0.1919948472038353,0.3790756025195629,0,77,5398.234126984127,,,,
