Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Expectancy,COST,SMA,39,49,0,true,false,1,135,1.1148407653933332,50.74626865671642,1.7730820651121793,2.7570634825867613,0.7404385969658054,-0.8424291504273904,45 days 11:17:00.895522387,0.00945381856664119,0.28969957081545067,0.5772532188841202,0.7987201076163365,0,9786,9787 days 00:00:00,1000.0,15398.39484498683,1439.8394844986829,9137.727494673416,100.0,1255.4347353647076,65.4698419636453,1946 days 00:00:00,134,-15.398394844985887,49.39574468085107,-32.18768472906403,11.047911826704604,-5.785022690140713,65 days 01:24:42.352941177,25 days 06:54:32.727272727,107.56562119277476,0.5068300178255353,0.16397345077419898,1.1023795069820197,-0.02883057035906034,17.341550381224557,1.07815535907523,0.4525081626595429,-0.021869877049180402,None,None,0.00038485873947557335,0.09698440234784449,14.398394844986635,0.0729405093087796,0.23029564585408444,6094,6093,14174.166666666666
Most Total Return [%],COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Most Sharpe Ratio,COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Most Calmar Ratio,COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Most Omega Ratio,COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Most Sortino Ratio,COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Least Max Drawdown Duration,COST,SMA,42,47,0,true,false,1,180,1.1020616811652502,51.955307262569825,1.589371204043694,2.178728359995698,0.779885531193862,-0.8047620401388121,33 days 21:19:06.368715083,0.012628608383796813,0.38626609442060084,0.7703862660944206,0.8415688944189391,0,9786,9787 days 00:00:00,1000.0,18840.312738275217,1784.0312738275215,9137.727494673416,100.0,2248.9110315769835,64.44915344887238,1741 days 00:00:00,179,-18.840312738273497,43.73192771084338,-29.762244897959167,8.707395438421774,-4.881341852720872,45 days 09:48:23.225806451,21 days 10:19:32.093023256,99.77180475426528,0.533037338556751,0.1795459779839485,1.1082543985519204,-0.0315879033869589,17.19953774486084,1.1009536449382693,0.44971115390312544,-0.021857593803936034,None,None,0.00040626293525440724,0.10237825968411063,17.840312738275248,0.07852826697073434,0.2311512640672136,6067,6066,14174.166666666666
Most Win Rate [%],COST,SMA,44,46,0,true,false,1,303,1.0777197819362558,55.29801324503312,1.437377203166462,1.0803358626553692,0.6736530517902881,-0.8893973180736845,20 days 00:14:18.278145695,0.02130636721735552,0.6502145922746781,1.298283261802575,0.7024501424561735,0,9786,9787 days 00:00:00,1000.0,11106.571676227115,1010.6571676227115,9137.727494673416,100.0,2353.239640483265,65.91852949104273,2190 days 00:00:00,302,-11.10657167622594,30.030875576036888,-28.296874999999993,5.2849084308514875,-4.120876129113164,24 days 02:26:35.209580838,14 days 22:45:20,33.50224585398462,0.4625675421729224,0.14251209654257546,1.093340122752289,-0.06570783895704385,17.48942736556137,1.1419330170968351,0.4452155936207915,-0.02186987704918025,None,None,0.000351904743518579,0.0886799953666819,10.106571676227214,0.06395205172327634,0.23072606963107456,6044,6043,14174.166666666666
Least Best Trade [%],COST,SMA,44,46,0,true,false,1,303,1.0777197819362558,55.29801324503312,1.437377203166462,1.0803358626553692,0.6736530517902881,-0.8893973180736845,20 days 00:14:18.278145695,0.02130636721735552,0.6502145922746781,1.298283261802575,0.7024501424561735,0,9786,9787 days 00:00:00,1000.0,11106.571676227115,1010.6571676227115,9137.727494673416,100.0,2353.239640483265,65.91852949104273,2190 days 00:00:00,302,-11.10657167622594,30.030875576036888,-28.296874999999993,5.2849084308514875,-4.120876129113164,24 days 02:26:35.209580838,14 days 22:45:20,33.50224585398462,0.4625675421729224,0.14251209654257546,1.093340122752289,-0.06570783895704385,17.48942736556137,1.1419330170968351,0.4452155936207915,-0.02186987704918025,None,None,0.000351904743518579,0.0886799953666819,10.106571676227214,0.06395205172327634,0.23072606963107456,6044,6043,14174.166666666666
Mean Total Fees Paid,COST,SMA,25,61,0,true,false,1,86,0.9965735109998363,48.23529411764706,1.734705877629125,4.201820060739712,0.6371328056290498,-0.9087287702230424,72 days 08:28:14.117647058,0.005996825210182845,0.18454935622317598,0.3669527896995708,0.7754431871751399,0,9786,9787 days 00:00:00,1000.0,9340.116258055608,834.0116258055609,9137.727494673416,100.0,602.9364368665113,67.28012983601074,2662 days 00:00:00,85,-9.340116258053968,155.13583815028903,-35.34999999999998,16.26860568459784,-7.042230179673546,108 days 22:49:45.365853658,38 days 06:00:00,98.22889852133721,0.4412774854288311,0.12915807189272907,1.0880443921732785,-0.2815293729592601,19.4882727129253,1.0603551711000265,0.4559654864623624,-0.021910580747440733,None,None,0.00033230309209082264,0.0837403792068873,8.340116258055573,0.05921728503468704,0.22838591431416605,6151,6150,14174.166666666666
