Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Total Return [%],MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Profit Factor,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Expectancy,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Sharpe Ratio,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Calmar Ratio,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Omega Ratio,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Most Sortino Ratio,MSTR,SMA,44,88,0,true,false,1,38,1.309528637790681,48.64864864864865,2.7388663438524943,28.48065701398248,1.0723671452148364,0.8011457181199237,101 days 16:12:58.378378378,0.003772737480350326,0.1178555604785113,0.232609658839167,3.356603795179149,0,6771,6772 days 00:00:00,1000.0,68243.48294682037,6724.348294682037,3733.372723280303,100.0,964.6445023800145,93.08523948408111,2735 days 00:00:00,37,-68.24348294681113,402.9643344334692,-36.33404255319147,73.9724506408358,-14.616831685141726,155 days 18:40:00,50 days 10:06:18.947368421,1819.2358494531672,0.6827771954729596,0.27459220979644455,1.1745627693588465,0.6534870026655393,40.603492760219304,1.1895891587323089,0.38316993464052285,-0.03957772145516114,None,None,0.001150828955872064,0.2900088968797601,67.2434829468207,0.17017058197424717,0.5111854404866165,3763,3762,9807.20238095238
Least Max Drawdown [%],MSTR,SMA,44,87,0,true,false,1,38,1.2123911119835065,48.64864864864865,1.8851339853433802,27.327014185234738,0.9782358683743783,-0.048758475028321674,101 days 20:06:29.189189189,0.003772737480350326,0.1178555604785113,0.232609658839167,3.2206405730050687,0,6771,6772 days 00:00:00,1000.0,36513.39162580823,3551.339162580823,3733.372723280303,100.0,759.9611268827144,93.05981759493129,2735 days 00:00:00,37,-36.513391625805525,402.9643344334694,-52.65617420447345,73.36380733456635,-16.286789850974163,155 days 16:00:00,50 days 20:12:37.894736842,960.8082437144333,0.6285325222521684,0.2299445789988284,1.1595525244305187,0.5621035330750421,39.93776121692744,1.1812206175191842,0.3823229230455195,-0.04000018306761709,None,None,0.001067480854305615,0.269005175285015,35.5133916258085,0.14325220548908502,0.5150851660146902,3769,3768,9807.20238095238
Median Worst Trade [%],MSTR,SMA,53,59,0,true,false,1,87,1.1770050645526293,47.674418604651166,1.5690640516192158,8.17393106697865,0.7462360756429035,-0.8520120912805147,43 days 05:01:23.720930232,0.008769065494868325,0.26982720425343376,0.536552946389012,2.2055489675631357,0,6771,6772 days 00:00:00,1000.0,6524.940217886218,552.4940217886218,3733.372723280303,100.0,276.8781600861581,97.84536492818741,6330 days 00:00:00,86,-6.52494021788516,350.5101740452369,-53.969593486788355,30.05068110836756,-11.758218970731246,53 days 05:51:13.170731707,34 days 01:36:00,64.31936230353612,0.48184563151168547,0.1087227304539845,1.1206367399620893,0.6491753956871609,38.06245591799857,1.192244876813847,0.37057275855090066,-0.042220915179813655,None,None,0.0008387393494964002,0.21136231607309283,5.524940217886167,0.07228952264010169,0.5279171795575425,3717,3716,9807.20238095238
Mean Worst Trade [%],MSTR,SMA,54,59,0,true,false,1,95,1.1482988156595348,43.61702127659575,1.712799303802145,7.395123190833598,0.7390434293137952,-0.8619611865889709,39 days 15:19:08.936170212,0.009584792517646774,0.2946389011962782,0.5861763402747009,2.178890971158326,0,6771,6772 days 00:00:00,1000.0,6153.5034074271525,515.3503407427152,3733.372723280303,100.0,222.44845091245065,98.44679418899844,6330 days 00:00:00,94,-6.153503407426797,361.4840603873954,-51.98062827225128,30.415027134063337,-10.412727029400733,46 days 11:07:19.024390243,34 days 08:36:13.584905660,54.88996713653812,0.4776342739096131,0.10451393193691193,1.1191299182266723,0.6361012757178603,37.38671078599816,1.1971945664735488,0.37168320842616975,-0.042420106015797196,None,None,0.000835183726016332,0.21046629895611565,5.153503407427175,0.06995340111420156,0.5303141835472363,3727,3726,9807.20238095238
