Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
MU,true,27,55,,,91,47.77777777777778,2.6755165493967343,8.775351014040561,13398.912347681842,9699.549342597968,0.18632995319812795,1,2496.618710649376,1.1526288329711178,0,0,10256,10257 days 00:00:00,1000.0,1205696.4148764901,120469.641487649,6672.38952548296,100.0,32253.727211184447,68.97672490881114,2137 days 00:00:00,90,1,-1205.6964148762636,252.48823529411771,-28.566667683134288,40.009538995633115,-10.410307310400821,93 days 03:20:55.813953488,33 days 15:19:08.936170212,0.760970591786315,0.4163775789754911,1.1591856654633914,17.05494733596645,62 days 01:35:59.999999999,1
LRCX,true,76,85,,,96,58.94736842105262,2.4971198097080776,9.245742092457421,5972.985963752408,5334.724305743776,0.1962043795620438,1,1171.9260051508375,1.0746172183807114,0,0,10275,10276 days 00:00:00,1000.0,567865.8007557231,56686.58007557232,37385.03879752213,100.0,17010.11455863774,73.76009828522206,1286 days 00:00:00,95,1,-567.8658007556805,177.69902430280285,-33.74992856794807,24.607077257279865,-10.492241642080241,80 days 09:25:42.857142857,44 days 09:50:46.153846153,0.7016957042106401,0.3425298454802161,1.147973976509804,0.5162905242010739,65 days 14:54:18.947368420,1
AMAT,false,,,20,73,83,36.58536585365854,4.6623497162740035,7.243176397844714,4476.935822664447,2481.671742053463,0.1539616641639431,1,689.27648961259,1.0152933108628144,0,0,11321,11322 days 00:00:00,1000.0,367740.99646202265,36674.09964620227,192881.17412460977,100.0,6906.135933981869,62.01921198717483,4116 days 00:00:00,82,1,-367.74099646200193,186.96876412313944,-16.849999999999984,50.22094610305822,-8.54493468310584,176 days 00:48:00,28 days 16:36:55.384615384,0.6677581879103195,0.3382583483816735,1.1344707264156102,-0.8098616943169935,82 days 14:20:29.268292682,1
LRCX,false,,,43,88,42,43.90243902439025,4.783178617532714,3.9902676399026764,4827.477867708138,1994.825565168652,0.08583941605839417,1,414.38788119888835,0.9498309945956602,0,0,10275,10276 days 00:00:00,1000.0,198727.86471132239,19772.78647113224,37385.03879752213,100.0,3048.588374377908,80.99147413354818,1399 days 00:00:00,41,1,-198.72786471131258,414.072581614217,-40.899926487607694,74.00483062877919,-10.830283166293398,272 days 00:00:00,63 days 10:26:05.217391304,0.6335537220654878,0.25532887095809637,1.1303000820854932,-0.4711042944686532,155 days 00:00:00.000000001,1
AMGN,true,39,48,,,147,54.794520547945204,1.6079154642731779,13.90741093541627,1585.1628180405896,1316.033887953997,0.2940560106686988,1,466.12665453336825,1.1480629832503573,0,0,10498,10499 days 00:00:00,1000.0,232201.5698640621,23120.15698640621,86291.27308238701,100.0,32173.242256326517,65.71762084064386,3148 days 00:00:00,146,1,-232.20156986403163,139.47706929053552,-20.814733196355835,14.55141215397637,-5.911339998147339,55 days 10:48:00,25 days 00:21:49.090909091,0.7377587738075784,0.3172798772647206,1.1592822813973662,-0.7320684217472128,41 days 16:36:09.863013698,1
AMGN,false,,,32,51,79,41.02564102564102,1.504793545587145,7.4299866641265,1533.2784147430407,953.0868156910898,0.15803010097161366,1,242.30414269943844,1.013881048166347,0,0,10498,10499 days 00:00:00,1000.0,120475.24110884833,11947.524110884833,86291.27308238701,100.0,11985.687738726587,62.293091161042504,6304 days 00:00:00,78,1,-120.47524110884115,287.25844955724125,-37.075909501541645,39.845943501490446,-7.094762537924729,154 days 01:30:00,33 days 08:20:52.173913043,0.6614564012994429,0.2909677849809656,1.1376191149232084,-0.8615442363507851,82 days 20:55:23.076923076,1
MKR-USD,true,5,12,,,118,44.44444444444444,1.3486478102752806,44.28463285389856,825.0767586978382,555.6072449143691,1.3398940196820592,3,1105.5154147578908,2.1967344379277325,0,0,2642,2643 days 00:00:00,1000.0,97436.5442234236,9643.654422342359,262.2205228746036,100.0,11702.521903781864,72.69026589596682,950 days 00:00:00,117,1,-97.43654422341206,163.92929550613883,-18.4108456904947,24.51853753770883,-7.653058222654428,17 days 00:27:41.538461538,6 days 09:58:09.230769230,1.1477143219155046,1.2135113939604745,1.3108428332918363,35.776886555725646,11 days 03:04:36.923076922,1
FAST,true,76,79,,,156,56.774193548387096,1.5055642714601678,16.414275124430795,329.70448133896684,283.6167581410468,0.34692364714603413,1,114.38228114650593,0.9248994001417962,0,0,9443,9444 days 00:00:00,1000.0,52052.14246507481,5105.214246507481,118330.42648499581,100.0,8666.485396211305,58.224833673181706,3000 days 00:00:00,155,1,-52.05214246507239,90.18630190660974,-27.029043876210867,10.108884052941306,-5.512721216168621,49 days 07:05:27.272727273,25 days 10:23:17.014925373,0.6280874890195939,0.2834418279028965,1.1286583533892127,-0.9568562845739864,38 days 23:32:07.741935484,1
CHD,false,,,35,36,88,49.42528735632184,1.8873151573599583,7.684833495274269,360.35890334794504,269.86124771789684,0.16323646320996377,1,58.82371286873972,0.8655251040126413,0,0,11321,11322 days 00:00:00,1000.0,32318.905685585647,3131.8905685585646,62113.60754320776,100.0,2441.8100325458354,43.80512749863881,1270 days 00:00:00,87,1,-32.31890568558083,72.52130721118989,-12.963634325982543,15.654607147975739,-5.4781727012586146,131 days 04:27:54.418604650,39 days 15:49:05.454545454,0.579322678646186,0.27066947768137883,1.1224496667314892,-0.9495780281900397,84 days 21:31:02.068965516,1
CMG,true,71,78,,,45,54.54545454545454,2.0442332401923173,9.18005424577509,399.77574358006854,220.26211767496886,0.1971625286876695,1,78.82079651223967,1.3096151679124364,0,0,4793,4794 days 00:00:00,1000.0,18571.561156366657,1757.1561156366656,6505.681975352096,100.0,767.678780607359,58.51006738741674,1260 days 00:00:00,44,1,-18.571561156364623,165.62141172846577,-34.67291499760979,26.149931700535024,-8.95563360467716,90 days 23:00:00,41 days 01:12:00,0.8314376599427113,0.42578243629332024,1.1804559826348764,-0.7299043939906751,68 days 06:32:43.636363635,1
