Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Median Total Trades,SPY,SMA,9,24,0,true,false,1,173,0.9469505444658226,45.93023255813954,1.6258656682183934,0.9708213887887622,0.7724287611500872,-0.7194234475886504,29 days 16:36:16.744186046,0.014628071560914861,0.44752402069475244,0.8924611973392461,0.43446589128721036,0,8118,8119 days 00:00:00,1000.0,4260.610706972505,326.0610706972505,1162.1109030494342,100.0,774.7799491597062,32.16586967040628,3201 days 00:00:00,172,-4.260610706972329,21.44387271496278,-9.419742990654187,4.983442668630101,-2.4377493758076443,46 days 17:18:59.240506329,15 days 05:25:09.677419355,18.981809986508576,0.5466101337112711,0.20932119893806878,1.107302056277652,-0.13027475232696994,8.886625350742568,1.0160743145484377,0.5068671121009651,-0.011168677081068149,None,None,0.00020396173375924865,0.05139835690733066,3.260610706972506,0.0460145836112269,0.11316645685518069,5108,5107,11758.214285714286
Most Total Fees Paid,SPY,SMA,10,23,0,true,false,1,174,0.9468053111733626,47.398843930635834,1.5095113609976176,0.917819611608238,0.732286907552942,-0.7483641225591151,29 days 08:52:43.005780345,0.0147131184885946,0.4501108647450111,0.8976348854397636,0.41312057906091426,0,8118,8119 days 00:00:00,1000.0,3924.2879677246347,292.4287967724635,1162.1109030494342,100.0,813.7154087432033,31.6594206558473,3009 days 00:00:00,173,-3.9242879677240126,21.376235612728514,-11.295020240190512,4.780360427031593,-2.5627116726194004,45 days 11:07:19.024390243,14 days 20:50:06.593406593,16.926082402846006,0.5186605044861552,0.20023021711499828,1.1020401835939009,-0.1470448618614568,9.14771223609345,1.0193973475135276,0.5001847745750185,-0.011222976875848101,None,None,0.00019394252560157318,0.04887351645159644,2.9242879677246365,0.04334834398797316,0.113406140713705,5082,5081,11758.214285714286
Mean Avg Winning Trade [%],SPY,SMA,10,23,0,true,false,1,174,0.9468053111733626,47.398843930635834,1.5095113609976176,0.917819611608238,0.732286907552942,-0.7483641225591151,29 days 08:52:43.005780345,0.0147131184885946,0.4501108647450111,0.8976348854397636,0.41312057906091426,0,8118,8119 days 00:00:00,1000.0,3924.2879677246347,292.4287967724635,1162.1109030494342,100.0,813.7154087432033,31.6594206558473,3009 days 00:00:00,173,-3.9242879677240126,21.376235612728514,-11.295020240190512,4.780360427031593,-2.5627116726194004,45 days 11:07:19.024390243,14 days 20:50:06.593406593,16.926082402846006,0.5186605044861552,0.20023021711499828,1.1020401835939009,-0.1470448618614568,9.14771223609345,1.0193973475135276,0.5001847745750185,-0.011222976875848101,None,None,0.00019394252560157318,0.04887351645159644,2.9242879677246365,0.04334834398797316,0.113406140713705,5082,5081,11758.214285714286
Mean Avg Losing Trade [%],SPY,SMA,10,23,0,true,false,1,174,0.9468053111733626,47.398843930635834,1.5095113609976176,0.917819611608238,0.732286907552942,-0.7483641225591151,29 days 08:52:43.005780345,0.0147131184885946,0.4501108647450111,0.8976348854397636,0.41312057906091426,0,8118,8119 days 00:00:00,1000.0,3924.2879677246347,292.4287967724635,1162.1109030494342,100.0,813.7154087432033,31.6594206558473,3009 days 00:00:00,173,-3.9242879677240126,21.376235612728514,-11.295020240190512,4.780360427031593,-2.5627116726194004,45 days 11:07:19.024390243,14 days 20:50:06.593406593,16.926082402846006,0.5186605044861552,0.20023021711499828,1.1020401835939009,-0.1470448618614568,9.14771223609345,1.0193973475135276,0.5001847745750185,-0.011222976875848101,None,None,0.00019394252560157318,0.04887351645159644,2.9242879677246365,0.04334834398797316,0.113406140713705,5082,5081,11758.214285714286
Most Total Return [%],SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
Most Worst Trade [%],SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
Most Profit Factor,SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
Most Expectancy,SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
Most Sharpe Ratio,SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
Most Calmar Ratio,SPY,SMA,9,25,0,true,false,1,165,0.9171175645643002,43.292682926829265,1.647990324005182,1.0314675123038015,0.7781853612059745,-0.7160419323625448,31 days 06:08:46.829268291,0.01394769613947696,0.4268292682926829,0.8510716925351072,0.4402605235443055,0,8118,8119 days 00:00:00,1000.0,4299.907664103354,329.9907664103354,1162.1109030494342,100.0,747.4245082369704,30.696118549049185,2909 days 00:00:00,164,-4.299907664102648,25.9877079796265,-8.581487390956548,5.504233250254282,-2.3832246102175327,51 days 05:04:13.521126760,16 days 00:30:58.064516129,20.14760714492353,0.5500733254395849,0.22077908771973734,1.1075187311096755,-0.11198662484730797,8.7015313764614,1.0110196510020464,0.5102306547619048,-0.011228559270329968,None,None,0.00020503651693070583,0.05166920226653787,3.2999076641033653,0.046312702521628335,0.11304655520936395,5127,5126,11758.214285714286
