Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Profit Factor,COST,EMA,44,54,0,true,false,1,53,1.2109758087515685,48.07692307692308,3.187201205325966,8.483486012692836,0.8152274837885609,-0.7668726604286289,126 days 01:23:04.615384615,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9656494101173172,0,9778,9779 days 00:00:00,1000.0,21843.703497131508,2084.3703497131505,8940.909090909208,100.0,581.8495387793738,46.21090224838647,2680 days 00:00:00,52,-21.843703497128445,155.42456647398845,-14.94427710843372,24.191105391543502,-6.060606004761486,205 days 20:09:36,52 days 04:26:40,401.2605230890123,0.556620994384405,0.26399206637054595,1.1076369340872674,0.13144013790830592,13.229231761849533,1.055326231837562,0.5051562259504386,-0.021902445817870195,None,None,0.00041862251382993574,0.1054928734851438,20.843703497131365,0.08271406005908855,0.22809181502864845,6556,6555,14162.579365079364
Most Expectancy,COST,EMA,44,54,0,true,false,1,53,1.2109758087515685,48.07692307692308,3.187201205325966,8.483486012692836,0.8152274837885609,-0.7668726604286289,126 days 01:23:04.615384615,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9656494101173172,0,9778,9779 days 00:00:00,1000.0,21843.703497131508,2084.3703497131505,8940.909090909208,100.0,581.8495387793738,46.21090224838647,2680 days 00:00:00,52,-21.843703497128445,155.42456647398845,-14.94427710843372,24.191105391543502,-6.060606004761486,205 days 20:09:36,52 days 04:26:40,401.2605230890123,0.556620994384405,0.26399206637054595,1.1076369340872674,0.13144013790830592,13.229231761849533,1.055326231837562,0.5051562259504386,-0.021902445817870195,None,None,0.00041862251382993574,0.1054928734851438,20.843703497131365,0.08271406005908855,0.22809181502864845,6556,6555,14162.579365079364
Least Avg Losing Trade [%],COST,EMA,47,51,0,true,false,1,53,1.1927452117817343,48.07692307692308,3.019940834521036,8.347767009282206,0.8002475264623522,-0.7841683810375476,125 days 23:32:18.461538461,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9502009287513905,0,9778,9779 days 00:00:00,1000.0,20297.308840870428,1929.7308840870428,8940.909090909208,100.0,556.5077383059773,46.210902248386475,2680 days 00:00:00,52,-20.297308840868936,155.42456647398845,-14.944277108433718,24.178496531263306,-6.310315881441035,205 days 21:07:12,52 days 00:00:00,371.4924259559864,0.546592745463089,0.25734714851895824,1.1056072825029855,0.13183796426202116,13.221077063856654,1.0553524060255741,0.5042301184433163,-0.021920525509471236,None,None,0.0004111440278413287,0.10360829501601483,19.297308840870404,0.08066738219882175,0.2281270715509891,6552,6551,14162.579365079364
Least Total Trades,COST,EMA,43,55,0,true,false,1,53,1.178462767862335,46.15384615384615,3.166258483550493,8.419239718483293,0.8092272303967517,-0.7740354201861711,126 days 01:50:46.153846154,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9583364498539483,0,9778,9779 days 00:00:00,1000.0,21203.287658809422,2020.3287658809422,8940.909090909208,100.0,566.9830730227047,46.81397327698643,2706 days 00:00:00,52,-21.203287658805493,155.42456647398845,-14.94427710843372,25.10305446299041,-5.881172919665662,210 days 22:00:00,53 days 08:34:17.142857143,388.9325182013121,0.5525687121857003,0.2579308061683214,1.1068035230848008,0.1319322507485677,13.228225158916246,1.0555282608144876,0.50492459218221,-0.021902445817870337,None,None,0.0004155820391722781,0.10472667387141409,20.20328765880938,0.08188414303441038,0.2280957439949439,6557,6556,14162.579365079364
Most Avg Winning Trade Duration,COST,EMA,43,55,0,true,false,1,53,1.178462767862335,46.15384615384615,3.166258483550493,8.419239718483293,0.8092272303967517,-0.7740354201861711,126 days 01:50:46.153846154,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9583364498539483,0,9778,9779 days 00:00:00,1000.0,21203.287658809422,2020.3287658809422,8940.909090909208,100.0,566.9830730227047,46.81397327698643,2706 days 00:00:00,52,-21.203287658805493,155.42456647398845,-14.94427710843372,25.10305446299041,-5.881172919665662,210 days 22:00:00,53 days 08:34:17.142857143,388.9325182013121,0.5525687121857003,0.2579308061683214,1.1068035230848008,0.1319322507485677,13.228225158916246,1.0555282608144876,0.50492459218221,-0.021902445817870337,None,None,0.0004155820391722781,0.10472667387141409,20.20328765880938,0.08188414303441038,0.2280957439949439,6557,6556,14162.579365079364
Most Avg Losing Trade Duration,COST,EMA,43,55,0,true,false,1,53,1.178462767862335,46.15384615384615,3.166258483550493,8.419239718483293,0.8092272303967517,-0.7740354201861711,126 days 01:50:46.153846154,0.0036716475621818064,0.11382695847821642,0.22550623849457968,0.9583364498539483,0,9778,9779 days 00:00:00,1000.0,21203.287658809422,2020.3287658809422,8940.909090909208,100.0,566.9830730227047,46.81397327698643,2706 days 00:00:00,52,-21.203287658805493,155.42456647398845,-14.94427710843372,25.10305446299041,-5.881172919665662,210 days 22:00:00,53 days 08:34:17.142857143,388.9325182013121,0.5525687121857003,0.2579308061683214,1.1068035230848008,0.1319322507485677,13.228225158916246,1.0555282608144876,0.50492459218221,-0.021902445817870337,None,None,0.0004155820391722781,0.10472667387141409,20.20328765880938,0.08188414303441038,0.2280957439949439,6557,6556,14162.579365079364
Most Win Rate [%],COST,EMA,34,59,0,true,false,1,59,1.1526388233899234,48.275862068965516,2.6759742901187984,7.31263583620866,0.7758394702288713,-0.8106897134472663,112 days 18:37:14.482758619,0.004095299203972015,0.12671302924933525,0.25127838003681735,0.9266062386032451,0,9778,9779 days 00:00:00,1000.0,17926.060620419645,1692.6060620419644,8940.909090909208,100.0,584.7288725505335,43.77803483080408,2706 days 00:00:00,58,-17.926060620418866,164.3751445086705,-13.439759036144569,21.886407377831357,-6.289550935972524,185 days 16:17:08.571428570,44 days 17:36:00,292.1377013972425,0.5304558008329413,0.25982444779846475,1.1024351973751119,0.12908130248762942,13.334212183513955,1.0545765003322292,0.5026121696373694,-0.02187760899962748,None,None,0.000397836602992008,0.10025482395398601,16.926060620419644,0.07721324761754889,0.22745853493573626,6542,6541,14162.579365079364
Mean Total Return [%],COST,EMA,39,54,0,true,false,1,60,1.1138108889016267,45.76271186440678,2.7459435214501338,7.116672440746698,0.7721825492505584,-0.8139148665279615,110 days 20:44:44.745762712,0.004165907810937049,0.12886070771118838,0.25557373696052366,0.9170594472633299,0,9778,9779 days 00:00:00,1000.0,17637.702615432027,1663.7702615432027,8940.909090909208,100.0,596.5976521358393,44.71196013126518,2663 days 00:00:00,59,-17.63770261542959,165.53005780346828,-14.944277108433726,22.22809158452007,-5.633587461812082,189 days 18:40:00,44 days 06:45:00,282.2939036957196,0.5281151917419141,0.25289006237339184,1.1019459986766855,0.12714777670078686,13.314356248403229,1.054767882525388,0.5023813181748349,-0.021877608999627603,None,None,0.0003962858674879243,0.09986403860695692,16.63770261543206,0.07676317680104217,0.22757608746540442,6542,6541,14162.579365079364
Mean Sharpe Ratio,COST,EMA,39,54,0,true,false,1,60,1.1138108889016267,45.76271186440678,2.7459435214501338,7.116672440746698,0.7721825492505584,-0.8139148665279615,110 days 20:44:44.745762712,0.004165907810937049,0.12886070771118838,0.25557373696052366,0.9170594472633299,0,9778,9779 days 00:00:00,1000.0,17637.702615432027,1663.7702615432027,8940.909090909208,100.0,596.5976521358393,44.71196013126518,2663 days 00:00:00,59,-17.63770261542959,165.53005780346828,-14.944277108433726,22.22809158452007,-5.633587461812082,189 days 18:40:00,44 days 06:45:00,282.2939036957196,0.5281151917419141,0.25289006237339184,1.1019459986766855,0.12714777670078686,13.314356248403229,1.054767882525388,0.5023813181748349,-0.021877608999627603,None,None,0.0003962858674879243,0.09986403860695692,16.63770261543206,0.07676317680104217,0.22757608746540442,6542,6541,14162.579365079364
Mean Sortino Ratio,COST,EMA,42,54,0,true,false,1,57,1.1024100186228065,44.642857142857146,2.6799315097903693,7.5308741772137715,0.7724744009423361,-0.8135468556013884,117 days 02:08:34.285714286,0.003954081990041945,0.12241767232562897,0.2426876661894048,0.9219120873516962,0,9778,9779 days 00:00:00,1000.0,17670.606137821545,1667.0606137821544,8940.909090909208,100.0,582.7953577194347,45.4454282508909,2750 days 00:00:00,56,-17.67060613782087,165.53005780346817,-14.944277108433713,24.022070540857104,-5.7684777289502085,199 days 23:02:24,50 days 06:11:36.774193548,298.00494185641736,0.5281732448763007,0.24897892340079383,1.1017537880204415,0.12807423028752918,13.274834353815336,1.0553570767763691,0.503998769609351,-0.02190244581787019,None,None,0.00039663253796448536,0.0999513995670503,16.670606137821494,0.07681489368113281,0.22775013533217595,6558,6557,14162.579365079364
