Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Fast Period,Slow Period,Signal Period,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Ticker,Strategy Type,Score
0,4055,4056 days,1000.0,252129.62849206457,25112.96284920646,24195.576948524027,100.0,18470.85385205324,64.03023953171466,840 days,106,106,0,0.0,37.735849056603776,357.662545496104,-19.792472298596227,34.32877313423787,-4.766400718652985,45 days 10:12:00,8 days,1.7978956206145211,2369.1474386043824,1.2401824916634303,1.0070795968669366,1.2922472937442335,1.9140852988709192,,,,14,0.496904841299394,10.45065906691566,1.226452682129571,1.0536462699077958,9.986495074890737,-0.036441242862108,0.0017084969366092,0.4305412280255268,251.12962849206548,0.4099811876836574,0.4178066144455089,BTC-USD,COMP,1.2297058612744216
0,6731,6732 days,1000.0,2466884.0399073944,246588.40399073943,454015.4398546303,100.0,18508.244723882508,71.5562777183974,1672 days,91,90,1,685334.5982464941,54.44444444444444,456.3462391756081,-35.52788185595111,36.8307712364877,-8.75725979288422,76 days 10:17:08.571428572,16 days 02:55:36.585365853,4.982543446979999,19783.88268512111,1.0620038794520403,0.7368700523711089,1.2285749026113018,1.6861114495427945,,,,14,1.371030457974617,25.198096755361444,1.127652571969306,1.089497716894977,16.062890434218268,-0.0383142916873734,0.0015361151973018,0.3871010297200599,2465.8840399073943,0.3396113844570747,0.4386765155919603,NVDA,COMP,
