Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
PLTR,,SMA,15,16,0,,true,false,1,77,1.1474236926260777,48.68421052631579,1.625814818056646,3.507601693939263,1.7152543405168041,-0.7010230695995091,8 days 14:31:34.736842104,0.044885571323107214,1.3832335329341319,2.748502994011976,4.851832283233352,0,1169,1170 days 00:00:00,1000.0,4595.905758552008,359.59057585520077,1202.736864591912,100.0,351.536544522509,65.88738520139417,982 days 00:00:00,76,-4.595905758551453,157.99079355927813,-26.214894239066826,13.586922732153353,-6.054831085904873,11 days 11:01:37.297297297,5 days 21:32:18.461538461,47.375021898823135,1.032046030596959,0.9247604602609408,1.2316729462967146,1.3815654807737785,10.39523279349415,1.4418686287485485,0.39952153110047844,-0.05029834236317418,None,None,0.0019155621501077095,0.48272166182714277,3.5959057585520195,0.3888794361915693,0.5629163745745713,655,654,1693.1944444444443
