Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date,Metric Type
NBIX,MACD,2,4,2,true,false,1,1427,0.5902035872887814,43.61851332398317,0.7767230201560095,-0.24905417591562062,-0.7265907275835551,-1.1071259355482705,0 days 23:59:59.999999999,0.13455323594331833,4.0955309553095525,8.188191881918819,-1.020009087011535,0,7317,7318 days 00:00:00,1000.0,8.613804831186485,-99.13861951688135,925.4399414062501,100.0,532.9688621498946,99.29958964049337,7221 days 00:00:00,1426,-0.008613804831185234,26.573200000000018,-48.93170731707316,2.6846453141583297,-2.518657512763876,1 days 00:00:00,1 days 00:00:00,-0.6952156952061603,-0.5230869355374973,-0.21260411609164506,0.8299613092271246,-1.5533343417960226,118.61864796464472,2.835487011554618,0.2927050294517444,-0.018789762931499945,,,-0.00048525375432238016,-0.1222839460892398,-0.9913861951688132,-0.1510206573848275,0.2813466403019519,1427,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,3,true,false,1,1244,0.5957455576918798,44.00643604183428,0.7595489495805211,-0.2295637016136749,-0.5804373726401164,-1.1062477999403477,0 days 23:59:59.999999999,0.11728588518761901,3.5703157031570316,7.137761377613776,-0.8196148887461587,0,7317,7318 days 00:00:00,1000.0,16.740422486616467,-98.32595775133835,925.4399414062501,100.0,477.3344323662673,98.48435103061261,7070 days 00:00:00,1243,-0.016740422486613227,26.573200000000014,-62.13690312435778,2.693601562644428,-2.5269364021153744,1 days 00:00:00,1 days 00:00:00,-0.7910240040956524,-0.4317326623638245,-0.18737219325483573,0.8427380165129469,-5.0477885481658635,269.58381878654137,2.847208193113267,0.29598749348619074,-0.01506537990045,,,-0.0003898926009586272,-0.09825293544157405,-0.983259577513384,-0.13137112326796152,0.2738903873071738,1244,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,4,true,false,1,1170,0.5936712291911427,43.883661248930714,0.7423988195679899,-0.23292553957550166,-0.5606723059821428,-1.1058796279465535,0 days 23:59:59.999999999,0.11030345919897555,3.357933579335793,6.712997129971299,-0.7821484908254852,0,7317,7318 days 00:00:00,1000.0,20.147633170259837,-97.98523668297402,925.4399414062501,100.0,440.5225687240097,98.24767800762145,7059 days 00:00:00,1169,-0.02014763317025725,26.573200000000003,-62.13690312435779,2.7171001944529043,-2.5398816395093013,1 days 00:00:00,1 days 00:00:00,-0.8381798282263246,-0.4236258576157795,-0.18011850529465648,0.8415667607596541,-5.926834842673135,296.3259937351196,2.8308672941224615,0.29728230726566834,-0.013495337343096296,,,-0.00037205940509275746,-0.09375897008337487,-0.9798523668297401,-0.12581193587202188,0.26636461380631316,1170,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,5,true,false,1,1115,0.588181250894532,43.53680430879713,0.7147716167865068,-0.23765569718637636,-0.5467481011644595,-1.1057149682421876,0 days 23:59:59.999999999,0.10511381826147029,3.200082000820008,6.397293972939729,-0.7605177189584532,0,7317,7318 days 00:00:00,1000.0,21.671459841863452,-97.83285401581365,925.4399414062501,100.0,396.98614297284405,98.1078568647693,7059 days 00:00:00,1114,-0.021671459841861918,26.573200000000007,-62.13690312435779,2.7715166733864467,-2.55792374126876,1 days 00:00:00,1 days 00:00:00,-0.8781928803395807,-0.41108509150890316,-0.1773189510796124,0.8403479566752672,-5.684494382538319,300.1735011926675,2.8761909231444656,0.29217391304347823,-0.012653906489082331,,,-0.00036176148955210924,-0.09116389536713153,-0.9783285401581358,-0.12361437157251409,0.2668930771851289,1115,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,6,true,false,1,1075,0.5886254935170341,43.575418994413404,0.7354236044651862,-0.26409686219048023,-0.5665383273078023,-1.1062050490249533,0 days 23:59:59.999999999,0.10133953394328464,3.085280852808528,6.1676916769167685,-0.8148129922031011,0,7317,7318 days 00:00:00,1000.0,17.136056532993052,-98.28639434670069,925.4399414062501,100.0,423.8238525673876,98.5008236668586,7059 days 00:00:00,1074,-0.01713605653299055,26.573200000000025,-62.13690312435778,2.8162182620834324,-2.642954086877264,1 days 00:00:00,1 days 00:00:00,-0.9151273812015606,-0.43333740620582406,-0.1863757734645371,0.8280298606103516,-6.155854185136489,293.51579278016317,2.833361436615209,0.2922429344558028,-0.012013860159792392,,,-0.0003875821773506183,-0.09767070869235582,-0.9828639434670068,-0.130672147354579,0.2712591030071612,1075,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,7,true,false,1,1034,0.5867913959504336,43.465634075508234,0.7581463628599331,-0.2726620377844813,-0.5712846921835801,-1.1061080454764143,0 days 23:59:59.999999999,0.09747089251714436,2.9676096760967607,5.932349323493234,-0.8091545016334872,0,7317,7318 days 00:00:00,1000.0,18.033766115753338,-98.19662338842467,925.4399414062501,100.0,467.43290871058616,98.42956445162982,7059 days 00:00:00,1033,-0.018033766115753025,26.573200000000014,-62.13690312435779,2.81569050890328,-2.6470974717961337,1 days 00:00:00,1 days 00:00:00,-0.9505790901433979,-0.4365424493868002,-0.18439560282654865,0.8230465109800714,-6.350380478539116,310.2711635054143,2.819859566526948,0.291875,-0.011775600349667336,,,-0.00038488191900529244,-0.0969902435893337,-0.9819662338842469,-0.12914224531505913,0.2673915821761287,1034,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,8,true,false,1,1012,0.589082162027439,43.62017804154303,0.7355257023994256,-0.2829540116571876,-0.5659269002939742,-1.106222882765482,0 days 23:59:59.999999999,0.09539503614214224,2.9044690446904466,5.806068060680606,-0.8218311679292811,0,7317,7318 days 00:00:00,1000.0,16.97101597509186,-98.30289840249081,925.4399414062501,100.0,418.3578306738991,98.457982613529,7059 days 00:00:00,1011,-0.016971015975087766,25.368558481115816,-62.13690312435778,2.8106766713153144,-2.6764472242727555,1 days 00:00:00,1 days 00:00:00,-0.9723165311660984,-0.4429090050752701,-0.18685703246166155,0.8178532375931062,-7.460278413718201,312.15799783683815,2.794629512736208,0.2926517571884984,-0.010729835001101187,,,-0.00039090654124667633,-0.09850844839416244,-0.9830289840249096,-0.13096181433268328,0.26767334742691196,1012,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,9,true,false,1,988,0.5881722955811955,43.56636271529889,0.7349427796297899,-0.27356723240195935,-0.5433079200547297,-1.1058281523498963,0 days 23:59:59.999999999,0.09313046555123086,2.8355883558835586,5.66830668306683,-0.7757240587502873,0,7317,7318 days 00:00:00,1000.0,20.624008901803904,-97.9375991098196,925.4399414062501,100.0,413.83917666662654,98.15489479916582,7059 days 00:00:00,987,-0.020624008901801716,25.368558481115837,-62.13690312435779,2.7844451955390372,-2.6343308661804663,1 days 00:00:00,1 days 00:00:00,-0.9922546779020229,-0.4249328048917512,-0.17931084823969473,0.8213308517594273,-7.769196638556211,332.4290993272385,2.7994915415995956,0.29338572364112636,-0.009739049058962605,,,-0.0003689698784941699,-0.09298040938053082,-0.9793759910981956,-0.12510816878943476,0.263340318099919,988,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,10,true,false,1,977,0.5751462872826262,42.72540983606557,0.7343299865346439,-0.2818351046953649,-0.5591581683945962,-1.1058806178612735,0 days 23:59:59.999999999,0.09209253736372981,2.804018040180402,5.605166051660516,-0.7902707179219354,0,7317,7318 days 00:00:00,1000.0,20.138472104056746,-97.98615278959433,925.4399414062501,100.0,426.22886606138366,98.12898664119068,7058 days 00:00:00,976,-0.020138472104054728,25.368558481115816,-62.13690312435779,2.8023871609058304,-2.5825876713424107,1 days 00:00:00,1 days 00:00:00,-1.0039358498195092,-0.4388845040677155,-0.1803553922399201,0.8149208603695522,-8.15840693777847,349.8168863281401,2.8522230112933724,0.2857142857142857,-0.009537580897126852,,,-0.00037588611613155796,-0.0947233012651526,-0.9798615278959426,-0.12582562672002007,0.259748315701583,977,0,10598.035714285714,,,,,Standard MACD
NBIX,MACD,2,4,11,true,false,1,951,0.5947901595179227,44.0,0.7615814322751745,-0.18778029607941193,-0.38627622391392585,-1.1018546644917746,1 days 00:00:00,0.08963925255690913,2.7293972939729394,5.4559245592455925,-0.5125270319805842,0,7317,7318 days 00:00:00,1000.0,57.39625260778905,-94.26037473922109,925.4399414062501,100.0,478.5113799286846,95.80090653255002,7058 days 00:00:00,950,-0.057396252607780696,25.368558481115812,-62.13690312435779,2.8120553365395597,-2.5447940074228894,1 days 00:00:00,1 days 00:00:00,-0.9921540538311548,-0.2944511287999299,-0.13866761851472367,0.8722412688298652,-7.731591094643563,379.86851666670486,2.957159775155226,0.2949591280653951,-0.008360419625739536,,,-0.000243777365783596,-0.06143189617746619,-0.9426037473922103,-0.09372215641203552,0.2510885211932156,951,0,10598.035714285714,,,,,Standard MACD
