Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date,Metric Type
NAKA,MACD,3,10,18,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,3,12,15,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,3,15,12,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,3,18,10,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,9,17,true,false,1,16,0.06926965215381671,46.666666666666664,0.9047411373950116,-0.03366393019515934,-0.052266749409518365,-1.007676093886619,0 days 23:59:59.999999999,0.03907986559834583,1.2679245283018867,2.456603773584906,-0.04268332281348505,0,265,266 days 00:00:00,1000.0,968.7618550232471,-3.1238144976752893,406.95365948047834,100.0,29.694764803831813,14.353214597760541,172 days 00:00:00,15,-0.9687618550231036,13.546244039535532,-8.718607104794472,4.596722847544047,-4.085252360716964,1 days 00:00:00,1 days 00:00:00,-2.017958874781975,-0.03059953936172554,-0.29689200373426006,0.981978704490439,4.106094503683149,58.66948503519658,3.366784129681505,0.2916666666666667,-0.0009990009990009238,,,-0.000022682727493571603,-0.005716047328380044,-0.031238144976753257,-0.029618631058656697,0.2248159340980978,16,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,10,15,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,10,16,true,false,1,16,0.06926965215381671,46.666666666666664,0.9047411373950116,-0.03366393019515934,-0.052266749409518365,-1.007676093886619,0 days 23:59:59.999999999,0.03907986559834583,1.2679245283018867,2.456603773584906,-0.04268332281348505,0,265,266 days 00:00:00,1000.0,968.7618550232471,-3.1238144976752893,406.95365948047834,100.0,29.694764803831813,14.353214597760541,172 days 00:00:00,15,-0.9687618550231036,13.546244039535532,-8.718607104794472,4.596722847544047,-4.085252360716964,1 days 00:00:00,1 days 00:00:00,-2.017958874781975,-0.03059953936172554,-0.29689200373426006,0.981978704490439,4.106094503683149,58.66948503519658,3.366784129681505,0.2916666666666667,-0.0009990009990009238,,,-0.000022682727493571603,-0.005716047328380044,-0.031238144976753257,-0.029618631058656697,0.2248159340980978,16,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,11,14,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,12,13,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
NAKA,MACD,4,13,12,true,false,1,15,0.09278550092138427,50.0,0.9654632136934964,0.10702060266071012,0.12248062455000266,-1.0028147983216176,1 days 00:00:00,0.036474541225122774,1.1886792452830188,2.29811320754717,0.12721316920046674,0,265,266 days 00:00:00,1000.0,988.5450752231822,-1.1454924776817847,406.95365948047834,100.0,28.260776640421668,12.604209714627121,172 days 00:00:00,14,-0.9885450752231009,13.546244039535551,-8.718607104794456,4.596722847544053,-4.382681642222633,1 days 00:00:00,1 days 00:00:00,-0.7475985501139171,0.07123468310859479,-0.12443967342252872,1.044469765186221,4.141783787924272,59.42039787678727,3.282619262013838,0.31818181818181823,-0.0009990009990008698,,,0.00005262356912588027,0.013261139419721827,-0.011454924776817865,-0.010855318520758273,0.22404512894080633,15,0,383.82936507936506,,,,,Standard MACD
