Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
KLAC,false,,,48,75,49,45.83333333333333,3.898972864522577,4.297224709042077,2790.8866330728683,1409.5387035721558,0.09212175470008953,1,257.10137380769754,0.8701927099055237,0,0,11170,11171 days 00:00:00,1000.0,134827.73065684087,13382.773065684085,63918.164062499774,100.0,2274.1934015390293,83.56214919294378,2785 days 00:00:00,48,1,-134.82773065683432,593.9421052631577,-23.705882352941174,68.41766503463623,-11.68668523802593,241 days 09:49:05.454545456,61 days 10:09:13.846153846,0.5847647946057087,0.20796970049037777,1.1195636176345125,-0.7906264477090067,143 days 22:00:00,1
TSLA,true,13,24,,,82,45.67901234567901,2.2937400348512313,22.058823529411764,1563.6494145529941,1082.2115289648482,0.4689542483660131,1,733.2800359096558,1.9354348780954438,0,0,3672,3673 days 00:00:00,1000.0,127528.07450428825,12652.807450428823,23990.409145511265,100.0,4325.987552424167,64.4525899225999,655 days 00:00:00,81,1,-127.52807450426917,419.43694776628047,-21.663312510842463,34.111256233464324,-7.5141449944405565,39 days 23:21:04.864864865,13 days 18:32:43.636363636,1.2102974696520006,0.9603682038544111,1.2755764308246371,-0.47258892611274067,25 days 17:46:39.999999999,1
AAPL,true,5,23,,,290,39.44636678200692,2.3949602311757014,25.977528089887638,1533.0474765526799,916.2598947625328,0.5474157303370787,2,839.2143040185008,1.123751979443167,0,0,11125,11126 days 00:00:00,1000.0,443607.1136101144,44260.71136101144,177549.83258425782,100.0,31041.892076534037,61.114369841861475,1220 days 00:00:00,289,1,-443.60711361008,102.32877648551046,-17.81307968690103,15.422110158529867,-5.039353867848407,39 days 13:15:47.368421053,10 days 03:58:37.714285714,0.7395388403120893,0.3621778210334457,1.1588810255950044,-0.750713865978966,21 days 18:11:12.664359861,1
XYZ,true,14,22,,,50,53.06122448979592,2.3604657792724937,21.184608733246865,522.7350266796849,312.00896909255755,0.45395590142671854,1,237.29865024369613,2.0157382902371763,0,0,2313,2314 days 00:00:00,1000.0,26587.42887842614,2558.742887842614,590.1300616247274,100.0,1017.2213147760425,41.40809421150548,411 days 00:00:00,49,1,-26.587428878421633,160.57472113924734,-25.989787879380888,23.366649783881282,-6.5349977461834925,39 days 12:00:00,11 days 17:44:20.869565217,1.3241678988630676,1.6367089634165468,1.2933455499016375,3.335896532364347,26 days 11:15:55.102040816,1
MS,true,30,49,,,85,58.333333333333336,2.2871816233237654,10.445162894802289,264.7504180101875,233.99658157466067,0.22195971151454863,1,58.763926404897376,0.8649383613315259,0,0,8042,8043 days 00:00:00,1000.0,23215.81929356219,2221.5819293562186,1669.8064988659428,100.0,1242.7958472214966,74.32723396037171,3472 days 00:00:00,84,1,-23.215819293560344,50.34464285714289,-31.439254911290217,14.188901443448776,-8.016906017226296,77 days 21:33:03.673469387,28 days 18:30:51.428571428,0.5831491858626994,0.20638751364769342,1.124397257808112,0.33044273744593566,57 days 10:17:08.571428570,1
CRM,true,11,44,,,65,50.0,1.8337843206071214,12.338538654328127,295.0396014204813,216.74167230154734,0.2631578947368421,1,77.64200037381086,1.1861715700534186,0,0,5187,5188 days 00:00:00,1000.0,19862.671819091713,1886.2671819091713,7789.301748528492,100.0,1101.4791901759022,54.4516249576629,1070 days 00:00:00,64,1,-19.862671819089883,56.894173982779265,-19.875671906798722,20.523099165147435,-7.971819695178993,83 days 21:00:00,17 days 03:45:00,0.7648944550413196,0.4297801785367863,1.1616696470430967,-0.7578387328151058,50 days 12:22:30,1
IONQ,false,,,5,12,35,38.23529411764706,2.1956691616991892,33.170731707317074,203.8442705658997,60.835066973294204,0.7170731707317074,2,146.17125743018175,2.137269776604935,0,0,1025,1026 days 00:00:00,1000.0,7922.782416823768,692.2782416823767,283.9814860029306,100.0,196.15465933611358,54.346819539208646,377 days 00:00:00,34,1,-7.9227824168228835,305.862185728458,-17.01990184453259,46.83033986763887,-7.7943728855462995,27 days 05:32:18.461538461,6 days 02:17:08.571428571,1.254675799555421,2.0023613472183706,1.3300422852108125,1.437758360329281,14 days 04:14:07.058823528,1
QQQ,true,15,27,,,111,55.45454545454545,2.3653063427774983,16.881522406384285,61.135427175696506,51.36723219996538,0.3577348066298343,1,21.870270218930106,0.9454291338103352,0,0,6516,6517 days 00:00:00,1000.0,7717.179809517103,671.7179809517104,914.6584780446744,100.0,591.7949455537823,45.81711397243727,1909 days 00:00:00,110,1,-7.717179809515983,67.0795918367347,-18.650518791791555,7.584111545021235,-4.314972814361677,51 days 15:20:39.344262295,18 days 01:57:33.061224489,0.6685025962238815,0.2646490391170068,1.1354774929620246,-0.2656078776116676,36 days 16:34:54.545454544,1
SPY,true,22,63,,,69,47.05882352941176,2.2118603371327406,8.438818565400844,60.42747289572259,43.08554217163821,0.17982129560685034,1,10.866146466356668,0.8164823138084013,0,0,8058,8059 days 00:00:00,1000.0,5103.964192716421,410.3964192716421,1260.5007556899036,100.0,333.3192051630461,32.54325671404861,2570 days 00:00:00,68,1,-5.103964192715466,47.820309776893055,-9.992941960410459,10.333310117536943,-3.7003654863530953,134 days 20:15:00,32 days 10:40:00,0.5880155352455976,0.2354358020677618,1.1098616996128936,-0.6744179506286596,80 days 15:10:35.294117646,1
AON,true,10,67,,,112,41.44144144144144,1.746229561160554,9.857904085257548,65.33289820159949,41.02256780335212,0.2088809946714032,1,13.646800761115632,0.5682118089755959,0,0,11260,11261 days 00:00:00,1000.0,8243.707992385163,724.3707992385164,13861.049651400004,100.0,761.0049544343037,61.81676223331376,3354 days 00:00:00,111,1,-8.243707992383861,52.28982435041266,-23.000105700058885,13.123082788422286,-4.863025456707367,109 days 21:54:46.956521740,31 days 12:55:23.076923077,0.41141109110593665,0.11447497464187743,1.0858887439208365,-0.947740552306199,64 days 00:25:56.756756756,1
