Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
"Most Calmar Ratio, Most Omega Ratio, Most Sharpe Ratio, Most Sortino Ratio",MPC,SMA,12,16,0,true,false,,1,141,1.3407532729302374,55.00000000000001,1.9526569831188272,2.213413832513623,1.351859226626404,0.23193191352759676,14 days 20:34:17.142857141,0.027128131980515113,0.8310412573673871,1.6561886051080552,1.8394382144464885,0,3563,3564 days 00:00:00,1000.0,11244.712357557984,1024.4712357557985,831.5972859427422,100.0,1092.9172453977005,50.39463614509422,1238 days 00:00:00,140,-11.244712357556637,55.880678643076145,-19.979245947875153,8.074939942769623,-4.950673635577045,19 days 06:51:25.714285714,9 days 10:40:00,73.25683621368243,0.8901693573914173,0.5580770503508246,1.1900265789294293,0.6794317452195391,13.63529502857807,1.1708669381237677,1.0163636363636364,-0.02697177076109169,0.0008410150245009332,0.21193578617423514,10.244712357557926,0.18661403107768693,0.28653509135696903,0,141,5160.694444444444,,,,
