Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown [%],RKLB,MACD,8,27,9,true,false,,1,57,0.8619554651245313,51.78571428571429,1.3105612000083946,0.5481998587020558,0.8973045938328638,-0.9248238987756627,0 days 23:59:59.999999999,0.03246264794175494,1.0050377833753148,1.9924433249370277,0.5509615708365749,0,1191,1192 days 00:00:00,1000.0,1289.131722375044,28.91317223750441,384.60590222979187,100.0,133.05852557903384,16.64167885376257,940 days 00:00:00,56,-1.2891317223748047,16.034826521067465,-8.524997857128506,3.672331042202237,-2.807348449501843,1 days 00:00:00,1 days 00:00:00,5.186086680311057,0.5178900520391728,0.4859554048180343,1.388422798314945,4.70294190368158,100.86157272885757,4.021638450291564,0.34523809523809523,-0.0009990009990008546,0.00025675240262591786,0.0647016054617313,0.28913172237504403,0.05515894410965827,0.15035699936731975,0,57,1725.0595238095239,,,,
