Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Mean Total Return [%],FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Least Max Drawdown [%],FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Mean Best Trade [%],FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Mean Worst Trade [%],FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Mean Expectancy,FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Mean Sharpe Ratio,FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Mean Omega Ratio,FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Least Avg Losing Trade Duration,FET-USD,SMA,53,54,0,true,false,1,62,1.5951888412429631,52.459016393442624,1.422185502025752,17.419308481740472,1.7268120401000415,28.191995818163747,16 days 18:53:06.885245900,0.02708703374777975,0.8259325044404974,1.63854351687389,14.387173079945507,0,2252,2253 days 00:00:00,1000.0,24525.888442128246,2352.5888442128244,80.59020215222847,100.0,1854.9710951459529,74.62286432204503,505 days 00:00:00,61,-24.525888442127325,507.9135414466798,-48.69337146406026,45.50899381792391,-13.576206371979186,21 days 20:15:00,11 days 04:57:55.862068965,386.07236607492416,0.9978182595683653,0.9103085100924658,1.2406292992133376,1.624060191924024,11.249237735421268,1.4897617548363005,0.28011363636363634,-0.07038167611883522,None,None,0.0027023428750576886,0.6809904045145375,23.525888442128217,0.4303118306173017,0.8213640819251582,1025,1024,2252
Most Total Return [%],FET-USD,SMA,34,35,0,true,false,1,85,1.5616787371362562,45.23809523809524,1.3280126849163127,17.06538259524855,2.178000122259162,128.74880617111393,12 days 14:17:08.571428571,0.037300177619893425,1.1323268206039077,2.2513321492007106,19.323590416467052,0,2252,2253 days 00:00:00,1000.0,105564.82518340381,10456.482518340381,80.59020215222847,100.0,10000.972524813104,83.14709101694659,896 days 00:00:00,84,-105.5648251833918,809.5425862828188,-35.465002428667624,50.47930584275518,-10.53742356573519,18 days 03:09:28.421052631,8 days 00:31:18.260869565,1246.076071530798,1.237249472222961,1.355754422723824,1.3001820068631924,1.6126126232642042,10.07171425930754,1.5552177082094383,0.3000577034045009,-0.07124869753516112,None,None,0.003343551188268954,0.8425748994437764,104.56482518340381,0.6839623509731256,0.8195914172639374,1059,1058,2252
Most Total Fees Paid,FET-USD,SMA,34,35,0,true,false,1,85,1.5616787371362562,45.23809523809524,1.3280126849163127,17.06538259524855,2.178000122259162,128.74880617111393,12 days 14:17:08.571428571,0.037300177619893425,1.1323268206039077,2.2513321492007106,19.323590416467052,0,2252,2253 days 00:00:00,1000.0,105564.82518340381,10456.482518340381,80.59020215222847,100.0,10000.972524813104,83.14709101694659,896 days 00:00:00,84,-105.5648251833918,809.5425862828188,-35.465002428667624,50.47930584275518,-10.53742356573519,18 days 03:09:28.421052631,8 days 00:31:18.260869565,1246.076071530798,1.237249472222961,1.355754422723824,1.3001820068631924,1.6126126232642042,10.07171425930754,1.5552177082094383,0.3000577034045009,-0.07124869753516112,None,None,0.003343551188268954,0.8425748994437764,104.56482518340381,0.6839623509731256,0.8195914172639374,1059,1058,2252
