Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Profit Factor,ISRG,SMA,83,86,0,true,false,1,97,1.7948949579722697,57.291666666666664,2.5309179057472986,8.338313179310914,1.5809822440209422,-0.24039701742759803,41 days 00:59:59.999999998,0.010596235340494729,0.3256594724220624,0.6479616306954437,2.715450670864322,0,6255,6256 days 00:00:00,1000.0,193975.3533856243,19297.53533856243,25404.765096117924,100.0,10591.734721669149,66.1530354954503,1021 days 00:00:00,96,-193.97535338561283,181.28387639656037,-32.899347663315574,18.881900899281526,-5.805524006015516,52 days 10:54:32.727272727,25 days 17:33:39.512195121,2012.1805076980195,0.9653224565852927,0.5438961818082376,1.2273671815420275,2.3742482634211766,37.461997995394,1.118280839836534,0.5067437379576109,-0.02669500871293315,None,None,0.0010542977456025264,0.2656830318918367,192.97535338562352,0.23638427726575828,0.3312360301949219,3941,3940,9059.821428571428
Most Expectancy,ISRG,SMA,83,86,0,true,false,1,97,1.7948949579722697,57.291666666666664,2.5309179057472986,8.338313179310914,1.5809822440209422,-0.24039701742759803,41 days 00:59:59.999999998,0.010596235340494729,0.3256594724220624,0.6479616306954437,2.715450670864322,0,6255,6256 days 00:00:00,1000.0,193975.3533856243,19297.53533856243,25404.765096117924,100.0,10591.734721669149,66.1530354954503,1021 days 00:00:00,96,-193.97535338561283,181.28387639656037,-32.899347663315574,18.881900899281526,-5.805524006015516,52 days 10:54:32.727272727,25 days 17:33:39.512195121,2012.1805076980195,0.9653224565852927,0.5438961818082376,1.2273671815420275,2.3742482634211766,37.461997995394,1.118280839836534,0.5067437379576109,-0.02669500871293315,None,None,0.0010542977456025264,0.2656830318918367,192.97535338562352,0.23638427726575828,0.3312360301949219,3941,3940,9059.821428571428
Most Total Return [%],ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Total Fees Paid,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Win Rate [%],ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Sharpe Ratio,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Calmar Ratio,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Omega Ratio,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Most Sortino Ratio,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
Least Max Drawdown Duration,ISRG,SMA,83,85,0,true,false,1,121,1.7944974171210437,57.49999999999999,2.3471097670254695,6.676684278857058,1.6028116814476943,-0.18796196789673544,32 days 21:00:00,0.013245294175618412,0.4062350119904077,0.8091127098321343,2.7123029180776634,0,6255,6256 days 00:00:00,1000.0,207296.35454697302,20629.6354546973,25404.765096117924,100.0,14967.476421606265,62.7683202828333,1021 days 00:00:00,120,-207.29635454693926,172.67381803191637,-34.39542668563964,15.458072962632125,-5.204018058015087,45 days 04:52:10.434782609,16 days 04:42:21.176470588,1720.8637575126652,0.9756078969898159,0.5816364771562985,1.229839929402779,2.4042157914286504,37.71883549322641,1.1346980649069804,0.5078332128223668,-0.026695008712933153,None,None,0.0010643937820836408,0.26822723308507745,206.2963545469728,0.2396965515865499,0.33088244363679276,3946,3945,9059.821428571428
