Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Win Rate [%],NVDA,SMA,36,40,0,true,false,1,147,1.6996845765350603,55.47945205479452,2.7185389492453327,7.241124898324346,1.5892944712955177,-0.6064524626570529,27 days 17:55:04.109589040,0.015251929187471631,0.46709033136631867,0.9310031774852474,3.382259428223219,0,6609,6610 days 00:00:00,1000.0,1071501.7016289188,107050.17016289187,272013.31479710335,100.0,42842.86370771336,77.05994431723649,1316 days 00:00:00,146,-1071.5017016287893,237.50719334303488,-38.05767483328856,18.815106956098678,-7.181837358286745,35 days 02:22:13.333333333,18 days 14:01:50.769230769,7339.542488565398,0.9903651762681352,0.6099013787566093,1.2212206938314514,1.613491038335177,24.724160546874614,1.1803020202769323,0.47183255399688273,-0.03796561459863264,None,None,0.0014260989811452536,0.3593769432486039,1070.5017016289191,0.3047148726680511,0.4367179183134113,4052,4051,9572.559523809523
Least Worst Trade [%],NVDA,SMA,36,40,0,true,false,1,147,1.6996845765350603,55.47945205479452,2.7185389492453327,7.241124898324346,1.5892944712955177,-0.6064524626570529,27 days 17:55:04.109589040,0.015251929187471631,0.46709033136631867,0.9310031774852474,3.382259428223219,0,6609,6610 days 00:00:00,1000.0,1071501.7016289188,107050.17016289187,272013.31479710335,100.0,42842.86370771336,77.05994431723649,1316 days 00:00:00,146,-1071.5017016287893,237.50719334303488,-38.05767483328856,18.815106956098678,-7.181837358286745,35 days 02:22:13.333333333,18 days 14:01:50.769230769,7339.542488565398,0.9903651762681352,0.6099013787566093,1.2212206938314514,1.613491038335177,24.724160546874614,1.1803020202769323,0.47183255399688273,-0.03796561459863264,None,None,0.0014260989811452536,0.3593769432486039,1070.5017016289191,0.3047148726680511,0.4367179183134113,4052,4051,9572.559523809523
Most Profit Factor,NVDA,SMA,36,40,0,true,false,1,147,1.6996845765350603,55.47945205479452,2.7185389492453327,7.241124898324346,1.5892944712955177,-0.6064524626570529,27 days 17:55:04.109589040,0.015251929187471631,0.46709033136631867,0.9310031774852474,3.382259428223219,0,6609,6610 days 00:00:00,1000.0,1071501.7016289188,107050.17016289187,272013.31479710335,100.0,42842.86370771336,77.05994431723649,1316 days 00:00:00,146,-1071.5017016287893,237.50719334303488,-38.05767483328856,18.815106956098678,-7.181837358286745,35 days 02:22:13.333333333,18 days 14:01:50.769230769,7339.542488565398,0.9903651762681352,0.6099013787566093,1.2212206938314514,1.613491038335177,24.724160546874614,1.1803020202769323,0.47183255399688273,-0.03796561459863264,None,None,0.0014260989811452536,0.3593769432486039,1070.5017016289191,0.3047148726680511,0.4367179183134113,4052,4051,9572.559523809523
Most Total Return [%],NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Total Fees Paid,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Expectancy,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Sharpe Ratio,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Calmar Ratio,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Omega Ratio,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
Most Sortino Ratio,NVDA,SMA,17,25,0,true,false,1,144,1.696059142007428,51.048951048951054,2.1099382974234286,7.71551913235116,1.7905951373597861,-0.14430335734640706,27 days 00:10:04.195804195,0.01493853338224961,0.4575578756241489,0.9119382660009079,3.5302965435360734,0,6609,6610 days 00:00:00,1000.0,2328608.8022895623,232760.88022895623,272013.31479710335,100.0,92277.28111966577,69.31821988246168,1187 days 00:00:00,143,-2328.6088022892363,96.80453272661023,-22.589648864788224,22.537543402094038,-7.74173474895213,38 days 14:08:13.150684931,14 days 22:17:08.571428571,16293.268609033923,1.0869503436723242,0.7708880529581336,1.2531863088853137,1.9323545653734564,27.283268476892022,1.2056516557896668,0.4432314410480349,-0.0365008564407991,None,None,0.0015216985136724016,0.3834680254454452,2327.6088022895547,0.34390129266169067,0.4245859461276248,3863,3862,9572.559523809523
