Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Median Avg Winning Trade [%],4,6,13,ZM,MACD,true,false,1,130,1.1715452835994447,52.71317829457365,1.2940760727735088,0.49623501360229905,1.3594082058761923,1.7802969007956282,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8734504107893465,0,1551,1552 days 00:00:00,1000.0,1717.0474436188167,71.70474436188167,25.79031913511185,100.0,432.9088020064042,22.69418967014487,871 days 00:00:00,129,-1.7170474436186396,18.18774101437811,-9.191145045355832,3.0091162521541803,-2.305009645767012,1 days 00:00:00,1 days 00:00:00,5.571817760173914,0.6833906401562382,0.5974039186071755,1.4332766766056075,6.076986527231296,90.58547408989443,3.9467038921023923,0.3631578947368421,-0.0009990009990009485,,,0.000411902730461879,0.1037994880763935,0.7170474436188139,0.09174664889690676,0.18279838191628447,130,0,2246.488095238095,,
Mean Avg Losing Trade [%],4,6,13,ZM,MACD,true,false,1,130,1.1715452835994447,52.71317829457365,1.2940760727735088,0.49623501360229905,1.3594082058761923,1.7802969007956282,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8734504107893465,0,1551,1552 days 00:00:00,1000.0,1717.0474436188167,71.70474436188167,25.79031913511185,100.0,432.9088020064042,22.69418967014487,871 days 00:00:00,129,-1.7170474436186396,18.18774101437811,-9.191145045355832,3.0091162521541803,-2.305009645767012,1 days 00:00:00,1 days 00:00:00,5.571817760173914,0.6833906401562382,0.5974039186071755,1.4332766766056075,6.076986527231296,90.58547408989443,3.9467038921023923,0.3631578947368421,-0.0009990009990009485,,,0.000411902730461879,0.1037994880763935,0.7170474436188139,0.09174664889690676,0.18279838191628447,130,0,2246.488095238095,,
Median Avg Losing Trade [%],4,6,13,ZM,MACD,true,false,1,130,1.1715452835994447,52.71317829457365,1.2940760727735088,0.49623501360229905,1.3594082058761923,1.7802969007956282,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8734504107893465,0,1551,1552 days 00:00:00,1000.0,1717.0474436188167,71.70474436188167,25.79031913511185,100.0,432.9088020064042,22.69418967014487,871 days 00:00:00,129,-1.7170474436186396,18.18774101437811,-9.191145045355832,3.0091162521541803,-2.305009645767012,1 days 00:00:00,1 days 00:00:00,5.571817760173914,0.6833906401562382,0.5974039186071755,1.4332766766056075,6.076986527231296,90.58547408989443,3.9467038921023923,0.3631578947368421,-0.0009990009990009485,,,0.000411902730461879,0.1037994880763935,0.7170474436188139,0.09174664889690676,0.18279838191628447,130,0,2246.488095238095,,
Most Max Drawdown Duration,4,6,13,ZM,MACD,true,false,1,130,1.1715452835994447,52.71317829457365,1.2940760727735088,0.49623501360229905,1.3594082058761923,1.7802969007956282,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8734504107893465,0,1551,1552 days 00:00:00,1000.0,1717.0474436188167,71.70474436188167,25.79031913511185,100.0,432.9088020064042,22.69418967014487,871,129,-1.7170474436186396,18.18774101437811,-9.191145045355832,3.0091162521541803,-2.305009645767012,1 days 00:00:00,1 days 00:00:00,5.571817760173914,0.6833906401562382,0.5974039186071755,1.4332766766056075,6.076986527231296,90.58547408989443,3.9467038921023923,0.3631578947368421,-0.0009990009990009485,,,0.000411902730461879,0.1037994880763935,0.7170474436188139,0.09174664889690676,0.18279838191628447,130,0,2246.488095238095,,
Mean Total Fees Paid,4,18,5,ZM,MACD,true,false,1,129,1.1835678865397126,53.125,1.3311640685150148,0.4996525144969639,1.3174228615056103,1.7703288301053675,1 days 00:00:00,0.05697782252722504,1.746615087040619,3.4796905222437133,0.8727006200981787,0,1551,1552 days 00:00:00,1000.0,1714.4766463761848,71.44766463761849,25.79031913511185,100.0,389.7819630648367,21.358888758903802,806 days 00:00:00,128,-1.7144766463759424,18.187741014378105,-9.191145045355817,3.0660185500662753,-2.4088956591482558,1 days 00:00:00,1 days 00:00:00,5.595243148613765,0.6804740410253002,0.6328788705041185,1.4217940127862538,5.745338241504529,89.50118465417884,3.9517510061264947,0.35978835978835977,-0.0009990009990009379,,,0.00041152325366300565,0.10370385992307743,0.7144766463761845,0.09148107296534014,0.1834127493664685,129,0,2246.488095238095,,
Median Total Fees Paid,4,18,5,ZM,MACD,true,false,1,129,1.1835678865397126,53.125,1.3311640685150148,0.4996525144969639,1.3174228615056103,1.7703288301053675,1 days 00:00:00,0.05697782252722504,1.746615087040619,3.4796905222437133,0.8727006200981787,0,1551,1552 days 00:00:00,1000.0,1714.4766463761848,71.44766463761849,25.79031913511185,100.0,389.7819630648367,21.358888758903802,806 days 00:00:00,128,-1.7144766463759424,18.187741014378105,-9.191145045355817,3.0660185500662753,-2.4088956591482558,1 days 00:00:00,1 days 00:00:00,5.595243148613765,0.6804740410253002,0.6328788705041185,1.4217940127862538,5.745338241504529,89.50118465417884,3.9517510061264947,0.35978835978835977,-0.0009990009990009379,,,0.00041152325366300565,0.10370385992307743,0.7144766463761845,0.09148107296534014,0.1834127493664685,129,0,2246.488095238095,,
Mean Worst Trade [%],4,18,5,ZM,MACD,true,false,1,129,1.1835678865397126,53.125,1.3311640685150148,0.4996525144969639,1.3174228615056103,1.7703288301053675,1 days 00:00:00,0.05697782252722504,1.746615087040619,3.4796905222437133,0.8727006200981787,0,1551,1552 days 00:00:00,1000.0,1714.4766463761848,71.44766463761849,25.79031913511185,100.0,389.7819630648367,21.358888758903802,806 days 00:00:00,128,-1.7144766463759424,18.187741014378105,-9.191145045355817,3.0660185500662753,-2.4088956591482558,1 days 00:00:00,1 days 00:00:00,5.595243148613765,0.6804740410253002,0.6328788705041185,1.4217940127862538,5.745338241504529,89.50118465417884,3.9517510061264947,0.35978835978835977,-0.0009990009990009379,,,0.00041152325366300565,0.10370385992307743,0.7144766463761845,0.09148107296534014,0.1834127493664685,129,0,2246.488095238095,,
Mean Total Return [%],4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Most Max Drawdown [%],4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Least Win Rate [%],4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Most Best Trade [%],4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Mean Profit Factor,4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Mean Expectancy,4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Mean Sharpe Ratio,4,5,17,ZM,MACD,true,false,1,130,1.1221964697563644,50.3875968992248,1.272551240822751,0.4674451741663388,1.334107830598881,1.5524000700781793,0 days 23:59:59.999999999,0.05742296176571899,1.760154738878143,3.506769825918762,0.8227758384746002,0,1551,1552 days 00:00:00,1000.0,1658.272123677981,65.8272123677981,25.79031913511185,100.0,432.3958995962323,26.485086299196688,806 days 00:00:00,129,-1.6582721236777616,18.18774101437811,-9.191145045355823,3.072721148479109,-2.1785382372450686,1 days 00:00:00,1 days 00:00:00,5.115739502338432,0.6504855861644039,0.47691775476249876,1.4122379727396885,6.476240105829042,93.72446673660403,4.129726193011508,0.3419689119170984,-0.0009990009990009402,,,0.0003879730314461649,0.09776920392443356,0.6582721236779803,0.08558981809001942,0.18088833579051602,130,0,2246.488095238095,,
Mean Win Rate [%],4,13,6,ZM,MACD,true,false,1,132,1.1129498913820222,52.67175572519084,1.2380944253701631,0.4148104742149603,1.065267756114948,1.1370066433145336,0 days 23:59:59.999999999,0.05831324024270688,1.7872340425531914,3.5609284332688587,0.7413634007246099,0,1551,1552 days 00:00:00,1000.0,1551.1408332493597,55.11408332493596,25.79031913511185,100.0,395.43395078904854,22.694189670144933,871 days 00:00:00,131,-1.551140833249292,18.187741014378105,-9.191145045355837,2.9854972249551803,-2.446115103221736,1 days 00:00:00,1 days 00:00:00,4.219022702920686,0.5673102229904909,0.47924031928199345,1.34186717637094,5.399197124143884,85.07663371716097,3.699719500565587,0.3626943005181347,-0.000999000999000954,,,0.00034957061169682004,0.08809179414759866,0.551140833249357,0.07388124226895987,0.18687921770359706,132,0,2246.488095238095,,
Mean Avg Winning Trade [%],4,13,6,ZM,MACD,true,false,1,132,1.1129498913820222,52.67175572519084,1.2380944253701631,0.4148104742149603,1.065267756114948,1.1370066433145336,0 days 23:59:59.999999999,0.05831324024270688,1.7872340425531914,3.5609284332688587,0.7413634007246099,0,1551,1552 days 00:00:00,1000.0,1551.1408332493597,55.11408332493596,25.79031913511185,100.0,395.43395078904854,22.694189670144933,871 days 00:00:00,131,-1.551140833249292,18.187741014378105,-9.191145045355837,2.9854972249551803,-2.446115103221736,1 days 00:00:00,1 days 00:00:00,4.219022702920686,0.5673102229904909,0.47924031928199345,1.34186717637094,5.399197124143884,85.07663371716097,3.699719500565587,0.3626943005181347,-0.000999000999000954,,,0.00034957061169682004,0.08809179414759866,0.551140833249357,0.07388124226895987,0.18687921770359706,132,0,2246.488095238095,,
Mean Calmar Ratio,4,13,6,ZM,MACD,true,false,1,132,1.1129498913820222,52.67175572519084,1.2380944253701631,0.4148104742149603,1.065267756114948,1.1370066433145336,0 days 23:59:59.999999999,0.05831324024270688,1.7872340425531914,3.5609284332688587,0.7413634007246099,0,1551,1552 days 00:00:00,1000.0,1551.1408332493597,55.11408332493596,25.79031913511185,100.0,395.43395078904854,22.694189670144933,871 days 00:00:00,131,-1.551140833249292,18.187741014378105,-9.191145045355837,2.9854972249551803,-2.446115103221736,1 days 00:00:00,1 days 00:00:00,4.219022702920686,0.5673102229904909,0.47924031928199345,1.34186717637094,5.399197124143884,85.07663371716097,3.699719500565587,0.3626943005181347,-0.000999000999000954,,,0.00034957061169682004,0.08809179414759866,0.551140833249357,0.07388124226895987,0.18687921770359706,132,0,2246.488095238095,,
Median Total Return [%],2,13,12,ZM,MACD,true,false,1,138,1.140032313473707,54.01459854014598,1.2432154012666543,0.3916508721391867,1.0568066138398189,1.1099460599442967,0 days 23:59:59.999999999,0.06098407567367055,1.8684719535783365,3.723404255319149,0.7317886701865655,0,1551,1552 days 00:00:00,1000.0,1544.1618224383524,54.41618224383525,25.79031913511185,100.0,392.63723369033755,22.8296433916895,806 days 00:00:00,137,-1.5441618224381273,18.187741014378105,-9.191145045355842,2.8598417525795887,-2.5074939715527145,1 days 00:00:00,1 days 00:00:00,3.9832553595678206,0.5665889643378821,0.471248965424797,1.3237670439664069,5.445071367141961,86.78772446083715,3.5956375113141563,0.3681592039800995,-0.0009990009990009587,,,0.000345167240314785,0.08698214455932582,0.5441618224383502,0.0730952331636674,0.18476008847762185,138,0,2246.488095238095,,
Median Max Drawdown [%],2,13,12,ZM,MACD,true,false,1,138,1.140032313473707,54.01459854014598,1.2432154012666543,0.3916508721391867,1.0568066138398189,1.1099460599442967,0 days 23:59:59.999999999,0.06098407567367055,1.8684719535783365,3.723404255319149,0.7317886701865655,0,1551,1552 days 00:00:00,1000.0,1544.1618224383524,54.41618224383525,25.79031913511185,100.0,392.63723369033755,22.8296433916895,806 days 00:00:00,137,-1.5441618224381273,18.187741014378105,-9.191145045355842,2.8598417525795887,-2.5074939715527145,1 days 00:00:00,1 days 00:00:00,3.9832553595678206,0.5665889643378821,0.471248965424797,1.3237670439664069,5.445071367141961,86.78772446083715,3.5956375113141563,0.3681592039800995,-0.0009990009990009587,,,0.000345167240314785,0.08698214455932582,0.5441618224383502,0.0730952331636674,0.18476008847762185,138,0,2246.488095238095,,
Most Total Trades,2,13,12,ZM,MACD,true,false,1,138,1.140032313473707,54.01459854014598,1.2432154012666543,0.3916508721391867,1.0568066138398189,1.1099460599442967,0 days 23:59:59.999999999,0.06098407567367055,1.8684719535783365,3.723404255319149,0.7317886701865655,0,1551,1552 days 00:00:00,1000.0,1544.1618224383524,54.41618224383525,25.79031913511185,100.0,392.63723369033755,22.8296433916895,806 days 00:00:00,137,-1.5441618224381273,18.187741014378105,-9.191145045355842,2.8598417525795887,-2.5074939715527145,1 days 00:00:00,1 days 00:00:00,3.9832553595678206,0.5665889643378821,0.471248965424797,1.3237670439664069,5.445071367141961,86.78772446083715,3.5956375113141563,0.3681592039800995,-0.0009990009990009587,,,0.000345167240314785,0.08698214455932582,0.5441618224383502,0.0730952331636674,0.18476008847762185,138,0,2246.488095238095,,
Most Win Rate [%],2,13,12,ZM,MACD,true,false,1,138,1.140032313473707,54.01459854014598,1.2432154012666543,0.3916508721391867,1.0568066138398189,1.1099460599442967,0 days 23:59:59.999999999,0.06098407567367055,1.8684719535783365,3.723404255319149,0.7317886701865655,0,1551,1552 days 00:00:00,1000.0,1544.1618224383524,54.41618224383525,25.79031913511185,100.0,392.63723369033755,22.8296433916895,806 days 00:00:00,137,-1.5441618224381273,18.187741014378105,-9.191145045355842,2.8598417525795887,-2.5074939715527145,1 days 00:00:00,1 days 00:00:00,3.9832553595678206,0.5665889643378821,0.471248965424797,1.3237670439664069,5.445071367141961,86.78772446083715,3.5956375113141563,0.3681592039800995,-0.0009990009990009587,,,0.000345167240314785,0.08698214455932582,0.5441618224383502,0.0730952331636674,0.18476008847762185,138,0,2246.488095238095,,
