Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Total Fees Paid,4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Median Win Rate [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Best Trade [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Least Worst Trade [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Avg Winning Trade [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Median Avg Losing Trade [%],4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Profit Factor,4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Expectancy,4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
Most Sharpe Ratio,4,5,13,BLDR,MACD,true,false,1,426,0.9566686886214257,51.52941176470588,1.288467550243108,0.3912712547503734,0.8937686821497711,-0.5652966436626333,0 days 23:59:59.999999999,0.058381348494677,1.7799442896935933,3.5557103064066853,0.6964410356141744,0,5026,5027 days 00:00:00,1000.0,3686.787572771336,268.67875727713357,618.0738044925885,100.0,1730.7614828247758,61.359471542593354,1169 days 00:00:00,425,-3.686787572770754,28.342855927652256,-15.84196254628257,3.095264212294284,-2.483362035065726,1 days 00:00:00,1 days 00:00:00,6.330527906692023,0.5223511019569375,0.16194422600654793,1.311268071368262,4.330175486321554,112.24388679541914,3.582982493256279,0.36597110754414125,-0.0009990009990009535,,,0.00033068000937232206,0.08333136236182516,2.686787572771329,0.06759289383038225,0.19199597694149442,426,0,7279.722222222222,,
