Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
AMT,SMA,10,35,0,true,false,1,119,1.0156219183354713,44.91525423728814,1.3243633951434823,2.887174535275011,0.5324144172978402,-0.8127191361775884,33 days 20:20:20.338983050,0.011858587067057487,0.3637554585152838,0.7244541484716157,1.050225496892613,0,6870,6871 days 00:00:00,1000.0,3156.882673671007,215.6882673671007,1151.6834286477144,100.0,466.85919517826994,87.84529374283544,1742 days 00:00:00,118,-3.1568826736706797,215.06838818729733,-39.31577464788732,14.927983565369804,-6.9307159046484355,55 days 15:50:56.603773585,16 days 01:28:36.923076923,18.30541996902273,0.3461877030117456,0.07168425259559506,1.0794973325223827,2.1005742477626463,42.689939170759885,1.0789676478646222,1.0004909180166914,-0.02346167468949481,,,0.000326953315843466,0.08239223559255343,2.156882673671024,0.043063491338610316,0.2864315226169646,3995,236,9950.595238095239,0.411522633744856,
AMT,SMA,11,34,0,true,false,1,115,1.0672942051071894,46.49122807017544,1.3772058308415935,3.209551983768632,0.6061000684554226,-0.7167476581152356,34 days 23:47:22.105263157,0.01145660106478435,0.35152838427947597,0.7,1.128248623115174,0,6870,6871 days 00:00:00,1000.0,4262.170282743402,326.2170282743401,1151.6834286477144,100.0,618.8351664431901,86.04641357346435,1344 days 00:00:00,114,-4.2621702827427725,209.26776374594675,-39.31577464788732,14.886496109985503,-6.935989634091927,54 days 15:50:56.603773585,17 days 21:38:21.639344262,28.652916254615405,0.3915587828227048,0.0930406389003032,1.0910545733382098,2.137722848934698,41.77602794938795,1.0809027433218417,1.009391992090954,-0.023461674689494796,,,0.0003752820359877833,0.09457107306892139,3.2621702827434156,0.05461092540089574,0.2906748847161656,3990,228,9950.595238095239,0.411522633744856,
AMT,SMA,11,35,0,true,false,1,113,1.0591069255906773,46.42857142857143,1.3781592090229773,3.0974944889380676,0.5607131989341524,-0.7745426036257175,35 days 15:12:51.428571428,0.011255608063647784,0.345414847161572,0.6877729257641921,1.0699205854803542,0,6870,6871 days 00:00:00,1000.0,3596.5554727032054,259.65554727032054,1151.6834286477144,100.0,474.85736189062834,88.89216340715387,1585 days 00:00:00,112,-3.5965554727026756,203.78742839501106,-39.31577464788732,15.08086838355972,-7.288096219734032,56 days 09:13:50.769230769,17 days 15:36:00,23.215643108713493,0.3664124458660769,0.0791516506889937,1.084475514684859,2.0281751201680507,42.65663108496679,1.070164254227143,1.0133729569093608,-0.023349321530551886,,,0.0003462802343263157,0.08726261905023155,2.5965554727032343,0.04806360154470157,0.28661847999004375,3992,224,9950.595238095239,0.411522633744856,
AMT,SMA,12,34,0,true,false,1,114,1.0974644155514555,46.017699115044245,1.504209185470238,3.4196649947822295,0.6971425481019372,-0.5531801852566803,35 days 06:47:47.256637166,0.011356104564216067,0.348471615720524,0.693886462882096,1.1916561859546808,0,6870,6871 days 00:00:00,1000.0,6145.94976231323,514.594976231323,1151.6834286477144,100.0,780.8423717938234,87.54518922053563,1344 days 00:00:00,113,-6.145949762312739,187.03774333953774,-40.33740588420211,15.012967487141434,-6.463150244605945,56 days 07:23:04.615384615,17 days 08:39:20.655737704,45.59376736350042,0.4459762426402642,0.11567007816302437,1.1051504527418816,2.2822546547473177,42.794205472755195,1.087874041169954,1.0158808933002481,-0.023298312390824562,,,0.0004310355932333603,0.10862096949480679,5.145949762313214,0.06886338228782662,0.2931217955661856,3988,226,9950.595238095239,0.411522633744856,
AMT,SMA,12,69,0,true,false,1,75,1.1319900457331982,45.94594594594595,1.6652731646526542,7.171464931092796,0.8525791933167937,-0.18436861512306105,55 days 07:27:34.054054054,0.007436741042052999,0.22925764192139736,0.45545851528384274,1.6441131392243309,0,6870,6871 days 00:00:00,1000.0,10393.491498477566,939.3491498477566,1151.6834286477144,100.0,887.4841748884535,68.58436766156134,1344 days 00:00:00,74,-10.393491498476578,373.3391236810917,-32.34639367376055,23.81747005624769,-6.9776394252888645,94 days 17:38:49.411764706,21 days 19:12:00,127.07952689156821,0.5577863107030744,0.19309387878250728,1.1230739204798967,1.2559005521602653,25.691755010668114,1.07576981308628,1.04397233201581,-0.022164604775604786,,,0.0004677679697429734,0.11787752837522929,9.393491498477607,0.08965903878965698,0.2543368753184261,4094,148,9950.595238095239,0.411522633744856,
AMT,SMA,12,70,0,true,false,1,75,1.0804205209847313,44.5945945945946,1.5538102798594056,6.8713114031568825,0.7915493097793171,-0.36500791984054654,55 days 09:43:47.027027026,0.007436741042052999,0.22925764192139736,0.45545851528384274,1.575300649195355,0,6870,6871 days 00:00:00,1000.0,8313.098560421837,731.3098560421837,1151.6834286477144,100.0,774.8745958162843,67.7065502424743,1344 days 00:00:00,74,-8.313098560420258,373.33912368109173,-32.346393673760545,24.139887521921768,-7.02778644853193,97 days 17:27:16.363636364,21 days 08:11:42.439024390,98.93799539165224,0.5188921828493526,0.17587032638296177,1.1138801702123884,1.2529645493722306,25.64867619796553,1.0722151449061492,1.0388588293162813,-0.022358874615284366,,,0.0004354097327346514,0.10972325264913214,7.313098560421867,0.08076959588107924,0.25448823352672306,4101,148,9950.595238095239,0.411522633744856,
AMT,SMA,12,71,0,true,false,1,73,1.1246454773751484,47.22222222222222,1.5812310096314433,7.13985740064928,0.8216269552695596,-0.2894769384112616,57 days 00:39:59.999999998,0.007235748040916432,0.22314410480349342,0.4432314410480349,1.593217088092481,0,6870,6871 days 00:00:00,1000.0,9182.976357037895,818.2976357037894,1151.6834286477144,100.0,839.0512816361579,65.37378747043095,1344 days 00:00:00,72,-9.18297635703675,373.3391236810918,-32.346393673760545,23.30861670348432,-7.32692723872944,95 days 04:14:07.058823529,22 days 21:28:25.263157894,113.77999074159615,0.5367074634386639,0.19121965963558055,1.1177759150916862,1.3043159041029697,25.616893719149736,1.0749674757903036,1.0398230088495577,-0.022402670156998202,,,0.00044914075919583163,0.11318347131734957,8.182976357037912,0.08472155434181672,0.2537999526655251,4107,144,9950.595238095239,0.411522633744856,
AMT,SMA,13,34,0,true,false,1,111,1.092016041808529,47.27272727272727,1.3820344771797726,3.360128019265223,0.6570697906002404,-0.6370133686494381,36 days 05:27:16.363636363,0.011054615062511215,0.3393013100436681,0.6755458515283842,1.1400958388511258,0,6870,6871 days 00:00:00,1000.0,5180.456881470991,418.0456881470991,1151.6834286477144,100.0,763.834436155627,87.14111886450672,1344 days 00:00:00,110,-5.180456881470491,187.03774333953766,-42.51059201141224,14.94160685096684,-7.023266795363813,55 days 23:32:18.461538462,18 days 12:24:49.655172413,38.05124853047688,0.4209272476776411,0.1047851942864481,1.0988770212486765,2.3302680408130296,44.07548993348966,1.0875595041097772,1.0104063429137762,-0.023136661705633776,,,0.0004029719368970967,0.10154892809806837,4.1804568814709695,0.062184795137870674,0.2903450763959524,3986,220,9950.595238095239,0.411522633744856,
AMT,SMA,15,34,0,true,false,1,108,1.0114412115218898,44.85981308411215,1.2578707610551334,2.968458843565724,0.5227170647670951,-0.8262178966256718,37 days 09:38:41.495327102,0.010753125560806364,0.3301310043668122,0.6572052401746724,0.9799802994478983,0,6870,6871 days 00:00:00,1000.0,3001.419686517578,200.14196865175782,1151.6834286477144,100.0,488.75220437286214,92.54027159820126,1479 days 00:00:00,107,-3.001419686517238,187.03774333953763,-43.10000060141624,15.75984938169959,-7.438096170509286,60 days 03:30:00,18 days 21:33:33.559322033,18.73290753461768,0.338149775823505,0.06497009504320175,1.0787190678389216,2.2359641644517394,43.48429953674616,1.077130379962872,1.0014749262536875,-0.023396972146445393,,,0.00032558037905921057,0.08204625552292107,2.0014196865175666,0.04113340163479773,0.29200872177482556,4003,214,9950.595238095239,0.411522633744856,
AMT,SMA,16,33,0,true,false,1,112,1.0572561747927394,47.74774774774775,1.2657815446795653,2.9840407038299235,0.5491743722249788,-0.7962756328859356,36 days 02:22:42.162162162,0.0111551115630795,0.3423580786026201,0.6816593886462882,1.0216104418352228,0,6870,6871 days 00:00:00,1000.0,3346.259776170114,234.6259776170114,1151.6834286477144,100.0,567.3450761057579,91.83430115952378,1656 days 00:00:00,111,-3.3462597761699726,187.0377433395377,-40.42136533307975,14.716988001361726,-7.737445619776724,55 days 09:30:33.962264151,18 days 11:10:20.689655172,21.16762194546199,0.35453301965635725,0.07215822439992531,1.0823676488720873,2.239533260122414,43.05510164397881,1.0797186825263432,1.0024533856722275,-0.023747372630796897,,,0.00034237986615898077,0.08627972627206315,2.3462597761700934,0.04529455723100262,0.29288574232825815,4008,222,9950.595238095239,0.411522633744856,
