Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],GPC,true,55,67,132,50.38167938931297,1.2388382822529158,11.584718783162362,11.377265257529679,8.684935311091357,0.24513618677042803,1,2.7889794211064975,0.35615695633028144,0,0,11308,11309 days 00:00:00,1000.0,2487.933814921467,148.7933814921467,2762.1585641304373,100.0,453.1962676874476,55.68663090292764,4354 days 00:00:00,131,1,-2.4879338149212344,45.098792466386335,-20.179999999999986,7.569875455051743,-5.434756773844683,67 days 02:32:43.636363637,33 days 11:04:36.923076923,0.24611872890208092,0.0536111762585066,1.048239208369747,-0.9461314844758058,50 days 09:53:35.267175572,1
Most Sharpe Ratio,GPC,true,55,67,132,50.38167938931297,1.2388382822529158,11.584718783162362,11.377265257529679,8.684935311091357,0.24513618677042803,1,2.7889794211064975,0.35615695633028144,0,0,11308,11309 days 00:00:00,1000.0,2487.933814921467,148.7933814921467,2762.1585641304373,100.0,453.1962676874476,55.68663090292764,4354 days 00:00:00,131,1,-2.4879338149212344,45.098792466386335,-20.179999999999986,7.569875455051743,-5.434756773844683,67 days 02:32:43.636363637,33 days 11:04:36.923076923,0.24611872890208092,0.0536111762585066,1.048239208369747,-0.9461314844758058,50 days 09:53:35.267175572,1
Most Calmar Ratio,GPC,true,55,67,132,50.38167938931297,1.2388382822529158,11.584718783162362,11.377265257529679,8.684935311091357,0.24513618677042803,1,2.7889794211064975,0.35615695633028144,0,0,11308,11309 days 00:00:00,1000.0,2487.933814921467,148.7933814921467,2762.1585641304373,100.0,453.1962676874476,55.68663090292764,4354 days 00:00:00,131,1,-2.4879338149212344,45.098792466386335,-20.179999999999986,7.569875455051743,-5.434756773844683,67 days 02:32:43.636363637,33 days 11:04:36.923076923,0.24611872890208092,0.0536111762585066,1.048239208369747,-0.9461314844758058,50 days 09:53:35.267175572,1
Most Omega Ratio,GPC,true,55,67,132,50.38167938931297,1.2388382822529158,11.584718783162362,11.377265257529679,8.684935311091357,0.24513618677042803,1,2.7889794211064975,0.35615695633028144,0,0,11308,11309 days 00:00:00,1000.0,2487.933814921467,148.7933814921467,2762.1585641304373,100.0,453.1962676874476,55.68663090292764,4354 days 00:00:00,131,1,-2.4879338149212344,45.098792466386335,-20.179999999999986,7.569875455051743,-5.434756773844683,67 days 02:32:43.636363637,33 days 11:04:36.923076923,0.24611872890208092,0.0536111762585066,1.048239208369747,-0.9461314844758058,50 days 09:53:35.267175572,1
Most Sortino Ratio,GPC,true,55,67,132,50.38167938931297,1.2388382822529158,11.584718783162362,11.377265257529679,8.684935311091357,0.24513618677042803,1,2.7889794211064975,0.35615695633028144,0,0,11308,11309 days 00:00:00,1000.0,2487.933814921467,148.7933814921467,2762.1585641304373,100.0,453.1962676874476,55.68663090292764,4354 days 00:00:00,131,1,-2.4879338149212344,45.098792466386335,-20.179999999999986,7.569875455051743,-5.434756773844683,67 days 02:32:43.636363637,33 days 11:04:36.923076923,0.24611872890208092,0.0536111762585066,1.048239208369747,-0.9461314844758058,50 days 09:53:35.267175572,1
Most Profit Factor,GPC,true,54,67,125,50.0,1.246734854688716,10.965688008489565,11.412901956838624,8.646137846089866,0.23213654050229926,1,2.64935157735244,0.3488764029517894,0,0,11308,11309 days 00:00:00,1000.0,2412.7870555923964,141.27870555923965,2762.1585641304373,100.0,401.1170309967365,56.6242965364763,4354 days 00:00:00,124,1,-2.4127870555921618,45.09879246638636,-23.985714285714284,7.925494905022662,-5.6200870784923715,70 days 20:07:44.516129033,35 days 20:30:58.064516129,0.24135609041999295,0.05092395110016008,1.0472053764170637,-0.9488520654122128,53 days 08:19:21.290322580,1
Most Expectancy,GPC,true,54,67,125,50.0,1.246734854688716,10.965688008489565,11.412901956838624,8.646137846089866,0.23213654050229926,1,2.64935157735244,0.3488764029517894,0,0,11308,11309 days 00:00:00,1000.0,2412.7870555923964,141.27870555923965,2762.1585641304373,100.0,401.1170309967365,56.6242965364763,4354 days 00:00:00,124,1,-2.4127870555921618,45.09879246638636,-23.985714285714284,7.925494905022662,-5.6200870784923715,70 days 20:07:44.516129033,35 days 20:30:58.064516129,0.24135609041999295,0.05092395110016008,1.0472053764170637,-0.9488520654122128,53 days 08:19:21.290322580,1
Mean Worst Trade [%],GPC,true,56,67,131,49.23076923076923,1.1699357121088347,11.496285815351964,7.982680459020628,5.95444696243963,0.2432790944464096,1,1.9420192733255877,0.3093402641242489,0,0,11308,11309 days 00:00:00,1000.0,2035.7127469257584,103.57127469257586,2762.1585641304373,100.0,404.0397249591725,55.25304693343062,4350 days 00:00:00,130,1,-2.035712746925583,43.07652243496191,-20.179999999999996,7.928174389995705,-5.751715441772181,69 days 15:22:30,32 days 10:32:43.636363636,0.21438628731456202,0.04200291371438087,1.0418824936968818,-0.9625035014145968,50 days 18:05:32.307692307,1
Median Worst Trade [%],GPC,true,56,67,131,49.23076923076923,1.1699357121088347,11.496285815351964,7.982680459020628,5.95444696243963,0.2432790944464096,1,1.9420192733255877,0.3093402641242489,0,0,11308,11309 days 00:00:00,1000.0,2035.7127469257584,103.57127469257586,2762.1585641304373,100.0,404.0397249591725,55.25304693343062,4350 days 00:00:00,130,1,-2.035712746925583,43.07652243496191,-20.179999999999996,7.928174389995705,-5.751715441772181,69 days 15:22:30,32 days 10:32:43.636363636,0.21438628731456202,0.04200291371438087,1.0418824936968818,-0.9625035014145968,50 days 18:05:32.307692307,1
Most Win Rate [%],GPC,true,50,67,129,51.5625,1.1579115768926216,11.319419879731164,7.569871993233079,5.913962494713343,0.23956490979837286,1,1.8134757012441116,0.30143309610624536,0,0,11308,11309 days 00:00:00,1000.0,1966.976638495338,96.6976638495338,2762.1585641304373,100.0,428.41488586056994,55.00230905614,6881 days 00:00:00,128,1,-1.9669766384952254,45.50324438980007,-24.166508313539197,7.217595987492671,-5.698208041502478,68 days 17:49:05.454545455,34 days 00:46:27.096774193,0.20892267686067098,0.0401332080352225,1.0406104993199934,-0.9649919939046021,51 days 22:18:44.999999999,1
