Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Stop Loss [%],Signal Entry,Total Trades,Total Return [%],Annual Returns,Sharpe Ratio,Sortino Ratio,Max Drawdown [%],Winning Trades,Losing Trades,Win Rate [%],Profit Factor,Expectancy per Trade,Score,Beats BNH [%],Has Open Trade
BTC-USD,,SMA,6,8,,true,4,20.99463678241684,0.8329701358610762,3.9330906804267665,8.884548588911812,3.9270668202023566,2,2,66.66666666666666,18.918645341042428,70.38543806399743,1.7880034888183043,-0.09095822280552507,true
