Short Window,Long Window
5,23
6,23
6,29
6,36
6,37
6,38
6,39
7,21
7,22
7,23
7,40
7,41
8,9
8,10
8,11
8,12
8,13
8,19
8,20
8,21
8,42
9,19
10,19
10,20
11,20
12,21
13,19
13,20
13,21
14,15
14,16
14,17
14,18
14,19
14,20
14,43
15,18
16,18
17,18
25,32
26,31
26,32
27,30
27,31
28,29
28,30
36,37
45,50
45,51
46,47
46,49
46,50
46,61
46,62
46,63
46,64
47,49
47,61
48,49
48,60
48,61
52,61
52,62
52,63
53,56
53,58
53,60
53,61
54,56
54,58
54,60
55,56
57,58
57,60
58,60
59,60
62,63
