Short Window,Long Window
5,8
5,9
6,8
6,9
76,80
76,81
76,88
76,89
77,78
77,79
77,80
77,86
77,87
77,88
78,87
79,88
80,88
81,88
81,89
82,87
82,88
83,86
83,87
84,85
84,86
